match_id,period,time_period_s,attacker_id,reason
J03WN1,2,2270.0,DFL-OBJ-J014F7,complete_ten_defenders_unavailable
J03WN1,2,2270.0,DFL-OBJ-J016C3,complete_ten_defenders_unavailable
J03WN1,2,2270.0,DFL-OBJ-0028NB,complete_ten_defenders_unavailable
J03WN1,2,2270.0,DFL-OBJ-0028D6,complete_ten_defenders_unavailable
J03WN1,2,2270.0,DFL-OBJ-J01AQV,complete_ten_defenders_unavailable
J03WN1,2,2270.0,DFL-OBJ-002GM0,complete_ten_defenders_unavailable
J03WN1,2,2270.0,DFL-OBJ-002G4G,complete_ten_defenders_unavailable
J03WN1,2,2274.0,DFL-OBJ-00002Z,complete_ten_defenders_unavailable
J03WN1,2,2274.0,DFL-OBJ-000172,complete_ten_defenders_unavailable
J03WN1,2,2274.0,DFL-OBJ-000199,complete_ten_defenders_unavailable
J03WN1,2,2274.0,DFL-OBJ-J014F7,complete_ten_defenders_unavailable
J03WN1,2,2274.0,DFL-OBJ-J016C3,complete_ten_defenders_unavailable
J03WN1,2,2274.0,DFL-OBJ-0028NB,complete_ten_defenders_unavailable
J03WN1,2,2274.0,DFL-OBJ-0028D6,complete_ten_defenders_unavailable
J03WN1,2,2274.0,DFL-OBJ-J01AQV,complete_ten_defenders_unavailable
J03WN1,2,2274.0,DFL-OBJ-002GM0,complete_ten_defenders_unavailable
J03WN1,2,2274.0,DFL-OBJ-002G4G,complete_ten_defenders_unavailable
J03WN1,2,2278.0,DFL-OBJ-00002Z,complete_ten_defenders_unavailable
J03WN1,2,2278.0,DFL-OBJ-000172,complete_ten_defenders_unavailable
J03WN1,2,2278.0,DFL-OBJ-000199,complete_ten_defenders_unavailable
J03WN1,2,2278.0,DFL-OBJ-J014F7,complete_ten_defenders_unavailable
J03WN1,2,2278.0,DFL-OBJ-J016C3,complete_ten_defenders_unavailable
J03WN1,2,2278.0,DFL-OBJ-0028NB,complete_ten_defenders_unavailable
J03WN1,2,2278.0,DFL-OBJ-0028D6,complete_ten_defenders_unavailable
J03WN1,2,2278.0,DFL-OBJ-J01AQV,complete_ten_defenders_unavailable
J03WN1,2,2278.0,DFL-OBJ-002GM0,complete_ten_defenders_unavailable
J03WN1,2,2278.0,DFL-OBJ-002G4G,complete_ten_defenders_unavailable
J03WN1,2,2282.0,DFL-OBJ-00002Z,complete_ten_defenders_unavailable
J03WN1,2,2282.0,DFL-OBJ-000172,complete_ten_defenders_unavailable
J03WN1,2,2282.0,DFL-OBJ-000199,complete_ten_defenders_unavailable
J03WN1,2,2282.0,DFL-OBJ-J014F7,complete_ten_defenders_unavailable
J03WN1,2,2282.0,DFL-OBJ-J016C3,complete_ten_defenders_unavailable
J03WN1,2,2282.0,DFL-OBJ-0028NB,complete_ten_defenders_unavailable
J03WN1,2,2282.0,DFL-OBJ-0028D6,complete_ten_defenders_unavailable
J03WN1,2,2282.0,DFL-OBJ-J01AQV,complete_ten_defenders_unavailable
J03WN1,2,2282.0,DFL-OBJ-002GM0,complete_ten_defenders_unavailable
J03WN1,2,2282.0,DFL-OBJ-002G4G,complete_ten_defenders_unavailable
J03WN1,2,2286.0,DFL-OBJ-00002Z,complete_ten_defenders_unavailable
J03WN1,2,2286.0,DFL-OBJ-000172,complete_ten_defenders_unavailable
J03WN1,2,2286.0,DFL-OBJ-000199,complete_ten_defenders_unavailable
J03WN1,2,2286.0,DFL-OBJ-J014F7,complete_ten_defenders_unavailable
J03WN1,2,2286.0,DFL-OBJ-J016C3,complete_ten_defenders_unavailable
J03WN1,2,2286.0,DFL-OBJ-0028NB,complete_ten_defenders_unavailable
J03WN1,2,2286.0,DFL-OBJ-0028D6,complete_ten_defenders_unavailable
J03WN1,2,2286.0,DFL-OBJ-J01AQV,complete_ten_defenders_unavailable
J03WN1,2,2286.0,DFL-OBJ-002GM0,complete_ten_defenders_unavailable
J03WN1,2,2286.0,DFL-OBJ-002G4G,complete_ten_defenders_unavailable
J03WN1,2,2290.0,DFL-OBJ-00002Z,complete_ten_defenders_unavailable
J03WN1,2,2290.0,DFL-OBJ-000172,complete_ten_defenders_unavailable
J03WN1,2,2290.0,DFL-OBJ-000199,complete_ten_defenders_unavailable
J03WN1,2,2290.0,DFL-OBJ-J014F7,complete_ten_defenders_unavailable
J03WN1,2,2290.0,DFL-OBJ-J016C3,complete_ten_defenders_unavailable
J03WN1,2,2290.0,DFL-OBJ-0028NB,complete_ten_defenders_unavailable
J03WN1,2,2290.0,DFL-OBJ-0028D6,complete_ten_defenders_unavailable
J03WN1,2,2290.0,DFL-OBJ-J01AQV,complete_ten_defenders_unavailable
J03WN1,2,2290.0,DFL-OBJ-002GM0,complete_ten_defenders_unavailable
J03WN1,2,2290.0,DFL-OBJ-002G4G,complete_ten_defenders_unavailable
J03WN1,2,2294.0,,possession_or_open_play
J03WN1,2,2318.0,,possession_or_open_play
J03WN1,2,2326.0,DFL-OBJ-00002Z,complete_ten_defenders_unavailable
J03WN1,2,2326.0,DFL-OBJ-000172,complete_ten_defenders_unavailable
J03WN1,2,2326.0,DFL-OBJ-000199,complete_ten_defenders_unavailable
J03WN1,2,2326.0,DFL-OBJ-J014F7,complete_ten_defenders_unavailable
J03WN1,2,2326.0,DFL-OBJ-J016C3,complete_ten_defenders_unavailable
J03WN1,2,2326.0,DFL-OBJ-0028NB,complete_ten_defenders_unavailable
J03WN1,2,2326.0,DFL-OBJ-0028D6,complete_ten_defenders_unavailable
J03WN1,2,2326.0,DFL-OBJ-J01AQV,complete_ten_defenders_unavailable
J03WN1,2,2326.0,DFL-OBJ-002GM0,complete_ten_defenders_unavailable
J03WN1,2,2326.0,DFL-OBJ-002G4G,complete_ten_defenders_unavailable
J03WN1,2,2330.0,DFL-OBJ-00002Z,complete_ten_defenders_unavailable
J03WN1,2,2330.0,DFL-OBJ-000172,complete_ten_defenders_unavailable
J03WN1,2,2330.0,DFL-OBJ-000199,complete_ten_defenders_unavailable
J03WN1,2,2330.0,DFL-OBJ-J014F7,complete_ten_defenders_unavailable
J03WN1,2,2330.0,DFL-OBJ-J016C3,complete_ten_defenders_unavailable
J03WN1,2,2330.0,DFL-OBJ-0028NB,complete_ten_defenders_unavailable
J03WN1,2,2330.0,DFL-OBJ-0028D6,complete_ten_defenders_unavailable
J03WN1,2,2330.0,DFL-OBJ-J01AQV,complete_ten_defenders_unavailable
J03WN1,2,2330.0,DFL-OBJ-002GM0,complete_ten_defenders_unavailable
J03WN1,2,2330.0,DFL-OBJ-002G4G,complete_ten_defenders_unavailable
J03WN1,2,2334.0,DFL-OBJ-00002Z,complete_ten_defenders_unavailable
J03WN1,2,2334.0,DFL-OBJ-000172,complete_ten_defenders_unavailable
J03WN1,2,2334.0,DFL-OBJ-000199,complete_ten_defenders_unavailable
J03WN1,2,2334.0,DFL-OBJ-J014F7,complete_ten_defenders_unavailable
J03WN1,2,2334.0,DFL-OBJ-J016C3,complete_ten_defenders_unavailable
J03WN1,2,2334.0,DFL-OBJ-0028NB,complete_ten_defenders_unavailable
J03WN1,2,2334.0,DFL-OBJ-0028D6,complete_ten_defenders_unavailable
J03WN1,2,2334.0,DFL-OBJ-J01AQV,complete_ten_defenders_unavailable
J03WN1,2,2334.0,DFL-OBJ-002GM0,complete_ten_defenders_unavailable
J03WN1,2,2334.0,DFL-OBJ-002G4G,complete_ten_defenders_unavailable
J03WN1,2,2338.0,DFL-OBJ-00002Z,complete_ten_defenders_unavailable
J03WN1,2,2338.0,DFL-OBJ-000172,complete_ten_defenders_unavailable
J03WN1,2,2338.0,DFL-OBJ-000199,complete_ten_defenders_unavailable
J03WN1,2,2338.0,DFL-OBJ-J014F7,complete_ten_defenders_unavailable
J03WN1,2,2338.0,DFL-OBJ-J016C3,complete_ten_defenders_unavailable
J03WN1,2,2338.0,DFL-OBJ-0028NB,complete_ten_defenders_unavailable
J03WN1,2,2338.0,DFL-OBJ-0028D6,complete_ten_defenders_unavailable
J03WN1,2,2338.0,DFL-OBJ-J01AQV,complete_ten_defenders_unavailable
J03WN1,2,2338.0,DFL-OBJ-002GM0,complete_ten_defenders_unavailable
J03WN1,2,2338.0,DFL-OBJ-002G4G,complete_ten_defenders_unavailable
J03WN1,2,2342.0,DFL-OBJ-00002Z,complete_ten_defenders_unavailable
J03WN1,2,2342.0,DFL-OBJ-000172,complete_ten_defenders_unavailable
J03WN1,2,2342.0,DFL-OBJ-000199,complete_ten_defenders_unavailable
J03WN1,2,2342.0,DFL-OBJ-J014F7,complete_ten_defenders_unavailable
J03WN1,2,2342.0,DFL-OBJ-J016C3,complete_ten_defenders_unavailable
J03WN1,2,2342.0,DFL-OBJ-0028NB,complete_ten_defenders_unavailable
J03WN1,2,2342.0,DFL-OBJ-0028D6,complete_ten_defenders_unavailable
J03WN1,2,2342.0,DFL-OBJ-J01AQV,complete_ten_defenders_unavailable
J03WN1,2,2342.0,DFL-OBJ-002GM0,complete_ten_defenders_unavailable
J03WN1,2,2342.0,DFL-OBJ-002G4G,complete_ten_defenders_unavailable
J03WN1,2,2346.0,DFL-OBJ-00002Z,complete_ten_defenders_unavailable
J03WN1,2,2346.0,DFL-OBJ-000172,complete_ten_defenders_unavailable
J03WN1,2,2346.0,DFL-OBJ-000199,complete_ten_defenders_unavailable
J03WN1,2,2346.0,DFL-OBJ-J014F7,complete_ten_defenders_unavailable
J03WN1,2,2346.0,DFL-OBJ-J016C3,complete_ten_defenders_unavailable
J03WN1,2,2346.0,DFL-OBJ-0028NB,complete_ten_defenders_unavailable
J03WN1,2,2346.0,DFL-OBJ-0028D6,complete_ten_defenders_unavailable
J03WN1,2,2346.0,DFL-OBJ-J01AQV,complete_ten_defenders_unavailable
J03WN1,2,2346.0,DFL-OBJ-002GM0,complete_ten_defenders_unavailable
J03WN1,2,2346.0,DFL-OBJ-002G4G,complete_ten_defenders_unavailable
J03WN1,2,2350.0,DFL-OBJ-00002Z,complete_ten_defenders_unavailable
J03WN1,2,2350.0,DFL-OBJ-000172,complete_ten_defenders_unavailable
J03WN1,2,2350.0,DFL-OBJ-000199,complete_ten_defenders_unavailable
J03WN1,2,2350.0,DFL-OBJ-J014F7,complete_ten_defenders_unavailable
J03WN1,2,2350.0,DFL-OBJ-J016C3,complete_ten_defenders_unavailable
J03WN1,2,2350.0,DFL-OBJ-0028NB,complete_ten_defenders_unavailable
J03WN1,2,2350.0,DFL-OBJ-0028D6,complete_ten_defenders_unavailable
J03WN1,2,2350.0,DFL-OBJ-J01AQV,complete_ten_defenders_unavailable
J03WN1,2,2350.0,DFL-OBJ-002GM0,complete_ten_defenders_unavailable
J03WN1,2,2350.0,DFL-OBJ-002G4G,complete_ten_defenders_unavailable
J03WN1,2,2354.0,DFL-OBJ-00002Z,complete_ten_defenders_unavailable
J03WN1,2,2354.0,DFL-OBJ-000172,complete_ten_defenders_unavailable
J03WN1,2,2354.0,DFL-OBJ-000199,complete_ten_defenders_unavailable
J03WN1,2,2354.0,DFL-OBJ-J014F7,complete_ten_defenders_unavailable
J03WN1,2,2354.0,DFL-OBJ-J016C3,complete_ten_defenders_unavailable
J03WN1,2,2354.0,DFL-OBJ-0028NB,complete_ten_defenders_unavailable
J03WN1,2,2354.0,DFL-OBJ-0028D6,complete_ten_defenders_unavailable
J03WN1,2,2354.0,DFL-OBJ-J01AQV,complete_ten_defenders_unavailable
J03WN1,2,2354.0,DFL-OBJ-002GM0,complete_ten_defenders_unavailable
J03WN1,2,2354.0,DFL-OBJ-002G4G,complete_ten_defenders_unavailable
J03WN1,2,2358.0,,possession_or_open_play
J03WN1,2,2362.0,,possession_or_open_play
J03WN1,2,2366.0,,possession_or_open_play
J03WN1,2,2370.0,,possession_or_open_play
J03WN1,2,2374.0,,possession_or_open_play
J03WN1,2,2378.0,,possession_or_open_play
J03WN1,2,2382.0,DFL-OBJ-00002Z,complete_ten_defenders_unavailable
J03WN1,2,2382.0,DFL-OBJ-000172,complete_ten_defenders_unavailable
J03WN1,2,2382.0,DFL-OBJ-000199,complete_ten_defenders_unavailable
J03WN1,2,2382.0,DFL-OBJ-J014F7,complete_ten_defenders_unavailable
J03WN1,2,2382.0,DFL-OBJ-J016C3,complete_ten_defenders_unavailable
J03WN1,2,2382.0,DFL-OBJ-0028NB,complete_ten_defenders_unavailable
J03WN1,2,2382.0,DFL-OBJ-0028D6,complete_ten_defenders_unavailable
J03WN1,2,2382.0,DFL-OBJ-J01AQV,complete_ten_defenders_unavailable
J03WN1,2,2382.0,DFL-OBJ-002GM0,complete_ten_defenders_unavailable
J03WN1,2,2382.0,DFL-OBJ-002G4G,complete_ten_defenders_unavailable
J03WN1,2,2386.0,DFL-OBJ-00002Z,complete_ten_defenders_unavailable
J03WN1,2,2386.0,DFL-OBJ-000172,complete_ten_defenders_unavailable
J03WN1,2,2386.0,DFL-OBJ-000199,complete_ten_defenders_unavailable
J03WN1,2,2386.0,DFL-OBJ-J014F7,complete_ten_defenders_unavailable
J03WN1,2,2386.0,DFL-OBJ-J016C3,complete_ten_defenders_unavailable
J03WN1,2,2386.0,DFL-OBJ-0028NB,complete_ten_defenders_unavailable
J03WN1,2,2386.0,DFL-OBJ-0028D6,complete_ten_defenders_unavailable
J03WN1,2,2386.0,DFL-OBJ-J01AQV,complete_ten_defenders_unavailable
J03WN1,2,2386.0,DFL-OBJ-002GM0,complete_ten_defenders_unavailable
J03WN1,2,2386.0,DFL-OBJ-002G4G,complete_ten_defenders_unavailable
J03WN1,2,2398.0,DFL-OBJ-00002Z,complete_ten_defenders_unavailable
J03WN1,2,2398.0,DFL-OBJ-000172,complete_ten_defenders_unavailable
J03WN1,2,2398.0,DFL-OBJ-000199,complete_ten_defenders_unavailable
J03WN1,2,2398.0,DFL-OBJ-J014F7,complete_ten_defenders_unavailable
J03WN1,2,2398.0,DFL-OBJ-J016C3,complete_ten_defenders_unavailable
J03WN1,2,2398.0,DFL-OBJ-0028NB,complete_ten_defenders_unavailable
J03WN1,2,2398.0,DFL-OBJ-0028D6,complete_ten_defenders_unavailable
J03WN1,2,2398.0,DFL-OBJ-J01AQV,complete_ten_defenders_unavailable
J03WN1,2,2398.0,DFL-OBJ-002GM0,complete_ten_defenders_unavailable
J03WN1,2,2398.0,DFL-OBJ-002G4G,complete_ten_defenders_unavailable
J03WN1,2,2402.0,DFL-OBJ-00002Z,complete_ten_defenders_unavailable
J03WN1,2,2402.0,DFL-OBJ-000172,complete_ten_defenders_unavailable
J03WN1,2,2402.0,DFL-OBJ-000199,complete_ten_defenders_unavailable
J03WN1,2,2402.0,DFL-OBJ-J014F7,complete_ten_defenders_unavailable
J03WN1,2,2402.0,DFL-OBJ-J016C3,complete_ten_defenders_unavailable
J03WN1,2,2402.0,DFL-OBJ-0028NB,complete_ten_defenders_unavailable
J03WN1,2,2402.0,DFL-OBJ-0028D6,complete_ten_defenders_unavailable
J03WN1,2,2402.0,DFL-OBJ-J01AQV,complete_ten_defenders_unavailable
J03WN1,2,2402.0,DFL-OBJ-002GM0,complete_ten_defenders_unavailable
J03WN1,2,2402.0,DFL-OBJ-002G4G,complete_ten_defenders_unavailable
J03WN1,2,2406.0,DFL-OBJ-00002Z,complete_ten_defenders_unavailable
J03WN1,2,2406.0,DFL-OBJ-000172,complete_ten_defenders_unavailable
J03WN1,2,2406.0,DFL-OBJ-000199,complete_ten_defenders_unavailable
J03WN1,2,2406.0,DFL-OBJ-J014F7,complete_ten_defenders_unavailable
J03WN1,2,2406.0,DFL-OBJ-J016C3,complete_ten_defenders_unavailable
J03WN1,2,2406.0,DFL-OBJ-0028NB,complete_ten_defenders_unavailable
J03WN1,2,2406.0,DFL-OBJ-0028D6,complete_ten_defenders_unavailable
J03WN1,2,2406.0,DFL-OBJ-J01AQV,complete_ten_defenders_unavailable
J03WN1,2,2406.0,DFL-OBJ-002GM0,complete_ten_defenders_unavailable
J03WN1,2,2406.0,DFL-OBJ-002G4G,complete_ten_defenders_unavailable
J03WN1,2,2410.0,DFL-OBJ-00002Z,complete_ten_defenders_unavailable
J03WN1,2,2410.0,DFL-OBJ-000172,complete_ten_defenders_unavailable
J03WN1,2,2410.0,DFL-OBJ-000199,complete_ten_defenders_unavailable
J03WN1,2,2410.0,DFL-OBJ-J014F7,complete_ten_defenders_unavailable
J03WN1,2,2410.0,DFL-OBJ-J016C3,complete_ten_defenders_unavailable
J03WN1,2,2410.0,DFL-OBJ-0028NB,complete_ten_defenders_unavailable
J03WN1,2,2410.0,DFL-OBJ-0028D6,complete_ten_defenders_unavailable
J03WN1,2,2410.0,DFL-OBJ-J01AQV,complete_ten_defenders_unavailable
J03WN1,2,2410.0,DFL-OBJ-002GM0,complete_ten_defenders_unavailable
J03WN1,2,2410.0,DFL-OBJ-002G4G,complete_ten_defenders_unavailable
J03WN1,2,2414.0,,possession_or_open_play
J03WN1,2,2418.0,DFL-OBJ-00002Z,complete_ten_defenders_unavailable
J03WN1,2,2418.0,DFL-OBJ-000172,complete_ten_defenders_unavailable
J03WN1,2,2418.0,DFL-OBJ-000199,complete_ten_defenders_unavailable
J03WN1,2,2418.0,DFL-OBJ-J014F7,complete_ten_defenders_unavailable
J03WN1,2,2418.0,DFL-OBJ-J016C3,complete_ten_defenders_unavailable
J03WN1,2,2418.0,DFL-OBJ-0028NB,complete_ten_defenders_unavailable
J03WN1,2,2418.0,DFL-OBJ-0028D6,complete_ten_defenders_unavailable
J03WN1,2,2418.0,DFL-OBJ-J01AQV,complete_ten_defenders_unavailable
J03WN1,2,2418.0,DFL-OBJ-002GM0,complete_ten_defenders_unavailable
J03WN1,2,2418.0,DFL-OBJ-002G4G,complete_ten_defenders_unavailable
J03WN1,2,2422.0,DFL-OBJ-00002Z,complete_ten_defenders_unavailable
J03WN1,2,2422.0,DFL-OBJ-000172,complete_ten_defenders_unavailable
J03WN1,2,2422.0,DFL-OBJ-000199,complete_ten_defenders_unavailable
J03WN1,2,2422.0,DFL-OBJ-J014F7,complete_ten_defenders_unavailable
J03WN1,2,2422.0,DFL-OBJ-J016C3,complete_ten_defenders_unavailable
J03WN1,2,2422.0,DFL-OBJ-0028NB,complete_ten_defenders_unavailable
J03WN1,2,2422.0,DFL-OBJ-0028D6,complete_ten_defenders_unavailable
J03WN1,2,2422.0,DFL-OBJ-J01AQV,complete_ten_defenders_unavailable
J03WN1,2,2422.0,DFL-OBJ-002GM0,complete_ten_defenders_unavailable
J03WN1,2,2422.0,DFL-OBJ-002G4G,complete_ten_defenders_unavailable
J03WN1,2,2426.0,DFL-OBJ-00002Z,complete_ten_defenders_unavailable
J03WN1,2,2426.0,DFL-OBJ-000172,complete_ten_defenders_unavailable
J03WN1,2,2426.0,DFL-OBJ-000199,complete_ten_defenders_unavailable
J03WN1,2,2426.0,DFL-OBJ-J014F7,complete_ten_defenders_unavailable
J03WN1,2,2426.0,DFL-OBJ-J016C3,complete_ten_defenders_unavailable
J03WN1,2,2426.0,DFL-OBJ-0028NB,complete_ten_defenders_unavailable
J03WN1,2,2426.0,DFL-OBJ-0028D6,complete_ten_defenders_unavailable
J03WN1,2,2426.0,DFL-OBJ-J01AQV,complete_ten_defenders_unavailable
J03WN1,2,2426.0,DFL-OBJ-002GM0,complete_ten_defenders_unavailable
J03WN1,2,2426.0,DFL-OBJ-002G4G,complete_ten_defenders_unavailable
J03WN1,2,2430.0,DFL-OBJ-00002Z,complete_ten_defenders_unavailable
J03WN1,2,2430.0,DFL-OBJ-000172,complete_ten_defenders_unavailable
J03WN1,2,2430.0,DFL-OBJ-000199,complete_ten_defenders_unavailable
J03WN1,2,2430.0,DFL-OBJ-J014F7,complete_ten_defenders_unavailable
J03WN1,2,2430.0,DFL-OBJ-J016C3,complete_ten_defenders_unavailable
J03WN1,2,2430.0,DFL-OBJ-0028NB,complete_ten_defenders_unavailable
J03WN1,2,2430.0,DFL-OBJ-0028D6,complete_ten_defenders_unavailable
J03WN1,2,2430.0,DFL-OBJ-J01AQV,complete_ten_defenders_unavailable
J03WN1,2,2430.0,DFL-OBJ-002GM0,complete_ten_defenders_unavailable
J03WN1,2,2430.0,DFL-OBJ-002G4G,complete_ten_defenders_unavailable
J03WN1,2,2434.0,DFL-OBJ-00002Z,complete_ten_defenders_unavailable
J03WN1,2,2434.0,DFL-OBJ-000172,complete_ten_defenders_unavailable
J03WN1,2,2434.0,DFL-OBJ-000199,complete_ten_defenders_unavailable
J03WN1,2,2434.0,DFL-OBJ-J014F7,complete_ten_defenders_unavailable
J03WN1,2,2434.0,DFL-OBJ-J016C3,complete_ten_defenders_unavailable
J03WN1,2,2434.0,DFL-OBJ-0028NB,complete_ten_defenders_unavailable
J03WN1,2,2434.0,DFL-OBJ-0028D6,complete_ten_defenders_unavailable
J03WN1,2,2434.0,DFL-OBJ-J01AQV,complete_ten_defenders_unavailable
J03WN1,2,2434.0,DFL-OBJ-002GM0,complete_ten_defenders_unavailable
J03WN1,2,2434.0,DFL-OBJ-002G4G,complete_ten_defenders_unavailable
J03WN1,2,2438.0,DFL-OBJ-00002Z,complete_ten_defenders_unavailable
J03WN1,2,2438.0,DFL-OBJ-000172,complete_ten_defenders_unavailable
J03WN1,2,2438.0,DFL-OBJ-000199,complete_ten_defenders_unavailable
J03WN1,2,2438.0,DFL-OBJ-J014F7,complete_ten_defenders_unavailable
J03WN1,2,2438.0,DFL-OBJ-J016C3,complete_ten_defenders_unavailable
J03WN1,2,2438.0,DFL-OBJ-0028NB,complete_ten_defenders_unavailable
J03WN1,2,2438.0,DFL-OBJ-0028D6,complete_ten_defenders_unavailable
J03WN1,2,2438.0,DFL-OBJ-J01AQV,complete_ten_defenders_unavailable
J03WN1,2,2438.0,DFL-OBJ-002GM0,complete_ten_defenders_unavailable
J03WN1,2,2438.0,DFL-OBJ-002G4G,complete_ten_defenders_unavailable
J03WN1,2,2442.0,DFL-OBJ-00002Z,complete_ten_defenders_unavailable
J03WN1,2,2442.0,DFL-OBJ-000172,complete_ten_defenders_unavailable
J03WN1,2,2442.0,DFL-OBJ-000199,complete_ten_defenders_unavailable
J03WN1,2,2442.0,DFL-OBJ-J014F7,complete_ten_defenders_unavailable
J03WN1,2,2442.0,DFL-OBJ-J016C3,complete_ten_defenders_unavailable
J03WN1,2,2442.0,DFL-OBJ-0028NB,complete_ten_defenders_unavailable
J03WN1,2,2442.0,DFL-OBJ-0028D6,complete_ten_defenders_unavailable
J03WN1,2,2442.0,DFL-OBJ-J01AQV,complete_ten_defenders_unavailable
J03WN1,2,2442.0,DFL-OBJ-002GM0,complete_ten_defenders_unavailable
J03WN1,2,2442.0,DFL-OBJ-002G4G,complete_ten_defenders_unavailable
J03WN1,2,2446.0,DFL-OBJ-00002Z,complete_ten_defenders_unavailable
J03WN1,2,2446.0,DFL-OBJ-000172,complete_ten_defenders_unavailable
J03WN1,2,2446.0,DFL-OBJ-000199,complete_ten_defenders_unavailable
J03WN1,2,2446.0,DFL-OBJ-J014F7,complete_ten_defenders_unavailable
J03WN1,2,2446.0,DFL-OBJ-J016C3,complete_ten_defenders_unavailable
J03WN1,2,2446.0,DFL-OBJ-0028NB,complete_ten_defenders_unavailable
J03WN1,2,2446.0,DFL-OBJ-0028D6,complete_ten_defenders_unavailable
J03WN1,2,2446.0,DFL-OBJ-J01AQV,complete_ten_defenders_unavailable
J03WN1,2,2446.0,DFL-OBJ-002GM0,complete_ten_defenders_unavailable
J03WN1,2,2446.0,DFL-OBJ-002G4G,complete_ten_defenders_unavailable
J03WN1,2,2450.0,DFL-OBJ-00002Z,complete_ten_defenders_unavailable
J03WN1,2,2450.0,DFL-OBJ-000172,complete_ten_defenders_unavailable
J03WN1,2,2450.0,DFL-OBJ-000199,complete_ten_defenders_unavailable
J03WN1,2,2450.0,DFL-OBJ-J014F7,complete_ten_defenders_unavailable
J03WN1,2,2450.0,DFL-OBJ-J016C3,complete_ten_defenders_unavailable
J03WN1,2,2450.0,DFL-OBJ-0028NB,complete_ten_defenders_unavailable
J03WN1,2,2450.0,DFL-OBJ-0028D6,complete_ten_defenders_unavailable
J03WN1,2,2450.0,DFL-OBJ-J01AQV,complete_ten_defenders_unavailable
J03WN1,2,2450.0,DFL-OBJ-002GM0,complete_ten_defenders_unavailable
J03WN1,2,2450.0,DFL-OBJ-002G4G,complete_ten_defenders_unavailable
J03WN1,2,2454.0,DFL-OBJ-00002Z,complete_ten_defenders_unavailable
J03WN1,2,2454.0,DFL-OBJ-000172,complete_ten_defenders_unavailable
J03WN1,2,2454.0,DFL-OBJ-000199,complete_ten_defenders_unavailable
J03WN1,2,2454.0,DFL-OBJ-J014F7,complete_ten_defenders_unavailable
J03WN1,2,2454.0,DFL-OBJ-J016C3,complete_ten_defenders_unavailable
J03WN1,2,2454.0,DFL-OBJ-0028NB,complete_ten_defenders_unavailable
J03WN1,2,2454.0,DFL-OBJ-0028D6,complete_ten_defenders_unavailable
J03WN1,2,2454.0,DFL-OBJ-J01AQV,complete_ten_defenders_unavailable
J03WN1,2,2454.0,DFL-OBJ-002GM0,complete_ten_defenders_unavailable
J03WN1,2,2454.0,DFL-OBJ-002G4G,complete_ten_defenders_unavailable
J03WN1,2,2458.0,DFL-OBJ-00002Z,complete_ten_defenders_unavailable
J03WN1,2,2458.0,DFL-OBJ-000172,complete_ten_defenders_unavailable
J03WN1,2,2458.0,DFL-OBJ-000199,complete_ten_defenders_unavailable
J03WN1,2,2458.0,DFL-OBJ-J014F7,complete_ten_defenders_unavailable
J03WN1,2,2458.0,DFL-OBJ-J016C3,complete_ten_defenders_unavailable
J03WN1,2,2458.0,DFL-OBJ-0028NB,complete_ten_defenders_unavailable
J03WN1,2,2458.0,DFL-OBJ-0028D6,complete_ten_defenders_unavailable
J03WN1,2,2458.0,DFL-OBJ-J01AQV,complete_ten_defenders_unavailable
J03WN1,2,2458.0,DFL-OBJ-002GM0,complete_ten_defenders_unavailable
J03WN1,2,2458.0,DFL-OBJ-002G4G,complete_ten_defenders_unavailable
J03WN1,2,2462.0,DFL-OBJ-00002Z,complete_ten_defenders_unavailable
J03WN1,2,2462.0,DFL-OBJ-000172,complete_ten_defenders_unavailable
J03WN1,2,2462.0,DFL-OBJ-000199,complete_ten_defenders_unavailable
J03WN1,2,2462.0,DFL-OBJ-J014F7,complete_ten_defenders_unavailable
J03WN1,2,2462.0,DFL-OBJ-J016C3,complete_ten_defenders_unavailable
J03WN1,2,2462.0,DFL-OBJ-0028NB,complete_ten_defenders_unavailable
J03WN1,2,2462.0,DFL-OBJ-0028D6,complete_ten_defenders_unavailable
J03WN1,2,2462.0,DFL-OBJ-J01AQV,complete_ten_defenders_unavailable
J03WN1,2,2462.0,DFL-OBJ-002GM0,complete_ten_defenders_unavailable
J03WN1,2,2462.0,DFL-OBJ-002G4G,complete_ten_defenders_unavailable
J03WN1,2,2466.0,DFL-OBJ-00002Z,complete_ten_defenders_unavailable
J03WN1,2,2466.0,DFL-OBJ-000172,complete_ten_defenders_unavailable
J03WN1,2,2466.0,DFL-OBJ-000199,complete_ten_defenders_unavailable
J03WN1,2,2466.0,DFL-OBJ-J014F7,complete_ten_defenders_unavailable
J03WN1,2,2466.0,DFL-OBJ-J016C3,complete_ten_defenders_unavailable
J03WN1,2,2466.0,DFL-OBJ-0028NB,complete_ten_defenders_unavailable
J03WN1,2,2466.0,DFL-OBJ-0028D6,complete_ten_defenders_unavailable
J03WN1,2,2466.0,DFL-OBJ-J01AQV,complete_ten_defenders_unavailable
J03WN1,2,2466.0,DFL-OBJ-002GM0,complete_ten_defenders_unavailable
J03WN1,2,2466.0,DFL-OBJ-002G4G,complete_ten_defenders_unavailable
J03WN1,2,2470.0,DFL-OBJ-00002Z,complete_ten_defenders_unavailable
J03WN1,2,2470.0,DFL-OBJ-000172,complete_ten_defenders_unavailable
J03WN1,2,2470.0,DFL-OBJ-000199,complete_ten_defenders_unavailable
