period,time_period_s,attacker_key,reason
1,830.04,metrica:Home:1,complete_ten_defenders_unavailable
1,830.04,metrica:Home:10,attacker_complete_support_unavailable
1,830.04,metrica:Home:12,attacker_complete_support_unavailable
1,830.04,metrica:Home:13,attacker_complete_support_unavailable
1,830.04,metrica:Home:14,attacker_complete_support_unavailable
1,830.04,metrica:Home:2,complete_ten_defenders_unavailable
1,830.04,metrica:Home:3,complete_ten_defenders_unavailable
1,830.04,metrica:Home:4,attacker_complete_support_unavailable
1,830.04,metrica:Home:5,attacker_complete_support_unavailable
1,830.04,metrica:Home:6,attacker_complete_support_unavailable
1,830.04,metrica:Home:7,complete_ten_defenders_unavailable
1,830.04,metrica:Home:8,complete_ten_defenders_unavailable
1,830.04,metrica:Home:9,complete_ten_defenders_unavailable
1,834.04,metrica:Home:1,complete_ten_defenders_unavailable
1,834.04,metrica:Home:10,attacker_complete_support_unavailable
1,834.04,metrica:Home:12,attacker_complete_support_unavailable
1,834.04,metrica:Home:13,attacker_complete_support_unavailable
1,834.04,metrica:Home:14,attacker_complete_support_unavailable
1,834.04,metrica:Home:2,complete_ten_defenders_unavailable
1,834.04,metrica:Home:3,complete_ten_defenders_unavailable
1,834.04,metrica:Home:4,attacker_complete_support_unavailable
1,834.04,metrica:Home:5,attacker_complete_support_unavailable
1,834.04,metrica:Home:6,attacker_complete_support_unavailable
1,834.04,metrica:Home:7,complete_ten_defenders_unavailable
1,834.04,metrica:Home:8,complete_ten_defenders_unavailable
1,834.04,metrica:Home:9,complete_ten_defenders_unavailable
1,838.04,metrica:Home:1,complete_ten_defenders_unavailable
1,838.04,metrica:Home:10,attacker_complete_support_unavailable
1,838.04,metrica:Home:12,attacker_complete_support_unavailable
1,838.04,metrica:Home:13,attacker_complete_support_unavailable
1,838.04,metrica:Home:14,attacker_complete_support_unavailable
1,838.04,metrica:Home:2,complete_ten_defenders_unavailable
1,838.04,metrica:Home:3,complete_ten_defenders_unavailable
1,838.04,metrica:Home:4,attacker_complete_support_unavailable
1,838.04,metrica:Home:5,attacker_complete_support_unavailable
1,838.04,metrica:Home:6,attacker_complete_support_unavailable
1,838.04,metrica:Home:7,complete_ten_defenders_unavailable
1,838.04,metrica:Home:8,complete_ten_defenders_unavailable
1,838.04,metrica:Home:9,complete_ten_defenders_unavailable
1,842.04,metrica:Home:1,complete_ten_defenders_unavailable
1,842.04,metrica:Home:10,attacker_complete_support_unavailable
1,842.04,metrica:Home:12,attacker_complete_support_unavailable
1,842.04,metrica:Home:13,attacker_complete_support_unavailable
1,842.04,metrica:Home:14,attacker_complete_support_unavailable
1,842.04,metrica:Home:2,complete_ten_defenders_unavailable
1,842.04,metrica:Home:3,complete_ten_defenders_unavailable
1,842.04,metrica:Home:4,attacker_complete_support_unavailable
1,842.04,metrica:Home:5,attacker_complete_support_unavailable
1,842.04,metrica:Home:6,attacker_complete_support_unavailable
1,842.04,metrica:Home:7,complete_ten_defenders_unavailable
1,842.04,metrica:Home:8,complete_ten_defenders_unavailable
1,842.04,metrica:Home:9,complete_ten_defenders_unavailable
1,846.04,metrica:Away:15,attacker_complete_support_unavailable
1,846.04,metrica:Away:16,complete_ten_defenders_unavailable
1,846.04,metrica:Away:17,attacker_complete_support_unavailable
1,846.04,metrica:Away:18,complete_ten_defenders_unavailable
1,846.04,metrica:Away:19,complete_ten_defenders_unavailable
1,846.04,metrica:Away:20,attacker_complete_support_unavailable
1,846.04,metrica:Away:21,complete_ten_defenders_unavailable
1,846.04,metrica:Away:22,complete_ten_defenders_unavailable
1,846.04,metrica:Away:23,complete_ten_defenders_unavailable
1,846.04,metrica:Away:24,complete_ten_defenders_unavailable
1,846.04,metrica:Away:26,attacker_complete_support_unavailable
1,850.04,metrica:Away:15,attacker_complete_support_unavailable
1,850.04,metrica:Away:16,complete_ten_defenders_unavailable
1,850.04,metrica:Away:17,attacker_complete_support_unavailable
1,850.04,metrica:Away:18,complete_ten_defenders_unavailable
1,850.04,metrica:Away:19,complete_ten_defenders_unavailable
1,850.04,metrica:Away:20,attacker_complete_support_unavailable
1,850.04,metrica:Away:21,complete_ten_defenders_unavailable
1,850.04,metrica:Away:22,complete_ten_defenders_unavailable
1,850.04,metrica:Away:23,complete_ten_defenders_unavailable
1,850.04,metrica:Away:24,complete_ten_defenders_unavailable
1,850.04,metrica:Away:26,attacker_complete_support_unavailable
1,854.04,metrica:Away:15,attacker_complete_support_unavailable
1,854.04,metrica:Away:16,complete_ten_defenders_unavailable
1,854.04,metrica:Away:17,attacker_complete_support_unavailable
1,854.04,metrica:Away:18,complete_ten_defenders_unavailable
1,854.04,metrica:Away:19,complete_ten_defenders_unavailable
1,854.04,metrica:Away:20,attacker_complete_support_unavailable
1,854.04,metrica:Away:21,complete_ten_defenders_unavailable
1,854.04,metrica:Away:22,complete_ten_defenders_unavailable
1,854.04,metrica:Away:23,complete_ten_defenders_unavailable
1,854.04,metrica:Away:24,complete_ten_defenders_unavailable
1,854.04,metrica:Away:26,attacker_complete_support_unavailable
1,858.04,metrica:Away:15,attacker_complete_support_unavailable
1,858.04,metrica:Away:16,complete_ten_defenders_unavailable
1,858.04,metrica:Away:17,attacker_complete_support_unavailable
1,858.04,metrica:Away:18,complete_ten_defenders_unavailable
1,858.04,metrica:Away:19,complete_ten_defenders_unavailable
1,858.04,metrica:Away:20,attacker_complete_support_unavailable
1,858.04,metrica:Away:21,complete_ten_defenders_unavailable
1,858.04,metrica:Away:22,complete_ten_defenders_unavailable
1,858.04,metrica:Away:23,complete_ten_defenders_unavailable
1,858.04,metrica:Away:24,complete_ten_defenders_unavailable
1,858.04,metrica:Away:26,attacker_complete_support_unavailable
1,862.04,metrica:Away:15,attacker_complete_support_unavailable
1,862.04,metrica:Away:16,complete_ten_defenders_unavailable
1,862.04,metrica:Away:17,attacker_complete_support_unavailable
1,862.04,metrica:Away:18,complete_ten_defenders_unavailable
1,862.04,metrica:Away:19,complete_ten_defenders_unavailable
1,862.04,metrica:Away:20,attacker_complete_support_unavailable
1,862.04,metrica:Away:21,complete_ten_defenders_unavailable
1,862.04,metrica:Away:22,complete_ten_defenders_unavailable
1,862.04,metrica:Away:23,complete_ten_defenders_unavailable
1,862.04,metrica:Away:24,complete_ten_defenders_unavailable
1,862.04,metrica:Away:26,attacker_complete_support_unavailable
1,866.04,metrica:Away:15,restart_or_ball_out_span
1,866.04,metrica:Away:16,restart_or_ball_out_span
1,866.04,metrica:Away:17,restart_or_ball_out_span
1,866.04,metrica:Away:18,restart_or_ball_out_span
1,866.04,metrica:Away:19,restart_or_ball_out_span
1,866.04,metrica:Away:20,restart_or_ball_out_span
1,866.04,metrica:Away:21,restart_or_ball_out_span
1,866.04,metrica:Away:22,restart_or_ball_out_span
1,866.04,metrica:Away:23,restart_or_ball_out_span
1,866.04,metrica:Away:24,restart_or_ball_out_span
1,866.04,metrica:Away:26,restart_or_ball_out_span
1,870.04,metrica:Away:15,attacker_complete_support_unavailable
1,870.04,metrica:Away:16,complete_ten_defenders_unavailable
1,870.04,metrica:Away:17,attacker_complete_support_unavailable
1,870.04,metrica:Away:18,complete_ten_defenders_unavailable
1,870.04,metrica:Away:19,complete_ten_defenders_unavailable
1,870.04,metrica:Away:20,attacker_complete_support_unavailable
1,870.04,metrica:Away:21,complete_ten_defenders_unavailable
1,870.04,metrica:Away:22,complete_ten_defenders_unavailable
1,870.04,metrica:Away:23,complete_ten_defenders_unavailable
1,870.04,metrica:Away:24,complete_ten_defenders_unavailable
1,870.04,metrica:Away:26,attacker_complete_support_unavailable
1,874.04,metrica:Away:15,attacker_complete_support_unavailable
1,874.04,metrica:Away:16,complete_ten_defenders_unavailable
1,874.04,metrica:Away:17,attacker_complete_support_unavailable
1,874.04,metrica:Away:18,complete_ten_defenders_unavailable
1,874.04,metrica:Away:19,complete_ten_defenders_unavailable
1,874.04,metrica:Away:20,attacker_complete_support_unavailable
1,874.04,metrica:Away:21,complete_ten_defenders_unavailable
1,874.04,metrica:Away:22,complete_ten_defenders_unavailable
1,874.04,metrica:Away:23,complete_ten_defenders_unavailable
1,874.04,metrica:Away:24,complete_ten_defenders_unavailable
1,874.04,metrica:Away:26,attacker_complete_support_unavailable
1,878.04,metrica:Away:15,attacker_complete_support_unavailable
1,878.04,metrica:Away:16,complete_ten_defenders_unavailable
1,878.04,metrica:Away:17,attacker_complete_support_unavailable
1,878.04,metrica:Away:18,complete_ten_defenders_unavailable
1,878.04,metrica:Away:19,complete_ten_defenders_unavailable
1,878.04,metrica:Away:20,attacker_complete_support_unavailable
1,878.04,metrica:Away:21,complete_ten_defenders_unavailable
1,878.04,metrica:Away:22,complete_ten_defenders_unavailable
1,878.04,metrica:Away:23,complete_ten_defenders_unavailable
1,878.04,metrica:Away:24,complete_ten_defenders_unavailable
1,878.04,metrica:Away:26,attacker_complete_support_unavailable
1,882.04,metrica:Away:15,attacker_complete_support_unavailable
1,882.04,metrica:Away:16,complete_ten_defenders_unavailable
1,882.04,metrica:Away:17,attacker_complete_support_unavailable
1,882.04,metrica:Away:18,complete_ten_defenders_unavailable
1,882.04,metrica:Away:19,complete_ten_defenders_unavailable
1,882.04,metrica:Away:20,attacker_complete_support_unavailable
1,882.04,metrica:Away:21,complete_ten_defenders_unavailable
1,882.04,metrica:Away:22,complete_ten_defenders_unavailable
1,882.04,metrica:Away:23,complete_ten_defenders_unavailable
1,882.04,metrica:Away:24,complete_ten_defenders_unavailable
1,882.04,metrica:Away:26,attacker_complete_support_unavailable
1,886.04,metrica:Away:15,attacker_complete_support_unavailable
1,886.04,metrica:Away:16,complete_ten_defenders_unavailable
1,886.04,metrica:Away:17,attacker_complete_support_unavailable
1,886.04,metrica:Away:18,complete_ten_defenders_unavailable
1,886.04,metrica:Away:19,complete_ten_defenders_unavailable
1,886.04,metrica:Away:20,attacker_complete_support_unavailable
1,886.04,metrica:Away:21,complete_ten_defenders_unavailable
1,886.04,metrica:Away:22,complete_ten_defenders_unavailable
1,886.04,metrica:Away:23,complete_ten_defenders_unavailable
1,886.04,metrica:Away:24,complete_ten_defenders_unavailable
1,886.04,metrica:Away:26,attacker_complete_support_unavailable
1,890.04,metrica:Away:15,attacker_complete_support_unavailable
1,890.04,metrica:Away:16,complete_ten_defenders_unavailable
1,890.04,metrica:Away:17,attacker_complete_support_unavailable
1,890.04,metrica:Away:18,complete_ten_defenders_unavailable
1,890.04,metrica:Away:19,complete_ten_defenders_unavailable
1,890.04,metrica:Away:20,attacker_complete_support_unavailable
1,890.04,metrica:Away:21,complete_ten_defenders_unavailable
1,890.04,metrica:Away:22,complete_ten_defenders_unavailable
1,890.04,metrica:Away:23,complete_ten_defenders_unavailable
1,890.04,metrica:Away:24,complete_ten_defenders_unavailable
1,890.04,metrica:Away:26,attacker_complete_support_unavailable
1,894.04,metrica:Away:15,attacker_complete_support_unavailable
1,894.04,metrica:Away:16,complete_ten_defenders_unavailable
1,894.04,metrica:Away:17,attacker_complete_support_unavailable
1,894.04,metrica:Away:18,complete_ten_defenders_unavailable
1,894.04,metrica:Away:19,complete_ten_defenders_unavailable
1,894.04,metrica:Away:20,attacker_complete_support_unavailable
1,894.04,metrica:Away:21,complete_ten_defenders_unavailable
1,894.04,metrica:Away:22,complete_ten_defenders_unavailable
1,894.04,metrica:Away:23,complete_ten_defenders_unavailable
1,894.04,metrica:Away:24,complete_ten_defenders_unavailable
1,894.04,metrica:Away:26,attacker_complete_support_unavailable
1,898.04,metrica:Away:15,attacker_complete_support_unavailable
1,898.04,metrica:Away:16,complete_ten_defenders_unavailable
1,898.04,metrica:Away:17,attacker_complete_support_unavailable
1,898.04,metrica:Away:18,complete_ten_defenders_unavailable
1,898.04,metrica:Away:19,complete_ten_defenders_unavailable
1,898.04,metrica:Away:20,attacker_complete_support_unavailable
1,898.04,metrica:Away:21,complete_ten_defenders_unavailable
1,898.04,metrica:Away:22,complete_ten_defenders_unavailable
1,898.04,metrica:Away:23,complete_ten_defenders_unavailable
1,898.04,metrica:Away:24,complete_ten_defenders_unavailable
1,898.04,metrica:Away:26,attacker_complete_support_unavailable
1,902.04,metrica:Home:1,complete_ten_defenders_unavailable
1,902.04,metrica:Home:10,attacker_complete_support_unavailable
1,902.04,metrica:Home:12,attacker_complete_support_unavailable
1,902.04,metrica:Home:13,attacker_complete_support_unavailable
1,902.04,metrica:Home:14,attacker_complete_support_unavailable
1,902.04,metrica:Home:2,complete_ten_defenders_unavailable
1,902.04,metrica:Home:3,complete_ten_defenders_unavailable
1,902.04,metrica:Home:4,attacker_complete_support_unavailable
1,902.04,metrica:Home:5,attacker_complete_support_unavailable
1,902.04,metrica:Home:6,attacker_complete_support_unavailable
1,902.04,metrica:Home:7,complete_ten_defenders_unavailable
1,902.04,metrica:Home:8,complete_ten_defenders_unavailable
1,902.04,metrica:Home:9,complete_ten_defenders_unavailable
1,906.04,metrica:Home:1,restart_or_ball_out_span
1,906.04,metrica:Home:10,restart_or_ball_out_span
1,906.04,metrica:Home:12,restart_or_ball_out_span
1,906.04,metrica:Home:13,restart_or_ball_out_span
1,906.04,metrica:Home:14,restart_or_ball_out_span
1,906.04,metrica:Home:2,restart_or_ball_out_span
1,906.04,metrica:Home:3,restart_or_ball_out_span
1,906.04,metrica:Home:4,restart_or_ball_out_span
1,906.04,metrica:Home:5,restart_or_ball_out_span
1,906.04,metrica:Home:6,restart_or_ball_out_span
1,906.04,metrica:Home:7,restart_or_ball_out_span
1,906.04,metrica:Home:8,restart_or_ball_out_span
1,906.04,metrica:Home:9,restart_or_ball_out_span
1,910.04,metrica:Home:1,complete_ten_defenders_unavailable
1,910.04,metrica:Home:10,attacker_complete_support_unavailable
1,910.04,metrica:Home:12,attacker_complete_support_unavailable
1,910.04,metrica:Home:13,attacker_complete_support_unavailable
1,910.04,metrica:Home:14,attacker_complete_support_unavailable
1,910.04,metrica:Home:2,complete_ten_defenders_unavailable
1,910.04,metrica:Home:3,complete_ten_defenders_unavailable
1,910.04,metrica:Home:4,attacker_complete_support_unavailable
1,910.04,metrica:Home:5,attacker_complete_support_unavailable
1,910.04,metrica:Home:6,attacker_complete_support_unavailable
1,910.04,metrica:Home:7,complete_ten_defenders_unavailable
1,910.04,metrica:Home:8,complete_ten_defenders_unavailable
1,910.04,metrica:Home:9,complete_ten_defenders_unavailable
1,914.04,metrica:Home:1,complete_ten_defenders_unavailable
1,914.04,metrica:Home:10,attacker_complete_support_unavailable
1,914.04,metrica:Home:12,attacker_complete_support_unavailable
1,914.04,metrica:Home:13,attacker_complete_support_unavailable
1,914.04,metrica:Home:14,attacker_complete_support_unavailable
1,914.04,metrica:Home:2,complete_ten_defenders_unavailable
1,914.04,metrica:Home:3,complete_ten_defenders_unavailable
1,914.04,metrica:Home:4,attacker_complete_support_unavailable
1,914.04,metrica:Home:5,attacker_complete_support_unavailable
1,914.04,metrica:Home:6,attacker_complete_support_unavailable
1,914.04,metrica:Home:7,complete_ten_defenders_unavailable
1,914.04,metrica:Home:8,complete_ten_defenders_unavailable
1,914.04,metrica:Home:9,complete_ten_defenders_unavailable
1,918.04,metrica:Away:15,restart_or_ball_out_span
1,918.04,metrica:Away:16,restart_or_ball_out_span
1,918.04,metrica:Away:17,restart_or_ball_out_span
1,918.04,metrica:Away:18,restart_or_ball_out_span
1,918.04,metrica:Away:19,restart_or_ball_out_span
1,918.04,metrica:Away:20,restart_or_ball_out_span
1,918.04,metrica:Away:21,restart_or_ball_out_span
1,918.04,metrica:Away:22,restart_or_ball_out_span
1,918.04,metrica:Away:23,restart_or_ball_out_span
1,918.04,metrica:Away:24,restart_or_ball_out_span
1,918.04,metrica:Away:26,restart_or_ball_out_span
1,922.04,metrica:Away:15,attacker_complete_support_unavailable
1,922.04,metrica:Away:16,complete_ten_defenders_unavailable
1,922.04,metrica:Away:17,attacker_complete_support_unavailable
1,922.04,metrica:Away:18,complete_ten_defenders_unavailable
1,922.04,metrica:Away:19,complete_ten_defenders_unavailable
1,922.04,metrica:Away:20,attacker_complete_support_unavailable
1,922.04,metrica:Away:21,complete_ten_defenders_unavailable
1,922.04,metrica:Away:22,complete_ten_defenders_unavailable
1,922.04,metrica:Away:23,complete_ten_defenders_unavailable
1,922.04,metrica:Away:24,complete_ten_defenders_unavailable
1,922.04,metrica:Away:26,attacker_complete_support_unavailable
1,926.04,metrica:Away:15,attacker_complete_support_unavailable
1,926.04,metrica:Away:16,complete_ten_defenders_unavailable
1,926.04,metrica:Away:17,attacker_complete_support_unavailable
1,926.04,metrica:Away:18,complete_ten_defenders_unavailable
1,926.04,metrica:Away:19,complete_ten_defenders_unavailable
1,926.04,metrica:Away:20,attacker_complete_support_unavailable
1,926.04,metrica:Away:21,complete_ten_defenders_unavailable
1,926.04,metrica:Away:22,complete_ten_defenders_unavailable
1,926.04,metrica:Away:23,complete_ten_defenders_unavailable
1,926.04,metrica:Away:24,complete_ten_defenders_unavailable
1,926.04,metrica:Away:26,attacker_complete_support_unavailable
1,930.04,metrica:Away:15,attacker_complete_support_unavailable
1,930.04,metrica:Away:16,complete_ten_defenders_unavailable
1,930.04,metrica:Away:17,attacker_complete_support_unavailable
1,930.04,metrica:Away:18,complete_ten_defenders_unavailable
1,930.04,metrica:Away:19,complete_ten_defenders_unavailable
1,930.04,metrica:Away:20,attacker_complete_support_unavailable
1,930.04,metrica:Away:21,complete_ten_defenders_unavailable
1,930.04,metrica:Away:22,complete_ten_defenders_unavailable
1,930.04,metrica:Away:23,complete_ten_defenders_unavailable
1,930.04,metrica:Away:24,complete_ten_defenders_unavailable
1,930.04,metrica:Away:26,attacker_complete_support_unavailable
1,934.04,metrica:Away:15,attacker_complete_support_unavailable
1,934.04,metrica:Away:16,complete_ten_defenders_unavailable
1,934.04,metrica:Away:17,attacker_complete_support_unavailable
1,934.04,metrica:Away:18,complete_ten_defenders_unavailable
1,934.04,metrica:Away:19,complete_ten_defenders_unavailable
1,934.04,metrica:Away:20,attacker_complete_support_unavailable
1,934.04,metrica:Away:21,complete_ten_defenders_unavailable
1,934.04,metrica:Away:22,complete_ten_defenders_unavailable
1,934.04,metrica:Away:23,complete_ten_defenders_unavailable
1,934.04,metrica:Away:24,complete_ten_defenders_unavailable
1,934.04,metrica:Away:26,attacker_complete_support_unavailable
1,938.04,metrica:Away:15,attacker_complete_support_unavailable
1,938.04,metrica:Away:16,complete_ten_defenders_unavailable
1,938.04,metrica:Away:17,attacker_complete_support_unavailable
1,938.04,metrica:Away:18,complete_ten_defenders_unavailable
1,938.04,metrica:Away:19,complete_ten_defenders_unavailable
1,938.04,metrica:Away:20,attacker_complete_support_unavailable
1,938.04,metrica:Away:21,complete_ten_defenders_unavailable
1,938.04,metrica:Away:22,complete_ten_defenders_unavailable
1,938.04,metrica:Away:23,complete_ten_defenders_unavailable
1,938.04,metrica:Away:24,complete_ten_defenders_unavailable
1,938.04,metrica:Away:26,attacker_complete_support_unavailable
1,942.04,metrica:Away:15,attacker_complete_support_unavailable
1,942.04,metrica:Away:16,complete_ten_defenders_unavailable
1,942.04,metrica:Away:17,attacker_complete_support_unavailable
1,942.04,metrica:Away:18,complete_ten_defenders_unavailable
1,942.04,metrica:Away:19,complete_ten_defenders_unavailable
1,942.04,metrica:Away:20,attacker_complete_support_unavailable
1,942.04,metrica:Away:21,complete_ten_defenders_unavailable
1,942.04,metrica:Away:22,complete_ten_defenders_unavailable
1,942.04,metrica:Away:23,complete_ten_defenders_unavailable
1,942.04,metrica:Away:24,complete_ten_defenders_unavailable
1,942.04,metrica:Away:26,attacker_complete_support_unavailable
1,946.04,metrica:Away:15,attacker_complete_support_unavailable
1,946.04,metrica:Away:16,complete_ten_defenders_unavailable
1,946.04,metrica:Away:17,attacker_complete_support_unavailable
1,946.04,metrica:Away:18,complete_ten_defenders_unavailable
1,946.04,metrica:Away:19,complete_ten_defenders_unavailable
1,946.04,metrica:Away:20,attacker_complete_support_unavailable
1,946.04,metrica:Away:21,complete_ten_defenders_unavailable
1,946.04,metrica:Away:22,complete_ten_defenders_unavailable
1,946.04,metrica:Away:23,complete_ten_defenders_unavailable
1,946.04,metrica:Away:24,complete_ten_defenders_unavailable
1,946.04,metrica:Away:26,attacker_complete_support_unavailable
1,950.04,metrica:Away:15,attacker_complete_support_unavailable
1,950.04,metrica:Away:16,complete_ten_defenders_unavailable
1,950.04,metrica:Away:17,attacker_complete_support_unavailable
1,950.04,metrica:Away:18,complete_ten_defenders_unavailable
1,950.04,metrica:Away:19,complete_ten_defenders_unavailable
1,950.04,metrica:Away:20,attacker_complete_support_unavailable
1,950.04,metrica:Away:21,complete_ten_defenders_unavailable
1,950.04,metrica:Away:22,complete_ten_defenders_unavailable
1,950.04,metrica:Away:23,complete_ten_defenders_unavailable
1,950.04,metrica:Away:24,complete_ten_defenders_unavailable
1,950.04,metrica:Away:26,attacker_complete_support_unavailable
1,954.04,metrica:Away:15,attacker_complete_support_unavailable
1,954.04,metrica:Away:16,complete_ten_defenders_unavailable
1,954.04,metrica:Away:17,attacker_complete_support_unavailable
1,954.04,metrica:Away:18,complete_ten_defenders_unavailable
1,954.04,metrica:Away:19,complete_ten_defenders_unavailable
1,954.04,metrica:Away:20,attacker_complete_support_unavailable
1,954.04,metrica:Away:21,complete_ten_defenders_unavailable
1,954.04,metrica:Away:22,complete_ten_defenders_unavailable
1,954.04,metrica:Away:23,complete_ten_defenders_unavailable
1,954.04,metrica:Away:24,complete_ten_defenders_unavailable
1,954.04,metrica:Away:26,attacker_complete_support_unavailable
1,958.04,metrica:Away:15,attacker_complete_support_unavailable
1,958.04,metrica:Away:16,complete_ten_defenders_unavailable
1,958.04,metrica:Away:17,attacker_complete_support_unavailable
1,958.04,metrica:Away:18,complete_ten_defenders_unavailable
1,958.04,metrica:Away:19,complete_ten_defenders_unavailable
1,958.04,metrica:Away:20,attacker_complete_support_unavailable
1,958.04,metrica:Away:21,complete_ten_defenders_unavailable
1,958.04,metrica:Away:22,complete_ten_defenders_unavailable
1,958.04,metrica:Away:23,complete_ten_defenders_unavailable
1,958.04,metrica:Away:24,complete_ten_defenders_unavailable
1,958.04,metrica:Away:26,attacker_complete_support_unavailable
1,962.04,metrica:Away:15,attacker_complete_support_unavailable
1,962.04,metrica:Away:16,complete_ten_defenders_unavailable
1,962.04,metrica:Away:17,attacker_complete_support_unavailable
1,962.04,metrica:Away:18,complete_ten_defenders_unavailable
1,962.04,metrica:Away:19,complete_ten_defenders_unavailable
1,962.04,metrica:Away:20,attacker_complete_support_unavailable
1,962.04,metrica:Away:21,complete_ten_defenders_unavailable
1,962.04,metrica:Away:22,complete_ten_defenders_unavailable
1,962.04,metrica:Away:23,complete_ten_defenders_unavailable
1,962.04,metrica:Away:24,complete_ten_defenders_unavailable
1,962.04,metrica:Away:26,attacker_complete_support_unavailable
1,966.04,metrica:Away:15,attacker_complete_support_unavailable
1,966.04,metrica:Away:16,complete_ten_defenders_unavailable
1,966.04,metrica:Away:17,attacker_complete_support_unavailable
1,966.04,metrica:Away:18,complete_ten_defenders_unavailable
1,966.04,metrica:Away:19,complete_ten_defenders_unavailable
1,966.04,metrica:Away:20,attacker_complete_support_unavailable
1,966.04,metrica:Away:21,complete_ten_defenders_unavailable
1,966.04,metrica:Away:22,complete_ten_defenders_unavailable
1,966.04,metrica:Away:23,complete_ten_defenders_unavailable
1,966.04,metrica:Away:24,complete_ten_defenders_unavailable
1,966.04,metrica:Away:26,attacker_complete_support_unavailable
1,970.04,metrica:Away:15,attacker_complete_support_unavailable
1,970.04,metrica:Away:16,complete_ten_defenders_unavailable
1,970.04,metrica:Away:17,attacker_complete_support_unavailable
1,970.04,metrica:Away:18,complete_ten_defenders_unavailable
1,970.04,metrica:Away:19,complete_ten_defenders_unavailable
1,970.04,metrica:Away:20,attacker_complete_support_unavailable
1,970.04,metrica:Away:21,complete_ten_defenders_unavailable
1,970.04,metrica:Away:22,complete_ten_defenders_unavailable
1,970.04,metrica:Away:23,complete_ten_defenders_unavailable
1,970.04,metrica:Away:24,complete_ten_defenders_unavailable
1,970.04,metrica:Away:26,attacker_complete_support_unavailable
1,974.04,metrica:Away:15,attacker_complete_support_unavailable
1,974.04,metrica:Away:16,complete_ten_defenders_unavailable
1,974.04,metrica:Away:17,attacker_complete_support_unavailable
1,974.04,metrica:Away:18,complete_ten_defenders_unavailable
1,974.04,metrica:Away:19,complete_ten_defenders_unavailable
1,974.04,metrica:Away:20,attacker_complete_support_unavailable
1,974.04,metrica:Away:21,complete_ten_defenders_unavailable
1,974.04,metrica:Away:22,complete_ten_defenders_unavailable
1,974.04,metrica:Away:23,complete_ten_defenders_unavailable
1,974.04,metrica:Away:24,complete_ten_defenders_unavailable
1,974.04,metrica:Away:26,attacker_complete_support_unavailable
1,978.04,metrica:Away:15,attacker_complete_support_unavailable
1,978.04,metrica:Away:16,complete_ten_defenders_unavailable
1,978.04,metrica:Away:17,attacker_complete_support_unavailable
1,978.04,metrica:Away:18,complete_ten_defenders_unavailable
1,978.04,metrica:Away:19,complete_ten_defenders_unavailable
1,978.04,metrica:Away:20,attacker_complete_support_unavailable
1,978.04,metrica:Away:21,complete_ten_defenders_unavailable
1,978.04,metrica:Away:22,complete_ten_defenders_unavailable
1,978.04,metrica:Away:23,complete_ten_defenders_unavailable
1,978.04,metrica:Away:24,complete_ten_defenders_unavailable
1,978.04,metrica:Away:26,attacker_complete_support_unavailable
1,982.04,metrica:Away:15,attacker_complete_support_unavailable
1,982.04,metrica:Away:16,complete_ten_defenders_unavailable
1,982.04,metrica:Away:17,attacker_complete_support_unavailable
1,982.04,metrica:Away:18,complete_ten_defenders_unavailable
1,982.04,metrica:Away:19,complete_ten_defenders_unavailable
1,982.04,metrica:Away:20,attacker_complete_support_unavailable
1,982.04,metrica:Away:21,complete_ten_defenders_unavailable
1,982.04,metrica:Away:22,complete_ten_defenders_unavailable
1,982.04,metrica:Away:23,complete_ten_defenders_unavailable
1,982.04,metrica:Away:24,complete_ten_defenders_unavailable
1,982.04,metrica:Away:26,attacker_complete_support_unavailable
1,986.04,metrica:Away:15,attacker_complete_support_unavailable
1,986.04,metrica:Away:16,complete_ten_defenders_unavailable
1,986.04,metrica:Away:17,attacker_complete_support_unavailable
1,986.04,metrica:Away:18,complete_ten_defenders_unavailable
1,986.04,metrica:Away:19,complete_ten_defenders_unavailable
1,986.04,metrica:Away:20,attacker_complete_support_unavailable
1,986.04,metrica:Away:21,complete_ten_defenders_unavailable
1,986.04,metrica:Away:22,complete_ten_defenders_unavailable
1,986.04,metrica:Away:23,complete_ten_defenders_unavailable
1,986.04,metrica:Away:24,complete_ten_defenders_unavailable
1,986.04,metrica:Away:26,attacker_complete_support_unavailable
1,990.04,metrica:Away:15,attacker_complete_support_unavailable
1,990.04,metrica:Away:16,complete_ten_defenders_unavailable
1,990.04,metrica:Away:17,attacker_complete_support_unavailable
1,990.04,metrica:Away:18,complete_ten_defenders_unavailable
1,990.04,metrica:Away:19,complete_ten_defenders_unavailable
1,990.04,metrica:Away:20,attacker_complete_support_unavailable
1,990.04,metrica:Away:21,complete_ten_defenders_unavailable
1,990.04,metrica:Away:22,complete_ten_defenders_unavailable
1,990.04,metrica:Away:23,complete_ten_defenders_unavailable
1,990.04,metrica:Away:24,complete_ten_defenders_unavailable
1,990.04,metrica:Away:26,attacker_complete_support_unavailable
1,994.04,metrica:Away:15,attacker_complete_support_unavailable
1,994.04,metrica:Away:16,complete_ten_defenders_unavailable
1,994.04,metrica:Away:17,attacker_complete_support_unavailable
1,994.04,metrica:Away:18,complete_ten_defenders_unavailable
1,994.04,metrica:Away:19,complete_ten_defenders_unavailable
1,994.04,metrica:Away:20,attacker_complete_support_unavailable
1,994.04,metrica:Away:21,complete_ten_defenders_unavailable
1,994.04,metrica:Away:22,complete_ten_defenders_unavailable
