match_id,family,estimand,estimate,ci_low,ci_high,attempted,valid
J03WOY,four,middle_minus_far,0.024731622215701687,0.002853310283296762,0.04866482932097956,2000,2000
J03WOY,paired_primary_minus_placebo,near_minus_middle,0.01749335364817923,0.0055359249035356484,0.03140006327258712,2000,2000
J03WPY,primary,D1,0.18271651396010558,0.15793295289617823,0.20762322713122008,2000,2000
J03WPY,primary,D2,0.1167774841726215,0.09901052711060374,0.1362509389349857,2000,2000
J03WPY,primary,D3,0.09989000305200034,0.08124456997975418,0.1180374425256998,2000,2000
J03WPY,primary,D4,0.08313700213728306,0.06398405554737792,0.10302480971380953,2000,2000
J03WPY,primary,D5,0.07250237890211364,0.05288028475699878,0.09136082985965166,2000,2000
J03WPY,primary,D6,0.07691328952184413,0.058119010556951164,0.09608059077110834,2000,2000
J03WPY,primary,D7,0.07087944917755355,0.0516710513048688,0.09055443880171407,2000,2000
J03WPY,primary,D8,0.04888427828121074,0.029271865841631103,0.06922526844652983,2000,2000
J03WPY,primary,D9,0.046532775752247076,0.024578622234641363,0.067830569408389,2000,2000
J03WPY,primary,D10,0.053315899499675905,0.02905284805150212,0.07611080194880669,2000,2000
J03WPY,primary,near,0.13312800039490916,0.11608475338663661,0.14960143721013278,2000,2000
J03WPY,primary,middle,0.0758580299346986,0.06073458643565993,0.09103749785568072,2000,2000
J03WPY,primary,far,0.04957765117771124,0.03178974133662235,0.06811537900409338,2000,2000
J03WPY,primary,near_minus_middle,0.057269970460210554,0.04482978822552308,0.06968725328446793,2000,2000
J03WPY,primary,middle_minus_far,0.026280378756987362,0.011335744596381007,0.04188125476881792,2000,2000
J03WPY,placebo,D1,0.12339580530026475,0.10561364106733237,0.14356723322120127,2000,2000
J03WPY,placebo,D2,0.085382353376789,0.06273656513952641,0.10979695751538843,2000,2000
J03WPY,placebo,D3,0.0786920444560494,0.059176663911048435,0.10107305821210107,2000,2000
J03WPY,placebo,D4,0.060396000115450744,0.04153162323564659,0.07831785783891067,2000,2000
J03WPY,placebo,D5,0.049864800546260704,0.03512107966028533,0.06366037233979963,2000,2000
J03WPY,placebo,D6,0.0496330958728187,0.0310133156093861,0.06790093167929433,2000,2000
J03WPY,placebo,D7,0.05810251881904728,0.04128475247293116,0.07372351239257978,2000,2000
J03WPY,placebo,D8,0.03951210567925506,0.023077140993909756,0.056563524923239794,2000,2000
J03WPY,placebo,D9,0.04377432988385943,0.02427654012878583,0.06286085884716174,2000,2000
J03WPY,placebo,D10,0.05749229683061564,0.0367461041038257,0.07769076683229668,2000,2000
J03WPY,placebo,near,0.0958234010443677,0.07825537743091736,0.11566972023006487,2000,2000
J03WPY,placebo,middle,0.05449910383839436,0.03958474736307434,0.06824208411842103,2000,2000
J03WPY,placebo,far,0.046926244131243376,0.03181053617863038,0.06178644492806972,2000,2000
J03WPY,placebo,near_minus_middle,0.041324297205973345,0.028415429474584582,0.05496277328479883,2000,2000
J03WPY,placebo,middle_minus_far,0.007572859707150985,-0.0033889064498751897,0.018054882349803788,2000,2000
J03WPY,one,D1,0.09817730016035844,0.08445826075734628,0.11188041341699176,2000,2000
J03WPY,one,D2,0.06010780230320116,0.04961688051725169,0.07033022842274253,2000,2000
J03WPY,one,D3,0.05005563720450536,0.03982622387969875,0.059831119301660435,2000,2000
J03WPY,one,D4,0.0430977464792014,0.032605275810932276,0.05400186786916639,2000,2000
J03WPY,one,D5,0.03600506813934886,0.02562271097703137,0.046487152201123066,2000,2000
J03WPY,one,D6,0.032739035221132744,0.02240631374210978,0.043342716351200336,2000,2000
J03WPY,one,D7,0.034725316803724676,0.02460627476235021,0.04510642312783362,2000,2000
J03WPY,one,D8,0.024270357471920877,0.01423607706361327,0.03414358230157702,2000,2000
J03WPY,one,D9,0.02404675176332937,0.010627619510184849,0.03644462322077422,2000,2000
J03WPY,one,D10,0.02536777354984898,0.012774385013067885,0.0371643685680991,2000,2000
J03WPY,one,near,0.06944691322268831,0.06029031182672892,0.07860803823431767,2000,2000
J03WPY,one,middle,0.03664179166085192,0.02841374006607599,0.044431261159234826,2000,2000
J03WPY,one,far,0.024561627595033077,0.01508056759299879,0.03378022487075,2000,2000
J03WPY,one,near_minus_middle,0.03280512156183639,0.025797298719751626,0.03967517568396929,2000,2000
J03WPY,one,middle_minus_far,0.012080164065818844,0.004155958398396867,0.01981263507666011,2000,2000
J03WPY,trim,D1,0.18828116914013146,0.16106890194188903,0.21515358237574447,2000,2000
J03WPY,trim,D2,0.12386158708369736,0.10414791847003509,0.143111551528106,2000,2000
J03WPY,trim,D3,0.11102474390034522,0.08993175661004067,0.1312454471470078,2000,2000
J03WPY,trim,D4,0.09294562264466145,0.07201750701051153,0.11533837155873819,2000,2000
J03WPY,trim,D5,0.07812886706611669,0.057101767706194635,0.09870835049758542,2000,2000
J03WPY,trim,D6,0.08430863148098552,0.06314216333817856,0.10521530868369199,2000,2000
J03WPY,trim,D7,0.08379561265497834,0.06246796475131171,0.10427889920338905,2000,2000
J03WPY,trim,D8,0.06492539498349012,0.04395274158192576,0.08635859510059504,2000,2000
J03WPY,trim,D9,0.05979800384372764,0.035371672113278685,0.08211854973587063,2000,2000
J03WPY,trim,D10,0.07340213328052707,0.04798791248471312,0.09767267961986274,2000,2000
J03WPY,trim,near,0.1410558333747247,0.12207404278769733,0.15858197412372838,2000,2000
J03WPY,trim,middle,0.0847946834616855,0.06781494480356431,0.10088818499375019,2000,2000
J03WPY,trim,far,0.06604184403591494,0.04643868749056952,0.08548690712101659,2000,2000
J03WPY,trim,near_minus_middle,0.05626114991303918,0.0420761112152121,0.07073247645470465,2000,2000
J03WPY,trim,middle_minus_far,0.018752839425770565,0.0024346955358107887,0.03532033637638063,2000,2000
J03WPY,four,D1,0.3175997361917235,0.269737076485655,0.3637458841945516,2000,2000
J03WPY,four,D2,0.21848662270408173,0.18119271698020611,0.2564407029786607,2000,2000
J03WPY,four,D3,0.19279008575073067,0.1553578957659811,0.2299825888113085,2000,2000
J03WPY,four,D4,0.1665830858459341,0.1307031356916347,0.2040086360064827,2000,2000
J03WPY,four,D5,0.15044391786644803,0.11413862522840573,0.18573993787700535,2000,2000
J03WPY,four,D6,0.15085865058942866,0.11303550507015575,0.188666306039123,2000,2000
J03WPY,four,D7,0.13887619834872697,0.09983817199406429,0.17868015488335984,2000,2000
J03WPY,four,D8,0.0990689353411069,0.05936959288664879,0.13975282425611846,2000,2000
J03WPY,four,D9,0.10352660981196396,0.06094125289557757,0.14573724599390517,2000,2000
J03WPY,four,D10,0.10777658573223864,0.06009951697012931,0.15635716872567934,2000,2000
J03WPY,four,near,0.24295881488217863,0.20817287774005658,0.2766887590612406,2000,2000
J03WPY,four,middle,0.15169046316263443,0.11961692572813322,0.1835230797618092,2000,2000
J03WPY,four,far,0.10345737696176983,0.06630071799316797,0.14235251076002456,2000,2000
J03WPY,four,near_minus_middle,0.0912683517195442,0.066986381888624,0.11566680136076121,2000,2000
J03WPY,four,middle_minus_far,0.0482330862008646,0.01891218236324741,0.07617683594119273,2000,2000
J03WPY,paired_primary_minus_placebo,near_minus_middle,0.015945673254237208,0.003561437960557635,0.02759612085530999,2000,2000
J03WQQ,primary,D1,0.1974260390463814,0.17105759292661882,0.22386276854823997,2000,2000
J03WQQ,primary,D2,0.12009999034258832,0.0965072598787694,0.1426979345200637,2000,2000
J03WQQ,primary,D3,0.08982277321756615,0.06440164638331089,0.11459503938324528,2000,2000
J03WQQ,primary,D4,0.07939067956969033,0.054484207690072554,0.10631544844088109,2000,2000
J03WQQ,primary,D5,0.07208570218082946,0.05041044806879664,0.09510963636535383,2000,2000
J03WQQ,primary,D6,0.04638179234272938,0.02559487793988601,0.06786098396857393,2000,2000
J03WQQ,primary,D7,0.06141211977161815,0.037992993575857704,0.08460891475510193,2000,2000
J03WQQ,primary,D8,0.051327665801333106,0.028713650486243882,0.07579718587891415,2000,2000
J03WQQ,primary,D9,0.04359353279896099,0.02135413869958667,0.06488281537681602,2000,2000
J03WQQ,primary,D10,0.03992253225698227,0.012639486679026337,0.06647126917232433,2000,2000
J03WQQ,primary,near,0.13578293420217863,0.11389937191843943,0.15697220801509837,2000,2000
J03WQQ,primary,middle,0.06481757346621683,0.047058212184790796,0.08305033305672715,2000,2000
J03WQQ,primary,far,0.04494791028575879,0.02493467192007894,0.06539126104538244,2000,2000
J03WQQ,primary,near_minus_middle,0.0709653607359618,0.0582586141523158,0.08445137420671166,2000,2000
J03WQQ,primary,middle_minus_far,0.01986966318045804,0.004589600667994877,0.03577162883557218,2000,2000
J03WQQ,placebo,D1,0.12040696059489825,0.09828035738789741,0.14204173526675937,2000,2000
J03WQQ,placebo,D2,0.07737044882616165,0.054213631044100555,0.1009132777826289,2000,2000
J03WQQ,placebo,D3,0.060860758754388414,0.038279429663871024,0.08449106321929545,2000,2000
J03WQQ,placebo,D4,0.060274156124474246,0.037891717917893517,0.08271834972732943,2000,2000
J03WQQ,placebo,D5,0.05524865392704919,0.03551613374058394,0.07633340226216961,2000,2000
J03WQQ,placebo,D6,0.03169276792765033,0.014762978477206633,0.048543502767633424,2000,2000
J03WQQ,placebo,D7,0.053664894489219093,0.03395436881311642,0.07310872859611597,2000,2000
J03WQQ,placebo,D8,0.0376626673621524,0.01956868262887893,0.05707410920523156,2000,2000
J03WQQ,placebo,D9,0.039495761076484344,0.020614663179988293,0.05830017072937691,2000,2000
J03WQQ,placebo,D10,0.05142990110836228,0.03056985399694548,0.0702566707965095,2000,2000
J03WQQ,placebo,near,0.08621272272514945,0.06599807595636072,0.10605146797372927,2000,2000
J03WQQ,placebo,middle,0.050220118117098214,0.033860759155648124,0.06679848961758782,2000,2000
J03WQQ,placebo,far,0.042862776515666334,0.027488511995613238,0.05817761846231316,2000,2000
J03WQQ,placebo,near_minus_middle,0.03599260460805123,0.023947905578287194,0.04846372419239664,2000,2000
J03WQQ,placebo,middle_minus_far,0.00735734160143188,-0.0050099686874751324,0.020627692882610973,2000,2000
J03WQQ,one,D1,0.11194313133533261,0.09667245404813175,0.12671935733194298,2000,2000
J03WQQ,one,D2,0.06337177993940166,0.050644336617243685,0.07569318185328722,2000,2000
J03WQQ,one,D3,0.049014274852795456,0.033526747793680124,0.06378401542843695,2000,2000
J03WQQ,one,D4,0.04057542681755377,0.02713835175711189,0.05422037570727892,2000,2000
J03WQQ,one,D5,0.03652922657869772,0.02502430660111946,0.04833525531898996,2000,2000
J03WQQ,one,D6,0.021075711341130135,0.010333995516442186,0.031803147441812195,2000,2000
J03WQQ,one,D7,0.028486383014905848,0.017067260433838143,0.040002645974366015,2000,2000
J03WQQ,one,D8,0.025654704388513958,0.013854349370140046,0.03819996324536384,2000,2000
J03WQQ,one,D9,0.023166162224738277,0.011813094556727655,0.03388325038178428,2000,2000
J03WQQ,one,D10,0.020563447589325597,0.006706429113189325,0.033755429599553036,2000,2000
J03WQQ,one,near,0.07477639537584324,0.06227858063440856,0.08688705665003317,2000,2000
J03WQQ,one,middle,0.03166668693807187,0.022198927746620346,0.04094884643441124,2000,2000
J03WQQ,one,far,0.02312810473419261,0.012871059799591463,0.033452068826402115,2000,2000
J03WQQ,one,near_minus_middle,0.04310970843777137,0.03506743296567686,0.05080074690662469,2000,2000
J03WQQ,one,middle_minus_far,0.00853858220387926,0.0005321279014672539,0.017103082680858913,2000,2000
J03WQQ,trim,D1,0.18609571675400086,0.15863201033401367,0.21409556801145166,2000,2000
J03WQQ,trim,D2,0.12962378788197765,0.10304049313223064,0.155266612727765,2000,2000
J03WQQ,trim,D3,0.09806799583632035,0.07124029404557962,0.12423366831708159,2000,2000
J03WQQ,trim,D4,0.08763461300468534,0.06138368945325989,0.11467905660829211,2000,2000
J03WQQ,trim,D5,0.08495245853687161,0.05922517988804368,0.11064734724291234,2000,2000
J03WQQ,trim,D6,0.05777084732407872,0.03658226655340901,0.08014872755785793,2000,2000
J03WQQ,trim,D7,0.06567431916239284,0.041658060370050896,0.08969873044675046,2000,2000
J03WQQ,trim,D8,0.05822362384272026,0.03288141219649593,0.08456589520248245,2000,2000
J03WQQ,trim,D9,0.04645195467416787,0.022805670882059457,0.06924147951945667,2000,2000
J03WQQ,trim,D10,0.04898208310610481,0.021461391203940573,0.07723037248798664,2000,2000
J03WQQ,trim,near,0.13792916682409964,0.11413339014879917,0.16112842054494908,2000,2000
J03WQQ,trim,middle,0.07400805950700713,0.05478204873358802,0.09408880024397497,2000,2000
J03WQQ,trim,far,0.051219220540997645,0.029229857783378447,0.07316907139801336,2000,2000
J03WQQ,trim,near_minus_middle,0.06392110731709251,0.049071843717924966,0.07927413680279492,2000,2000
J03WQQ,trim,middle_minus_far,0.022788838966009486,0.006416151807207224,0.03963807627382922,2000,2000
J03WQQ,four,D1,0.335919119458228,0.28933785132941214,0.38223613781536775,2000,2000
J03WQQ,four,D2,0.22210475933985552,0.17811247293022509,0.2619841973260092,2000,2000
J03WQQ,four,D3,0.1640838854980794,0.12050865627495985,0.20785800590619938,2000,2000
J03WQQ,four,D4,0.15746135450406232,0.11447818697003924,0.20222698994724408,2000,2000
J03WQQ,four,D5,0.12957511476345865,0.08989033205502119,0.16995030554402954,2000,2000
J03WQQ,four,D6,0.12316670099359013,0.08248400093435475,0.16139043386736432,2000,2000
J03WQQ,four,D7,0.12144301719623939,0.08202351021959489,0.15985780513479525,2000,2000
J03WQQ,four,D8,0.11255709177730851,0.07026433576543457,0.15558096066320296,2000,2000
J03WQQ,four,D9,0.086672881671626,0.04775756041639892,0.1283474152828895,2000,2000
J03WQQ,four,D10,0.1015690313284292,0.04795417216085399,0.15556173113663924,2000,2000
J03WQQ,four,near,0.240702588098721,0.20146385467393801,0.2778817505902824,2000,2000
J03WQQ,four,middle,0.13291154686433762,0.10001014271026784,0.1662572177655569,2000,2000
J03WQQ,four,far,0.1002663349257879,0.06378763978056971,0.13836980882563513,2000,2000
J03WQQ,four,near_minus_middle,0.10779104123438338,0.08591721667075414,0.1307898118502281,2000,2000
J03WQQ,four,middle_minus_far,0.03264521193854972,0.006129099466939098,0.058566805977211124,2000,2000
J03WQQ,paired_primary_minus_placebo,near_minus_middle,0.034972756127910565,0.022533267135989233,0.04792716175318158,2000,2000
J03WR9,primary,D1,0.15797169918624393,0.12881576037847522,0.18564768554699188,2000,2000
J03WR9,primary,D2,0.10615610826430452,0.08336018275703705,0.13206594269709993,2000,2000
J03WR9,primary,D3,0.08132074052315913,0.06022889008265298,0.10595370520313255,2000,2000
J03WR9,primary,D4,0.07910976117896142,0.057395549118419556,0.10224930038955683,2000,2000
J03WR9,primary,D5,0.06069529254950226,0.039722738152401696,0.08378259769389938,2000,2000
J03WR9,primary,D6,0.051763509247949896,0.03360776916157329,0.07177789757431201,2000,2000
J03WR9,primary,D7,0.050886778147791425,0.034624101323201206,0.0686727529670688,2000,2000
J03WR9,primary,D8,0.05075176592074405,0.03264823886435546,0.07059910181179462,2000,2000
J03WR9,primary,D9,0.03937874799936664,0.017721042017889734,0.063033820693623,2000,2000
J03WR9,primary,D10,0.05077230938234886,0.02814492785343083,0.0762019861137562,2000,2000
J03WR9,primary,near,0.11514951599123585,0.09373536141395647,0.13777115209583285,2000,2000
J03WR9,primary,middle,0.060613835281051257,0.04464142786136339,0.07741256135468924,2000,2000
J03WR9,primary,far,0.04696760776748651,0.02935526475942081,0.06639609550556483,2000,2000
J03WR9,primary,near_minus_middle,0.054535680710184595,0.041394216947200906,0.06913158519760725,2000,2000
J03WR9,primary,middle_minus_far,0.013646227513564743,-0.0014900125420057345,0.02921288516620852,2000,2000
J03WR9,placebo,D1,0.11675398625004246,0.09240622395257585,0.13926293490528022,2000,2000
J03WR9,placebo,D2,0.0808155934238602,0.06229596532767485,0.09944298091106346,2000,2000
J03WR9,placebo,D3,0.05508795592826444,0.035723596117257284,0.0756555725243634,2000,2000
J03WR9,placebo,D4,0.056377434595667235,0.03664816924384741,0.07487635614070696,2000,2000
J03WR9,placebo,D5,0.042351675219664896,0.023740248512222596,0.06056353894195072,2000,2000
J03WR9,placebo,D6,0.043701686922008605,0.025390267967390173,0.062140065984165375,2000,2000
J03WR9,placebo,D7,0.04232950016436491,0.027280719822804816,0.05949163251149167,2000,2000
J03WR9,placebo,D8,0.03289775355645752,0.015612829074377535,0.04975719033374892,2000,2000
J03WR9,placebo,D9,0.03800879571611042,0.02130274890309119,0.05576860568006705,2000,2000
J03WR9,placebo,D10,0.04654560410241583,0.029733879451346028,0.06417441157040475,2000,2000
J03WR9,placebo,near,0.0842191785340557,0.06596438515160516,0.10094728624363523,2000,2000
J03WR9,placebo,middle,0.04619007422542641,0.03159229864334961,0.06118174138002242,2000,2000
J03WR9,placebo,far,0.03915071779166126,0.025078730840550074,0.052863305481493185,2000,2000
J03WR9,placebo,near_minus_middle,0.03802910430862928,0.02686395787734844,0.048686673421323864,2000,2000
J03WR9,placebo,middle_minus_far,0.007039356433765152,-0.0047977727508324635,0.020246534318327142,2000,2000
J03WR9,one,D1,0.08708594144240496,0.0704650670500314,0.1029466782130845,2000,2000
J03WR9,one,D2,0.05680217272926254,0.04482972118191963,0.07056815608419349,2000,2000
J03WR9,one,D3,0.0424709951430664,0.03175339509448095,0.054565733190620275,2000,2000
J03WR9,one,D4,0.04217432208849632,0.030751965704903586,0.05436867546115485,2000,2000
J03WR9,one,D5,0.026863214742214054,0.016711136380720176,0.038140268512784896,2000,2000
J03WR9,one,D6,0.026356551492286003,0.016605550176688615,0.036454195744899304,2000,2000
J03WR9,one,D7,0.023177615794049287,0.015003328504407524,0.031851316072439045,2000,2000
J03WR9,one,D8,0.023165584553068334,0.013347684382796265,0.03340955037907886,2000,2000
J03WR9,one,D9,0.01854884722631352,0.006854477345928947,0.031314342256674725,2000,2000
J03WR9,one,D10,0.025751140767625032,0.014631453433742177,0.03919739903867441,2000,2000
J03WR9,one,near,0.0621197031049113,0.0509054425051803,0.07402628273749234,2000,2000
J03WR9,one,middle,0.029642926029261413,0.021711706281565983,0.03831874702680056,2000,2000
J03WR9,one,far,0.02248852418233563,0.013231179282201804,0.0325228266365264,2000,2000
J03WR9,one,near_minus_middle,0.03247677707564989,0.025327280607401224,0.040471612795294626,2000,2000
J03WR9,one,middle_minus_far,0.007154401846925784,-0.001381418597310182,0.015340976177077238,2000,2000
J03WR9,trim,D1,0.17756541799427672,0.15634519146374395,0.19725771415918655,2000,2000
J03WR9,trim,D2,0.11897283478915203,0.09755367418430355,0.14008198071955805,2000,2000
J03WR9,trim,D3,0.09241085935920114,0.07034270053682969,0.11505230060972356,2000,2000
J03WR9,trim,D4,0.09695911431942515,0.07539649669219753,0.11926026322656211,2000,2000
J03WR9,trim,D5,0.07201409933902675,0.048856397593680954,0.09334406729021061,2000,2000
J03WR9,trim,D6,0.06387717409239765,0.044386531186499656,0.08304802348289571,2000,2000
J03WR9,trim,D7,0.06611003201147941,0.047352573842258286,0.08455890926771166,2000,2000
J03WR9,trim,D8,0.0675835310272768,0.04698561942049072,0.08699443377030945,2000,2000
J03WR9,trim,D9,0.052736776175308746,0.028869604922012185,0.07605764266434763,2000,2000
J03WR9,trim,D10,0.07197198980131557,0.04715380350383658,0.09730162619549121,2000,2000
J03WR9,trim,near,0.1296497040475433,0.1126474895534056,0.1465439538564535,2000,2000
J03WR9,trim,middle,0.07474010494058225,0.057358161022153666,0.09092835306631648,2000,2000
J03WR9,trim,far,0.0640974323346337,0.045236375246971744,0.08250231647264239,2000,2000
J03WR9,trim,near_minus_middle,0.054909599106961055,0.043745244844302165,0.06640481677795251,2000,2000
J03WR9,trim,middle_minus_far,0.010642672605948547,-0.006440971564821431,0.027695700717531035,2000,2000
J03WR9,four,D1,0.28541123412422764,0.23293528293261548,0.3341361063575342,2000,2000
J03WR9,four,D2,0.2014062581545784,0.15178699034423454,0.2533553492691843,2000,2000
J03WR9,four,D3,0.1648300366464704,0.12473621668672188,0.20736529818935276,2000,2000
J03WR9,four,D4,0.15759681767792844,0.11450634253754557,0.19960437286314883,2000,2000
J03WR9,four,D5,0.1300922851420265,0.0876105965183479,0.17654584977100238,2000,2000
J03WR9,four,D6,0.10848382505247586,0.07317647432007582,0.1471235084450974,2000,2000
J03WR9,four,D7,0.10270566822641346,0.06985418592722685,0.13940229589698547,2000,2000
J03WR9,four,D8,0.11079500241273639,0.07709867668588316,0.14773530255025807,2000,2000
J03WR9,four,D9,0.08030391118576807,0.04078446808123446,0.123703112776992,2000,2000
J03WR9,four,D10,0.1018297209215626,0.061388791163538445,0.15044015215727552,2000,2000
J03WR9,four,near,0.21721584297509214,0.17512013044359437,0.26066132250397084,2000,2000
J03WR9,four,middle,0.12471964902471108,0.0916440716291526,0.15836784051553848,2000,2000
J03WR9,four,far,0.0976428781733557,0.06364423747074424,0.13524660430771682,2000,2000
J03WR9,four,near_minus_middle,0.09249619395038106,0.0710790117038538,0.11861823407747335,2000,2000
J03WR9,four,middle_minus_far,0.02707677085135539,0.0005595681344440128,0.05251106520661161,2000,2000
J03WR9,paired_primary_minus_placebo,near_minus_middle,0.016506576401555312,0.0022153309593160937,0.03158879158079868,2000,2000
POOLED,primary,D1,0.16786122170169293,0.15665457624021026,0.17898871200241415,2000,2000
POOLED,primary,D2,0.11105898020522553,0.1020122931476987,0.11968899298830478,2000,2000
POOLED,primary,D3,0.08865525610231167,0.07981522371098682,0.09762535136632347,2000,2000
POOLED,primary,D4,0.07386253894295917,0.06522399757197775,0.08244318749001177,2000,2000
POOLED,primary,D5,0.06498121402371082,0.0568827238719494,0.07293575951573465,2000,2000
POOLED,primary,D6,0.05375406521918232,0.046416851499285025,0.06127996644756519,2000,2000
POOLED,primary,D7,0.05289161422664218,0.04477192621324112,0.060409212464230914,2000,2000
POOLED,primary,D8,0.04885905598635449,0.04069843063080254,0.05664345055863373,2000,2000
POOLED,primary,D9,0.041495523663824786,0.03273919296349953,0.049773690461312886,2000,2000
POOLED,primary,D10,0.04432140138551612,0.034527903565580206,0.053817699801758476,2000,2000
POOLED,primary,near,0.12252515266974338,0.11379429454264989,0.13059063420133699,2000,2000
POOLED,primary,middle,0.06137235810312363,0.05502437086548857,0.06754378883872227,2000,2000
POOLED,primary,far,0.04489199367856513,0.03731015441832173,0.05202212564988356,2000,2000
POOLED,primary,near_minus_middle,0.061152794566619754,0.05579042995082947,0.06681121905336516,2000,2000
POOLED,primary,middle_minus_far,0.016480364424558497,0.010834589368384823,0.022283210462933366,2000,2000
POOLED,placebo,D1,0.11007789901280787,0.10127626126655347,0.11832916659727374,2000,2000
POOLED,placebo,D2,0.07892392748880496,0.07106665770368448,0.08690104184652155,2000,2000
POOLED,placebo,D3,0.060844316046977244,0.052984521766875826,0.06862076159917505,2000,2000
POOLED,placebo,D4,0.056012225075068436,0.04880863065718622,0.06341320199289835,2000,2000
POOLED,placebo,D5,0.045787531998618236,0.03902494886141473,0.052400732172077386,2000,2000
POOLED,placebo,D6,0.041373293469451726,0.03453030480941258,0.04809915644480946,2000,2000
POOLED,placebo,D7,0.04352786125320111,0.03660530238373495,0.04995302153566533,2000,2000
POOLED,placebo,D8,0.03993094888075392,0.03326728344798103,0.0463175739916668,2000,2000
POOLED,placebo,D9,0.03985782421930494,0.0326192540753489,0.04671906886056679,2000,2000
POOLED,placebo,D10,0.05097776888452679,0.043232704021077276,0.05902749994568919,2000,2000
POOLED,placebo,near,0.0832820475161967,0.0758947348144153,0.09010305008583895,2000,2000
POOLED,placebo,middle,0.04667522794908487,0.04096562774447694,0.05236312625499916,2000,2000
POOLED,placebo,far,0.043588847328195214,0.037802868703397295,0.04927334027730688,2000,2000
POOLED,placebo,near_minus_middle,0.03660681956711182,0.032237879090038744,0.041113882815173135,2000,2000
POOLED,placebo,middle_minus_far,0.003086380620889659,-0.0015750135232499747,0.0077210715954003275,2000,2000
POOLED,one,D1,0.09103999262884051,0.08485865893499608,0.097156313974901,2000,2000
POOLED,one,D2,0.057604682358784486,0.05283302354505985,0.06224637498504938,2000,2000
POOLED,one,D3,0.04445202206749371,0.039769076708767365,0.04901045583604686,2000,2000
POOLED,one,D4,0.03765477894648641,0.03292683149069753,0.04228136920045728,2000,2000
POOLED,one,D5,0.029751571693119976,0.025561043966519738,0.03381543178828586,2000,2000
POOLED,one,D6,0.02463590757312026,0.020659370777448744,0.02847947120827218,2000,2000
POOLED,one,D7,0.02398245233142282,0.019896863051448055,0.027726873637057992,2000,2000
POOLED,one,D8,0.022791948849310947,0.018504786311252623,0.026894510084396934,2000,2000
POOLED,one,D9,0.020379131784584278,0.015411581778330978,0.024847876397058044,2000,2000
POOLED,one,D10,0.02163142453472482,0.016554079721549847,0.026299166577248883,2000,2000
POOLED,one,near,0.06436556568503957,0.05968440550477092,0.06878646340438338,2000,2000
POOLED,one,middle,0.029006177636037366,0.02568923132451198,0.03215537007655685,2000,2000
POOLED,one,far,0.02160083505620668,0.017646734638583336,0.025219805050047853,2000,2000
POOLED,one,near_minus_middle,0.0353593880490022,0.0324911986429782,0.038480825214248025,2000,2000
POOLED,one,middle_minus_far,0.007405342579830686,0.004358391593060822,0.010463665296475503,2000,2000
POOLED,trim,D1,0.1730319146351016,0.1628069737284997,0.1824299333474609,2000,2000
POOLED,trim,D2,0.12089817973138359,0.11193851657475934,0.12954908761228937,2000,2000
POOLED,trim,D3,0.09909802407737187,0.09021758913708446,0.10821217158909381,2000,2000
POOLED,trim,D4,0.08592053264631504,0.07656385501843038,0.09477328183399379,2000,2000
POOLED,trim,D5,0.07633072465838997,0.06803713890358648,0.08456110281291708,2000,2000
POOLED,trim,D6,0.06500693310522392,0.057294223437820195,0.07322635279382735,2000,2000
POOLED,trim,D7,0.06354756642019822,0.05495827102433327,0.07132789906991299,2000,2000
POOLED,trim,D8,0.061431814930291866,0.0525790346125801,0.06995676721779708,2000,2000
POOLED,trim,D9,0.05283426717779711,0.043299882136024134,0.0617243389193859,2000,2000
POOLED,trim,D10,0.058699238717585124,0.04823279387502972,0.06819907978563418,2000,2000
POOLED,trim,near,0.13100937281461902,0.12294490976732007,0.13853875950989872,2000,2000
POOLED,trim,middle,0.07270143920753179,0.0659538993441555,0.079095032067529,2000,2000
POOLED,trim,far,0.05765510694189136,0.04972925351677914,0.0648409718968495,2000,2000
POOLED,trim,near_minus_middle,0.058307933607087234,0.05301490685970313,0.06395208914770494,2000,2000
POOLED,trim,middle_minus_far,0.015046332265640429,0.009060847756483713,0.021171370903193827,2000,2000
POOLED,four,D1,0.29095978848874654,0.26950206987839265,0.30930693555786776,2000,2000
POOLED,four,D2,0.20362086544380975,0.18577517794808862,0.2196142930571818,2000,2000
POOLED,four,D3,0.1707078513164859,0.15482338825134426,0.1871374765043581,2000,2000
POOLED,four,D4,0.1483342785570222,0.13259950463270168,0.16451517275209002,2000,2000
POOLED,four,D5,0.13342993110657828,0.11804150460748555,0.14909658656894967,2000,2000
POOLED,four,D6,0.11193887861727915,0.0970114915336389,0.12693622102050478,2000,2000
POOLED,four,D7,0.1113814874944451,0.09634330491234559,0.12572915125177136,2000,2000
POOLED,four,D8,0.09990112323021065,0.08478438271709289,0.11437014852227557,2000,2000
POOLED,four,D9,0.0829681531221955,0.06796303312876234,0.0990639198383115,2000,2000
POOLED,four,D10,0.09238602350000302,0.07529384522136455,0.11001518797522186,2000,2000
POOLED,four,near,0.22176283508301406,0.20540326052491722,0.2366067149220457,2000,2000
POOLED,four,middle,0.12627114394383118,0.11332556925644448,0.1388753411949883,2000,2000
POOLED,four,far,0.09175176661746971,0.07841314489870523,0.10501455877277274,2000,2000
POOLED,four,near_minus_middle,0.09549169113918288,0.08613058171824921,0.10531343353190445,2000,2000
POOLED,four,middle_minus_far,0.03451937732636147,0.024780786223790843,0.04432458610732912,2000,2000
POOLED,paired_primary_minus_placebo,near_minus_middle,0.024545974999507933,0.019323571141143164,0.029854640361432285,2000,2000
