match_id,period,time_period_s,attacker_key,reason
J03WN1,1,556.0,DFL-OBJ-J016C3,complete_ten_defenders_unavailable
J03WN1,1,560.0,,possession_or_open_play
J03WN1,1,564.0,,possession_or_open_play
J03WN1,1,568.0,DFL-OBJ-0000XU,complete_ten_defenders_unavailable
J03WN1,1,568.0,DFL-OBJ-0000YV,complete_ten_defenders_unavailable
J03WN1,1,568.0,DFL-OBJ-000172,complete_ten_defenders_unavailable
J03WN1,1,568.0,DFL-OBJ-000199,complete_ten_defenders_unavailable
J03WN1,1,568.0,DFL-OBJ-0027FG,complete_ten_defenders_unavailable
J03WN1,1,568.0,DFL-OBJ-0027LO,complete_ten_defenders_unavailable
J03WN1,1,568.0,DFL-OBJ-0028NB,complete_ten_defenders_unavailable
J03WN1,1,568.0,DFL-OBJ-002GM0,complete_ten_defenders_unavailable
J03WN1,1,568.0,DFL-OBJ-J014F7,complete_ten_defenders_unavailable
J03WN1,1,568.0,DFL-OBJ-J016C3,complete_ten_defenders_unavailable
J03WN1,1,572.0,,possession_or_open_play
J03WN1,1,576.0,DFL-OBJ-0000XU,complete_ten_defenders_unavailable
J03WN1,1,576.0,DFL-OBJ-0000YV,complete_ten_defenders_unavailable
J03WN1,1,576.0,DFL-OBJ-000172,complete_ten_defenders_unavailable
J03WN1,1,576.0,DFL-OBJ-000199,complete_ten_defenders_unavailable
J03WN1,1,576.0,DFL-OBJ-0027FG,complete_ten_defenders_unavailable
J03WN1,1,576.0,DFL-OBJ-0027LO,complete_ten_defenders_unavailable
J03WN1,1,576.0,DFL-OBJ-0028NB,complete_ten_defenders_unavailable
J03WN1,1,576.0,DFL-OBJ-002GM0,complete_ten_defenders_unavailable
J03WN1,1,576.0,DFL-OBJ-J014F7,complete_ten_defenders_unavailable
J03WN1,1,576.0,DFL-OBJ-J016C3,complete_ten_defenders_unavailable
J03WN1,1,580.0,DFL-OBJ-0000XU,complete_ten_defenders_unavailable
J03WN1,1,580.0,DFL-OBJ-0000YV,complete_ten_defenders_unavailable
J03WN1,1,580.0,DFL-OBJ-000172,complete_ten_defenders_unavailable
J03WN1,1,580.0,DFL-OBJ-000199,complete_ten_defenders_unavailable
J03WN1,1,580.0,DFL-OBJ-0027FG,complete_ten_defenders_unavailable
J03WN1,1,580.0,DFL-OBJ-0027LO,complete_ten_defenders_unavailable
J03WN1,1,580.0,DFL-OBJ-0028NB,complete_ten_defenders_unavailable
J03WN1,1,580.0,DFL-OBJ-002GM0,complete_ten_defenders_unavailable
J03WN1,1,580.0,DFL-OBJ-J014F7,complete_ten_defenders_unavailable
J03WN1,1,580.0,DFL-OBJ-J016C3,complete_ten_defenders_unavailable
J03WN1,1,584.0,DFL-OBJ-0000XU,complete_ten_defenders_unavailable
J03WN1,1,584.0,DFL-OBJ-0000YV,complete_ten_defenders_unavailable
J03WN1,1,584.0,DFL-OBJ-000172,complete_ten_defenders_unavailable
J03WN1,1,584.0,DFL-OBJ-000199,complete_ten_defenders_unavailable
J03WN1,1,584.0,DFL-OBJ-0027FG,complete_ten_defenders_unavailable
J03WN1,1,584.0,DFL-OBJ-0027LO,complete_ten_defenders_unavailable
J03WN1,1,584.0,DFL-OBJ-0028NB,complete_ten_defenders_unavailable
