scope,group,n,mean_residual,median_residual,residual_sd,mean_absolute_residual
focal_player,DFL-OBJ-J01DVC,134,-0.36559775895921526,-0.9301476997045657,2.892365028415399,2.1191728789385182
focal_player,DFL-OBJ-J01G0J,47,-0.028276539821365677,0.031753034351635456,2.1744270574056124,1.6608054356224824
focal_player,DFL-OBJ-J01GG9,173,0.08260866763755956,-0.4596230757561308,3.1767213652785387,2.1363502721744765
focal_player,DFL-OBJ-J01H9X,507,0.006622359941412395,-0.4362860844189176,2.9789548246043887,2.165748147405419
focal_player,DFL-OBJ-J01HCH,59,0.007078255919059226,-0.31475030818781313,2.916874030987074,2.087776431872099
focal_player,DFL-OBJ-J01JQC,27,0.9260012980398182,-0.07647832545149935,3.3745337797958976,2.5517418581415856
focal_player,DFL-OBJ-J01K2L,45,-0.11099631075587166,-0.5240672251454583,2.6555376281191054,2.151346951557826
focal_player,DFL-OBJ-J01KDN,12,-1.0655342453659042,-1.6975216751664455,2.2453969749142004,2.02681564564789
focal_player,DFL-OBJ-J01KGY,131,0.7611828646042273,0.1475136458811086,2.903525058827106,2.2226117822695146
focal_player,DFL-OBJ-J01KJ5,1201,0.045170053029867284,-0.47861482962030877,3.1064039626577813,2.1377396896917142
focal_player,DFL-OBJ-J01L1F,135,-0.2547911207247933,-0.6608626866344318,4.819047068575432,2.449020989372472
focal_player,DFL-OBJ-J01MF0,19,0.07387242012797865,-0.18600357712577953,2.0401006278462246,1.6188159991522266
focal_player,DFL-OBJ-J01N65,20,-0.8025828586040433,-1.1498352139941845,2.3044276780980546,2.0008540890772837
focal_player,DFL-OBJ-J01NQ8,114,0.1916183673007013,-0.3202024286869758,2.9577215862235815,2.0968196904857583
focal_player,DFL-OBJ-J01PRP,175,-0.1307915113477759,-0.5649883402586813,2.6438215333787136,1.946757713449959
