match_id,interval_id,period,start_ns,prediction_cutoff_ns,defending_team_id,attacking_team_id,focal_player_id,A1_player_id,A2_player_id,A3_player_id
J03WOH,J03WOH_firstHalf_1661532608109999872_5s,firstHalf,1661532608109999872,1661532608080000000,DFL-CLU-000011,DFL-CLU-00000P,DFL-OBJ-002GAB,DFL-OBJ-00006V,DFL-OBJ-J0130T,DFL-OBJ-J014UG
J03WOH,J03WOH_firstHalf_1661532608109999872_5s,firstHalf,1661532608109999872,1661532608080000000,DFL-CLU-000011,DFL-CLU-00000P,DFL-OBJ-002GEE,DFL-OBJ-002FXT,DFL-OBJ-00003X,DFL-OBJ-0000F8
J03WOH,J03WOH_firstHalf_1661532628109999872_5s,firstHalf,1661532628109999872,1661532628080000000,DFL-CLU-000011,DFL-CLU-00000P,DFL-OBJ-002651,DFL-OBJ-J0130T,DFL-OBJ-002GM1,DFL-OBJ-00028V
J03WOH,J03WOH_firstHalf_1661532628109999872_5s,firstHalf,1661532628109999872,1661532628080000000,DFL-CLU-000011,DFL-CLU-00000P,DFL-OBJ-00268T,DFL-OBJ-002FXT,DFL-OBJ-00028V,DFL-OBJ-J0130T
J03WOH,J03WOH_firstHalf_1661532628109999872_5s,firstHalf,1661532628109999872,1661532628080000000,DFL-CLU-000011,DFL-CLU-00000P,DFL-OBJ-0026UQ,DFL-OBJ-00003X,DFL-OBJ-0000F8,DFL-OBJ-00028V
J03WOH,J03WOH_firstHalf_1661532628109999872_5s,firstHalf,1661532628109999872,1661532628080000000,DFL-CLU-000011,DFL-CLU-00000P,DFL-OBJ-0027B0,DFL-OBJ-J0130T,DFL-OBJ-002GM1,DFL-OBJ-00028V
J03WOH,J03WOH_firstHalf_1661532628109999872_5s,firstHalf,1661532628109999872,1661532628080000000,DFL-CLU-000011,DFL-CLU-00000P,DFL-OBJ-0027VS,DFL-OBJ-00028V,DFL-OBJ-J0130T,DFL-OBJ-J014UG
J03WOH,J03WOH_firstHalf_1661532628109999872_5s,firstHalf,1661532628109999872,1661532628080000000,DFL-CLU-000011,DFL-CLU-00000P,DFL-OBJ-0027XP,DFL-OBJ-0000F8,DFL-OBJ-0000NZ,DFL-OBJ-00028V
J03WOH,J03WOH_firstHalf_1661532628109999872_5s,firstHalf,1661532628109999872,1661532628080000000,DFL-CLU-000011,DFL-CLU-00000P,DFL-OBJ-0028SW,DFL-OBJ-002FXT,DFL-OBJ-00028V,DFL-OBJ-J0130T
J03WOH,J03WOH_firstHalf_1661532628109999872_5s,firstHalf,1661532628109999872,1661532628080000000,DFL-CLU-000011,DFL-CLU-00000P,DFL-OBJ-002G2Y,DFL-OBJ-J0130T,DFL-OBJ-00028V,DFL-OBJ-J014UG
J03WOH,J03WOH_firstHalf_1661532628109999872_5s,firstHalf,1661532628109999872,1661532628080000000,DFL-CLU-000011,DFL-CLU-00000P,DFL-OBJ-002GAB,DFL-OBJ-J014UG,DFL-OBJ-0000NZ,DFL-OBJ-00006V
J03WOH,J03WOH_firstHalf_1661532628109999872_5s,firstHalf,1661532628109999872,1661532628080000000,DFL-CLU-000011,DFL-CLU-00000P,DFL-OBJ-002GEE,DFL-OBJ-00003X,DFL-OBJ-0000F8,DFL-OBJ-002FXT
J03WOH,J03WOH_firstHalf_1661532633109999872_5s,firstHalf,1661532633109999872,1661532633080000000,DFL-CLU-000011,DFL-CLU-00000P,DFL-OBJ-002651,DFL-OBJ-J0130T,DFL-OBJ-J01CP5,DFL-OBJ-002GM1
J03WOH,J03WOH_firstHalf_1661532633109999872_5s,firstHalf,1661532633109999872,1661532633080000000,DFL-CLU-000011,DFL-CLU-00000P,DFL-OBJ-00268T,DFL-OBJ-002FXT,DFL-OBJ-00028V,DFL-OBJ-00003X
J03WOH,J03WOH_firstHalf_1661532633109999872_5s,firstHalf,1661532633109999872,1661532633080000000,DFL-CLU-000011,DFL-CLU-00000P,DFL-OBJ-0026UQ,DFL-OBJ-00003X,DFL-OBJ-0000F8,DFL-OBJ-00028V
J03WOH,J03WOH_firstHalf_1661532633109999872_5s,firstHalf,1661532633109999872,1661532633080000000,DFL-CLU-000011,DFL-CLU-00000P,DFL-OBJ-0027B0,DFL-OBJ-J01CP5,DFL-OBJ-J0130T,DFL-OBJ-002GM1
J03WOH,J03WOH_firstHalf_1661532633109999872_5s,firstHalf,1661532633109999872,1661532633080000000,DFL-CLU-000011,DFL-CLU-00000P,DFL-OBJ-0027VS,DFL-OBJ-00028V,DFL-OBJ-002FXT,DFL-OBJ-00003X
J03WOH,J03WOH_firstHalf_1661532633109999872_5s,firstHalf,1661532633109999872,1661532633080000000,DFL-CLU-000011,DFL-CLU-00000P,DFL-OBJ-0027XP,DFL-OBJ-0000NZ,DFL-OBJ-00028V,DFL-OBJ-00006V
J03WOH,J03WOH_firstHalf_1661532633109999872_5s,firstHalf,1661532633109999872,1661532633080000000,DFL-CLU-000011,DFL-CLU-00000P,DFL-OBJ-0028SW,DFL-OBJ-002GM1,DFL-OBJ-002FXT,DFL-OBJ-00028V
J03WOH,J03WOH_firstHalf_1661532633109999872_5s,firstHalf,1661532633109999872,1661532633080000000,DFL-CLU-000011,DFL-CLU-00000P,DFL-OBJ-002G2Y,DFL-OBJ-J0130T,DFL-OBJ-00028V,DFL-OBJ-J01CP5
J03WOH,J03WOH_firstHalf_1661532633109999872_5s,firstHalf,1661532633109999872,1661532633080000000,DFL-CLU-000011,DFL-CLU-00000P,DFL-OBJ-002GAB,DFL-OBJ-J0130T,DFL-OBJ-J01CP5,DFL-OBJ-00028V
J03WOH,J03WOH_firstHalf_1661532633109999872_5s,firstHalf,1661532633109999872,1661532633080000000,DFL-CLU-000011,DFL-CLU-00000P,DFL-OBJ-002GEE,DFL-OBJ-00003X,DFL-OBJ-002FXT,DFL-OBJ-00028V
J03WOH,J03WOH_firstHalf_1661532638109999872_5s,firstHalf,1661532638109999872,1661532638080000000,DFL-CLU-000011,DFL-CLU-00000P,DFL-OBJ-002651,DFL-OBJ-002FXT,DFL-OBJ-00028V,DFL-OBJ-J0130T
J03WOH,J03WOH_firstHalf_1661532638109999872_5s,firstHalf,1661532638109999872,1661532638080000000,DFL-CLU-000011,DFL-CLU-00000P,DFL-OBJ-00268T,DFL-OBJ-002FXT,DFL-OBJ-00003X,DFL-OBJ-002GM1
J03WOH,J03WOH_firstHalf_1661532638109999872_5s,firstHalf,1661532638109999872,1661532638080000000,DFL-CLU-000011,DFL-CLU-00000P,DFL-OBJ-0026UQ,DFL-OBJ-0000F8,DFL-OBJ-0000NZ,DFL-OBJ-00003X
J03WOH,J03WOH_firstHalf_1661532638109999872_5s,firstHalf,1661532638109999872,1661532638080000000,DFL-CLU-000011,DFL-CLU-00000P,DFL-OBJ-0027B0,DFL-OBJ-J01CP5,DFL-OBJ-J0130T,DFL-OBJ-002GM1
J03WOH,J03WOH_firstHalf_1661532638109999872_5s,firstHalf,1661532638109999872,1661532638080000000,DFL-CLU-000011,DFL-CLU-00000P,DFL-OBJ-0027VS,DFL-OBJ-00028V,DFL-OBJ-00003X,DFL-OBJ-J0130T
J03WOH,J03WOH_firstHalf_1661532638109999872_5s,firstHalf,1661532638109999872,1661532638080000000,DFL-CLU-000011,DFL-CLU-00000P,DFL-OBJ-0027XP,DFL-OBJ-00006V,DFL-OBJ-0000NZ,DFL-OBJ-00028V
J03WOH,J03WOH_firstHalf_1661532638109999872_5s,firstHalf,1661532638109999872,1661532638080000000,DFL-CLU-000011,DFL-CLU-00000P,DFL-OBJ-0028SW,DFL-OBJ-002GM1,DFL-OBJ-002FXT,DFL-OBJ-J01CP5
J03WOH,J03WOH_firstHalf_1661532638109999872_5s,firstHalf,1661532638109999872,1661532638080000000,DFL-CLU-000011,DFL-CLU-00000P,DFL-OBJ-002G2Y,DFL-OBJ-J0130T,DFL-OBJ-00028V,DFL-OBJ-J014UG
J03WOH,J03WOH_firstHalf_1661532638109999872_5s,firstHalf,1661532638109999872,1661532638080000000,DFL-CLU-000011,DFL-CLU-00000P,DFL-OBJ-002GAB,DFL-OBJ-J014UG,DFL-OBJ-J0130T,DFL-OBJ-00028V
J03WOH,J03WOH_firstHalf_1661532638109999872_5s,firstHalf,1661532638109999872,1661532638080000000,DFL-CLU-000011,DFL-CLU-00000P,DFL-OBJ-002GEE,DFL-OBJ-00003X,DFL-OBJ-002FXT,DFL-OBJ-00028V
J03WOH,J03WOH_firstHalf_1661532643109999872_5s,firstHalf,1661532643109999872,1661532643080000000,DFL-CLU-000011,DFL-CLU-00000P,DFL-OBJ-002651,DFL-OBJ-002FXT,DFL-OBJ-00003X,DFL-OBJ-00028V
J03WOH,J03WOH_firstHalf_1661532643109999872_5s,firstHalf,1661532643109999872,1661532643080000000,DFL-CLU-000011,DFL-CLU-00000P,DFL-OBJ-00268T,DFL-OBJ-002FXT,DFL-OBJ-00003X,DFL-OBJ-002GM1
J03WOH,J03WOH_firstHalf_1661532643109999872_5s,firstHalf,1661532643109999872,1661532643080000000,DFL-CLU-000011,DFL-CLU-00000P,DFL-OBJ-0026UQ,DFL-OBJ-0000F8,DFL-OBJ-0000NZ,DFL-OBJ-00003X
J03WOH,J03WOH_firstHalf_1661532643109999872_5s,firstHalf,1661532643109999872,1661532643080000000,DFL-CLU-000011,DFL-CLU-00000P,DFL-OBJ-0027B0,DFL-OBJ-J0130T,DFL-OBJ-J01CP5,DFL-OBJ-002GM1
J03WOH,J03WOH_firstHalf_1661532643109999872_5s,firstHalf,1661532643109999872,1661532643080000000,DFL-CLU-000011,DFL-CLU-00000P,DFL-OBJ-0027VS,DFL-OBJ-00028V,DFL-OBJ-00003X,DFL-OBJ-0000NZ
J03WOH,J03WOH_firstHalf_1661532643109999872_5s,firstHalf,1661532643109999872,1661532643080000000,DFL-CLU-000011,DFL-CLU-00000P,DFL-OBJ-0027XP,DFL-OBJ-00006V,DFL-OBJ-0000NZ,DFL-OBJ-00028V
J03WOH,J03WOH_firstHalf_1661532643109999872_5s,firstHalf,1661532643109999872,1661532643080000000,DFL-CLU-000011,DFL-CLU-00000P,DFL-OBJ-0028SW,DFL-OBJ-002GM1,DFL-OBJ-002FXT,DFL-OBJ-J0130T
J03WOH,J03WOH_firstHalf_1661532643109999872_5s,firstHalf,1661532643109999872,1661532643080000000,DFL-CLU-000011,DFL-CLU-00000P,DFL-OBJ-002G2Y,DFL-OBJ-J0130T,DFL-OBJ-00028V,DFL-OBJ-002FXT
J03WOH,J03WOH_firstHalf_1661532643109999872_5s,firstHalf,1661532643109999872,1661532643080000000,DFL-CLU-000011,DFL-CLU-00000P,DFL-OBJ-002GAB,DFL-OBJ-00006V,DFL-OBJ-00028V,DFL-OBJ-J014UG
J03WOH,J03WOH_firstHalf_1661532643109999872_5s,firstHalf,1661532643109999872,1661532643080000000,DFL-CLU-000011,DFL-CLU-00000P,DFL-OBJ-002GEE,DFL-OBJ-00003X,DFL-OBJ-0000F8,DFL-OBJ-0000NZ
J03WOH,J03WOH_firstHalf_1661532653109999872_5s,firstHalf,1661532653109999872,1661532653080000000,DFL-CLU-00000P,DFL-CLU-000011,DFL-OBJ-00003X,DFL-OBJ-0026UQ,DFL-OBJ-0027VS,DFL-OBJ-002GEE
J03WOH,J03WOH_firstHalf_1661532653109999872_5s,firstHalf,1661532653109999872,1661532653080000000,DFL-CLU-00000P,DFL-CLU-000011,DFL-OBJ-00006V,DFL-OBJ-002GAB,DFL-OBJ-0027XP,DFL-OBJ-002G2Y
J03WOH,J03WOH_firstHalf_1661532653109999872_5s,firstHalf,1661532653109999872,1661532653080000000,DFL-CLU-00000P,DFL-CLU-000011,DFL-OBJ-0000F8,DFL-OBJ-0026UQ,DFL-OBJ-0027VS,DFL-OBJ-0027XP
J03WOH,J03WOH_firstHalf_1661532653109999872_5s,firstHalf,1661532653109999872,1661532653080000000,DFL-CLU-00000P,DFL-CLU-000011,DFL-OBJ-0000NZ,DFL-OBJ-0027XP,DFL-OBJ-0027VS,DFL-OBJ-002G2Y
J03WOH,J03WOH_firstHalf_1661532653109999872_5s,firstHalf,1661532653109999872,1661532653080000000,DFL-CLU-00000P,DFL-CLU-000011,DFL-OBJ-00028V,DFL-OBJ-002G2Y,DFL-OBJ-0027VS,DFL-OBJ-0027XP
J03WOH,J03WOH_firstHalf_1661532653109999872_5s,firstHalf,1661532653109999872,1661532653080000000,DFL-CLU-00000P,DFL-CLU-000011,DFL-OBJ-002FXT,DFL-OBJ-0028SW,DFL-OBJ-002651,DFL-OBJ-00268T
J03WOH,J03WOH_firstHalf_1661532653109999872_5s,firstHalf,1661532653109999872,1661532653080000000,DFL-CLU-00000P,DFL-CLU-000011,DFL-OBJ-002GM1,DFL-OBJ-0028SW,DFL-OBJ-0027B0,DFL-OBJ-002651
J03WOH,J03WOH_firstHalf_1661532653109999872_5s,firstHalf,1661532653109999872,1661532653080000000,DFL-CLU-00000P,DFL-CLU-000011,DFL-OBJ-J0130T,DFL-OBJ-002G2Y,DFL-OBJ-002GAB,DFL-OBJ-0027B0
J03WOH,J03WOH_firstHalf_1661532653109999872_5s,firstHalf,1661532653109999872,1661532653080000000,DFL-CLU-00000P,DFL-CLU-000011,DFL-OBJ-J014UG,DFL-OBJ-002GAB,DFL-OBJ-002G2Y,DFL-OBJ-0027XP
J03WOH,J03WOH_firstHalf_1661532653109999872_5s,firstHalf,1661532653109999872,1661532653080000000,DFL-CLU-00000P,DFL-CLU-000011,DFL-OBJ-J01CP5,DFL-OBJ-0027B0,DFL-OBJ-002G2Y,DFL-OBJ-002GAB
J03WOH,J03WOH_firstHalf_1661532678109999872_5s,firstHalf,1661532678109999872,1661532678080000000,DFL-CLU-000011,DFL-CLU-00000P,DFL-OBJ-002651,DFL-OBJ-00003X,DFL-OBJ-J0130T,DFL-OBJ-002FXT
J03WOH,J03WOH_firstHalf_1661532678109999872_5s,firstHalf,1661532678109999872,1661532678080000000,DFL-CLU-000011,DFL-CLU-00000P,DFL-OBJ-00268T,DFL-OBJ-00003X,DFL-OBJ-002FXT,DFL-OBJ-0000F8
J03WOH,J03WOH_firstHalf_1661532678109999872_5s,firstHalf,1661532678109999872,1661532678080000000,DFL-CLU-000011,DFL-CLU-00000P,DFL-OBJ-0026UQ,DFL-OBJ-0000F8,DFL-OBJ-002FXT,DFL-OBJ-00028V
J03WOH,J03WOH_firstHalf_1661532678109999872_5s,firstHalf,1661532678109999872,1661532678080000000,DFL-CLU-000011,DFL-CLU-00000P,DFL-OBJ-0027B0,DFL-OBJ-J01CP5,DFL-OBJ-00003X,DFL-OBJ-002GM1
J03WOH,J03WOH_firstHalf_1661532678109999872_5s,firstHalf,1661532678109999872,1661532678080000000,DFL-CLU-000011,DFL-CLU-00000P,DFL-OBJ-0027VS,DFL-OBJ-0000F8,DFL-OBJ-002FXT,DFL-OBJ-00028V
J03WOH,J03WOH_firstHalf_1661532678109999872_5s,firstHalf,1661532678109999872,1661532678080000000,DFL-CLU-000011,DFL-CLU-00000P,DFL-OBJ-0027XP,DFL-OBJ-0000NZ,DFL-OBJ-00028V,DFL-OBJ-0000F8
J03WOH,J03WOH_firstHalf_1661532678109999872_5s,firstHalf,1661532678109999872,1661532678080000000,DFL-CLU-000011,DFL-CLU-00000P,DFL-OBJ-0028SW,DFL-OBJ-002GM1,DFL-OBJ-00003X,DFL-OBJ-J01CP5
J03WOH,J03WOH_firstHalf_1661532678109999872_5s,firstHalf,1661532678109999872,1661532678080000000,DFL-CLU-000011,DFL-CLU-00000P,DFL-OBJ-002G2Y,DFL-OBJ-00003X,DFL-OBJ-J0130T,DFL-OBJ-J01CP5
J03WOH,J03WOH_firstHalf_1661532678109999872_5s,firstHalf,1661532678109999872,1661532678080000000,DFL-CLU-000011,DFL-CLU-00000P,DFL-OBJ-002GAB,DFL-OBJ-J0130T,DFL-OBJ-00003X,DFL-OBJ-00028V
J03WOH,J03WOH_firstHalf_1661532678109999872_5s,firstHalf,1661532678109999872,1661532678080000000,DFL-CLU-000011,DFL-CLU-00000P,DFL-OBJ-002GEE,DFL-OBJ-002FXT,DFL-OBJ-0000F8,DFL-OBJ-00028V
J03WOH,J03WOH_firstHalf_1661532683109999872_5s,firstHalf,1661532683109999872,1661532683080000000,DFL-CLU-000011,DFL-CLU-00000P,DFL-OBJ-002651,DFL-OBJ-00003X,DFL-OBJ-002FXT,DFL-OBJ-00028V
J03WOH,J03WOH_firstHalf_1661532683109999872_5s,firstHalf,1661532683109999872,1661532683080000000,DFL-CLU-000011,DFL-CLU-00000P,DFL-OBJ-00268T,DFL-OBJ-00003X,DFL-OBJ-002FXT,DFL-OBJ-00028V
J03WOH,J03WOH_firstHalf_1661532683109999872_5s,firstHalf,1661532683109999872,1661532683080000000,DFL-CLU-000011,DFL-CLU-00000P,DFL-OBJ-0026UQ,DFL-OBJ-002FXT,DFL-OBJ-0000F8,DFL-OBJ-00028V
J03WOH,J03WOH_firstHalf_1661532683109999872_5s,firstHalf,1661532683109999872,1661532683080000000,DFL-CLU-000011,DFL-CLU-00000P,DFL-OBJ-0027B0,DFL-OBJ-J01CP5,DFL-OBJ-002GM1,DFL-OBJ-J0130T
J03WOH,J03WOH_firstHalf_1661532683109999872_5s,firstHalf,1661532683109999872,1661532683080000000,DFL-CLU-000011,DFL-CLU-00000P,DFL-OBJ-0027VS,DFL-OBJ-00028V,DFL-OBJ-002FXT,DFL-OBJ-00003X
J03WOH,J03WOH_firstHalf_1661532683109999872_5s,firstHalf,1661532683109999872,1661532683080000000,DFL-CLU-000011,DFL-CLU-00000P,DFL-OBJ-0027XP,DFL-OBJ-0000F8,DFL-OBJ-0000NZ,DFL-OBJ-00028V
J03WOH,J03WOH_firstHalf_1661532683109999872_5s,firstHalf,1661532683109999872,1661532683080000000,DFL-CLU-000011,DFL-CLU-00000P,DFL-OBJ-0028SW,DFL-OBJ-002GM1,DFL-OBJ-J01CP5,DFL-OBJ-00003X
J03WOH,J03WOH_firstHalf_1661532683109999872_5s,firstHalf,1661532683109999872,1661532683080000000,DFL-CLU-000011,DFL-CLU-00000P,DFL-OBJ-002G2Y,DFL-OBJ-J0130T,DFL-OBJ-00003X,DFL-OBJ-J01CP5
J03WOH,J03WOH_firstHalf_1661532683109999872_5s,firstHalf,1661532683109999872,1661532683080000000,DFL-CLU-000011,DFL-CLU-00000P,DFL-OBJ-002GAB,DFL-OBJ-J0130T,DFL-OBJ-00028V,DFL-OBJ-00003X
J03WOH,J03WOH_firstHalf_1661532683109999872_5s,firstHalf,1661532683109999872,1661532683080000000,DFL-CLU-000011,DFL-CLU-00000P,DFL-OBJ-002GEE,DFL-OBJ-002FXT,DFL-OBJ-0000F8,DFL-OBJ-00003X
J03WOH,J03WOH_firstHalf_1661532688109999872_5s,firstHalf,1661532688109999872,1661532688080000000,DFL-CLU-000011,DFL-CLU-00000P,DFL-OBJ-002651,DFL-OBJ-00003X,DFL-OBJ-J0130T,DFL-OBJ-00028V
J03WOH,J03WOH_firstHalf_1661532688109999872_5s,firstHalf,1661532688109999872,1661532688080000000,DFL-CLU-000011,DFL-CLU-00000P,DFL-OBJ-00268T,DFL-OBJ-00003X,DFL-OBJ-002FXT,DFL-OBJ-J0130T
J03WOH,J03WOH_firstHalf_1661532688109999872_5s,firstHalf,1661532688109999872,1661532688080000000,DFL-CLU-000011,DFL-CLU-00000P,DFL-OBJ-0026UQ,DFL-OBJ-002FXT,DFL-OBJ-0000F8,DFL-OBJ-00028V
J03WOH,J03WOH_firstHalf_1661532688109999872_5s,firstHalf,1661532688109999872,1661532688080000000,DFL-CLU-000011,DFL-CLU-00000P,DFL-OBJ-0027B0,DFL-OBJ-002GM1,DFL-OBJ-J01CP5,DFL-OBJ-J0130T
J03WOH,J03WOH_firstHalf_1661532688109999872_5s,firstHalf,1661532688109999872,1661532688080000000,DFL-CLU-000011,DFL-CLU-00000P,DFL-OBJ-0027VS,DFL-OBJ-00028V,DFL-OBJ-002FXT,DFL-OBJ-0000F8
J03WOH,J03WOH_firstHalf_1661532688109999872_5s,firstHalf,1661532688109999872,1661532688080000000,DFL-CLU-000011,DFL-CLU-00000P,DFL-OBJ-0027XP,DFL-OBJ-0000F8,DFL-OBJ-002FXT,DFL-OBJ-00028V
J03WOH,J03WOH_firstHalf_1661532688109999872_5s,firstHalf,1661532688109999872,1661532688080000000,DFL-CLU-000011,DFL-CLU-00000P,DFL-OBJ-0028SW,DFL-OBJ-002GM1,DFL-OBJ-J01CP5,DFL-OBJ-J0130T
J03WOH,J03WOH_firstHalf_1661532688109999872_5s,firstHalf,1661532688109999872,1661532688080000000,DFL-CLU-000011,DFL-CLU-00000P,DFL-OBJ-002G2Y,DFL-OBJ-J0130T,DFL-OBJ-00003X,DFL-OBJ-002GM1
J03WOH,J03WOH_firstHalf_1661532688109999872_5s,firstHalf,1661532688109999872,1661532688080000000,DFL-CLU-000011,DFL-CLU-00000P,DFL-OBJ-002GAB,DFL-OBJ-00028V,DFL-OBJ-J0130T,DFL-OBJ-00003X
J03WOH,J03WOH_firstHalf_1661532688109999872_5s,firstHalf,1661532688109999872,1661532688080000000,DFL-CLU-000011,DFL-CLU-00000P,DFL-OBJ-002GEE,DFL-OBJ-002FXT,DFL-OBJ-0000F8,DFL-OBJ-00003X
J03WOH,J03WOH_firstHalf_1661532718109999872_5s,firstHalf,1661532718109999872,1661532718080000000,DFL-CLU-00000P,DFL-CLU-000011,DFL-OBJ-00003X,DFL-OBJ-0028SW,DFL-OBJ-00268T,DFL-OBJ-0027B0
J03WOH,J03WOH_firstHalf_1661532718109999872_5s,firstHalf,1661532718109999872,1661532718080000000,DFL-CLU-00000P,DFL-CLU-000011,DFL-OBJ-00006V,DFL-OBJ-002GAB,DFL-OBJ-0027XP,DFL-OBJ-002651
J03WOH,J03WOH_firstHalf_1661532718109999872_5s,firstHalf,1661532718109999872,1661532718080000000,DFL-CLU-00000P,DFL-CLU-000011,DFL-OBJ-0000F8,DFL-OBJ-0027VS,DFL-OBJ-002651,DFL-OBJ-00268T
J03WOH,J03WOH_firstHalf_1661532718109999872_5s,firstHalf,1661532718109999872,1661532718080000000,DFL-CLU-00000P,DFL-CLU-000011,DFL-OBJ-0000NZ,DFL-OBJ-0027XP,DFL-OBJ-002651,DFL-OBJ-002GEE
J03WOH,J03WOH_firstHalf_1661532718109999872_5s,firstHalf,1661532718109999872,1661532718080000000,DFL-CLU-00000P,DFL-CLU-000011,DFL-OBJ-00028V,DFL-OBJ-002GEE,DFL-OBJ-0026UQ,DFL-OBJ-002651
J03WOH,J03WOH_firstHalf_1661532718109999872_5s,firstHalf,1661532718109999872,1661532718080000000,DFL-CLU-00000P,DFL-CLU-000011,DFL-OBJ-002FXT,DFL-OBJ-0026UQ,DFL-OBJ-002GEE,DFL-OBJ-002651
J03WOH,J03WOH_firstHalf_1661532718109999872_5s,firstHalf,1661532718109999872,1661532718080000000,DFL-CLU-00000P,DFL-CLU-000011,DFL-OBJ-002GM1,DFL-OBJ-0027B0,DFL-OBJ-0028SW,DFL-OBJ-002G2Y
J03WOH,J03WOH_firstHalf_1661532718109999872_5s,firstHalf,1661532718109999872,1661532718080000000,DFL-CLU-00000P,DFL-CLU-000011,DFL-OBJ-J0130T,DFL-OBJ-002GAB,DFL-OBJ-0027XP,DFL-OBJ-002651
J03WOH,J03WOH_firstHalf_1661532718109999872_5s,firstHalf,1661532718109999872,1661532718080000000,DFL-CLU-00000P,DFL-CLU-000011,DFL-OBJ-J014UG,DFL-OBJ-002GAB,DFL-OBJ-0027XP,DFL-OBJ-002651
J03WOH,J03WOH_firstHalf_1661532718109999872_5s,firstHalf,1661532718109999872,1661532718080000000,DFL-CLU-00000P,DFL-CLU-000011,DFL-OBJ-J01CP5,DFL-OBJ-002G2Y,DFL-OBJ-002GAB,DFL-OBJ-0027B0
J03WOH,J03WOH_firstHalf_1661532723109999872_5s,firstHalf,1661532723109999872,1661532723080000000,DFL-CLU-00000P,DFL-CLU-000011,DFL-OBJ-00003X,DFL-OBJ-0028SW,DFL-OBJ-00268T,DFL-OBJ-0027VS
J03WOH,J03WOH_firstHalf_1661532723109999872_5s,firstHalf,1661532723109999872,1661532723080000000,DFL-CLU-00000P,DFL-CLU-000011,DFL-OBJ-00006V,DFL-OBJ-0027XP,DFL-OBJ-002GAB,DFL-OBJ-002G2Y
J03WOH,J03WOH_firstHalf_1661532723109999872_5s,firstHalf,1661532723109999872,1661532723080000000,DFL-CLU-00000P,DFL-CLU-000011,DFL-OBJ-0000F8,DFL-OBJ-002651,DFL-OBJ-0026UQ,DFL-OBJ-0027XP
J03WOH,J03WOH_firstHalf_1661532723109999872_5s,firstHalf,1661532723109999872,1661532723080000000,DFL-CLU-00000P,DFL-CLU-000011,DFL-OBJ-0000NZ,DFL-OBJ-0027XP,DFL-OBJ-002651,DFL-OBJ-002GAB
J03WOH,J03WOH_firstHalf_1661532723109999872_5s,firstHalf,1661532723109999872,1661532723080000000,DFL-CLU-00000P,DFL-CLU-000011,DFL-OBJ-00028V,DFL-OBJ-002GEE,DFL-OBJ-0026UQ,DFL-OBJ-002651
J03WOH,J03WOH_firstHalf_1661532723109999872_5s,firstHalf,1661532723109999872,1661532723080000000,DFL-CLU-00000P,DFL-CLU-000011,DFL-OBJ-002FXT,DFL-OBJ-0026UQ,DFL-OBJ-002651,DFL-OBJ-002GEE
J03WOH,J03WOH_firstHalf_1661532723109999872_5s,firstHalf,1661532723109999872,1661532723080000000,DFL-CLU-00000P,DFL-CLU-000011,DFL-OBJ-002GM1,DFL-OBJ-0027B0,DFL-OBJ-0028SW,DFL-OBJ-002G2Y
J03WOH,J03WOH_firstHalf_1661532723109999872_5s,firstHalf,1661532723109999872,1661532723080000000,DFL-CLU-00000P,DFL-CLU-000011,DFL-OBJ-J0130T,DFL-OBJ-002651,DFL-OBJ-0026UQ,DFL-OBJ-0027XP
J03WOH,J03WOH_firstHalf_1661532723109999872_5s,firstHalf,1661532723109999872,1661532723080000000,DFL-CLU-00000P,DFL-CLU-000011,DFL-OBJ-J014UG,DFL-OBJ-002GAB,DFL-OBJ-002G2Y,DFL-OBJ-0027XP
J03WOH,J03WOH_firstHalf_1661532723109999872_5s,firstHalf,1661532723109999872,1661532723080000000,DFL-CLU-00000P,DFL-CLU-000011,DFL-OBJ-J01CP5,DFL-OBJ-002G2Y,DFL-OBJ-0027B0,DFL-OBJ-002GAB
J03WOH,J03WOH_firstHalf_1661532728109999872_5s,firstHalf,1661532728109999872,1661532728080000000,DFL-CLU-00000P,DFL-CLU-000011,DFL-OBJ-00003X,DFL-OBJ-00268T,DFL-OBJ-0028SW,DFL-OBJ-0027VS
J03WOH,J03WOH_firstHalf_1661532728109999872_5s,firstHalf,1661532728109999872,1661532728080000000,DFL-CLU-00000P,DFL-CLU-000011,DFL-OBJ-00006V,DFL-OBJ-002GAB,DFL-OBJ-0027XP,DFL-OBJ-002G2Y
J03WOH,J03WOH_firstHalf_1661532728109999872_5s,firstHalf,1661532728109999872,1661532728080000000,DFL-CLU-00000P,DFL-CLU-000011,DFL-OBJ-0000F8,DFL-OBJ-0026UQ,DFL-OBJ-002651,DFL-OBJ-0027XP
J03WOH,J03WOH_firstHalf_1661532728109999872_5s,firstHalf,1661532728109999872,1661532728080000000,DFL-CLU-00000P,DFL-CLU-000011,DFL-OBJ-0000NZ,DFL-OBJ-0027XP,DFL-OBJ-002GAB,DFL-OBJ-0026UQ
J03WOH,J03WOH_firstHalf_1661532728109999872_5s,firstHalf,1661532728109999872,1661532728080000000,DFL-CLU-00000P,DFL-CLU-000011,DFL-OBJ-00028V,DFL-OBJ-002651,DFL-OBJ-002GEE,DFL-OBJ-0027VS
