grid_x_m,grid_y_m,bandwidth_m,support_profile,support_valid,equal_match_local_mean_m
29,-9.5,7.5,conservative,True,-0.142445262182
30,-9.5,7.5,conservative,True,-0.147527420337
31,-9.5,7.5,conservative,True,-0.149166118881
32,-9.5,7.5,conservative,True,-0.154216404561
33,-9.5,7.5,conservative,True,-0.156825039457
34,-9.5,7.5,conservative,True,-0.159296370656
35,-9.5,7.5,conservative,True,-0.161328872444
36,-9.5,7.5,conservative,True,-0.159896833131
37,-9.5,7.5,conservative,True,-0.158618435728
38,-9.5,7.5,conservative,True,-0.154855631911
39,-9.5,7.5,conservative,True,-0.155666390575
40,-9.5,7.5,conservative,True,-0.15299491528
41,-9.5,7.5,conservative,True,-0.148971725631
42,-9.5,7.5,conservative,True,-0.143570314835
43,-9.5,7.5,conservative,True,-0.139137584153
44,-9.5,7.5,conservative,True,-0.131830864445
45,-9.5,7.5,conservative,True,-0.121990923725
46,-9.5,7.5,conservative,True,-0.114715960066
47,-9.5,7.5,conservative,True,-0.107564753132
48,-9.5,7.5,conservative,True,-0.102021087822
49,-9.5,7.5,conservative,True,-0.0943449217883
50,-9.5,7.5,conservative,True,-0.0835982189714
51,-9.5,7.5,conservative,True,-0.073025478895
52,-9.5,7.5,conservative,True,-0.0653060628954
-52,-8.5,7.5,conservative,True,-0.225761367564
-51,-8.5,7.5,conservative,True,-0.214965816133
-50,-8.5,7.5,conservative,True,-0.210040682318
-49,-8.5,7.5,conservative,True,-0.197171869842
-48,-8.5,7.5,conservative,True,-0.190743279008
-47,-8.5,7.5,conservative,True,-0.183928746963
-46,-8.5,7.5,conservative,True,-0.18097187129
-45,-8.5,7.5,conservative,True,-0.17443096446
-44,-8.5,7.5,conservative,True,-0.166244519491
-43,-8.5,7.5,conservative,True,-0.157289088584
-42,-8.5,7.5,conservative,True,-0.149227376813
-41,-8.5,7.5,conservative,True,-0.142137232879
-40,-8.5,7.5,conservative,True,-0.132914521277
-39,-8.5,7.5,conservative,True,-0.123206402193
-38,-8.5,7.5,conservative,True,-0.111354380687
-37,-8.5,7.5,conservative,True,-0.0993950566916
-36,-8.5,7.5,conservative,True,-0.0872388041405
-35,-8.5,7.5,conservative,True,-0.0745046589501
-34,-8.5,7.5,conservative,True,-0.0601065060922
-33,-8.5,7.5,conservative,True,-0.0460218333653
-32,-8.5,7.5,conservative,True,-0.0310453138503
-31,-8.5,7.5,conservative,True,-0.0151281177939
-30,-8.5,7.5,conservative,True,-0.00111337930677
-29,-8.5,7.5,conservative,True,0.0151217397266
-28,-8.5,7.5,conservative,True,0.0291770497995
-27,-8.5,7.5,conservative,True,0.041519464405
-26,-8.5,7.5,conservative,True,0.0537309423122
-25,-8.5,7.5,conservative,True,0.0666107073124
-24,-8.5,7.5,conservative,True,0.0780014886841
-23,-8.5,7.5,conservative,True,0.0856047715918
-22,-8.5,7.5,conservative,True,0.0928435314706
-21,-8.5,7.5,conservative,True,0.100081983101
-20,-8.5,7.5,conservative,True,0.105723443716
-19,-8.5,7.5,conservative,True,0.109554987936
-18,-8.5,7.5,conservative,True,0.110083855628
-17,-8.5,7.5,conservative,True,0.108641184748
-16,-8.5,7.5,conservative,True,0.107158763587
-15,-8.5,7.5,conservative,True,0.105940099369
-14,-8.5,7.5,conservative,True,0.100951767985
-13,-8.5,7.5,conservative,True,0.0965408787314
-12,-8.5,7.5,conservative,True,0.0910933204242
-11,-8.5,7.5,conservative,True,0.0867889377134
-10,-8.5,7.5,conservative,True,0.0820262372473
-9,-8.5,7.5,conservative,True,0.0764300101956
-8,-8.5,7.5,conservative,True,0.0683879804303
-7,-8.5,7.5,conservative,True,0.0616932591371
-6,-8.5,7.5,conservative,True,0.0542499390428
-5,-8.5,7.5,conservative,True,0.0459899232532
-4,-8.5,7.5,conservative,True,0.0392574590684
-3,-8.5,7.5,conservative,True,0.0321605572966
-2,-8.5,7.5,conservative,True,0.0259079518923
-1,-8.5,7.5,conservative,True,0.0186492499081
0,-8.5,7.5,conservative,True,0.0114725988012
1,-8.5,7.5,conservative,True,0.00438017389693
2,-8.5,7.5,conservative,True,-0.000975161329004
3,-8.5,7.5,conservative,True,-0.00982791803735
4,-8.5,7.5,conservative,True,-0.0170702782591
5,-8.5,7.5,conservative,True,-0.0228061845341
6,-8.5,7.5,conservative,True,-0.0294378178805
7,-8.5,7.5,conservative,True,-0.036954302213
8,-8.5,7.5,conservative,True,-0.0446512065712
9,-8.5,7.5,conservative,True,-0.051538715452
10,-8.5,7.5,conservative,True,-0.0567018053471
11,-8.5,7.5,conservative,True,-0.0631450271948
12,-8.5,7.5,conservative,True,-0.067290451884
13,-8.5,7.5,conservative,True,-0.0729453529854
14,-8.5,7.5,conservative,True,-0.0784952939452
15,-8.5,7.5,conservative,True,-0.0836028353884
16,-8.5,7.5,conservative,True,-0.0879670179719
17,-8.5,7.5,conservative,True,-0.092567274387
18,-8.5,7.5,conservative,True,-0.0980971587563
19,-8.5,7.5,conservative,True,-0.103510740625
20,-8.5,7.5,conservative,True,-0.109185293886
21,-8.5,7.5,conservative,True,-0.113413022093
22,-8.5,7.5,conservative,True,-0.120703641357
23,-8.5,7.5,conservative,True,-0.124805313151
24,-8.5,7.5,conservative,True,-0.130487757331
25,-8.5,7.5,conservative,True,-0.137019500587
26,-8.5,7.5,conservative,True,-0.143602958055
27,-8.5,7.5,conservative,True,-0.148281184
28,-8.5,7.5,conservative,True,-0.155090275377
29,-8.5,7.5,conservative,True,-0.160342906069
30,-8.5,7.5,conservative,True,-0.164025545675
31,-8.5,7.5,conservative,True,-0.167792580632
32,-8.5,7.5,conservative,True,-0.170992796752
33,-8.5,7.5,conservative,True,-0.175931344526
34,-8.5,7.5,conservative,True,-0.178466657724
35,-8.5,7.5,conservative,True,-0.178339767593
36,-8.5,7.5,conservative,True,-0.178499452366
37,-8.5,7.5,conservative,True,-0.177964077806
38,-8.5,7.5,conservative,True,-0.175498565607
39,-8.5,7.5,conservative,True,-0.17332643723
40,-8.5,7.5,conservative,True,-0.17220122314
41,-8.5,7.5,conservative,True,-0.169911974597
42,-8.5,7.5,conservative,True,-0.16397309569
43,-8.5,7.5,conservative,True,-0.156063561863
44,-8.5,7.5,conservative,True,-0.155243109608
45,-8.5,7.5,conservative,True,-0.142732044849
46,-8.5,7.5,conservative,True,-0.135646686791
47,-8.5,7.5,conservative,True,-0.132255416741
48,-8.5,7.5,conservative,True,-0.121891094851
49,-8.5,7.5,conservative,True,-0.113417719807
50,-8.5,7.5,conservative,True,-0.102939623367
51,-8.5,7.5,conservative,True,-0.090421096268
52,-8.5,7.5,conservative,True,-0.08329989441
-52,-7.5,7.5,conservative,True,-0.231501259412
-51,-7.5,7.5,conservative,True,-0.227354091706
-50,-7.5,7.5,conservative,True,-0.218917189767
-49,-7.5,7.5,conservative,True,-0.207524473707
-48,-7.5,7.5,conservative,True,-0.201824891531
-47,-7.5,7.5,conservative,True,-0.195747420263
-46,-7.5,7.5,conservative,True,-0.191495247694
-45,-7.5,7.5,conservative,True,-0.18499453889
-44,-7.5,7.5,conservative,True,-0.177533195402
-43,-7.5,7.5,conservative,True,-0.170085620584
-42,-7.5,7.5,conservative,True,-0.16154432845
-41,-7.5,7.5,conservative,True,-0.153691062671
-40,-7.5,7.5,conservative,True,-0.145468609888
-39,-7.5,7.5,conservative,True,-0.134977542651
-38,-7.5,7.5,conservative,True,-0.124540458694
-37,-7.5,7.5,conservative,True,-0.112385374762
-36,-7.5,7.5,conservative,True,-0.101300700282
-35,-7.5,7.5,conservative,True,-0.0883436962414
-34,-7.5,7.5,conservative,True,-0.0735199343855
-33,-7.5,7.5,conservative,True,-0.0587077315084
-32,-7.5,7.5,conservative,True,-0.0431426884368
-31,-7.5,7.5,conservative,True,-0.0280041635573
-30,-7.5,7.5,conservative,True,-0.0141479159623
-29,-7.5,7.5,conservative,True,0.00171294666834
-28,-7.5,7.5,conservative,True,0.0164932286596
-27,-7.5,7.5,conservative,True,0.0300680572462
-26,-7.5,7.5,conservative,True,0.042802284819
-25,-7.5,7.5,conservative,True,0.0564532602236
-24,-7.5,7.5,conservative,True,0.0671793901262
-23,-7.5,7.5,conservative,True,0.0759819412582
-22,-7.5,7.5,conservative,True,0.0849174651949
-21,-7.5,7.5,conservative,True,0.0924045257271
-20,-7.5,7.5,conservative,True,0.0984602717154
-19,-7.5,7.5,conservative,True,0.103240213935
-18,-7.5,7.5,conservative,True,0.104337450342
-17,-7.5,7.5,conservative,True,0.103798546955
-16,-7.5,7.5,conservative,True,0.101885521741
-15,-7.5,7.5,conservative,True,0.100369092916
-14,-7.5,7.5,conservative,True,0.0965985894808
-13,-7.5,7.5,conservative,True,0.094037485923
-12,-7.5,7.5,conservative,True,0.0885756349233
-11,-7.5,7.5,conservative,True,0.0839969488748
-10,-7.5,7.5,conservative,True,0.0791623644448
-9,-7.5,7.5,conservative,True,0.0724015648843
-8,-7.5,7.5,conservative,True,0.0642470752784
-7,-7.5,7.5,conservative,True,0.057646644978
-6,-7.5,7.5,conservative,True,0.0508633904305
-5,-7.5,7.5,conservative,True,0.0429769472504
-4,-7.5,7.5,conservative,True,0.0343003115075
-3,-7.5,7.5,conservative,True,0.0268668335583
-2,-7.5,7.5,conservative,True,0.0187962617434
-1,-7.5,7.5,conservative,True,0.0132147550234
0,-7.5,7.5,conservative,True,0.00612588265394
1,-7.5,7.5,conservative,True,-0.00213944014743
2,-7.5,7.5,conservative,True,-0.00952031934614
3,-7.5,7.5,conservative,True,-0.0177401021021
4,-7.5,7.5,conservative,True,-0.0247892478106
5,-7.5,7.5,conservative,True,-0.0318163603457
6,-7.5,7.5,conservative,True,-0.0389769758777
7,-7.5,7.5,conservative,True,-0.0468046636222
8,-7.5,7.5,conservative,True,-0.0538956619377
9,-7.5,7.5,conservative,True,-0.0623966578717
10,-7.5,7.5,conservative,True,-0.0685732058818
11,-7.5,7.5,conservative,True,-0.07380975172
12,-7.5,7.5,conservative,True,-0.0794443752042
13,-7.5,7.5,conservative,True,-0.0841070203477
14,-7.5,7.5,conservative,True,-0.0904867168114
15,-7.5,7.5,conservative,True,-0.0972305770776
16,-7.5,7.5,conservative,True,-0.103576819192
17,-7.5,7.5,conservative,True,-0.108042323318
18,-7.5,7.5,conservative,True,-0.112188614668
19,-7.5,7.5,conservative,True,-0.118186236031
20,-7.5,7.5,conservative,True,-0.122535731675
21,-7.5,7.5,conservative,True,-0.127724173791
22,-7.5,7.5,conservative,True,-0.13541633993
23,-7.5,7.5,conservative,True,-0.140260090569
24,-7.5,7.5,conservative,True,-0.145786817408
25,-7.5,7.5,conservative,True,-0.151303245098
26,-7.5,7.5,conservative,True,-0.156793155385
27,-7.5,7.5,conservative,True,-0.162467738904
28,-7.5,7.5,conservative,True,-0.170447423619
29,-7.5,7.5,conservative,True,-0.175684069492
30,-7.5,7.5,conservative,True,-0.178825208416
31,-7.5,7.5,conservative,True,-0.181464507152
32,-7.5,7.5,conservative,True,-0.186836383549
33,-7.5,7.5,conservative,True,-0.191302427406
34,-7.5,7.5,conservative,True,-0.193924277706
35,-7.5,7.5,conservative,True,-0.193195491673
36,-7.5,7.5,conservative,True,-0.194182157503
37,-7.5,7.5,conservative,True,-0.194042106737
38,-7.5,7.5,conservative,True,-0.191929541246
39,-7.5,7.5,conservative,True,-0.191567032867
40,-7.5,7.5,conservative,True,-0.187101123392
41,-7.5,7.5,conservative,True,-0.186028799526
42,-7.5,7.5,conservative,True,-0.183006363452
43,-7.5,7.5,conservative,True,-0.177105661893
44,-7.5,7.5,conservative,True,-0.17016680645
45,-7.5,7.5,conservative,True,-0.163229512651
46,-7.5,7.5,conservative,True,-0.157397872784
47,-7.5,7.5,conservative,True,-0.15431253693
48,-7.5,7.5,conservative,True,-0.143909335716
49,-7.5,7.5,conservative,True,-0.134575961649
50,-7.5,7.5,conservative,True,-0.124595710988
51,-7.5,7.5,conservative,True,-0.108673228131
52,-7.5,7.5,conservative,True,-0.0921735856848
-52,-6.5,7.5,conservative,True,-0.23602248017
-51,-6.5,7.5,conservative,True,-0.236804626627
-50,-6.5,7.5,conservative,True,-0.223669843633
-49,-6.5,7.5,conservative,True,-0.214733899151
-48,-6.5,7.5,conservative,True,-0.208899085527
-47,-6.5,7.5,conservative,True,-0.203636710749
-46,-6.5,7.5,conservative,True,-0.200354686682
-45,-6.5,7.5,conservative,True,-0.195050273128
-44,-6.5,7.5,conservative,True,-0.188629303094
-43,-6.5,7.5,conservative,True,-0.181591338153
-42,-6.5,7.5,conservative,True,-0.172282020146
-41,-6.5,7.5,conservative,True,-0.163374665971
-40,-6.5,7.5,conservative,True,-0.155188713851
-39,-6.5,7.5,conservative,True,-0.145689737025
-38,-6.5,7.5,conservative,True,-0.136044782841
-37,-6.5,7.5,conservative,True,-0.125511502154
-36,-6.5,7.5,conservative,True,-0.112878688229
-35,-6.5,7.5,conservative,True,-0.0991498850677
-34,-6.5,7.5,conservative,True,-0.0852204717982
-33,-6.5,7.5,conservative,True,-0.0704205006854
-32,-6.5,7.5,conservative,True,-0.0548719678226
-31,-6.5,7.5,conservative,True,-0.0409197915424
-30,-6.5,7.5,conservative,True,-0.0249661518948
-29,-6.5,7.5,conservative,True,-0.00914658834853
-28,-6.5,7.5,conservative,True,0.00478285254696
-27,-6.5,7.5,conservative,True,0.0192689266378
-26,-6.5,7.5,conservative,True,0.0329370582794
-25,-6.5,7.5,conservative,True,0.045901058183
-24,-6.5,7.5,conservative,True,0.0574646307089
-23,-6.5,7.5,conservative,True,0.0683596643268
-22,-6.5,7.5,conservative,True,0.0780905849144
-21,-6.5,7.5,conservative,True,0.0854925284749
-20,-6.5,7.5,conservative,True,0.0910120670584
-19,-6.5,7.5,conservative,True,0.0969079726255
-18,-6.5,7.5,conservative,True,0.100654749206
-17,-6.5,7.5,conservative,True,0.101541454485
-16,-6.5,7.5,conservative,True,0.101038303512
-15,-6.5,7.5,conservative,True,0.0978811784105
-14,-6.5,7.5,conservative,True,0.0947338877297
-13,-6.5,7.5,conservative,True,0.0894069417824
-12,-6.5,7.5,conservative,True,0.0854537907581
-11,-6.5,7.5,conservative,True,0.0810777976988
-10,-6.5,7.5,conservative,True,0.0760203313751
-9,-6.5,7.5,conservative,True,0.0693315643074
-8,-6.5,7.5,conservative,True,0.0613511125145
-7,-6.5,7.5,conservative,True,0.0546473204851
-6,-6.5,7.5,conservative,True,0.0476705331379
-5,-6.5,7.5,conservative,True,0.0407164904089
-4,-6.5,7.5,conservative,True,0.0311016230011
-3,-6.5,7.5,conservative,True,0.02444804442
-2,-6.5,7.5,conservative,True,0.0154994980261
-1,-6.5,7.5,conservative,True,0.00832934903281
0,-6.5,7.5,conservative,True,0.00209359072386
1,-6.5,7.5,conservative,True,-0.00657455941319
2,-6.5,7.5,conservative,True,-0.0139924183014
3,-6.5,7.5,conservative,True,-0.0231572260159
4,-6.5,7.5,conservative,True,-0.030662742479
5,-6.5,7.5,conservative,True,-0.0378027987026
6,-6.5,7.5,conservative,True,-0.0465863235519
7,-6.5,7.5,conservative,True,-0.0551651001951
8,-6.5,7.5,conservative,True,-0.0638000052834
9,-6.5,7.5,conservative,True,-0.0706260974149
10,-6.5,7.5,conservative,True,-0.0771166388096
11,-6.5,7.5,conservative,True,-0.0829683249715
12,-6.5,7.5,conservative,True,-0.0876588874935
13,-6.5,7.5,conservative,True,-0.0953105176805
14,-6.5,7.5,conservative,True,-0.102994353531
15,-6.5,7.5,conservative,True,-0.109053931671
16,-6.5,7.5,conservative,True,-0.116060213511
17,-6.5,7.5,conservative,True,-0.120999680183
18,-6.5,7.5,conservative,True,-0.126606503164
19,-6.5,7.5,conservative,True,-0.129947353273
20,-6.5,7.5,conservative,True,-0.135332421695
21,-6.5,7.5,conservative,True,-0.143166917687
22,-6.5,7.5,conservative,True,-0.147015057395
23,-6.5,7.5,conservative,True,-0.151405837255
24,-6.5,7.5,conservative,True,-0.158768165491
25,-6.5,7.5,conservative,True,-0.164021783162
26,-6.5,7.5,conservative,True,-0.169795874547
27,-6.5,7.5,conservative,True,-0.175387161404
28,-6.5,7.5,conservative,True,-0.181161376995
29,-6.5,7.5,conservative,True,-0.186003078909
30,-6.5,7.5,conservative,True,-0.191677557082
31,-6.5,7.5,conservative,True,-0.19523435801
32,-6.5,7.5,conservative,True,-0.199578579711
33,-6.5,7.5,conservative,True,-0.202765816765
34,-6.5,7.5,conservative,True,-0.205808213586
35,-6.5,7.5,conservative,True,-0.206957235384
36,-6.5,7.5,conservative,True,-0.207823275337
37,-6.5,7.5,conservative,True,-0.20712568742
38,-6.5,7.5,conservative,True,-0.207528862177
39,-6.5,7.5,conservative,True,-0.204687485684
40,-6.5,7.5,conservative,True,-0.203976947489
41,-6.5,7.5,conservative,True,-0.202785087874
42,-6.5,7.5,conservative,True,-0.19910296169
43,-6.5,7.5,conservative,True,-0.192962085675
44,-6.5,7.5,conservative,True,-0.186476747604
45,-6.5,7.5,conservative,True,-0.183303170142
46,-6.5,7.5,conservative,True,-0.178389247001
47,-6.5,7.5,conservative,True,-0.17130618016
48,-6.5,7.5,conservative,True,-0.160111626991
49,-6.5,7.5,conservative,True,-0.150899490526
50,-6.5,7.5,conservative,True,-0.139622877088
51,-6.5,7.5,conservative,True,-0.126037518707
52,-6.5,7.5,conservative,True,-0.113508638444
-52,-5.5,7.5,conservative,True,-0.241444628217
-51,-5.5,7.5,conservative,True,-0.234767362001
-50,-5.5,7.5,conservative,True,-0.228561427864
-49,-5.5,7.5,conservative,True,-0.220849085601
-48,-5.5,7.5,conservative,True,-0.215463476185
-47,-5.5,7.5,conservative,True,-0.209580701431
-46,-5.5,7.5,conservative,True,-0.207424883137
-45,-5.5,7.5,conservative,True,-0.201764832432
-44,-5.5,7.5,conservative,True,-0.194360310793
-43,-5.5,7.5,conservative,True,-0.188759271066
-42,-5.5,7.5,conservative,True,-0.180730974027
-41,-5.5,7.5,conservative,True,-0.171108603983
-40,-5.5,7.5,conservative,True,-0.162292627747
-39,-5.5,7.5,conservative,True,-0.153497091865
-38,-5.5,7.5,conservative,True,-0.144929441889
-37,-5.5,7.5,conservative,True,-0.134239746643
-36,-5.5,7.5,conservative,True,-0.1228347292
-35,-5.5,7.5,conservative,True,-0.110254507538
-34,-5.5,7.5,conservative,True,-0.0977782675748
-33,-5.5,7.5,conservative,True,-0.0822077083676
-32,-5.5,7.5,conservative,True,-0.0656292305633
-31,-5.5,7.5,conservative,True,-0.0512211548341
-30,-5.5,7.5,conservative,True,-0.0355151710703
-29,-5.5,7.5,conservative,True,-0.0193397400925
-28,-5.5,7.5,conservative,True,-0.00507374199718
-27,-5.5,7.5,conservative,True,0.00864138652983
-26,-5.5,7.5,conservative,True,0.0232698153077
-25,-5.5,7.5,conservative,True,0.0375977408944
-24,-5.5,7.5,conservative,True,0.0491927536718
-23,-5.5,7.5,conservative,True,0.0612587854582
-22,-5.5,7.5,conservative,True,0.0714984910105
-21,-5.5,7.5,conservative,True,0.0802874020884
-20,-5.5,7.5,conservative,True,0.0870780542545
-19,-5.5,7.5,conservative,True,0.0914649329293
-18,-5.5,7.5,conservative,True,0.0969406708025
-17,-5.5,7.5,conservative,True,0.0983494822666
-16,-5.5,7.5,conservative,True,0.098765518183
-15,-5.5,7.5,conservative,True,0.0962054570953
-14,-5.5,7.5,conservative,True,0.0927802265266
-13,-5.5,7.5,conservative,True,0.0874272162556
-12,-5.5,7.5,conservative,True,0.0828336170756
-11,-5.5,7.5,conservative,True,0.0782147284037
-10,-5.5,7.5,conservative,True,0.0754128480474
-9,-5.5,7.5,conservative,True,0.0675711064754
-8,-5.5,7.5,conservative,True,0.0599611331119
-7,-5.5,7.5,conservative,True,0.0540750140672
-6,-5.5,7.5,conservative,True,0.0460794321019
-5,-5.5,7.5,conservative,True,0.0384980425156
-4,-5.5,7.5,conservative,True,0.0299682813971
-3,-5.5,7.5,conservative,True,0.0207072262645
-2,-5.5,7.5,conservative,True,0.0121098092832
-1,-5.5,7.5,conservative,True,0.00525859451754
0,-5.5,7.5,conservative,True,-0.00230676707442
1,-5.5,7.5,conservative,True,-0.0104306500416
2,-5.5,7.5,conservative,True,-0.0187222211112
3,-5.5,7.5,conservative,True,-0.0273237570682
4,-5.5,7.5,conservative,True,-0.0351831651816
5,-5.5,7.5,conservative,True,-0.0437341758011
6,-5.5,7.5,conservative,True,-0.0520535851566
7,-5.5,7.5,conservative,True,-0.0612453226169
8,-5.5,7.5,conservative,True,-0.0703674922624
9,-5.5,7.5,conservative,True,-0.0775726499106
10,-5.5,7.5,conservative,True,-0.0852638712265
11,-5.5,7.5,conservative,True,-0.0924645714875
12,-5.5,7.5,conservative,True,-0.0981333284711
13,-5.5,7.5,conservative,True,-0.103772064424
14,-5.5,7.5,conservative,True,-0.111403792105
15,-5.5,7.5,conservative,True,-0.118757926085
16,-5.5,7.5,conservative,True,-0.127896908346
17,-5.5,7.5,conservative,True,-0.132810567967
18,-5.5,7.5,conservative,True,-0.136708228139
19,-5.5,7.5,conservative,True,-0.142191603612
20,-5.5,7.5,conservative,True,-0.148247078967
21,-5.5,7.5,conservative,True,-0.153746681096
22,-5.5,7.5,conservative,True,-0.159353725058
23,-5.5,7.5,conservative,True,-0.162821430646
24,-5.5,7.5,conservative,True,-0.169634651893
25,-5.5,7.5,conservative,True,-0.174015798739
26,-5.5,7.5,conservative,True,-0.180359486437
27,-5.5,7.5,conservative,True,-0.185560843843
28,-5.5,7.5,conservative,True,-0.190791611368
29,-5.5,7.5,conservative,True,-0.195774663377
30,-5.5,7.5,conservative,True,-0.202014132114
31,-5.5,7.5,conservative,True,-0.205864109182
32,-5.5,7.5,conservative,True,-0.210457010396
33,-5.5,7.5,conservative,True,-0.214240291869
34,-5.5,7.5,conservative,True,-0.217601219325
35,-5.5,7.5,conservative,True,-0.218073523264
36,-5.5,7.5,conservative,True,-0.217968416978
37,-5.5,7.5,conservative,True,-0.218621014748
38,-5.5,7.5,conservative,True,-0.218622313657
39,-5.5,7.5,conservative,True,-0.216826080252
40,-5.5,7.5,conservative,True,-0.215366962299
41,-5.5,7.5,conservative,True,-0.213240998584
42,-5.5,7.5,conservative,True,-0.213313494433
43,-5.5,7.5,conservative,True,-0.207359777092
44,-5.5,7.5,conservative,True,-0.20262433546
45,-5.5,7.5,conservative,True,-0.199743019192
46,-5.5,7.5,conservative,True,-0.194382049498
47,-5.5,7.5,conservative,True,-0.186171396395
48,-5.5,7.5,conservative,True,-0.176772457144
49,-5.5,7.5,conservative,True,-0.167452592854
50,-5.5,7.5,conservative,True,-0.151564495266
51,-5.5,7.5,conservative,True,-0.139053436665
52,-5.5,7.5,conservative,True,-0.128686750209
-52,-4.5,7.5,conservative,True,-0.240111688347
-51,-4.5,7.5,conservative,True,-0.233587856752
-50,-4.5,7.5,conservative,True,-0.232018129048
-49,-4.5,7.5,conservative,True,-0.224440148829
-48,-4.5,7.5,conservative,True,-0.220445770503
-47,-4.5,7.5,conservative,True,-0.214615825416
-46,-4.5,7.5,conservative,True,-0.209220633943
-45,-4.5,7.5,conservative,True,-0.204278592158
-44,-4.5,7.5,conservative,True,-0.199318862479
-43,-4.5,7.5,conservative,True,-0.193928399677
-42,-4.5,7.5,conservative,True,-0.186847406726
-41,-4.5,7.5,conservative,True,-0.177615918859
-40,-4.5,7.5,conservative,True,-0.16968135012
-39,-4.5,7.5,conservative,True,-0.160965565242
-38,-4.5,7.5,conservative,True,-0.151073410832
-37,-4.5,7.5,conservative,True,-0.141385912544
-36,-4.5,7.5,conservative,True,-0.130763643961
-35,-4.5,7.5,conservative,True,-0.118996286715
-34,-4.5,7.5,conservative,True,-0.107239662314
-33,-4.5,7.5,conservative,True,-0.0923990493446
-32,-4.5,7.5,conservative,True,-0.0749814070865
-31,-4.5,7.5,conservative,True,-0.0592607789198
-30,-4.5,7.5,conservative,True,-0.043486526301
-29,-4.5,7.5,conservative,True,-0.0290926454222
-28,-4.5,7.5,conservative,True,-0.0137190912815
-27,-4.5,7.5,conservative,True,-0.000568020348032
-26,-4.5,7.5,conservative,True,0.0138766199309
-25,-4.5,7.5,conservative,True,0.0297767133064
-24,-4.5,7.5,conservative,True,0.0423704521101
-23,-4.5,7.5,conservative,True,0.0551276645325
-22,-4.5,7.5,conservative,True,0.0653413130702
-21,-4.5,7.5,conservative,True,0.0756638185412
-20,-4.5,7.5,conservative,True,0.0839281779011
-19,-4.5,7.5,conservative,True,0.0891265381376
-18,-4.5,7.5,conservative,True,0.0941043135075
-17,-4.5,7.5,conservative,True,0.0966656849154
-16,-4.5,7.5,conservative,True,0.0968655849616
-15,-4.5,7.5,conservative,True,0.0930750376485
-14,-4.5,7.5,conservative,True,0.0912907020304
-13,-4.5,7.5,conservative,True,0.0861014321391
-12,-4.5,7.5,conservative,True,0.0817149367126
-11,-4.5,7.5,conservative,True,0.077521284106
-10,-4.5,7.5,conservative,True,0.0730421534954
-9,-4.5,7.5,conservative,True,0.0659993125279
-8,-4.5,7.5,conservative,True,0.06019846389
-7,-4.5,7.5,conservative,True,0.0529242669208
-6,-4.5,7.5,conservative,True,0.0453953133977
-5,-4.5,7.5,conservative,True,0.0375686198428
-4,-4.5,7.5,conservative,True,0.0289304150855
-3,-4.5,7.5,conservative,True,0.0199977549669
-2,-4.5,7.5,conservative,True,0.0108385691639
-1,-4.5,7.5,conservative,True,0.00277455818951
0,-4.5,7.5,conservative,True,-0.00530742617139
1,-4.5,7.5,conservative,True,-0.0137929967413
2,-4.5,7.5,conservative,True,-0.0228071010054
3,-4.5,7.5,conservative,True,-0.0302023430204
4,-4.5,7.5,conservative,True,-0.0389578386948
5,-4.5,7.5,conservative,True,-0.0495978236443
6,-4.5,7.5,conservative,True,-0.0566004082428
7,-4.5,7.5,conservative,True,-0.065775287021
8,-4.5,7.5,conservative,True,-0.0752538760672
9,-4.5,7.5,conservative,True,-0.0838570191842
10,-4.5,7.5,conservative,True,-0.0912877563142
11,-4.5,7.5,conservative,True,-0.0990627235701
12,-4.5,7.5,conservative,True,-0.10577418055
13,-4.5,7.5,conservative,True,-0.112754476118
14,-4.5,7.5,conservative,True,-0.119767397806
15,-4.5,7.5,conservative,True,-0.127912605484
16,-4.5,7.5,conservative,True,-0.134653341836
17,-4.5,7.5,conservative,True,-0.141727627186
18,-4.5,7.5,conservative,True,-0.145893309239
19,-4.5,7.5,conservative,True,-0.151331063776
20,-4.5,7.5,conservative,True,-0.157902158733
21,-4.5,7.5,conservative,True,-0.163535105796
22,-4.5,7.5,conservative,True,-0.169011497383
23,-4.5,7.5,conservative,True,-0.174758481629
24,-4.5,7.5,conservative,True,-0.178770679837
25,-4.5,7.5,conservative,True,-0.184146964933
26,-4.5,7.5,conservative,True,-0.187801557037
27,-4.5,7.5,conservative,True,-0.195105003444
28,-4.5,7.5,conservative,True,-0.199630022885
29,-4.5,7.5,conservative,True,-0.205661779749
30,-4.5,7.5,conservative,True,-0.209807145784
31,-4.5,7.5,conservative,True,-0.215468577866
32,-4.5,7.5,conservative,True,-0.219325582037
33,-4.5,7.5,conservative,True,-0.222834592689
34,-4.5,7.5,conservative,True,-0.225543581805
35,-4.5,7.5,conservative,True,-0.226419089027
36,-4.5,7.5,conservative,True,-0.226855497073
37,-4.5,7.5,conservative,True,-0.227102136687
38,-4.5,7.5,conservative,True,-0.226705479071
39,-4.5,7.5,conservative,True,-0.227360308915
40,-4.5,7.5,conservative,True,-0.22629192756
41,-4.5,7.5,conservative,True,-0.224900648289
42,-4.5,7.5,conservative,True,-0.22303961313
43,-4.5,7.5,conservative,True,-0.219251652475
44,-4.5,7.5,conservative,True,-0.21543270267
45,-4.5,7.5,conservative,True,-0.212444439731
46,-4.5,7.5,conservative,True,-0.204507193653
47,-4.5,7.5,conservative,True,-0.197757715357
