replicate,absolute_improvement_mps,relative_improvement_percent
1095,-0.000610175381742,-0.0839087370636
1096,-0.000469828800862,-0.0634741973348
1097,-0.000403862601242,-0.0558265361193
1098,-0.000470434733314,-0.065695860158
1099,-0.00054764309477,-0.076332300585
1100,-0.000440956944907,-0.0594860280225
1101,-0.000293312134013,-0.0398381079963
1102,-0.000716367408417,-0.102132220274
1103,-0.000553034118223,-0.0733455764816
1104,-0.000646846401976,-0.0910230057786
1105,-0.000361657713346,-0.0505308504841
1106,-0.000467876705332,-0.0645189762674
1107,-0.000332700793564,-0.0453406959578
1108,-0.000611456911024,-0.0838663091447
1109,-0.000238891066567,-0.0331178047436
1110,-0.000776004613266,-0.108297575944
1111,-0.00037668363826,-0.0530188772068
1112,-0.000443955419231,-0.0606459948892
1113,-0.000667311776162,-0.090404067389
1114,-0.000421329444159,-0.0570626277129
1115,-0.00040055339843,-0.0563187088104
1116,-0.000302912284039,-0.0407737991414
1117,-0.000204788699096,-0.0275729200475
1118,-0.000311140130932,-0.0427083934883
1119,-0.000647319622986,-0.0897819239767
1120,-0.000759255306705,-0.106607981993
1121,-0.000446679979245,-0.0640287327632
1122,-0.000366841824216,-0.0509420142924
1123,-0.000204312695158,-0.0279514161066
1124,-0.000502246878995,-0.0701196567836
1125,-0.00046718009572,-0.0661606077926
1126,-0.00033821233091,-0.0469492075383
1127,-0.000658620725688,-0.0892621659996
1128,-0.000831365013969,-0.117096177854
1129,-0.00029523069315,-0.0395297942179
1130,-0.000543054181126,-0.0737065533072
1131,-0.000264634460203,-0.0367272499546
1132,-0.000426340098424,-0.0582686120857
1133,-0.000319573937383,-0.0442086443935
1134,-0.000490870098786,-0.0668072875013
1135,-0.000367540403697,-0.0513097657348
1136,-0.000561305321692,-0.0778091589584
1137,-0.000382335533236,-0.0532232691788
1138,-0.000540582901706,-0.0766185050583
1139,-0.000111233573309,-0.0157965665893
1140,-0.000358213396021,-0.0493224803923
1141,-0.000390953932235,-0.0542694499936
1142,-0.000489726660653,-0.0655989647981
1143,-0.000496699450864,-0.0684218227552
1144,-0.000221135965645,-0.0296680268362
1145,-0.000608865062852,-0.0830020883179
1146,-0.000720469103743,-0.0984327998789
1147,-0.000564449173786,-0.0791898614583
1148,-0.000509519686426,-0.0711800154321
1149,-0.000149589447793,-0.0203460318955
1150,-0.000311065363593,-0.0434883731261
1151,-0.000536549935833,-0.0738011178446
1152,-0.000326795601987,-0.0446550834559
1153,-0.000359149565851,-0.0508247687826
1154,-0.000625954531815,-0.085424141929
1155,-3.96418423685e-05,-0.00541086377558
1156,-0.000752722173727,-0.104914531039
1157,-0.000269185566566,-0.0364456222643
1158,-0.000257835069883,-0.034910482816
1159,-0.000180399299406,-0.0252615762501
1160,-0.000310018756102,-0.0422255621775
1161,-0.000331566535407,-0.0453400985443
1162,-0.000481543101329,-0.0667533700696
1163,-0.000546542635158,-0.0736667478589
1164,-0.000387349809979,-0.0526950811357
1165,-0.000315080050946,-0.0439114476057
1166,-0.000344767372404,-0.0486640861501
1167,-0.000642788073974,-0.0872822846807
1168,-0.000203831288848,-0.027998494526
1169,-0.000420212094188,-0.056096993547
1170,-0.000134715078411,-0.0188914564037
1171,-0.000420928621272,-0.0567087462803
1172,-0.00031806433192,-0.0437054708289
1173,-0.000487625939588,-0.069419769662
1174,-0.00050666024637,-0.0695549894124
1175,-0.000388751775762,-0.0525348300068
1176,-0.000559085694622,-0.0762021780302
1177,-0.0005835490578,-0.0811166580123
1178,-0.000414622833867,-0.0561094202927
1179,-0.000262125707112,-0.0363550569659
1180,-0.000381931770985,-0.0547577529751
1181,-0.000401748225582,-0.0554365867136
1182,-0.000256132014888,-0.0351095054287
1183,-0.000547856176448,-0.0751829534194
1184,-0.000782722872802,-0.109378404233
1185,-0.000399062375128,-0.054972643266
1186,-0.000713269451181,-0.0992442415634
1187,-0.00026723130684,-0.0367786122624
1188,-0.000252617864977,-0.0346336709938
1189,-0.000425556921374,-0.0579551497623
1190,-0.00025142414702,-0.0337944179179
1191,-0.000414294166878,-0.0560168217021
1192,-0.00058371195324,-0.0824832718937
1193,-0.000514026793481,-0.0698959236191
1194,-0.000540124466662,-0.0726135889739
1195,-0.000467013128238,-0.0652779485458
1196,-0.000164405048137,-0.0226718180605
1197,-0.000354478939424,-0.0480418342221
1198,-0.000224441746741,-0.0312844899511
1199,-0.000695728597409,-0.0983497991093
1200,-0.000268128498251,-0.0379687002941
1201,-0.000400358064033,-0.0567270048286
1202,-0.000629193997666,-0.0867045971546
1203,-0.000379217215343,-0.0538063548102
1204,-0.000448807640977,-0.0620635870998
1205,-0.000147378253747,-0.0201260242075
1206,-0.000445069413936,-0.0627894641545
1207,-0.000446350045938,-0.0608855456077
1208,-0.000377426470316,-0.0524577270369
1209,-0.000372806748394,-0.0515125751438
1210,-0.000276897764129,-0.0386633492619
1211,-0.000648390312375,-0.0898142119696
1212,-0.000466408083179,-0.0651026420529
1213,-0.000634876695939,-0.0871084438679
1214,-0.000512836753162,-0.0725795065305
1215,-0.000272836656472,-0.0378154188074
1216,-0.000688397605241,-0.0951344709407
1217,-0.000597178380503,-0.0803176361771
1218,-0.000303948673695,-0.0419710838998
1219,-0.000414205392349,-0.0577229894363
1220,-0.000544133665167,-0.0758865794003
1221,-0.000423676683177,-0.0591562044241
1222,-0.000933767983997,-0.126639484608
1223,-0.000360597849777,-0.0488972083911
1224,-0.000460171088669,-0.0626267502321
1225,-0.000357350321666,-0.0486491585125
1226,-0.000663506517081,-0.0935071390351
1227,-0.000379877611771,-0.0521910955561
1228,-0.000391842158406,-0.0543097525784
1229,-0.000525826683147,-0.0723131625054
1230,-0.000424327339213,-0.0588260986705
1231,-0.000443357173039,-0.0629732363833
1232,-0.000424121263003,-0.0585347583683
1233,-6.4794900272e-05,-0.00896627000334
1234,-0.000396669990248,-0.0551116698614
1235,-0.000277519694193,-0.0377188495902
1236,-0.000366188169963,-0.051102403398
1237,-5.98296961224e-05,-0.00827301308742
1238,-0.000261219420056,-0.0363747408524
1239,-0.000390237141044,-0.0540827202228
1240,-0.00053231939773,-0.0758425314867
1241,-0.000517690738568,-0.071599465216
1242,-0.000306827903335,-0.0418552074829
1243,-0.000313341945032,-0.0424604346285
1244,-0.000609073130054,-0.0841406112889
1245,-0.000306418157186,-0.0419297584009
1246,-9.36366619415e-05,-0.0128274743524
1247,-8.93456455233e-05,-0.0122094205471
1248,-0.000395244888998,-0.053591213349
1249,-0.000670735986087,-0.0905647092188
1250,-0.000514129901211,-0.0706721053052
1251,-0.000470397490137,-0.0637063615806
1252,-0.00058511312248,-0.0819732518001
1253,-0.000193940384869,-0.0263918288475
1254,-0.000262955504066,-0.0360827641637
1255,-0.000620565327139,-0.085684723372
1256,-0.000456744830955,-0.0637620524212
1257,-0.000497226004798,-0.0678903218025
1258,-8.23334116893e-05,-0.0112410999111
1259,-0.000358508894744,-0.0490901961586
1260,-0.000236211359054,-0.0321002444523
1261,-0.000288364619184,-0.0399910798624
1262,-0.000406584387431,-0.055835704096
1263,-0.000406937480783,-0.0562826941895
1264,-0.000512235343738,-0.0713087453986
1265,-0.000325355400887,-0.0445910789972
1266,-0.000623274721515,-0.0858464990907
1267,-0.000349712925287,-0.0479952970279
1268,-0.000191713637554,-0.0262910687185
1269,-0.000546286671981,-0.0752958406673
1270,-0.0003337268236,-0.0450953362714
1271,-0.000593585528978,-0.0811307146268
1272,-0.000189384578778,-0.0261546001524
1273,-0.000230825946679,-0.031224345948
1274,-0.000529830548642,-0.0727137173341
1275,-9.00554951944e-05,-0.0125508419629
1276,-0.000466337176834,-0.063949477926
1277,-0.000679479321688,-0.0925950411361
1278,-0.000602865031545,-0.0831022793097
1279,-4.96089075355e-05,-0.00672947998896
1280,-0.000502101209763,-0.0714175640911
1281,-0.000291884067864,-0.0416179855013
1282,-0.000103043954813,-0.0141725338384
1283,-0.000510605199945,-0.0699942977151
1284,-0.000352147773922,-0.0489353317135
1285,-0.00043890019629,-0.0610376091162
1286,-0.000524344998372,-0.0712514340461
1287,-0.000401453051321,-0.0549315626455
1288,-0.000540101844706,-0.0759686728829
1289,-0.00081104010787,-0.110833240334
1290,-0.000532213102548,-0.0734902051212
1291,-0.000418481557153,-0.0570294789726
1292,-0.000472857810634,-0.0648070366653
1293,-0.000513935097386,-0.0721641504029
1294,-0.000615369485147,-0.0850435562591
1295,-0.000810755101619,-0.115448966387
1296,-0.00054067644411,-0.0716936833097
1297,-0.000536835139781,-0.0733201472026
1298,-0.000452327982205,-0.0614775126406
1299,-0.000501517152411,-0.0705472293861
1300,-0.000441655616541,-0.0583783541584
1301,-0.00036424910274,-0.0496738594824
1302,-0.000791064556235,-0.106991252561
1303,-0.000469464657937,-0.0649459816331
1304,-0.000285134342767,-0.0394304428038
1305,-0.000241160056828,-0.0336603975115
1306,-0.000399301799926,-0.0553605293209
1307,-0.000356636672196,-0.0494552542247
1308,-0.000409454292433,-0.0556741272145
1309,-0.000617510070405,-0.0882205650559
1310,-0.000460782803843,-0.0621846500476
1311,-0.000684899309258,-0.0928784665834
1312,-0.000471799609173,-0.0658562005239
1313,-0.00071053846509,-0.0963357356728
1314,-0.000493149961901,-0.0662471893166
1315,-0.000547136824522,-0.0750559209802
1316,-0.000628447517595,-0.0884098719507
1317,-0.000166054892101,-0.0229046485407
1318,-0.000192938413231,-0.0264755110452
1319,-0.000275992941417,-0.0377117995883
1320,-0.000627999482109,-0.0874973502292
1321,-0.000602509043369,-0.0834233688768
1322,-0.000810999510766,-0.113238081196
1323,-0.000563217241669,-0.0776732496864
1324,-5.8655985537e-05,-0.00800685839877
1325,-0.000546231222009,-0.0745583185613
1326,-0.000645628808288,-0.0896859657633
1327,-0.000484923367412,-0.0681500076248
1328,-0.000385389534582,-0.0524907008351
1329,-0.000514433961481,-0.0698865340125
1330,-0.000399017846177,-0.054549575175
1331,-0.000387069666169,-0.0527776033913
1332,-0.000315285608534,-0.0431164576997
1333,-0.000488005415357,-0.0688870242585
1334,-0.000451260630617,-0.0631712295651
1335,-0.000819311079781,-0.113543407528
1336,-0.000311524367437,-0.0435668922179
1337,-0.000186109730632,-0.0256450209056
1338,-0.000706142061636,-0.0964583562458
1339,-0.00030309814506,-0.0422372267726
1340,-0.000344605999614,-0.0471222976626
1341,-0.000571405147721,-0.0780268773382
1342,-0.000511045189281,-0.0702036710255
1343,-0.000390995163342,-0.0528921969828
1344,-0.000341211471776,-0.0478016347885
1345,-0.000326235042703,-0.0441423949286
1346,-0.000403286836052,-0.054743066962
1347,-0.000325465416434,-0.0446162774518
1348,-0.000513771465132,-0.0713355899237
1349,-0.000471794609011,-0.0648321677078
1350,-0.00033708223316,-0.0454952460628
1351,-0.000264079931357,-0.0361812779527
1352,-0.000141639061476,-0.0198025060173
1353,-0.000583382312515,-0.0832147960914
1354,-0.000563809827306,-0.0776335715629
1355,-0.000401751167189,-0.0560440930662
1356,-0.000486664405701,-0.0648675493687
1357,-4.81641304459e-05,-0.00671266015222
1358,-0.000690936910314,-0.0976236548382
1359,-0.000396360705207,-0.0540292900631
1360,-0.000394310352079,-0.05395370159
1361,-0.000258464234346,-0.0349785517415
1362,-0.000573788863741,-0.0765749047759
1363,-0.000380735018889,-0.0528900923006
1364,-0.000340332992948,-0.0463893006693
1365,-0.000462651311615,-0.0630594881625
1366,-0.000416507459121,-0.0561565667598
1367,-0.000381794904618,-0.0524460430222
1368,1.7073523404e-06,0.000237962463717
1369,-0.00025805939286,-0.0368935180691
1370,-0.000236888310712,-0.0324885413282
1371,-0.000383800292875,-0.0530334778182
1372,-0.000525772283358,-0.0730316250342
1373,-0.0006148573663,-0.0824150836953
1374,-0.000573340980017,-0.0809546421837
1375,-0.000498202150992,-0.0694284937809
1376,-0.00050678874908,-0.069789714131
1377,-0.000541247677207,-0.0742188842685
1378,-0.000637522125028,-0.0872017311601
1379,-0.000465528978032,-0.0631851645244
1380,-0.000536624259486,-0.0747261181071
1381,-0.000451959496037,-0.0619592251126
1382,-0.000284715944633,-0.0381416469137
1383,-0.000249335240608,-0.033947007187
1384,-0.000539965719674,-0.0736744918625
1385,-0.000566533556348,-0.0778423647742
1386,-0.000279210836999,-0.0384253010344
1387,-0.000167903320961,-0.0233753685767
1388,-0.000264296179552,-0.0364892076093
1389,-0.000177167851734,-0.0245467140671
1390,-0.000708657577106,-0.0985677128822
1391,-0.000407181782414,-0.0551229567479
1392,-0.000621956421656,-0.0848488436108
1393,-0.000983978051571,-0.137313994427
1394,-0.000313580827285,-0.0418892795386
1395,-0.000395124638112,-0.0543658893312
1396,-6.66651512998e-05,-0.00926281755638
1397,-0.000414832312972,-0.057798419928
1398,-0.000523984934704,-0.0731028245743
1399,-0.000412356337893,-0.0577056534118
1400,-0.000543478903513,-0.0749238112802
1401,-0.00050269342937,-0.0708496183859
1402,-0.000577038198889,-0.0822200353593
1403,-0.000653857192058,-0.0899675583758
1404,-0.0003178567129,-0.0435428452959
1405,-0.000802454394827,-0.112265554392
1406,-0.000397625508232,-0.0542090780966
1407,-0.000657652185621,-0.0906311087868
1408,-0.000372880086947,-0.051582621843
1409,-0.000433208314693,-0.0594017573242
1410,-0.000451577443157,-0.0625962171164
1411,-0.000292760221744,-0.0400457107773
1412,-0.000393526617767,-0.0539509625738
1413,-0.000333912828137,-0.0451878448764
1414,-0.000313912212404,-0.0432096176797
1415,-0.000422754412366,-0.0572030745298
1416,-0.000465726861935,-0.063647595415
1417,-0.000480826354167,-0.0649250240028
1418,-0.000338796592153,-0.0458806917943
1419,-0.000643637194656,-0.0871514885441
1420,-0.000392686479131,-0.054487804429
1421,-0.000578835111472,-0.0807266443277
1422,-0.000942695623705,-0.128156392548
1423,-0.000461460700941,-0.0633640981371
1424,-0.000238383501483,-0.0332347144505
1425,-0.000755673931081,-0.10589335479
1426,-0.000433893615511,-0.0612652357664
1427,-0.000382636750632,-0.0529080922733
1428,-0.000375795571838,-0.0527385244664
1429,-0.00030820918346,-0.043223649617
1430,-0.000639060244518,-0.0882549454457
1431,-0.000530731261729,-0.0722124404992
1432,-0.000354551211077,-0.0483003842036
1433,-0.000544987149566,-0.0739399462139
1434,-0.0006675361341,-0.0892496753274
1435,-0.000258830608936,-0.0355076219858
1436,-0.000756522262233,-0.10438066575
1437,-0.000251082878621,-0.0347055270713
1438,-0.000285992998481,-0.0395516840432
1439,-0.000730453742807,-0.100651147686
1440,-0.000326904558407,-0.0453320532359
1441,-0.000629082533025,-0.0878387020758
1442,-0.000189088816568,-0.0261665383431
1443,-0.000254168734497,-0.0354470656053
1444,-0.000289216934773,-0.0406780192778
1445,-0.000209401467917,-0.0283477499944
1446,-0.000519977831735,-0.0738627087929
1447,-0.000450934365613,-0.0614306551132
1448,-0.00022981885239,-0.0317086188114
1449,-0.000328775746905,-0.0446664128159
1450,-0.000493180444479,-0.0682136958032
1451,-0.00047567443359,-0.0663902952488
1452,-0.000425102186433,-0.0579263121468
1453,-0.00048662004514,-0.0687356341209
1454,-0.000350315699952,-0.0468065244991
1455,-0.000689326939188,-0.0943351446342
1456,-0.000498600551718,-0.068096974651
1457,-0.000346210377784,-0.0488223627502
1458,-0.000729045072934,-0.10229770407
1459,-0.000889880281626,-0.122570350992
1460,-0.00061278302479,-0.0863375577468
1461,-0.000201462238257,-0.0278244349878
1462,-0.000478389752521,-0.0661405328448
1463,-0.000411273893124,-0.0564011864193
1464,-0.000486442308154,-0.0689857368368
1465,-0.00025298132472,-0.0342846812762
1466,-0.000246819037482,-0.0334924671227
1467,-0.000544537003057,-0.0744443940594
1468,-0.000267847039325,-0.0371583888647
1469,-0.000373776432945,-0.0512025787125
1470,-0.000415490565808,-0.0567336280073
1471,-0.000250816709459,-0.0355055511959
1472,-0.000410387738452,-0.0561396770666
1473,-0.000364478436418,-0.051128214215
1474,-0.000244229437294,-0.0342335444689
1475,-0.000730871347879,-0.103410246739
1476,-0.000368638329821,-0.0495202711558
1477,-0.000215624628561,-0.0298915581753
1478,-0.000380752359757,-0.0526821068782
1479,-0.000449254914713,-0.0631367511109
1480,-0.00028728643856,-0.0394684453701
1481,-0.000292306870397,-0.0416642733252
1482,-0.000500868551029,-0.0680067259864
1483,-0.000508002893764,-0.0732773301779
1484,-0.000416086200867,-0.0573734684874
1485,-0.00053462683262,-0.0742291773216
1486,-0.000353910533881,-0.048795341133
1487,-0.000355683181485,-0.0489657620294
1488,-0.000431000598955,-0.0597164165736
1489,-0.000406020591412,-0.056455901685
1490,-0.000431996865882,-0.0609898174517
1491,-0.000285910255555,-0.0382244254622
1492,-0.000294161852989,-0.0399265215307
1493,-0.000554965682694,-0.0754857424133
1494,-0.000242701769434,-0.0334515078714
1495,-0.00034424985302,-0.0473208683987
1496,-5.61540189947e-06,-0.000770468389291
1497,-0.000564499838802,-0.0790860044963
1498,-0.000443316310652,-0.0606784296149
1499,-0.000364811437871,-0.0504623286008
1500,-0.000307356144262,-0.0419484186433
1501,-0.000244987996537,-0.0334327152687
1502,-0.00062185547966,-0.0871070603666
1503,-0.000467923445726,-0.062566679556
1504,-0.000468991651878,-0.0646195837949
1505,-0.000530794877452,-0.0749166092082
1506,-0.000454503326842,-0.0627355514538
1507,-0.000372781402979,-0.0516820002969
1508,-3.62080018018e-05,-0.00505055313716
1509,-0.000232539789129,-0.0320799693489
1510,-0.000690427513095,-0.0953442935097
1511,-0.000310502862,-0.0416767526924
1512,-0.000401739283735,-0.0572897859689
1513,-0.000469971128215,-0.0653521826128
1514,-0.000528682890155,-0.0742274597625
1515,-0.000596734074514,-0.0833013249841
1516,-0.000469489660833,-0.0641652028744
1517,-0.000281776116027,-0.0385028343651
1518,-0.000269310876359,-0.0381821097553
1519,-0.000435773377821,-0.060717328178
1520,-0.000357386085707,-0.0490290088007
1521,-0.000615162145751,-0.0840464251551
1522,-0.000422849984198,-0.0572239090456
1523,-0.000460072739812,-0.0631727265862
1524,-0.00048183951459,-0.0658255098003
1525,-0.000569568740065,-0.0803149010797
1526,-0.000422856144477,-0.0580130450898
1527,-0.000446920539473,-0.061103569849
1528,-0.000211801506081,-0.029598360432
1529,-0.00073011013302,-0.101208173295
1530,-0.000583856760767,-0.0798288488049
1531,-0.000305615917879,-0.0422884735628
1532,-0.000338312403283,-0.0468860064206
1533,-0.000678237175183,-0.0900115415818
1534,-0.000483830911027,-0.0662447542505
1535,-0.00050938470629,-0.0699593280679
1536,-0.000528083579985,-0.0757905444265
1537,-0.000646542001179,-0.0911708908614
1538,-0.000490988901805,-0.0682497020056
1539,-0.000658157499015,-0.0907854681358
1540,-0.000832344898959,-0.112402020588
1541,-3.4597025938e-05,-0.00474433523734
1542,-0.000673436399183,-0.0922390647097
1543,-0.000547051732323,-0.074637455695
1544,-0.000674575149245,-0.0953941219193
1545,-0.000709847327281,-0.0995330387306
1546,-0.000317702067059,-0.043340845919
1547,-0.000285816154138,-0.0382223224037
1548,-0.000640977820982,-0.0879312352262
1549,-0.000577345557324,-0.0782128071579
1550,-0.000534056842155,-0.0733001187417
1551,-0.000301860790517,-0.0420052843698
1552,-0.000412828855456,-0.0565863725408
1553,-0.000519802632908,-0.0715069218565
1554,-0.000479112514776,-0.0664141411623
1555,-0.000329569633421,-0.0452429202194
1556,-0.000721557488935,-0.100325755144
1557,-0.000371689403961,-0.0500087289238
1558,-0.000357082405253,-0.04856294104
1559,-0.000554346086177,-0.0752408832749
1560,-0.000475124126907,-0.0660228720776
1561,-0.000286676454094,-0.0385154262826
1562,-0.000312445486772,-0.043562638707
1563,-0.000480901244174,-0.0662147332984
1564,-0.000671023533292,-0.0930426922193
1565,-0.000358370957834,-0.0502525873799
1566,-0.000492767131888,-0.0683100148969
1567,-0.000642398500366,-0.0908449165754
1568,-0.000484973863462,-0.0671722802765
1569,-0.000728683680213,-0.10459095887
1570,-0.000760700592414,-0.103319304311
1571,-0.000477133856694,-0.0664809281428
1572,-0.00033662044926,-0.0460593922659
1573,-0.000616585092781,-0.0847845963388
1574,-0.000492945740506,-0.0691268423301
1575,-0.000201370287556,-0.0276778637108
1576,-0.000352568475761,-0.0476965300989
1577,-0.000516349438652,-0.0698709614699
1578,-0.000390339632807,-0.0533993468024
1579,-8.75086166562e-05,-0.012051586096
1580,-0.000219163334374,-0.0301081622404
1581,-0.000405743581772,-0.0548800423856
1582,-0.000258666890455,-0.0344971077783
1583,-0.000430394910296,-0.0578324063142
1584,-0.000326045911925,-0.0454603985359
1585,-0.000248378378164,-0.0341653896587
1586,-0.00027654863941,-0.0380609593332
1587,-0.000726957002216,-0.100330921015
1588,-0.000249622442411,-0.0343316208058
1589,-0.000283902191655,-0.0394330845623
1590,-0.00063585598935,-0.087644528166
1591,-0.000409590206614,-0.0569671364607
1592,-4.04962259433e-05,-0.00545962872681
1593,-0.000227646882836,-0.0314970524764
1594,-0.000432537302442,-0.0585193825175
1595,-0.000464678262773,-0.0640092479742
1596,-0.000271187020581,-0.0365472316151
1597,-0.000475463961404,-0.0651376592127
1598,-0.000497474460176,-0.0681354393403
1599,-0.000382489079877,-0.0523904629572
1600,-0.000692592047368,-0.0984098458888
1601,-0.000414968831074,-0.0585758788482
1602,-0.000619721221285,-0.0828746906855
1603,-0.000597657093825,-0.0842008249664
1604,-0.000552348102979,-0.0734573410565
1605,-0.000457843810236,-0.0623998188236
1606,-0.000277774904779,-0.0393159988512
1607,-0.000589276006415,-0.081086518735
1608,-0.000381218681095,-0.0527283102041
1609,-0.000470274474014,-0.0650383339654
1610,-0.000699975957126,-0.0986033393876
1611,-0.000421982272348,-0.0572751653036
1612,-0.000837021548886,-0.118500832076
1613,-0.000253301210798,-0.0351490730709
1614,-0.000467681053829,-0.0646490965317
1615,-0.000329803473241,-0.0456732192175
1616,-0.000524774600163,-0.0715184055161
1617,-0.000363405558673,-0.0504579572111
1618,-0.000642956199713,-0.0907722175576
1619,-0.000526647646778,-0.0725137043025
1620,-0.000384917245563,-0.0521307150096
1621,-0.000642099693945,-0.0908653769717
1622,-0.000495505047609,-0.0696569364122
1623,-0.000624228579961,-0.0868042352302
1624,-0.000318139600175,-0.044121801244
1625,-0.000192490821991,-0.0263670490504
1626,-0.000715242312156,-0.102917283564
1627,-0.000791303905763,-0.10989905435
1628,-0.000584721727045,-0.083542165336
1629,-0.000461358109303,-0.0631123594787
1630,-0.000568008466555,-0.0778734109113
1631,-0.000193989367871,-0.0265205610012
1632,-0.000562655615212,-0.0760266234421
1633,-0.000310627345074,-0.0432383148041
1634,-0.00045319236504,-0.0623548172233
1635,-0.000400097224155,-0.0555127473808
1636,-0.000294172148114,-0.0410434065229
1637,-0.000416944370598,-0.0582197996973
1638,-0.000408297369842,-0.0549671429556
1639,-0.000447262289714,-0.0619959776225
1640,-0.000518841259682,-0.0707060823117
1641,-0.000188740466113,-0.0260571783774
1642,-0.000415588498642,-0.0573400680575
1643,-0.000304439922216,-0.0424852685055
1644,-0.00036805427647,-0.0510090291132
1645,-0.000588000627288,-0.0814858008609
1646,-0.000624409932681,-0.0855160041913
1647,-0.000406772307825,-0.0572293173204
1648,-0.00037871239805,-0.0516479083548
1649,-0.000336668253989,-0.0460192026613
1650,-0.000511118398564,-0.0710834671768
1651,-0.000305063455607,-0.0428875359435
1652,-0.000530855471843,-0.0745207323885
1653,-0.000849250386354,-0.117698455651
1654,-0.00034304889028,-0.0477772978819
1655,-0.000486059679057,-0.0666817233697
1656,-0.00047172197006,-0.0637462083843
1657,-0.000264549588597,-0.0362708654071
1658,-0.000373705196679,-0.0511229239133
1659,-0.000694795028999,-0.0983512266488
1660,-0.000619247606033,-0.0874981543415
1661,-0.000281849409605,-0.0391801905374
1662,-0.000199877949173,-0.027528475822
1663,-0.000543368678208,-0.073699458364
1664,-0.000353439220511,-0.0480360608781
1665,-0.000565409704937,-0.0787035662833
1666,-0.000615402146937,-0.0830371853497
1667,-0.00054514063824,-0.0761487087008
1668,-0.000284513847793,-0.0389760477942
1669,-0.000615422738648,-0.0848895322022
1670,-0.000416413544477,-0.0577537788587
1671,-0.000291428959377,-0.0413545608674
1672,-0.000668559529662,-0.0958968281667
1673,-0.000447104552437,-0.0595743233968
1674,-0.000698569890266,-0.0948014639054
1675,-0.000531090698909,-0.0723887260538
1676,-0.000605682483401,-0.0844592503291
1677,-0.000612316736551,-0.0833545730152
1678,-0.000641723071024,-0.0889057627272
1679,-0.000681976101785,-0.0950791434508
1680,-0.000163023475534,-0.0224503097952
1681,-0.000330070496705,-0.0455677738658
1682,-0.000506571345843,-0.0673756522162
1683,-0.000835098289968,-0.118284940373
1684,-0.000495752481007,-0.0691367515679
1685,-0.000602603284803,-0.0826297279078
1686,-0.000522266303942,-0.0722073424312
1687,-0.000596446690847,-0.0818209854759
1688,-0.00050446827883,-0.0671938366883
1689,-0.000478161498636,-0.0657376230349
1690,-0.000220533938218,-0.0310236087405
1691,-0.000343643438755,-0.0468430599
1692,-0.00035701868065,-0.0499622602659
1693,-0.000543336818888,-0.0758594513494
1694,-0.000539247146876,-0.0738378067828
1695,-0.00066804101703,-0.0926575963266
1696,-0.000210722977087,-0.0285150483528
1697,-0.000480111461888,-0.0652757333401
1698,-0.000541713853241,-0.0752581496331
1699,-0.000299829636217,-0.041462260629
1700,-0.000335941039776,-0.0474543657714
1701,-0.000473186419068,-0.0650861815051
1702,-0.000159228627389,-0.0217351383233
1703,-0.000393967024888,-0.0540829968719
1704,-0.000404706172886,-0.0552524245134
1705,-0.000424155662098,-0.0574122081517
1706,-0.000182211185545,-0.0249306620172
1707,-0.000945334368499,-0.126727089144
1708,-0.000503815627937,-0.0695435153285
1709,-0.000420228593612,-0.0585598574358
1710,-0.000387941989245,-0.0522460253073
1711,-0.000422259433965,-0.0564993775202
1712,-0.000873073564207,-0.118810050757
1713,-0.000333879433302,-0.0458264262375
1714,-0.000358626738523,-0.0479735415338
1715,-0.000290552641401,-0.0400642942396
1716,-0.000536052905793,-0.0753001706448
1717,-0.000760007562846,-0.109397314481
1718,-0.000627700687353,-0.0878446809147
1719,-0.000500432343154,-0.0691261537998
1720,-0.000281693574805,-0.039474532167
1721,-0.000200607816804,-0.0272846858241
1722,-0.00057926203977,-0.0796417132247
1723,-0.000240271196614,-0.034012641102
1724,-0.000202191729978,-0.0275805646984
1725,-0.000172726182402,-0.0242637661914
1726,-0.000268801970532,-0.0364353387485
1727,-0.000519558296905,-0.072198801814
1728,-0.000589789573615,-0.0792567376513
1729,-0.000482415346165,-0.0659033375132
1730,-0.000533920679632,-0.0752104103918
1731,-0.000305779236345,-0.0414981800949
1732,-0.000351523013169,-0.0477240085683
1733,-0.00036224746827,-0.0494396230585
1734,-0.000353475355607,-0.0474719623341
1735,-0.000436298786293,-0.0611740828031
