kind,case,Time [s],rel_x_m,rel_y_m,rel_dx_m,rel_dy_m,rel_x_m_causal7,rel_y_m_causal7,focal_speed_mps,centroid_speed_mps,rel_speed_mps,innovation_horizon_direction_coherence,innovation_0.8s_next5_direction_coherence,innovation_x_0.4s_m,innovation_y_0.4s_m,innovation_mag_0.4s_m,innovation_x_0.8s_m,innovation_y_0.8s_m,innovation_mag_0.8s_m,innovation_x_1.2s_m,innovation_y_1.2s_m,innovation_mag_1.2s_m
neutral,neutral_2700,2705.2,-32.773999999999994,3.8295333333333446,0.01913333333333611,-0.015942222222207647,-32.87403333333334,3.8537111111111124,1.4110450647476518,1.629361105429616,1.0000379868392066,0.9642608939472448,0.8296693773182829,-0.11851666666700567,-0.040584126984104074,0.1252727889085256,-0.2765500000006895,0.04405968253972814,0.28003777981887196,-0.4338833333343679,0.13240571428578196,0.4536364404684332
neutral,neutral_2700,2705.24,-32.756500000000024,3.8125333333333273,0.017499999999969873,-0.017000000000017224,-32.83771666666667,3.847116190476192,1.3859022792226339,1.6220558580848068,0.9227652924636994,0.9575547032797476,0.8579281371395194,-0.08906666666696594,-0.010674920634862861,0.08970409712897758,-0.22131666666727767,0.10297142857154595,0.24409871373438224,-0.3429333333342406,0.2113073015874778,0.40280770451409526
neutral,neutral_2700,2705.28,-32.73935,3.7981022222222336,0.017150000000022203,-0.014431111111093742,-32.805800000000005,3.8383949206349235,1.368496363588349,1.6213135059306836,0.8271691781055438,0.9750741364979482,0.9335903466539682,-0.04868333332999697,0.021339047618119,0.053154697792085544,-0.14239999999333008,0.16043682539497262,0.2145174467051977,-0.21938333332333215,0.2893777777749982,0.36313708872828243
neutral,neutral_2700,2705.32,-32.721383333333335,3.7833688888888943,0.017966666666666242,-0.01473333333333926,-32.77883333333334,3.8271047619047645,1.3457842130009163,1.6272785828021616,0.7308679751094104,0.995538755508147,0.983788143253988,0.00011666666642184964,0.060714285714389415,0.06071439780578874,-0.04726666666714863,0.2287498412700515,0.23358216468492857,-0.07516666666738914,0.3847504761907916,0.39202417872744444
neutral,neutral_2700,2705.36,-32.704583333333325,3.77097777777778,0.016800000000010584,-0.012391111111114128,-32.75721666666667,3.814540952380955,1.3316419376106905,1.6208113978648737,0.6250647904065011,0.985775661762477,0.9662803215065638,0.05639999999981171,0.08884253968265066,0.10523286966172746,0.0619833333329467,0.271762539682765,0.2787414780507013,0.08641666666608927,0.4438457142860517,0.4521801171743108
neutral,neutral_2700,2705.4,-32.66678333333332,3.7646311111111146,0.037800000000004275,-0.006346666666665612,-32.736533333333334,3.800660317460321,1.3113740656479766,1.6283794765483224,0.6227320368640821,0.9921469546907249,0.9310606353745707,0.06668333333310272,0.11984190476202139,0.13714499291408014,0.08436666666619885,0.3162431746034091,0.32730334542684986,0.11646666666597838,0.5065352380955934,0.519752279337805
neutral,neutral_2700,2705.44,-32.63061666666667,3.7644044444444447,0.03616666666665225,-0.00022666666666992796,-32.71331666666667,3.7890787301587343,1.2972658458263497,1.565876444719799,0.6486268069624237,0.9943254025317754,0.9206943543121829,0.038633333333159214,0.11277206349215962,0.11920600970047891,0.035783333332986444,0.28543809523828845,0.28767230168662716,0.040366666666152184,0.459313015873307,0.46108341363398553
neutral,neutral_2700,2705.48,-32.59200000000001,3.768862222222225,0.03861666666665542,0.004457777777780336,-32.68731666666667,3.780411428571431,1.2991723037183,1.5058372453700004,0.6851651793576895,0.9971512509319007,0.934788930475869,0.005516666666395054,0.09735873015882346,0.09751490116513842,-0.02098333333387359,0.23861523809542673,0.23953607688433415,-0.04555000000081222,0.3917987301590129,0.39443763442943547
neutral,neutral_2700,2705.52,-32.55,3.7690888888888807,0.0420000000000158,0.0002266666666557171,-32.65781666666667,3.774205079365082,1.296825386438254,1.4650349563407492,0.7536447979953538,0.9999034282895014,0.9708639302879417,-0.0374000000002539,0.0849784126984714,0.0928444431550468,-0.09571666666717249,0.19893777777789223,0.2207666634822401,-0.15645000000076692,0.3369453968255689,0.3714953605930767
neutral,neutral_2700,2705.56,-32.51908333333331,3.774302222222218,0.030916666666684023,0.005213333333337289,-32.626349999999995,3.7708050793650796,1.2927432151866416,1.4022304301155037,0.791245502006726,0.9992348541159726,0.9919881919664995,-0.0662833333336934,0.06684507936513562,0.0941368414233067,-0.14210000000072043,0.14979428571439257,0.20647212410611224,-0.22221666666774453,0.2695930158731774,0.34937178070433617
neutral,neutral_2700,2705.6,-32.50111666666666,3.7766444444444573,0.01796666666665203,0.002342222222239343,-32.59488333333333,3.7698444444444457,1.2673369737780436,1.3240990976219496,0.7870331674092826,0.997783895396732,0.9765124658350963,-0.0750333333336215,0.05096761904761804,0.09070666625192149,-0.14936666666724463,0.1056374603174568,0.18294718946626654,-0.22798333333420473,0.21087555555555104,0.3105557924255115
neutral,neutral_2700,2705.64,-32.485716666666676,3.7755111111111077,0.015399999999985425,-0.0011333333333496398,-32.56361666666667,3.770492063492064,1.2322620832597353,1.2504933813157093,0.7818343234329811,0.995859449047793,0.7789216928416061,-0.08175000000021981,0.04122095238095458,0.09155451608319966,-0.15286666666709436,0.07713142857143174,0.1712234652475484,-0.22613333333399055,0.1756126984127011,0.2863146945033244
neutral,neutral_2700,2705.68,-32.46868333333334,3.7788355555555597,0.017033333333337453,0.0033244444444520127,-32.53531666666667,3.7725212698412705,1.2078817693073443,1.1713543372480852,0.7093164308020485,0.9886486021160867,0.6355751275152859,-0.05755000000026911,0.03159301587299845,0.06565151294511427,-0.09836666666720717,0.0530292063491693,0.11175015810834553,-0.13683333333415604,0.14613523809517792,0.200197075214576
neutral,neutral_2700,2705.72,-32.44675,3.7811777777777777,0.02193333333333669,0.0023422222222180267,-32.50905,3.774917460317461,1.1741835548203814,1.1158398157142524,0.6593934270302535,0.9779464739041519,0.6541252416578766,-0.04038333333355126,0.031172063492042934,0.05101481307895451,-0.0612833333337619,0.05030920634916347,0.07928848080257107,-0.07151666666732481,0.1471390476189831,0.1635986948157797
neutral,neutral_2700,2705.76,-32.4212,3.788657777777779,0.025550000000002626,0.007480000000001041,-32.484649999999995,3.7777453968253973,1.1278074380497536,1.050137283273488,0.6140832724886769,0.9679017687462464,0.7959974342109046,-0.02224999999752697,0.029002539682836836,0.03655420369731059,-0.0256499999950357,0.047168253968846496,0.053691402311868655,-0.00786666665922553,0.14600571428660247,0.14621748544092927
neutral,neutral_2700,2705.8,-32.398566666666675,3.796742222222221,0.0226333333333244,0.00808444444444234,-32.46301666666667,3.7816958730158743,1.094171996726554,0.9736193935515532,0.5497768713551153,0.9884706366589708,0.9746205730423455,0.008183333333199982,0.01809015873011388,0.01985499401467997,0.030783333333083363,0.030071111111024784,0.04303353732320084,0.08771666666627098,0.12238920634907391,0.15057666300525419
neutral,neutral_2700,2705.84,-32.37558333333333,3.804675555555562,0.022983333333343126,0.007933333333340897,-32.44251666666667,3.7860349206349233,1.0605730641930065,0.9255553915790791,0.5238543059865909,0.9938151236594452,0.9521447564795719,0.024316666666493347,0.013459682539628481,0.027793224567094196,0.05606666666633231,0.028128253968146222,0.06272694622225884,0.13683333333282377,0.11971238095221892,0.1818087326401591
neutral,neutral_2700,2705.88,-32.356099999999984,3.812080000000009,0.01948333333334773,0.007404444444446767,-32.421800000000005,3.791097142857145,1.0513010986401419,0.8996277217883323,0.5331547451289923,0.981272830322951,0.9620495326918449,0.02633333333316301,0.003961269841230575,0.02662960952005337,0.054599999999656035,0.01984952380944449,0.058096158181278584,0.14716666666615197,0.10562666666654597,0.18114916640357995
neutral,neutral_2700,2705.92,-32.33463333333333,3.8176711111111175,0.021466666666654532,0.00559111111110866,-32.400216666666665,3.7971200000000036,1.0432274446533703,0.8754442072982569,0.5601981155929523,0.9300854842745195,0.9250986562341733,0.020849999999747126,-0.008332698412770068,0.022453426527539976,0.03928333333282197,0.007382857142715249,0.03997107525858346,0.138766666665898,0.08233396825375783,0.16135386610173072
neutral,neutral_2700,2705.96,-32.312933333333326,3.824546666666663,0.021700000000002717,0.006875555555545532,-32.377966666666666,3.803650158730161,1.0317267382896282,0.860620289532569,0.5797119290227348,0.8626782573735875,0.8740413591572266,0.0163499999998038,-0.01635238095243219,0.02312407539356009,0.02839999999960341,0.004144761904663508,0.02870085453821582,0.137466666666068,0.07068761904747678,0.15457627221175005
neutral,neutral_2700,2706.0,-32.28773333333335,3.834066666666658,0.025199999999976797,0.009519999999994866,-32.35525,3.8112057142857156,1.0352767154500129,0.8455367648139116,0.5985050982440537,0.8336731088974558,0.8285597956374502,0.013166666666450055,-0.030492063492121968,0.03321335645659746,0.02204999999956314,-0.010415873015988453,0.024386326305245957,0.14268333333268401,0.04114539682522622,0.14849739826283542
neutral,neutral_2700,2706.04,-32.26335,3.8375422222222255,0.024383333333346968,0.0034755555555676665,-32.3327,3.8181892063492078,1.0166973342098835,0.8393569394623408,0.5901650518084243,0.8120021137875699,0.927761579117189,0.016049999999850684,-0.02744825396831807,0.03179637001144149,0.029949999999683286,0.0076742857141556264,0.03091758660056638,0.1688666666661902,0.05825333333314209,0.1786320294778413
neutral,neutral_2700,2706.08,-32.23873333333332,3.840262222222229,0.024616666666680942,0.0027200000000036084,-32.309866666666665,3.824406349206352,0.9993487681791048,0.8448650820964201,0.5916153609073684,0.7319515594754189,0.9735975029267403,0.01384999999974923,-0.020443174603245406,0.02469303318452052,0.030049999999480548,0.030783492063346962,0.04301890146880701,0.18316666666589754,0.07916063492042369,0.19954055702663714
neutral,neutral_2700,2706.12,-32.21388333333334,3.8441911111111082,0.02484999999997939,0.003928888888879101,-32.286766666666665,3.83005142857143,0.9831258256359342,0.8445103791192478,0.5944939660327894,0.7085860974609023,0.9897332357594163,0.010766666666462754,-0.013351746031784462,0.01715197461530282,0.03219999999958745,0.05098920634913062,0.060305382546565894,0.1993833333327224,0.09226412698401676,0.2196961145286604
neutral,neutral_2700,2706.16,-32.189033333333334,3.846911111111119,0.02485000000000781,0.002720000000010714,-32.2629,3.835027301587303,0.9611606928878653,0.8426929533986515,0.6094962520643498,0.5984387624423986,0.9969823510458594,0.0019333333331559288,-0.0033136507936957216,0.003836412303135848,0.025049999999641415,0.07404444444435487,0.07816701512182227,0.20128333333278903,0.10607999999986895,0.227525705531333
neutral,neutral_2700,2706.2,-32.163833333333336,3.847515555555553,0.025199999999998113,0.0006044444444341934,-32.2385,3.8392907936507936,0.9393248016047266,0.8400804527315642,0.6192421601121424,0.803429047799709,0.9927681080747852,-0.005066666666877495,0.008850793650770239,0.010198414551378184,0.0241999999995528,0.09803873015867826,0.10098134783763031,0.21131666666600424,0.11949650793643363,0.24276356608814528
neutral,neutral_2700,2706.24,-32.13583333333334,3.849706666666677,0.027999999999998693,0.002191111111123689,-32.21320000000001,3.8428850793650815,0.9178863252736196,0.8350038769318673,0.638850965502144,0.7847669466080344,0.9868168263107558,-0.01625000000016641,0.022116190476135777,0.02744427774932558,0.016516666666323232,0.12114793650782696,0.12226865010243185,0.21064999999948952,0.12970730158713772,0.2473810958517276
neutral,neutral_2700,2706.28,-32.113433333333326,3.853635555555556,0.022400000000011744,0.003928888888879101,-32.1883,3.845680634920638,0.8814898566235868,0.8137340023030165,0.6264109727504887,0.8428956492309188,0.9849923142685412,-0.013566666664161176,0.038554920635202716,0.040872195311277844,0.03716666667168411,0.14699873015929388,0.15162449597584476,0.250850000007528,0.14146158730243208,0.2879880261154974
neutral,neutral_2700,2706.32,-32.08998333333333,3.86088888888888,0.023449999999996862,0.007253333333324008,-32.163533333333326,3.849015873015875,0.8678961895987276,0.7865276889955407,0.6247557477382071,0.8185194823824204,0.9793123422071272,-0.013400000000281409,0.04259174603172955,0.04464993650654939,0.05424999999944191,0.14441904761901547,0.15427223928861247,0.28423333333250156,0.10947999999994984,0.3045889987791646
neutral,neutral_2700,2706.36,-32.06781666666666,3.8653466666666603,0.022166666666670665,0.004457777777780336,-32.139116666666666,3.8525993650793646,0.845312476942387,0.7550333749046758,0.6169557452124264,0.8182367145355421,0.9683660634274279,-0.009616666666822482,0.049963809523799974,0.05088086614741675,0.07778333333302001,0.14597333333331752,0.1654039328094575,0.3254333333328603,0.08334857142854091,0.3359372542653094
neutral,neutral_2700,2706.4,-32.044483333333325,3.869880000000002,0.023333333333333428,0.004533333333341716,-32.114916666666666,3.856269206349207,0.8169045676856171,0.725654168875466,0.6119169341845693,0.8179042400253933,0.9588915470902092,-0.005950000000229494,0.058933333333291316,0.05923293237528897,0.0998499999995488,0.14935174603166468,0.17965513224680435,0.36393333333265687,0.05842603174590266,0.36859336984839
neutral,neutral_2700,2706.44,-32.022666666666666,3.877057777777793,0.021816666666659046,0.00717777777779105,-32.09114999999999,3.8605758730158746,0.7997637438140195,0.6927179519822504,0.6038428097524862,0.8185386339225332,0.959847558592228,0.00173333333303205,0.06189079365074157,0.06191506103656907,0.12848333333274198,0.1392380952379959,0.18946032331281845,0.4104333333324597,0.013168253968100618,0.4106445226993322
neutral,neutral_2700,2706.48,-31.999566666666674,3.8864266666666722,0.02309999999999235,0.009368888888879212,-32.06768333333333,3.8661346031746056,0.7952821633791789,0.6567473614820178,0.6029012799699085,0.8154916556771926,0.9686730096816687,0.009866666666468404,0.057810793650731274,0.05864673028937445,0.15664999999961893,0.11277206349194602,0.1930201046629913,0.45396666666609775,-0.05601904761922816,0.4574099563193758
neutral,neutral_2700,2706.52,-31.97704999999999,3.898817777777772,0.022516666666682283,0.012391111111099917,-32.044999999999995,3.8731504761904767,0.7924124364172436,0.6186541331990045,0.5935887071907187,0.8507005872228681,0.9781081732365521,0.02559999999978757,0.05063301587297042,0.05673678080735281,0.19694999999958895,0.07819999999991278,0.21190691942412937,0.5137166666660491,-0.13736000000013693,0.5317636535252426
neutral,neutral_2700,2706.56,-31.95453333333333,3.911888888888889,0.022516666666660967,0.013071111111116807,-32.022299999999994,3.8814723809523812,0.7991605927862715,0.5960621006055169,0.6044336702997744,0.8674655940411075,0.9814538335417836,0.034783333333120225,0.04389777777770387,0.0560079920331342,0.22268333333290613,0.04247301587287122,0.2266976489105949,0.5501666666660299,-0.21948888888910956,0.5923332959206213
neutral,neutral_2700,2706.6,-31.93085,3.92601777777778,0.023683333333330836,0.014128888888890856,-31.99956666666666,3.89077650793651,0.8059181099845556,0.5810651128810502,0.6140903961258486,0.8885740258766619,0.9837468685634021,0.04593333333309957,0.03878158730148229,0.06011557722181605,0.24971666666621672,0.009833015872811934,0.24991018749150937,0.5867166666659891,-0.29696571428602203,0.6575903606387921
neutral,neutral_2700,2706.64,-31.906000000000006,3.9365199999999945,0.0248499999999936,0.010502222222214641,-31.97645,3.900944126984129,0.8050719331856175,0.5626922795582542,0.631348138349652,0.9013439360787431,0.9874020811462018,0.05459999999985854,0.033298412698320234,0.06395267225231645,0.2705666666663902,-0.023875555555739503,0.27161804664649347,0.6129666666662459,-0.37559746031773455,0.7188891337619875
neutral,neutral_2700,2706.68,-31.87940000000001,3.9486088888888986,0.02659999999999485,0.012088888888904137,-31.95286666666667,3.912191111111114,0.8050719331855871,0.5453119344775624,0.6531980284841368,0.919202392308365,0.9913217224801413,0.063899999999812,0.023929523809410824,0.0682336581880316,0.29074999999961904,-0.06612190476213087,0.29817389018683504,0.6363833333327591,-0.46546539682573274,0.7884426311316826
neutral,neutral_2700,2706.72,-31.857466666666646,3.9664400000000057,0.021933333333365113,0.017831111111107134,-31.929266666666667,3.924960000000002,0.802006173955154,0.5074069467275069,0.6708225004882796,0.9470175835099743,0.9935992372834578,0.07931666666643622,0.007490793650690719,0.07966960273901072,0.32096666666620166,-0.121784761904971,0.3432945227396777,0.6733166666659649,-0.5739523809526963,0.8847466695113552
neutral,neutral_2700,2706.76,-31.826666666666682,3.980493333333328,0.030799999999963745,0.014053333333322371,-31.904566666666664,3.9383980952380955,0.801213054315246,0.5056294825321834,0.7029724406100839,0.9540507069274772,0.9930475205621756,0.0845666666692182,-0.0025365079350825326,0.08460469835681347,0.3293833333384377,-0.16370730158446012,0.3678225942940506,0.6765666666743293,-0.6609492063449429,0.9458310144115718
neutral,neutral_2700,2706.8,-31.797150000000016,3.993337777777775,0.02951666666666597,0.012844444444446879,-31.87886666666667,3.951900952380953,0.789295487981573,0.5063225810913388,0.7257828321119939,0.9549765263660235,0.9922295011472615,0.09079999999983457,-0.007911746031869171,0.09114403834175197,0.3398833333329989,-0.1971676190478746,0.3929322464224058,0.6817166666661691,-0.7328673015876799,1.0009156284856582
neutral,neutral_2700,2706.84,-31.76471666666665,4.00731555555555,0.03243333333336551,0.013977777777775202,-31.851750000000003,3.965533333333333,0.7790313484306556,0.5118500282205686,0.7587635589989797,0.957853359553217,0.9925518921527032,0.09324999999974182,-0.01590984126995476,0.09459749229861754,0.3416999999994843,-0.2352368253970578,0.4148436500930603,0.6725166666658886,-0.8103117460320943,1.0530355135041645
neutral,neutral_2700,2706.88,-31.73065000000002,4.024013333333329,0.03406666666663227,0.01669777777777881,-31.823150000000005,3.9795326984126973,0.7733694631491839,0.5199388615534773,0.7960614857797615,0.9657067543883012,0.9942698731505301,0.09544999999977222,-0.02944507936519347,0.09988851384808495,0.34143333333287273,-0.2826425396827772,0.44324206292851637,0.6596333333326392,-0.8993917460321006,1.115357183719278
neutral,neutral_2700,2706.92,-31.691916666666664,4.03738666666667,0.03873333333335438,0.013373333333341009,-31.79256666666667,3.9939422222222225,0.7777107431439524,0.5380137118240583,0.845197704015641,0.9753760028424584,0.9958214877154742,0.09234999999970128,-0.04636952380966619,0.10333757902273512,0.33011666666605777,-0.3358660317463231,0.4709384300433882,0.6294333333324218,-0.9943542857147243,1.1768291153048531
neutral,neutral_2700,2706.96,-31.655049999999996,4.051137777777782,0.03686666666666838,0.01375111111111238,-31.760516666666664,4.008589206349206,0.7767354663557726,0.5546457113286528,0.8809570945918345,0.9824794670332908,0.9966984123591308,0.0943999999996521,-0.06467555555567905,0.11443027346978614,0.328383333332642,-0.38988825396850535,0.5097533366180812,0.6129666666656348,-1.0878812698416502,1.2486848248118743
neutral,neutral_2700,2707.0,-31.61795,4.064511111111116,0.03709999999999525,0.013373333333333903,-31.726300000000005,4.0225993650793646,0.7733193503353221,0.5933599903146355,0.9243459936030282,0.9862853277990374,0.9973407194686525,0.08894999999977315,-0.07600888888901203,0.1170019388305246,0.31111666666620863,-0.42986793650818855,0.5306411434437597,0.5729333333326458,-1.1583530158733972,1.292298074681941
neutral,neutral_2700,2707.04,-31.57735000000001,4.073728888888894,0.040599999999990644,0.00921777777777777,-31.690683333333336,4.035918730158731,0.7574807062948795,0.6094116343465732,0.9506420299476342,0.9882078712197031,0.9979334332499378,0.09096666666631847,-0.08869142857156653,0.12704764439550378,0.3083666666659646,-0.47193079365106927,0.563745221803969,0.5541166666656103,-1.2304653968258146,1.3494778149574436
neutral,neutral_2700,2707.08,-31.5343,4.082040000000006,0.043050000000008026,0.008311111111112268,-31.653133333333333,4.048590476190478,0.7441378254850077,0.6293013056427689,0.9907622215673699,0.9914489726437901,0.9985121055294168,0.08718333333296258,-0.10429904761917097,0.13593831301481035,0.2931499999992546,-0.5178901587304021,0.5951026289719816,0.5171166666655438,-1.3078882539686227,1.4064072425198813
neutral,neutral_2700,2707.12,-31.49043333333332,4.088160000000002,0.04386666666668049,0.0061199999999956844,-31.61395,4.060139682539686,0.7238766887116205,0.6489571668819576,1.0212485552042283,0.992879196781365,0.9986778114176188,0.08581666666630738,-0.11707873015884829,0.14516173508650454,0.28233333333260546,-0.557049523809761,0.6245128366073684,0.4873666666655794,-1.3749707936511486,1.4587909209925827
neutral,neutral_2700,2707.16,-31.444000000000003,4.0947333333333376,0.04643333333331867,0.00657333333333554,-31.573,4.070242539682544,0.6969181282990803,0.6757733900837918,1.0544460104873026,0.9940284530751402,0.9987186104545704,0.08231666666630488,-0.12781841269852467,0.15203151066743342,0.2669999999992818,-0.5917079365081563,0.6491589036024669,0.45139999999891955,-1.4348539682542967,1.5041834563024974
neutral,neutral_2700,2707.2,-31.398383333333342,4.098813333333332,0.04561666666666042,0.0040799999999947545,-31.531066666666668,4.079017777777781,0.6569393473702073,0.6902627354803125,1.0710419133009648,0.994122194302465,0.9986932991750899,0.08674999999962552,-0.14197968253975546,0.16638447269509488,0.2662499999992498,-0.6304031746033116,0.6843224569232943,0.43714999999887283,-1.5012241269843312,1.5635773092299856
neutral,neutral_2700,2707.24,-31.34891666666666,4.0996444444444435,0.04946666666668165,0.0008311111111112268,-31.487333333333336,4.0859473015873045,0.6192683728423455,0.7154709041289044,1.1069729966994029,0.9949316076189925,0.9987789655045912,0.08228333333295268,-0.15229841269847366,0.17310503590264611,0.24693333333256362,-0.6603447619048799,0.7050044508270451,0.3954666666655129,-1.5543936507938247,1.6039119383780664
neutral,neutral_2700,2707.28,-31.298516666666664,4.093448888888894,0.050399999999996226,-0.006195555555549959,-31.4417,4.0900812698412725,0.5689502327446837,0.7533670151137865,1.1455050208838398,0.9952237096812433,0.9988801872889496,0.07565000000475663,-0.15454349206306217,0.17206572418632782,0.2235166666761863,-0.6726387301578649,0.7088036128508506,0.3471833333476084,-1.5800717460304439,1.6177648128074895
neutral,neutral_2700,2707.32,-31.24613333333334,4.084835555555564,0.052383333333324344,-0.008613333333329365,-31.39438333333333,4.09166793650794,0.5222508975581813,0.7883821734345877,1.1835815496724373,0.9957107301858932,0.9989256668048734,0.07043333333286128,-0.16126793650796145,0.17597784459957974,0.20241666666572655,-0.6915276190476662,0.7205435135019939,0.30274999999858565,-1.6146977777778444,1.6428348900786873
neutral,neutral_2700,2707.36,-31.19293333333333,4.073048888888884,0.053200000000011016,-0.011786666666679935,-31.34561666666667,4.090383492063494,0.4757915048875091,0.8275275285649496,1.2195894737862911,0.9957664318559604,0.9990259470133476,0.06681666666626995,-0.16589841269839,0.1788484002730714,0.18423333333254277,-0.7045771428570986,0.7282656598711024,0.26133333333214637,-1.6401707936507206,1.660859820531319
neutral,neutral_2700,2707.4,-31.1374,4.062320000000007,0.05553333333332944,-0.010728888888877464,-31.295183333333334,4.086692063492066,0.4457875411987725,0.8682957955551146,1.2642062124149798,0.996552252860994,0.9992337181456182,0.05999999999952976,-0.17684317460314825,0.18674450033043316,0.15964999999906482,-0.7283123809523295,0.7456051547220905,0.2092333333319374,-1.6798806349205524,1.69286075486387
neutral,neutral_2700,2707.44,-31.082566666666665,4.050835555555551,0.05483333333333462,-0.011484444444455733,-31.24355,4.080420952380954,0.4143676658480154,0.9102725176167127,1.3003191785298611,0.9966846356733161,0.9992972945342047,0.05723333333284586,-0.18733460317453376,0.19588238305408856,0.14281666666569137,-0.7499644444443105,0.763441725482805,0.16721666666521529,-1.7146146031744003,1.7227491549931266
neutral,neutral_2700,2707.48,-31.02668333333333,4.032928888888883,0.05588333333333395,-0.017906666666668514,-31.19045,4.07100888888889,0.3937799567486352,0.9617659301915183,1.3481925259361145,0.9969580089227599,0.9993362543717396,0.05046666666617483,-0.19275301587292049,0.19925011812418367,0.11893333333234679,-0.7619130158728313,0.7711397937689226,0.11284999999853085,-1.7322730158727384,1.7359449657234245
neutral,neutral_2700,2707.52,-30.96986666666666,4.01245333333334,0.056816666666669846,-0.020475555555542257,-31.1363,4.058553015873017,0.38346822234858974,1.005698742335592,1.3891029642797226,0.9969253945028211,0.999336435925647,0.04684999999950179,-0.19991999999989707,0.2053361363713464,0.10221666666567941,-0.7777904761902699,0.7844783437396659,0.06676666666519537,-1.7526514285711168,1.7539226943767956
neutral,neutral_2700,2707.56,-30.912700000000008,3.9877466666666592,0.05716666666665304,-0.024706666666681087,-31.081183333333335,4.043452698412699,0.38143007624145076,1.05128856020974,1.4286940128690098,0.997016068222971,0.9993048976604606,0.04301666666620463,-0.2118577777776265,0.21618083082444087,0.08574999999906652,-0.8029720634917625,0.8075377373522918,0.019683333331943942,-1.7852590476185957,1.7853675533948496
neutral,neutral_2700,2707.6,-30.852733333333333,3.954199999999993,0.05996666666667494,-0.03354666666666617,-31.024983333333335,4.024790476190474,0.398522680071104,1.102150502614447,1.4804388154948613,0.9969754640243763,0.9992753099394129,0.036833333332818796,-0.21404888888869245,0.21719489238674639,0.06506666666563277,-0.8104952380948482,0.8131028238085275,-0.03593333333487436,-1.7886158730152897,1.7889767873415245
neutral,neutral_2700,2707.64,-30.792066666666656,3.920124444444454,0.06066666666667686,-0.03407555555553898,-30.967716666666664,4.002944126984127,0.4277278140458441,1.154222155815791,1.5323050619826142,0.9971280012745396,0.9992149966504438,0.029316666666101554,-0.22028761904743765,0.2222298405930228,0.04251666666554499,-0.8265777777774135,0.8276705199895645,-0.09541666666834558,-1.80156825396771,1.8040932664311904
neutral,neutral_2700,2707.68,-30.731400000000008,3.8798533333333296,0.06066666666664844,-0.04027111111112447,-30.909716666666668,3.9768774603174584,0.4852052795112371,1.2058872600298607,1.5897073455352788,0.9968059889601569,0.9990744242915236,0.02419999999951372,-0.2160888888886352,0.21743975694684123,0.024199999999019894,-0.8215155555550457,0.8218719170399169,-0.1490500000014663,-1.780574603173843,1.7868021211001865
neutral,neutral_2700,2707.72,-30.67003333333333,3.8365599999999986,0.06136666666667878,-0.04329333333333096,-30.850783333333332,3.9462666666666655,0.5724534380856586,1.2575407118575321,1.6602255994513035,0.9967082317415682,0.9990914566524741,0.015816666666108148,-0.20828507936481033,0.2088847558593784,-1.6666667789877465e-05,-0.8094806349200931,0.8094806350916709,-0.2129166666683524,-1.7466933333325199,1.7596224332661343
neutral,neutral_2700,2707.76,-30.609133333333347,3.790546666666671,0.06089999999998241,-0.046013333333327466,-30.791133333333335,3.911640634920635,0.6573380930794605,1.3074980242285998,1.724290537869368,0.9965947168077884,0.9991348809861723,0.008583333339597488,-0.20526285714649406,0.20544224038683154,-0.023149999987474246,-0.8074406349279015,0.8077724317109323,-0.27423333331454813,-1.7256025396934402,1.7472572924721932
neutral,neutral_2700,2707.8,-30.54788333333334,3.741511111111123,0.06125000000000824,-0.04903555555554817,-30.730850000000004,3.872934603174604,0.7502250079150322,1.3590951803490663,1.790990852034072,0.9964879965648114,0.9992237348436315,0.0011499999994804,-0.20132317460283256,0.20132645909606964,-0.04776666666770524,-0.8027453968247067,0.8041652980375362,-0.3363666666682299,-1.6982082539672188,1.731200106367801
neutral,neutral_2700,2707.84,-30.486633333333323,3.6898311111111184,0.06125000000001535,-0.05168000000000461,-30.669983333333334,3.830375238095241,0.8462658553673622,1.4053761369914133,1.8567529902830313,0.996429825429084,0.9992849890444733,-0.006750000000582901,-0.19974730158693932,0.19986131939740504,-0.0746833333344874,-0.8015149206341916,0.8049868124865057,-0.40096666666840264,-1.6731561904750931,1.720530704609568
neutral,neutral_2700,2707.88,-30.425733333333334,3.63051999999999,0.06089999999998952,-0.05931111111112841,-30.608983333333335,3.784135238095241,0.9493545934656129,1.4467612849273854,1.9136250939007515,0.9958828577702006,0.9992866618897598,-0.010533333333892614,-0.2008806349202179,0.20115660714247682,-0.09561666666777313,-0.8029612698404316,0.8086342484760427,-0.4551833333350004,-1.6489568253955638,1.7106286794522585
neutral,neutral_2700,2707.92,-30.364833333333337,3.569697777777769,0.060899999999996624,-0.060822222222221,-30.547950000000004,3.7340742857142857,1.0530747988105504,1.4831237737501817,1.973443489670573,0.995093067600317,0.9991566718990997,-0.013466666667195426,-0.20181968253920024,0.20226847349834062,-0.11775000000105251,-0.8006298412688746,0.809242364950372,-0.509000000001592,-1.616532698411249,1.6947740159190472
neutral,neutral_2700,2707.96,-30.30474999999999,3.505475555555556,0.06008333333334548,-0.06422222222221308,-30.487,3.6805917460317468,1.151240581960713,1.5201621772013176,2.0272032074552504,0.9940519488380284,0.9988906052129864,-0.01560000000061379,-0.20729206349158602,0.20787823259451405,-0.14000000000121204,-0.8057568253958691,0.8178288706522706,-0.5619833333351636,-1.5919015873001512,1.6881871728559137
