history,outer_heldout_match,model,inner_heldout_match,alpha,MAE,constant_features_removed,solver
1s,J03WOH,B3,J03WQQ,0.01,2.1770785744658037,0,solve
1s,J03WOH,B3,J03WQQ,0.1,2.1770787787986645,0,solve
1s,J03WOH,B3,J03WQQ,1.0,2.1770808224399083,0,solve
1s,J03WOH,B3,J03WQQ,10.0,2.1771030595956073,0,solve
1s,J03WOH,B3,J03WQQ,100.0,2.177348739930129,0,solve
1s,J03WOH,B3,J03WR9,0.01,2.08410471003515,0,solve
1s,J03WOH,B3,J03WR9,0.1,2.0841044267380298,0,solve
1s,J03WOH,B3,J03WR9,1.0,2.084101781122815,0,solve
1s,J03WOH,B3,J03WR9,10.0,2.0840785150861305,0,solve
1s,J03WOH,B3,J03WR9,100.0,2.0840008692706617,0,solve
1s,J03WOH,B4,J03WMX,0.01,2.0539694495435064,0,solve
1s,J03WOH,B4,J03WMX,0.1,2.05396770261446,0,solve
1s,J03WOH,B4,J03WMX,1.0,2.0539503672378903,0,solve
1s,J03WOH,B4,J03WMX,10.0,2.0537930890978044,0,solve
1s,J03WOH,B4,J03WMX,100.0,2.0530156669781268,0,solve
1s,J03WOH,B4,J03WN1,0.01,1.8603853200451597,0,solve
1s,J03WOH,B4,J03WN1,0.1,1.8603888229630743,0,solve
1s,J03WOH,B4,J03WN1,1.0,1.8604237315483487,0,solve
1s,J03WOH,B4,J03WN1,10.0,1.8607618781596988,0,solve
1s,J03WOH,B4,J03WN1,100.0,1.8635790392642573,0,solve
1s,J03WOH,B4,J03WOY,0.01,2.0567321468977515,0,solve
1s,J03WOH,B4,J03WOY,0.1,2.0567327696302753,0,solve
1s,J03WOH,B4,J03WOY,1.0,2.05673909067008,0,solve
1s,J03WOH,B4,J03WOY,10.0,2.0568043682463735,0,solve
1s,J03WOH,B4,J03WOY,100.0,2.0576143729610923,0,solve
1s,J03WOH,B4,J03WPY,0.01,2.009431071579462,0,solve
1s,J03WOH,B4,J03WPY,0.1,2.009431976959478,0,solve
1s,J03WOH,B4,J03WPY,1.0,2.0094410962126474,0,solve
1s,J03WOH,B4,J03WPY,10.0,2.009540139594743,0,solve
1s,J03WOH,B4,J03WPY,100.0,2.010889929610702,0,solve
1s,J03WOH,B4,J03WQQ,0.01,2.174889590368192,0,solve
1s,J03WOH,B4,J03WQQ,0.1,2.1748890985156915,0,solve
1s,J03WOH,B4,J03WQQ,1.0,2.174884296827215,0,solve
1s,J03WOH,B4,J03WQQ,10.0,2.1748482222809407,0,solve
1s,J03WOH,B4,J03WQQ,100.0,2.1748712840460693,0,solve
1s,J03WOH,B4,J03WR9,0.01,2.078207534692573,0,solve
1s,J03WOH,B4,J03WR9,0.1,2.0782074108007365,0,solve
1s,J03WOH,B4,J03WR9,1.0,2.078206162238533,0,solve
1s,J03WOH,B4,J03WR9,10.0,2.078194943581738,0,solve
1s,J03WOH,B4,J03WR9,100.0,2.07829491157443,0,solve
1s,J03WOY,B1,J03WMX,0.01,2.0732829933229175,0,solve
1s,J03WOY,B1,J03WMX,0.1,2.073283291689123,0,solve
1s,J03WOY,B1,J03WMX,1.0,2.07328627527845,0,solve
1s,J03WOY,B1,J03WMX,10.0,2.0733162117806914,0,solve
1s,J03WOY,B1,J03WMX,100.0,2.073615468114749,0,solve
1s,J03WOY,B1,J03WN1,0.01,1.9332968191275415,0,solve
1s,J03WOY,B1,J03WN1,0.1,1.9332974341498204,0,solve
1s,J03WOY,B1,J03WN1,1.0,1.9333035842214428,0,solve
1s,J03WOY,B1,J03WN1,10.0,1.9333650698268179,0,solve
1s,J03WOY,B1,J03WN1,100.0,1.9339806724924058,0,solve
1s,J03WOY,B1,J03WOH,0.01,2.048519358234916,0,solve
1s,J03WOY,B1,J03WOH,0.1,2.048519814588178,0,solve
1s,J03WOY,B1,J03WOH,1.0,2.048524378004528,0,solve
1s,J03WOY,B1,J03WOH,10.0,2.0485700005458396,0,solve
1s,J03WOY,B1,J03WOH,100.0,2.0490273455681423,0,solve
1s,J03WOY,B1,J03WPY,0.01,2.06812081522412,0,solve
1s,J03WOY,B1,J03WPY,0.1,2.068121338287541,0,solve
1s,J03WOY,B1,J03WPY,1.0,2.0681265687757744,0,solve
1s,J03WOY,B1,J03WPY,10.0,2.0681788590664936,0,solve
1s,J03WOY,B1,J03WPY,100.0,2.0687014939598636,0,solve
1s,J03WOY,B1,J03WQQ,0.01,2.199281347116475,0,solve
1s,J03WOY,B1,J03WQQ,0.1,2.1992814871805075,0,solve
1s,J03WOY,B1,J03WQQ,1.0,2.199282887779243,0,solve
1s,J03WOY,B1,J03WQQ,10.0,2.199296889608802,0,solve
1s,J03WOY,B1,J03WQQ,100.0,2.1994414702458434,0,solve
1s,J03WOY,B1,J03WR9,0.01,2.1158571046555115,0,solve
1s,J03WOY,B1,J03WR9,0.1,2.1158571287908083,0,solve
1s,J03WOY,B1,J03WR9,1.0,2.1158573701276295,0,solve
1s,J03WOY,B1,J03WR9,10.0,2.115859781881758,0,solve
1s,J03WOY,B1,J03WR9,100.0,2.115886774497856,0,solve
1s,J03WOY,B2,J03WMX,0.01,2.0467955734278283,0,solve
1s,J03WOY,B2,J03WMX,0.1,2.0467952699333667,0,solve
1s,J03WOY,B2,J03WMX,1.0,2.0467922401981187,0,solve
1s,J03WOY,B2,J03WMX,10.0,2.0467625231481468,0,solve
1s,J03WOY,B2,J03WMX,100.0,2.04658498208814,0,solve
1s,J03WOY,B2,J03WN1,0.01,1.855245788153395,0,solve
1s,J03WOY,B2,J03WN1,0.1,1.855248492201977,0,solve
1s,J03WOY,B2,J03WN1,1.0,1.8552755141540338,0,solve
1s,J03WOY,B2,J03WN1,10.0,1.8555444778055006,0,solve
1s,J03WOY,B2,J03WN1,100.0,1.858157973498231,0,solve
1s,J03WOY,B2,J03WOH,0.01,2.013778774985299,0,solve
1s,J03WOY,B2,J03WOH,0.1,2.0137793604548726,0,solve
1s,J03WOY,B2,J03WOH,1.0,2.0137852140729695,0,solve
1s,J03WOY,B2,J03WOH,10.0,2.013845168446411,0,solve
1s,J03WOY,B2,J03WOH,100.0,2.0145148361409837,0,solve
1s,J03WOY,B2,J03WPY,0.01,2.0141625467685547,0,solve
1s,J03WOY,B2,J03WPY,0.1,2.014164132510966,0,solve
1s,J03WOY,B2,J03WPY,1.0,2.014179980355586,0,solve
1s,J03WOY,B2,J03WPY,10.0,2.0143398453439145,0,solve
1s,J03WOY,B2,J03WPY,100.0,2.0159299618349467,0,solve
1s,J03WOY,B2,J03WQQ,0.01,2.17187852178537,0,solve
1s,J03WOY,B2,J03WQQ,0.1,2.1718784076883892,0,solve
1s,J03WOY,B2,J03WQQ,1.0,2.171877268646723,0,solve
1s,J03WOY,B2,J03WQQ,10.0,2.171868418698417,0,solve
1s,J03WOY,B2,J03WQQ,100.0,2.1718984742974614,0,solve
1s,J03WOY,B2,J03WR9,0.01,2.091986008781199,0,solve
1s,J03WOY,B2,J03WR9,0.1,2.0919858964758595,0,solve
1s,J03WOY,B2,J03WR9,1.0,2.0919847744449944,0,solve
1s,J03WOY,B2,J03WR9,10.0,2.091974375551805,0,solve
1s,J03WOY,B2,J03WR9,100.0,2.09199622396621,0,solve
1s,J03WOY,B3,J03WMX,0.01,2.0378723236462473,0,solve
1s,J03WOY,B3,J03WMX,0.1,2.037871979910409,0,solve
1s,J03WOY,B3,J03WMX,1.0,2.0378685481367778,0,solve
1s,J03WOY,B3,J03WMX,10.0,2.0378349332685484,0,solve
1s,J03WOY,B3,J03WMX,100.0,2.037590029386438,0,solve
1s,J03WOY,B3,J03WN1,0.01,1.8464234512643478,0,solve
1s,J03WOY,B3,J03WN1,0.1,1.846425843420588,0,solve
1s,J03WOY,B3,J03WN1,1.0,1.8464497490604883,0,solve
1s,J03WOY,B3,J03WN1,10.0,1.8466882122327792,0,solve
1s,J03WOY,B3,J03WN1,100.0,1.848988616749146,0,solve
1s,J03WOY,B3,J03WOH,0.01,2.0050058475508705,0,solve
1s,J03WOY,B3,J03WOH,0.1,2.005006495130545,0,solve
1s,J03WOY,B3,J03WOH,1.0,2.0050129684879527,0,solve
1s,J03WOY,B3,J03WOH,10.0,2.005078057704959,0,solve
1s,J03WOY,B3,J03WOH,100.0,2.005785468479142,0,solve
1s,J03WOY,B3,J03WPY,0.01,1.9994336772746142,0,solve
1s,J03WOY,B3,J03WPY,0.1,1.9994350234539708,0,solve
1s,J03WOY,B3,J03WPY,1.0,1.9994484774235084,0,solve
1s,J03WOY,B3,J03WPY,10.0,1.9995842870519906,0,solve
1s,J03WOY,B3,J03WPY,100.0,2.000968156677476,0,solve
1s,J03WOY,B3,J03WQQ,0.01,2.16493788325217,0,solve
1s,J03WOY,B3,J03WQQ,0.1,2.164937977399239,0,solve
1s,J03WOY,B3,J03WQQ,1.0,2.1649389191854116,0,solve
1s,J03WOY,B3,J03WQQ,10.0,2.1649500287390437,0,solve
1s,J03WOY,B3,J03WQQ,100.0,2.1651532861016767,0,solve
1s,J03WOY,B3,J03WR9,0.01,2.0787253994322388,0,solve
1s,J03WOY,B3,J03WR9,0.1,2.0787254028224633,0,solve
1s,J03WOY,B3,J03WR9,1.0,2.078725436625955,0,solve
1s,J03WOY,B3,J03WR9,10.0,2.0787274585247744,0,solve
1s,J03WOY,B3,J03WR9,100.0,2.0788907101698366,0,solve
1s,J03WOY,B4,J03WMX,0.01,2.034559737007781,0,solve
1s,J03WOY,B4,J03WMX,0.1,2.0345593701599047,0,solve
1s,J03WOY,B4,J03WMX,1.0,2.034555712092575,0,solve
1s,J03WOY,B4,J03WMX,10.0,2.0345210181044426,0,solve
1s,J03WOY,B4,J03WMX,100.0,2.0343368534478534,0,solve
1s,J03WOY,B4,J03WN1,0.01,1.8395632102292148,0,solve
1s,J03WOY,B4,J03WN1,0.1,1.839565751706698,0,solve
1s,J03WOY,B4,J03WN1,1.0,1.8395911344888753,0,solve
1s,J03WOY,B4,J03WN1,10.0,1.8398440519892458,0,solve
1s,J03WOY,B4,J03WN1,100.0,1.842205055186234,0,solve
1s,J03WOY,B4,J03WOH,0.01,2.0055854838564087,0,solve
1s,J03WOY,B4,J03WOH,0.1,2.005583913145424,0,solve
1s,J03WOY,B4,J03WOH,1.0,2.0055684295628797,0,solve
1s,J03WOY,B4,J03WOH,10.0,2.005439130494898,0,solve
1s,J03WOY,B4,J03WOH,100.0,2.005205211447786,0,solve
1s,J03WOY,B4,J03WPY,0.01,1.9902116265048653,0,solve
1s,J03WOY,B4,J03WPY,0.1,1.9902130817417079,0,solve
1s,J03WOY,B4,J03WPY,1.0,1.9902276317813532,0,solve
1s,J03WOY,B4,J03WPY,10.0,1.9903794102045003,0,solve
1s,J03WOY,B4,J03WPY,100.0,1.9919226493149873,0,solve
1s,J03WOY,B4,J03WQQ,0.01,2.1617336024148144,0,solve
1s,J03WOY,B4,J03WQQ,0.1,2.161733561656108,0,solve
1s,J03WOY,B4,J03WQQ,1.0,2.1617331665546122,0,solve
1s,J03WOY,B4,J03WQQ,10.0,2.1617308012746133,0,solve
1s,J03WOY,B4,J03WQQ,100.0,2.1618368865479503,0,solve
1s,J03WOY,B4,J03WR9,0.01,2.0732218296485154,0,solve
1s,J03WOY,B4,J03WR9,0.1,2.073221927012821,0,solve
1s,J03WOY,B4,J03WR9,1.0,2.0732228956483567,0,solve
1s,J03WOY,B4,J03WR9,10.0,2.073232685998695,0,solve
1s,J03WOY,B4,J03WR9,100.0,2.073429254601101,0,solve
1s,J03WPY,B1,J03WMX,0.01,2.0963827437639257,0,solve
1s,J03WPY,B1,J03WMX,0.1,2.0963832354091143,0,solve
1s,J03WPY,B1,J03WMX,1.0,2.0963881517252667,0,solve
1s,J03WPY,B1,J03WMX,10.0,2.096437301319123,0,solve
1s,J03WPY,B1,J03WMX,100.0,2.0969281032827105,0,solve
1s,J03WPY,B1,J03WN1,0.01,1.9758954306814522,0,solve
1s,J03WPY,B1,J03WN1,0.1,1.975896149968476,0,solve
1s,J03WPY,B1,J03WN1,1.0,1.9759033426665424,0,solve
1s,J03WPY,B1,J03WN1,10.0,1.9759752716270331,0,solve
1s,J03WPY,B1,J03WN1,100.0,1.9766940486803055,0,solve
1s,J03WPY,B1,J03WOH,0.01,2.0813273291363523,0,solve
1s,J03WPY,B1,J03WOH,0.1,2.0813279209263182,0,solve
1s,J03WPY,B1,J03WOH,1.0,2.0813338386646008,0,solve
1s,J03WPY,B1,J03WOH,10.0,2.0813929999170084,0,solve
1s,J03WPY,B1,J03WOH,100.0,2.081983206581778,0,solve
1s,J03WPY,B1,J03WOY,0.01,2.1337592327079085,0,solve
1s,J03WPY,B1,J03WOY,0.1,2.1337595127105695,0,solve
1s,J03WPY,B1,J03WOY,1.0,2.13376231267489,0,solve
1s,J03WPY,B1,J03WOY,10.0,2.1337903582599553,0,solve
1s,J03WPY,B1,J03WOY,100.0,2.13407208489489,0,solve
1s,J03WPY,B1,J03WQQ,0.01,2.2136954876542547,0,solve
1s,J03WPY,B1,J03WQQ,0.1,2.2136958078071407,0,solve
1s,J03WPY,B1,J03WQQ,1.0,2.2136990092382303,0,solve
1s,J03WPY,B1,J03WQQ,10.0,2.213731013776746,0,solve
1s,J03WPY,B1,J03WQQ,100.0,2.214051162803567,0,solve
1s,J03WPY,B1,J03WR9,0.01,2.124938484831324,0,solve
1s,J03WPY,B1,J03WR9,0.1,2.124938707739318,0,solve
1s,J03WPY,B1,J03WR9,1.0,2.1249409367464622,0,solve
1s,J03WPY,B1,J03WR9,10.0,2.124963219542469,0,solve
1s,J03WPY,B1,J03WR9,100.0,2.125187555530201,0,solve
1s,J03WPY,B2,J03WMX,0.01,2.0668574333241323,0,solve
1s,J03WPY,B2,J03WMX,0.1,2.066856968257346,0,solve
1s,J03WPY,B2,J03WMX,1.0,2.0668523254922304,0,solve
1s,J03WPY,B2,J03WMX,10.0,2.066807946937793,0,solve
1s,J03WPY,B2,J03WMX,100.0,2.0664878152940056,0,solve
1s,J03WPY,B2,J03WN1,0.01,1.8803990819691785,0,solve
1s,J03WPY,B2,J03WN1,0.1,1.880402319755908,0,solve
1s,J03WPY,B2,J03WN1,1.0,1.8804346754124956,0,solve
1s,J03WPY,B2,J03WN1,10.0,1.8807573871253278,0,solve
1s,J03WPY,B2,J03WN1,100.0,1.8838370735025,0,solve
1s,J03WPY,B2,J03WOH,0.01,2.040758942480047,0,solve
1s,J03WPY,B2,J03WOH,0.1,2.0407596354628854,0,solve
1s,J03WPY,B2,J03WOH,1.0,2.040766564278655,0,solve
1s,J03WPY,B2,J03WOH,10.0,2.040836547208805,0,solve
1s,J03WPY,B2,J03WOH,100.0,2.041632614712325,0,solve
1s,J03WPY,B2,J03WOY,0.01,2.093506052294536,0,solve
1s,J03WPY,B2,J03WOY,0.1,2.0935074415558526,0,solve
1s,J03WPY,B2,J03WOY,1.0,2.093521324395689,0,solve
1s,J03WPY,B2,J03WOY,10.0,2.093659398400304,0,solve
1s,J03WPY,B2,J03WOY,100.0,2.095040445112302,0,solve
1s,J03WPY,B2,J03WQQ,0.01,2.1862059761160535,0,solve
1s,J03WPY,B2,J03WQQ,0.1,2.1862057403632784,0,solve
1s,J03WPY,B2,J03WQQ,1.0,2.1862033876532077,0,solve
1s,J03WPY,B2,J03WQQ,10.0,2.186183502672833,0,solve
1s,J03WPY,B2,J03WQQ,100.0,2.1861382529571562,0,solve
1s,J03WPY,B2,J03WR9,0.01,2.100020451290922,0,solve
1s,J03WPY,B2,J03WR9,0.1,2.100020130722987,0,solve
1s,J03WPY,B2,J03WR9,1.0,2.1000169295815208,0,solve
1s,J03WPY,B2,J03WR9,10.0,2.099986178163135,0,solve
1s,J03WPY,B2,J03WR9,100.0,2.0998122337665697,0,solve
1s,J03WPY,B3,J03WMX,0.01,2.0621437074687283,0,solve
1s,J03WPY,B3,J03WMX,0.1,2.0621433815368313,0,solve
1s,J03WPY,B3,J03WMX,1.0,2.0621401735646763,0,solve
1s,J03WPY,B3,J03WMX,10.0,2.0621107865807193,0,solve
1s,J03WPY,B3,J03WMX,100.0,2.061952392656634,0,solve
1s,J03WPY,B3,J03WN1,0.01,1.875323349338059,0,solve
1s,J03WPY,B3,J03WN1,0.1,1.8753261214798802,0,solve
1s,J03WPY,B3,J03WN1,1.0,1.8753538240449474,0,solve
1s,J03WPY,B3,J03WN1,10.0,1.8756299063984379,0,solve
1s,J03WPY,B3,J03WN1,100.0,1.8783713702382812,0,solve
1s,J03WPY,B3,J03WOH,0.01,2.032395232047055,0,solve
1s,J03WPY,B3,J03WOH,0.1,2.0323958046936768,0,solve
1s,J03WPY,B3,J03WOH,1.0,2.0324015301305565,0,solve
1s,J03WPY,B3,J03WOH,10.0,2.0324601233371844,0,solve
1s,J03WPY,B3,J03WOH,100.0,2.0331820640643903,0,solve
1s,J03WPY,B3,J03WOY,0.01,2.067526178876572,0,solve
1s,J03WPY,B3,J03WOY,0.1,2.067527187587452,0,solve
1s,J03WPY,B3,J03WOY,1.0,2.0675373112352027,0,solve
1s,J03WPY,B3,J03WOY,10.0,2.0676379543084877,0,solve
1s,J03WPY,B3,J03WOY,100.0,2.0686409756502355,0,solve
1s,J03WPY,B3,J03WQQ,0.01,2.179644799144576,0,solve
1s,J03WPY,B3,J03WQQ,0.1,2.1796449829738345,0,solve
1s,J03WPY,B3,J03WQQ,1.0,2.179646822305254,0,solve
1s,J03WPY,B3,J03WQQ,10.0,2.1796667095317854,0,solve
1s,J03WPY,B3,J03WQQ,100.0,2.180005540904402,0,solve
1s,J03WPY,B3,J03WR9,0.01,2.086623540271683,0,solve
1s,J03WPY,B3,J03WR9,0.1,2.0866232497930643,0,solve
1s,J03WPY,B3,J03WR9,1.0,2.086620383730139,0,solve
1s,J03WPY,B3,J03WR9,10.0,2.086594127843972,0,solve
1s,J03WPY,B3,J03WR9,100.0,2.0865073768803177,0,solve
1s,J03WPY,B4,J03WMX,0.01,2.057161144013121,0,solve
1s,J03WPY,B4,J03WMX,0.1,2.057160381106482,0,solve
1s,J03WPY,B4,J03WMX,1.0,2.057152799940666,0,solve
1s,J03WPY,B4,J03WMX,10.0,2.0570847132363497,0,solve
1s,J03WPY,B4,J03WMX,100.0,2.05680657422178,0,solve
1s,J03WPY,B4,J03WN1,0.01,1.8658611344266034,0,solve
1s,J03WPY,B4,J03WN1,0.1,1.865864670525186,0,solve
1s,J03WPY,B4,J03WN1,1.0,1.865899937427842,0,solve
1s,J03WPY,B4,J03WN1,10.0,1.8662446000096908,0,solve
1s,J03WPY,B4,J03WN1,100.0,1.8692490227151974,0,solve
1s,J03WPY,B4,J03WOH,0.01,2.032795221822974,0,solve
1s,J03WPY,B4,J03WOH,0.1,2.0327921474806914,0,solve
1s,J03WPY,B4,J03WOH,1.0,2.032761795954854,0,solve
1s,J03WPY,B4,J03WOH,10.0,2.032501980357753,0,solve
1s,J03WPY,B4,J03WOH,100.0,2.0317590425464496,0,solve
1s,J03WPY,B4,J03WOY,0.01,2.0616581350464416,0,solve
1s,J03WPY,B4,J03WOY,0.1,2.0616592327705763,0,solve
1s,J03WPY,B4,J03WOY,1.0,2.061670203217833,0,solve
1s,J03WPY,B4,J03WOY,10.0,2.0617798648895636,0,solve
1s,J03WPY,B4,J03WOY,100.0,2.062814537324035,0,solve
1s,J03WPY,B4,J03WQQ,0.01,2.1758282935925592,0,solve
1s,J03WPY,B4,J03WQQ,0.1,2.175828299492752,0,solve
1s,J03WPY,B4,J03WQQ,1.0,2.1758283768002293,0,solve
1s,J03WPY,B4,J03WQQ,10.0,2.1758333905201517,0,solve
1s,J03WPY,B4,J03WQQ,100.0,2.1760735613000968,0,solve
1s,J03WPY,B4,J03WR9,0.01,2.080068888724052,0,solve
1s,J03WPY,B4,J03WR9,0.1,2.080068858688235,0,solve
1s,J03WPY,B4,J03WR9,1.0,2.0800685354507524,0,solve
1s,J03WPY,B4,J03WR9,10.0,2.080063887590193,0,solve
1s,J03WPY,B4,J03WR9,100.0,2.080156740120354,0,solve
1s,J03WQQ,B1,J03WMX,0.01,2.082082038941929,0,solve
1s,J03WQQ,B1,J03WMX,0.1,2.0820824600469305,0,solve
1s,J03WQQ,B1,J03WMX,1.0,2.082086670981814,0,solve
1s,J03WQQ,B1,J03WMX,10.0,2.082128768822686,0,solve
1s,J03WQQ,B1,J03WMX,100.0,2.0825504325644197,0,solve
1s,J03WQQ,B1,J03WN1,0.01,1.9507462441544263,0,solve
1s,J03WQQ,B1,J03WN1,0.1,1.950746908867173,0,solve
1s,J03WQQ,B1,J03WN1,1.0,1.950753555834041,0,solve
1s,J03WQQ,B1,J03WN1,10.0,1.9508200094490642,0,solve
1s,J03WQQ,B1,J03WN1,100.0,1.9514858995247586,0,solve
1s,J03WQQ,B1,J03WOH,0.01,2.062884604840969,0,solve
1s,J03WQQ,B1,J03WOH,0.1,2.0628851475442653,0,solve
1s,J03WQQ,B1,J03WOH,1.0,2.062890574430508,0,solve
1s,J03WQQ,B1,J03WOH,10.0,2.062944828627831,0,solve
1s,J03WQQ,B1,J03WOH,100.0,2.0634896866365993,0,solve
1s,J03WQQ,B1,J03WOY,0.01,2.124683087484507,0,solve
1s,J03WQQ,B1,J03WOY,0.1,2.1246832953277264,0,solve
1s,J03WQQ,B1,J03WOY,1.0,2.124685373721141,0,solve
1s,J03WQQ,B1,J03WOY,10.0,2.1247061657920345,0,solve
1s,J03WQQ,B1,J03WOY,100.0,2.124917320045929,0,solve
1s,J03WQQ,B1,J03WPY,0.01,2.0834240587730424,0,solve
1s,J03WQQ,B1,J03WPY,0.1,2.083424643831259,0,solve
1s,J03WQQ,B1,J03WPY,1.0,2.0834304942527484,0,solve
1s,J03WQQ,B1,J03WPY,10.0,2.083488982407508,0,solve
1s,J03WQQ,B1,J03WPY,100.0,2.084075091036426,0,solve
1s,J03WQQ,B1,J03WR9,0.01,2.115383703615774,0,solve
1s,J03WQQ,B1,J03WR9,0.1,2.1153838540442136,0,solve
1s,J03WQQ,B1,J03WR9,1.0,2.1153853582744104,0,solve
1s,J03WQQ,B1,J03WR9,10.0,2.115400395159984,0,solve
1s,J03WQQ,B1,J03WR9,100.0,2.115551537621532,0,solve
1s,J03WQQ,B2,J03WMX,0.01,2.057145855349947,0,solve
1s,J03WQQ,B2,J03WMX,0.1,2.0571449384076326,0,solve
1s,J03WQQ,B2,J03WMX,1.0,2.0571357810554294,0,solve
1s,J03WQQ,B2,J03WMX,10.0,2.057046793803144,0,solve
1s,J03WQQ,B2,J03WMX,100.0,2.056329390385511,0,solve
1s,J03WQQ,B2,J03WN1,0.01,1.8641859790007664,0,solve
1s,J03WQQ,B2,J03WN1,0.1,1.8641888442155001,0,solve
1s,J03WQQ,B2,J03WN1,1.0,1.8642174755648186,0,solve
1s,J03WQQ,B2,J03WN1,10.0,1.864502567907647,0,solve
1s,J03WQQ,B2,J03WN1,100.0,1.8672389845184616,0,solve
1s,J03WQQ,B2,J03WOH,0.01,2.028209823248608,0,solve
1s,J03WQQ,B2,J03WOH,0.1,2.0282101440272386,0,solve
1s,J03WQQ,B2,J03WOH,1.0,2.0282133533637463,0,solve
1s,J03WQQ,B2,J03WOH,10.0,2.0282482886877937,0,solve
1s,J03WQQ,B2,J03WOH,100.0,2.0287511167898695,0,solve
1s,J03WQQ,B2,J03WOY,0.01,2.0865901679099625,0,solve
1s,J03WQQ,B2,J03WOY,0.1,2.0865914312215526,0,solve
1s,J03WQQ,B2,J03WOY,1.0,2.086604054587256,0,solve
1s,J03WQQ,B2,J03WOY,10.0,2.0867302757318376,0,solve
1s,J03WQQ,B2,J03WOY,100.0,2.087976028386667,0,solve
1s,J03WQQ,B2,J03WPY,0.01,2.0260216534364925,0,solve
1s,J03WQQ,B2,J03WPY,0.1,2.026022899496772,0,solve
1s,J03WQQ,B2,J03WPY,1.0,2.026035353725259,0,solve
1s,J03WQQ,B2,J03WPY,10.0,2.026159264184211,0,solve
1s,J03WQQ,B2,J03WPY,100.0,2.0274889083813052,0,solve
1s,J03WQQ,B2,J03WR9,0.01,2.0943286936198158,0,solve
1s,J03WQQ,B2,J03WR9,0.1,2.0943280476862367,0,solve
1s,J03WQQ,B2,J03WR9,1.0,2.0943216563015694,0,solve
1s,J03WQQ,B2,J03WR9,10.0,2.0942586748301264,0,solve
1s,J03WQQ,B2,J03WR9,100.0,2.0938004351207553,0,solve
1s,J03WQQ,B3,J03WMX,0.01,2.0518408107243102,0,solve
1s,J03WQQ,B3,J03WMX,0.1,2.051840208996527,0,solve
1s,J03WQQ,B3,J03WMX,1.0,2.0518342008136043,0,solve
1s,J03WQQ,B3,J03WMX,10.0,2.051779102761949,0,solve
1s,J03WQQ,B3,J03WMX,100.0,2.0514069444227356,0,solve
1s,J03WQQ,B3,J03WN1,0.01,1.862739435297398,0,solve
1s,J03WQQ,B3,J03WN1,0.1,1.8627419817362965,0,solve
1s,J03WQQ,B3,J03WN1,1.0,1.8627674276816824,0,solve
1s,J03WQQ,B3,J03WN1,10.0,1.863023745711432,0,solve
1s,J03WQQ,B3,J03WN1,100.0,1.8655121261086731,0,solve
1s,J03WQQ,B3,J03WOH,0.01,2.024610077118057,0,solve
1s,J03WQQ,B3,J03WOH,0.1,2.024610620059707,0,solve
1s,J03WQQ,B3,J03WOH,1.0,2.024616048141162,0,solve
1s,J03WQQ,B3,J03WOH,10.0,2.024670701282088,0,solve
1s,J03WQQ,B3,J03WOH,100.0,2.0253062282097254,0,solve
1s,J03WQQ,B3,J03WOY,0.01,2.0641810894993466,0,solve
1s,J03WQQ,B3,J03WOY,0.1,2.0641819049200896,0,solve
1s,J03WQQ,B3,J03WOY,1.0,2.0641900526887387,0,solve
1s,J03WQQ,B3,J03WOY,10.0,2.064271856985251,0,solve
1s,J03WQQ,B3,J03WOY,100.0,2.06512816464076,0,solve
1s,J03WQQ,B3,J03WPY,0.01,2.0161034571578624,0,solve
1s,J03WQQ,B3,J03WPY,0.1,2.0161048790445433,0,solve
1s,J03WQQ,B3,J03WPY,1.0,2.016119089481702,0,solve
1s,J03WQQ,B3,J03WPY,10.0,2.016261189669804,0,solve
1s,J03WQQ,B3,J03WPY,100.0,2.017699319995923,0,solve
1s,J03WQQ,B3,J03WR9,0.01,2.0836017867926397,0,solve
1s,J03WQQ,B3,J03WR9,0.1,2.0836013190101332,0,solve
1s,J03WQQ,B3,J03WR9,1.0,2.0835966468138647,0,solve
1s,J03WQQ,B3,J03WR9,10.0,2.08355144907155,0,solve
1s,J03WQQ,B3,J03WR9,100.0,2.0833129696311468,0,solve
1s,J03WQQ,B4,J03WMX,0.01,2.0463107822221662,0,solve
1s,J03WQQ,B4,J03WMX,0.1,2.0463099731571206,0,solve
1s,J03WQQ,B4,J03WMX,1.0,2.046301912259364,0,solve
1s,J03WQQ,B4,J03WMX,10.0,2.046224069228319,0,solve
1s,J03WQQ,B4,J03WMX,100.0,2.045714711280195,0,solve
1s,J03WQQ,B4,J03WN1,0.01,1.8542068938469956,0,solve
1s,J03WQQ,B4,J03WN1,0.1,1.8542100070726393,0,solve
1s,J03WQQ,B4,J03WN1,1.0,1.8542410660438349,0,solve
1s,J03WQQ,B4,J03WN1,10.0,1.8545454003777984,0,solve
1s,J03WQQ,B4,J03WN1,100.0,1.8572394244768606,0,solve
1s,J03WQQ,B4,J03WOH,0.01,2.0255229979203286,0,solve
1s,J03WQQ,B4,J03WOH,0.1,2.025520627495067,0,solve
1s,J03WQQ,B4,J03WOH,1.0,2.0254972201868315,0,solve
1s,J03WQQ,B4,J03WOH,10.0,2.0252924424349574,0,solve
1s,J03WQQ,B4,J03WOH,100.0,2.0247898411911516,0,solve
1s,J03WQQ,B4,J03WOY,0.01,2.057867007313147,0,solve
1s,J03WQQ,B4,J03WOY,0.1,2.0578680068182202,0,solve
