observation_id,anchor_id,period,time_period_s,time_match_s,block_id,focal_attacker_key,attacking_team,defending_team,recipient_keys_ranked,defender_keys_ranked,O,O_fixed_start,O_three_nearest,A,D,S0,MR,Apre,Dpre,D_deformation,local_separation_change,remote_separation_change,recipient_nearest_identity_churn
OR1|P1|T1286.04|metrica:Away:21,P1|T1286.04,1,1286.04,1286.04,21,metrica:Away:21,metrica:Away,metrica:Home,metrica:Away:22|metrica:Away:23|metrica:Away:20|metrica:Away:17|metrica:Away:16|metrica:Away:24|metrica:Away:19|metrica:Away:15|metrica:Away:18,metrica:Home:5|metrica:Home:1|metrica:Home:6|metrica:Home:2|metrica:Home:9|metrica:Home:10|metrica:Home:7|metrica:Home:3|metrica:Home:8|metrica:Home:4,0.8172120392672972,0.8978098823115076,1.1826978010602256,1.7359205193635394,-0.6540627341587881,-10.249050933368554,-0.650849906240059,1.7687386517021972,0.2863131809692372,-0.6626330961929809,1.2097199849159463,0.39250794564864905,2
OR1|P1|T1286.04|metrica:Away:22,P1|T1286.04,1,1286.04,1286.04,21,metrica:Away:22,metrica:Away,metrica:Home,metrica:Away:17|metrica:Away:21|metrica:Away:20|metrica:Away:16|metrica:Away:23|metrica:Away:19|metrica:Away:24|metrica:Away:15|metrica:Away:18,metrica:Home:5|metrica:Home:10|metrica:Home:6|metrica:Home:9|metrica:Home:1|metrica:Home:2|metrica:Home:7|metrica:Home:3|metrica:Home:8|metrica:Home:4,-1.5189298133867286,-1.5189298133867286,0.49873566299055516,3.1112731235060593,0.14903919092236162,-7.72514121267871,-0.9052148387592882,3.115383824680184,0.2527458117051584,0.14911010172211614,-0.881313774794401,0.6376160385923275,2
OR1|P1|T1286.04|metrica:Away:23,P1|T1286.04,1,1286.04,1286.04,21,metrica:Away:23,metrica:Away,metrica:Home,metrica:Away:21|metrica:Away:24|metrica:Away:22|metrica:Away:20|metrica:Away:17|metrica:Away:19|metrica:Away:16|metrica:Away:15|metrica:Away:18,metrica:Home:2|metrica:Home:1|metrica:Home:5|metrica:Home:6|metrica:Home:3|metrica:Home:7|metrica:Home:9|metrica:Home:10|metrica:Home:4|metrica:Home:8,-1.1378818387601044,-1.1378818387601044,0.3398553287843109,1.5557718322901852,0.013086956319954046,-10.801639414410007,-0.21903692753736115,1.643851423378455,0.6001006862709397,-0.3612232205265271,0.4186616737336209,1.5565435124937252,1
OR1|P1|T1286.04|metrica:Away:24,P1|T1286.04,1,1286.04,1286.04,21,metrica:Away:24,metrica:Away,metrica:Home,metrica:Away:23|metrica:Away:19|metrica:Away:20|metrica:Away:21|metrica:Away:22|metrica:Away:16|metrica:Away:18|metrica:Away:17|metrica:Away:15,metrica:Home:3|metrica:Home:7|metrica:Home:4|metrica:Home:2|metrica:Home:6|metrica:Home:1|metrica:Home:9|metrica:Home:8|metrica:Home:5|metrica:Home:10,0.6982216510147503,1.1935151921420204,-0.22856063249340539,2.152476420223436,0.06155931419881999,-7.625886912066384,-0.4170323829830529,2.4760213130267847,0.24531882680024997,-0.04226108557500141,0.12371015017769767,-0.5745115008370526,2
OR1|P1|T1290.04|metrica:Away:15,P1|T1290.04,1,1290.04,1290.04,21,metrica:Away:15,metrica:Away,metrica:Home,metrica:Away:19|metrica:Away:16|metrica:Away:18|metrica:Away:20|metrica:Away:24|metrica:Away:17|metrica:Away:21|metrica:Away:22|metrica:Away:23,metrica:Home:8|metrica:Home:9|metrica:Home:7|metrica:Home:6|metrica:Home:10|metrica:Home:4|metrica:Home:3|metrica:Home:5|metrica:Home:2|metrica:Home:1,0.04443925039600405,0.04443925039600405,0.9098485620557414,2.2683644790635458,-0.08460394501860358,8.153122278196552,0.5579238036617806,3.0066189071989076,-0.6845274143942508,-0.24839910533065201,0.018171878585868367,-0.026267371810135682,0
OR1|P1|T1290.04|metrica:Away:16,P1|T1290.04,1,1290.04,1290.04,21,metrica:Away:16,metrica:Away,metrica:Home,metrica:Away:20|metrica:Away:17|metrica:Away:19|metrica:Away:15|metrica:Away:22|metrica:Away:21|metrica:Away:23|metrica:Away:24|metrica:Away:18,metrica:Home:9|metrica:Home:10|metrica:Home:6|metrica:Home:7|metrica:Home:8|metrica:Home:5|metrica:Home:1|metrica:Home:3|metrica:Home:2|metrica:Home:4,2.151980215468835,2.151980215468835,1.5363583327414005,3.3229143161171946,0.16926845323473594,-1.1109519351287345,1.2365547764163072,1.11026988243824,1.1988365084154884,0.295223801828953,1.7655887409719417,-0.3863914744968932,0
OR1|P1|T1290.04|metrica:Away:17,P1|T1290.04,1,1290.04,1290.04,21,metrica:Away:17,metrica:Away,metrica:Home,metrica:Away:22|metrica:Away:20|metrica:Away:16|metrica:Away:21|metrica:Away:19|metrica:Away:23|metrica:Away:15|metrica:Away:24|metrica:Away:18,metrica:Home:10|metrica:Home:5|metrica:Home:6|metrica:Home:9|metrica:Home:1|metrica:Home:7|metrica:Home:2|metrica:Home:8|metrica:Home:3|metrica:Home:4,0.8568003689111563,0.8568003689111563,1.0368285970758155,3.1710751301716953,0.45234425016813984,-2.060283133334485,0.5296370363941363,2.9387524557223696,0.6618149247401222,0.3269419372265969,0.8111827537292197,-0.04561761518193667,0
OR1|P1|T1290.04|metrica:Away:18,P1|T1290.04,1,1290.04,1290.04,21,metrica:Away:18,metrica:Away,metrica:Home,metrica:Away:15|metrica:Away:19|metrica:Away:24|metrica:Away:20|metrica:Away:16|metrica:Away:23|metrica:Away:21|metrica:Away:17|metrica:Away:22,metrica:Home:8|metrica:Home:4|metrica:Home:7|metrica:Home:3|metrica:Home:9|metrica:Home:6|metrica:Home:2|metrica:Home:10|metrica:Home:5|metrica:Home:1,-1.958565297572787,-1.958565297572787,-1.4896273887331057,0.28135832013914647,0.21477921421883028,1.0981620139938757,0.34896010882109274,1.3276035535184532,-0.07757470376911746,0.025396092974735884,0.34926247667099863,2.3078277742437856,0
OR1|P1|T1290.04|metrica:Away:19,P1|T1290.04,1,1290.04,1290.04,21,metrica:Away:19,metrica:Away,metrica:Home,metrica:Away:20|metrica:Away:15|metrica:Away:16|metrica:Away:24|metrica:Away:18|metrica:Away:21|metrica:Away:23|metrica:Away:17|metrica:Away:22,metrica:Home:8|metrica:Home:9|metrica:Home:7|metrica:Home:6|metrica:Home:4|metrica:Home:3|metrica:Home:10|metrica:Home:5|metrica:Home:2|metrica:Home:1,-1.4469797892664644,-1.4469797892664644,-0.7861016402942171,3.2135539385292513,-0.08460394501860358,5.557095545787645,0.23245447898593685,2.7260322296986716,-0.684527414394251,-0.24839910533065201,0.5383581662104312,1.9853379554768955,0
OR1|P1|T1290.04|metrica:Away:20,P1|T1290.04,1,1290.04,1290.04,21,metrica:Away:20,metrica:Away,metrica:Home,metrica:Away:16|metrica:Away:19|metrica:Away:21|metrica:Away:17|metrica:Away:22|metrica:Away:23|metrica:Away:24|metrica:Away:15|metrica:Away:18,metrica:Home:9|metrica:Home:6|metrica:Home:10|metrica:Home:5|metrica:Home:7|metrica:Home:1|metrica:Home:8|metrica:Home:2|metrica:Home:3|metrica:Home:4,0.578053772430257,0.578053772430257,0.7553242708651865,1.4864857835295482,0.16926845323473616,-4.349402026529013,1.4778603944937532,1.5694326633400633,1.1988365084154884,0.295223801828953,0.5324361572483204,-0.04561761518193667,0
OR1|P1|T1290.04|metrica:Away:21,P1|T1290.04,1,1290.04,1290.04,21,metrica:Away:21,metrica:Away,metrica:Home,metrica:Away:23|metrica:Away:22|metrica:Away:20|metrica:Away:17|metrica:Away:24|metrica:Away:19|metrica:Away:16|metrica:Away:15|metrica:Away:18,metrica:Home:5|metrica:Home:1|metrica:Home:6|metrica:Home:2|metrica:Home:10|metrica:Home:9|metrica:Home:7|metrica:Home:3|metrica:Home:8|metrica:Home:4,-0.3138536961490595,-0.3138536961490595,-1.1061572583674961,1.9347291522194658,-0.8471340464245151,-10.216743280501976,-0.392275106736518,1.8890623338998047,-1.0817321368985011,-0.4723501617847423,-0.15801359020560804,0.15584010594345146,0
OR1|P1|T1290.04|metrica:Away:22,P1|T1290.04,1,1290.04,1290.04,21,metrica:Away:22,metrica:Away,metrica:Home,metrica:Away:17|metrica:Away:21|metrica:Away:20|metrica:Away:23|metrica:Away:16|metrica:Away:19|metrica:Away:24|metrica:Away:15|metrica:Away:18,metrica:Home:10|metrica:Home:5|metrica:Home:6|metrica:Home:1|metrica:Home:9|metrica:Home:2|metrica:Home:7|metrica:Home:3|metrica:Home:8|metrica:Home:4,1.9305905429633952,1.9305905429633952,0.9710569327127814,0.8171272329203186,0.45234425016813995,-6.863219099093935,0.851557947512019,1.886621981110602,0.6618149247401224,0.3269419372265969,1.8849729277814584,-0.04561761518193667,0
OR1|P1|T1290.04|metrica:Away:23,P1|T1290.04,1,1290.04,1290.04,21,metrica:Away:23,metrica:Away,metrica:Home,metrica:Away:21|metrica:Away:24|metrica:Away:20|metrica:Away:22|metrica:Away:19|metrica:Away:17|metrica:Away:16|metrica:Away:15|metrica:Away:18,metrica:Home:2|metrica:Home:1|metrica:Home:5|metrica:Home:6|metrica:Home:3|metrica:Home:7|metrica:Home:9|metrica:Home:10|metrica:Home:4|metrica:Home:8,0.1627762985935252,0.1627762985935252,-1.7262368938636528,2.3921987786604655,0.2644625745096538,-12.861367230324333,-0.32117625179630394,1.9612643680722412,-0.05074453272989743,-0.008555057386610665,0.31861640453697665,0.15584010594345146,0
OR1|P1|T1290.04|metrica:Away:24,P1|T1290.04,1,1290.04,1290.04,21,metrica:Away:24,metrica:Away,metrica:Home,metrica:Away:23|metrica:Away:19|metrica:Away:20|metrica:Away:21|metrica:Away:18|metrica:Away:22|metrica:Away:16|metrica:Away:15|metrica:Away:17,metrica:Home:3|metrica:Home:4|metrica:Home:7|metrica:Home:2|metrica:Home:6|metrica:Home:8|metrica:Home:1|metrica:Home:9|metrica:Home:5|metrica:Home:10,-3.2502161169749146,-3.2502161169749146,-2.8960677469534337,1.4878934241819608,0.14468445383590411,-7.217786389975385,-0.5567051415443904,1.5053112862438882,0.3977152892219701,0.07031790411781036,-0.5685064050819797,2.681709711892935,0
OR1|P1|T1298.04|metrica:Away:15,P1|T1298.04,1,1298.04,1298.04,21,metrica:Away:15,metrica:Away,metrica:Home,metrica:Away:16|metrica:Away:18|metrica:Away:19|metrica:Away:20|metrica:Away:24|metrica:Away:23|metrica:Away:17|metrica:Away:21|metrica:Away:22,metrica:Home:8|metrica:Home:9|metrica:Home:7|metrica:Home:6|metrica:Home:4|metrica:Home:10|metrica:Home:3|metrica:Home:2|metrica:Home:5|metrica:Home:1,-1.879067588273348,-1.879067588273348,-2.823341065208359,5.8003647743786955,-0.21755292609803845,1.2316078042521692,1.4709879059510618,3.171780176934182,-0.46024835539456244,0.09431021110789883,-2.3105650807378297,-0.4314974924644816,1
OR1|P1|T1298.04|metrica:Away:16,P1|T1298.04,1,1298.04,1298.04,21,metrica:Away:16,metrica:Away,metrica:Home,metrica:Away:15|metrica:Away:20|metrica:Away:19|metrica:Away:17|metrica:Away:23|metrica:Away:18|metrica:Away:24|metrica:Away:21|metrica:Away:22,metrica:Home:9|metrica:Home:8|metrica:Home:10|metrica:Home:6|metrica:Home:7|metrica:Home:5|metrica:Home:4|metrica:Home:3|metrica:Home:2|metrica:Home:1,-1.0275971135417785,-1.0559825217611525,-1.1953411882711955,5.668988105047468,-0.08102849737542384,3.2568404845450276,2.2077699752514657,6.920304572686066,-0.4731692379164112,0.10146761663491022,0.01366540997903165,1.0412625235208102,1
OR1|P1|T1298.04|metrica:Away:17,P1|T1298.04,1,1298.04,1298.04,21,metrica:Away:17,metrica:Away,metrica:Home,metrica:Away:22|metrica:Away:20|metrica:Away:21|metrica:Away:16|metrica:Away:23|metrica:Away:19|metrica:Away:24|metrica:Away:15|metrica:Away:18,metrica:Home:10|metrica:Home:5|metrica:Home:6|metrica:Home:9|metrica:Home:1|metrica:Home:2|metrica:Home:7|metrica:Home:3|metrica:Home:8|metrica:Home:4,1.0651888090616635,1.0368034008422895,3.374902494767868,3.788107541259917,1.1269036640835144,-2.981577898775453,0.5149470087148691,3.686938014783169,0.7855195564896653,0.7092211781306341,0.5798017237003193,-0.485387085361344,1
OR1|P1|T1298.04|metrica:Away:18,P1|T1298.04,1,1298.04,1298.04,21,metrica:Away:18,metrica:Away,metrica:Home,metrica:Away:15|metrica:Away:19|metrica:Away:24|metrica:Away:16|metrica:Away:20|metrica:Away:23|metrica:Away:21|metrica:Away:17|metrica:Away:22,metrica:Home:8|metrica:Home:4|metrica:Home:7|metrica:Home:9|metrica:Home:3|metrica:Home:6|metrica:Home:2|metrica:Home:10|metrica:Home:1|metrica:Home:5,0.906623702264004,0.935009110483378,-2.3772904490068196,3.354378082139869,0.7931690042118931,-3.435994633555029,1.3253306722993843,2.84461750265927,0.08417154953883843,0.5635606496045091,0.4751262097995224,-0.4314974924644816,1
OR1|P1|T1298.04|metrica:Away:19,P1|T1298.04,1,1298.04,1298.04,21,metrica:Away:19,metrica:Away,metrica:Home,metrica:Away:24|metrica:Away:20|metrica:Away:23|metrica:Away:15|metrica:Away:18|metrica:Away:21|metrica:Away:16|metrica:Away:22|metrica:Away:17,metrica:Home:7|metrica:Home:8|metrica:Home:6|metrica:Home:9|metrica:Home:3|metrica:Home:4|metrica:Home:2|metrica:Home:10|metrica:Home:1|metrica:Home:5,3.6027557394747918,3.6311411476941657,0.9480738753435972,8.232048875139,0.5948669188236926,-9.192007668501713,-0.9274849774629894,4.331854644182134,0.08530705640015568,0.48471075740058467,2.1514510560911315,-1.45130468338366,1
OR1|P1|T1298.04|metrica:Away:20,P1|T1298.04,1,1298.04,1298.04,21,metrica:Away:20,metrica:Away,metrica:Home,metrica:Away:23|metrica:Away:21|metrica:Away:19|metrica:Away:24|metrica:Away:17|metrica:Away:16|metrica:Away:22|metrica:Away:15|metrica:Away:18,metrica:Home:10|metrica:Home:6|metrica:Home:9|metrica:Home:5|metrica:Home:7|metrica:Home:2|metrica:Home:1|metrica:Home:3|metrica:Home:8|metrica:Home:4,1.6379653727200472,1.6379653727200472,1.6604678681897802,4.431269791303546,0.09999669766479591,-9.181899711467345,0.8959309748933482,2.6043683683067256,0.194565830967105,0.07129473984872492,0.23902941046599727,-1.3989359622540498,1
OR1|P1|T1298.04|metrica:Away:21,P1|T1298.04,1,1298.04,1298.04,21,metrica:Away:21,metrica:Away,metrica:Home,metrica:Away:23|metrica:Away:22|metrica:Away:20|metrica:Away:24|metrica:Away:17|metrica:Away:19|metrica:Away:16|metrica:Away:15|metrica:Away:18,metrica:Home:5|metrica:Home:1|metrica:Home:2|metrica:Home:10|metrica:Home:6|metrica:Home:3|metrica:Home:7|metrica:Home:9|metrica:Home:4|metrica:Home:8,3.974450903388923,3.974450903388923,3.9922516701298036,4.1531456952983445,-0.340409384132051,-8.026806438609004,-0.37757458122381404,3.2715104183468284,-0.23737321180395443,-0.06411638403945563,1.2379021791984257,-2.736548724190497,1
OR1|P1|T1298.04|metrica:Away:22,P1|T1298.04,1,1298.04,1298.04,21,metrica:Away:22,metrica:Away,metrica:Home,metrica:Away:21|metrica:Away:17|metrica:Away:20|metrica:Away:23|metrica:Away:24|metrica:Away:19|metrica:Away:16|metrica:Away:15|metrica:Away:18,metrica:Home:5|metrica:Home:10|metrica:Home:1|metrica:Home:6|metrica:Home:2|metrica:Home:9|metrica:Home:3|metrica:Home:7|metrica:Home:8|metrica:Home:4,2.7571393087982305,2.7571393087982305,3.8480898472006855,4.90119810791489,1.3337550476287352,-6.610257013207887,-0.817069311234742,3.4291409485207147,0.6201550660756467,1.0738831072483772,0.020590584607733515,-2.736548724190497,1
OR1|P1|T1298.04|metrica:Away:23,P1|T1298.04,1,1298.04,1298.04,21,metrica:Away:23,metrica:Away,metrica:Home,metrica:Away:21|metrica:Away:24|metrica:Away:20|metrica:Away:19|metrica:Away:22|metrica:Away:17|metrica:Away:16|metrica:Away:15|metrica:Away:18,metrica:Home:2|metrica:Home:1|metrica:Home:6|metrica:Home:5|metrica:Home:3|metrica:Home:7|metrica:Home:10|metrica:Home:9|metrica:Home:4|metrica:Home:8,4.229899324783522,4.258284733002896,3.492464074551327,4.358539318676155,-1.1577390126756966,-11.183884389121111,-1.1510952543701776,3.121532430877726,-0.6213827483050338,-0.7310230900232912,1.4933506005930253,-2.736548724190497,1
OR1|P1|T1298.04|metrica:Away:24,P1|T1298.04,1,1298.04,1298.04,21,metrica:Away:24,metrica:Away,metrica:Home,metrica:Away:23|metrica:Away:19|metrica:Away:21|metrica:Away:20|metrica:Away:18|metrica:Away:22|metrica:Away:15|metrica:Away:16|metrica:Away:17,metrica:Home:3|metrica:Home:2|metrica:Home:7|metrica:Home:6|metrica:Home:4|metrica:Home:1|metrica:Home:9|metrica:Home:8|metrica:Home:5|metrica:Home:10,2.345296857945269,2.345296857945269,1.7781197836785427,2.7860297118536086,-0.07606044516003219,-11.38418781149889,0.4954244894758064,0.7152909347595762,-0.29458965566933437,-0.10693319969255088,0.23902941046599727,-2.1062674474792717,0
OR1|P1|T1302.04|metrica:Away:15,P1|T1302.04,1,1302.04,1302.04,21,metrica:Away:15,metrica:Away,metrica:Home,metrica:Away:18|metrica:Away:16|metrica:Away:20|metrica:Away:19|metrica:Away:24|metrica:Away:23|metrica:Away:21|metrica:Away:17|metrica:Away:22,metrica:Home:9|metrica:Home:8|metrica:Home:7|metrica:Home:4|metrica:Home:6|metrica:Home:3|metrica:Home:2|metrica:Home:10|metrica:Home:5|metrica:Home:1,-1.1076489672233887,-1.1076489672233887,-2.053887848303496,4.707284855656385,1.3046739194135135,0.9101927729359574,-0.44650413906703434,7.2838180958488925,-0.5301138518947932,0.3814151474064813,0.29303479124341436,1.400683758466803,2
OR1|P1|T1302.04|metrica:Away:16,P1|T1302.04,1,1302.04,1302.04,21,metrica:Away:16,metrica:Away,metrica:Home,metrica:Away:20|metrica:Away:15|metrica:Away:17|metrica:Away:21|metrica:Away:23|metrica:Away:24|metrica:Away:19|metrica:Away:18|metrica:Away:22,metrica:Home:9|metrica:Home:10|metrica:Home:6|metrica:Home:7|metrica:Home:8|metrica:Home:5|metrica:Home:3|metrica:Home:2|metrica:Home:4|metrica:Home:1,-3.7432459532883215,-5.540499063507344,-2.5978925670205566,2.972301923886449,-1.9700950491452132,1.8387714918332918,-1.285490577209174,3.8704942779932385,-0.42864380155121284,-0.9796602718994127,-2.1828750628345053,1.5603708904538163,3
OR1|P1|T1302.04|metrica:Away:17,P1|T1302.04,1,1302.04,1302.04,21,metrica:Away:17,metrica:Away,metrica:Home,metrica:Away:20|metrica:Away:22|metrica:Away:21|metrica:Away:16|metrica:Away:23|metrica:Away:24|metrica:Away:15|metrica:Away:19|metrica:Away:18,metrica:Home:10|metrica:Home:5|metrica:Home:6|metrica:Home:9|metrica:Home:1|metrica:Home:2|metrica:Home:7|metrica:Home:3|metrica:Home:8|metrica:Home:4,1.7313579214364103,-0.3465905837124522,2.694305692435138,3.5321992501254873,-0.9538363049912855,1.1174862687513425,0.6309753304433094,3.6128451283896945,0.3158089610070227,-0.12970090786770339,0.8424124705933215,-0.8889454508430887,3
OR1|P1|T1302.04|metrica:Away:18,P1|T1302.04,1,1302.04,1302.04,21,metrica:Away:18,metrica:Away,metrica:Home,metrica:Away:15|metrica:Away:19|metrica:Away:24|metrica:Away:20|metrica:Away:16|metrica:Away:23|metrica:Away:21|metrica:Away:17|metrica:Away:22,metrica:Home:8|metrica:Home:4|metrica:Home:7|metrica:Home:9|metrica:Home:3|metrica:Home:6|metrica:Home:2|metrica:Home:10|metrica:Home:1|metrica:Home:5,-2.550668434118456,0.106569816756231,-2.8660695242292844,5.657474726632859,1.0952816235857497,-3.875103195964064,-0.32325589993118964,4.836464401279747,0.423294815571269,0.5008094397117242,-1.1499846756516527,1.400683758466803,3
OR1|P1|T1302.04|metrica:Away:19,P1|T1302.04,1,1302.04,1302.04,21,metrica:Away:19,metrica:Away,metrica:Home,metrica:Away:24|metrica:Away:23|metrica:Away:18|metrica:Away:15|metrica:Away:20|metrica:Away:21|metrica:Away:16|metrica:Away:22|metrica:Away:17,metrica:Home:3|metrica:Home:4|metrica:Home:7|metrica:Home:8|metrica:Home:2|metrica:Home:6|metrica:Home:9|metrica:Home:1|metrica:Home:5|metrica:Home:10,-1.3646954101699178,-0.7854056644440933,-2.1611160594154275,5.852830152731539,-0.41228426076819114,-6.024704621812751,1.3681491528963203,9.120734074605377,0.7577230044938792,0.3116633516292624,0.11805771406286276,1.4827531242327805,2
OR1|P1|T1302.04|metrica:Away:20,P1|T1302.04,1,1302.04,1302.04,21,metrica:Away:20,metrica:Away,metrica:Home,metrica:Away:16|metrica:Away:21|metrica:Away:23|metrica:Away:15|metrica:Away:24|metrica:Away:17|metrica:Away:19|metrica:Away:22|metrica:Away:18,metrica:Home:9|metrica:Home:10|metrica:Home:6|metrica:Home:7|metrica:Home:5|metrica:Home:2|metrica:Home:8|metrica:Home:3|metrica:Home:1|metrica:Home:4,-2.047427636621217,-3.985028444305159,-1.6752832479027944,5.836712954377895,-1.8064570152206578,-0.41838192932137197,-0.6704031679256008,6.240101503274822,-0.2797407419313267,-0.667827089940038,-0.4870567461674007,1.5603708904538163,3
OR1|P1|T1302.04|metrica:Away:21,P1|T1302.04,1,1302.04,1302.04,21,metrica:Away:21,metrica:Away,metrica:Home,metrica:Away:23|metrica:Away:20|metrica:Away:24|metrica:Away:22|metrica:Away:17|metrica:Away:16|metrica:Away:19|metrica:Away:15|metrica:Away:18,metrica:Home:5|metrica:Home:1|metrica:Home:6|metrica:Home:10|metrica:Home:2|metrica:Home:3|metrica:Home:9|metrica:Home:7|metrica:Home:4|metrica:Home:8,-0.6013508405008545,-2.1000095999238924,0.4869847128257502,5.851438859549925,1.5336267210882395,-1.2676525375504548,0.3309870126160135,5.612321661439678,-1.1557130922338483,0.9975073045117471,-1.4902962913439433,-0.8889454508430887,3
OR1|P1|T1302.04|metrica:Away:22,P1|T1302.04,1,1302.04,1302.04,21,metrica:Away:22,metrica:Away,metrica:Home,metrica:Away:21|metrica:Away:17|metrica:Away:23|metrica:Away:20|metrica:Away:24|metrica:Away:16|metrica:Away:19|metrica:Away:15|metrica:Away:18,metrica:Home:5|metrica:Home:1|metrica:Home:10|metrica:Home:6|metrica:Home:2|metrica:Home:9|metrica:Home:3|metrica:Home:7|metrica:Home:4|metrica:Home:8,-0.25615185322121126,-2.3341003583700735,1.0718178385173498,6.422363912422893,1.4629881668870857,0.05545764975438061,0.08792229307624932,6.164459769995038,0.12847177303744028,0.8684711509777556,-1.1450973040643,-0.8889454508430887,3
OR1|P1|T1302.04|metrica:Away:23,P1|T1302.04,1,1302.04,1302.04,21,metrica:Away:23,metrica:Away,metrica:Home,metrica:Away:21|metrica:Away:24|metrica:Away:20|metrica:Away:19|metrica:Away:22|metrica:Away:16|metrica:Away:17|metrica:Away:15|metrica:Away:18,metrica:Home:1|metrica:Home:2|metrica:Home:6|metrica:Home:5|metrica:Home:3|metrica:Home:7|metrica:Home:10|metrica:Home:9|metrica:Home:4|metrica:Home:8,0.5244472580965722,0.9633893063574762,1.2408162699804002,7.097718504574119,0.5256789448341714,-4.551388641156426,0.6891040984766326,5.397638015761354,-0.8051738540406357,-0.14086562706127737,-0.050073799331127176,-0.5745210574276994,3
OR1|P1|T1302.04|metrica:Away:24,P1|T1302.04,1,1302.04,1302.04,21,metrica:Away:24,metrica:Away,metrica:Home,metrica:Away:23|metrica:Away:19|metrica:Away:21|metrica:Away:20|metrica:Away:15|metrica:Away:16|metrica:Away:18|metrica:Away:22|metrica:Away:17,metrica:Home:2|metrica:Home:3|metrica:Home:6|metrica:Home:7|metrica:Home:1|metrica:Home:4|metrica:Home:9|metrica:Home:5|metrica:Home:8|metrica:Home:10,-3.334316981348895,-1.3967161736649527,-1.2421876139115948,4.27611931391681,-0.8535836897438775,-5.467709174631335,1.0633165425581153,4.744659738251993,0.5372477124783994,-0.6336425391927123,-1.4595216974796894,1.8747952838692055,2
OR1|P1|T1306.04|metrica:Away:15,P1|T1306.04,1,1306.04,1306.04,21,metrica:Away:15,metrica:Away,metrica:Home,metrica:Away:19|metrica:Away:20|metrica:Away:16|metrica:Away:18|metrica:Away:24|metrica:Away:21|metrica:Away:23|metrica:Away:17|metrica:Away:22,metrica:Home:8|metrica:Home:9|metrica:Home:7|metrica:Home:4|metrica:Home:6|metrica:Home:3|metrica:Home:10|metrica:Home:2|metrica:Home:5|metrica:Home:1,-2.6195864387039274,-2.595296056581846,-1.1651574299546545,2.460765205112334,-1.4185871273782407,-3.535962667662517,-0.6137834828217059,0.9046250599467025,1.1313699983942094,-0.9553975454342063,-1.8093576211440248,0.8102288175599028,2
OR1|P1|T1306.04|metrica:Away:16,P1|T1306.04,1,1306.04,1306.04,21,metrica:Away:16,metrica:Away,metrica:Home,metrica:Away:20|metrica:Away:15|metrica:Away:21|metrica:Away:17|metrica:Away:24|metrica:Away:19|metrica:Away:23|metrica:Away:18|metrica:Away:22,metrica:Home:9|metrica:Home:10|metrica:Home:8|metrica:Home:7|metrica:Home:6|metrica:Home:5|metrica:Home:3|metrica:Home:2|metrica:Home:4|metrica:Home:1,0.364739381557718,1.598287649098939,0.5064873652286407,2.3052914886861244,1.639673217942677,-6.875060685476673,0.2843522508084928,0.9669718038201716,2.554470505207899,1.0105575276964514,-0.5516524867161025,-0.9163918682738205,2
OR1|P1|T1306.04|metrica:Away:17,P1|T1306.04,1,1306.04,1306.04,21,metrica:Away:17,metrica:Away,metrica:Home,metrica:Away:21|metrica:Away:16|metrica:Away:20|metrica:Away:22|metrica:Away:23|metrica:Away:24|metrica:Away:15|metrica:Away:19|metrica:Away:18,metrica:Home:10|metrica:Home:5|metrica:Home:9|metrica:Home:6|metrica:Home:1|metrica:Home:7|metrica:Home:8|metrica:Home:2|metrica:Home:3|metrica:Home:4,-6.032109615679902,-4.822851730260763,-5.206746805051091,5.256060462806161,0.6873304306316945,2.1964641457659733,-0.04122750234513095,2.8460789689130843,0.35651270757322795,0.5664168085759256,-3.3873874264729693,2.6447221892069326,2
OR1|P1|T1306.04|metrica:Away:18,P1|T1306.04,1,1306.04,1306.04,21,metrica:Away:18,metrica:Away,metrica:Home,metrica:Away:19|metrica:Away:15|metrica:Away:24|metrica:Away:20|metrica:Away:23|metrica:Away:16|metrica:Away:21|metrica:Away:17|metrica:Away:22,metrica:Home:4|metrica:Home:8|metrica:Home:7|metrica:Home:3|metrica:Home:9|metrica:Home:6|metrica:Home:2|metrica:Home:1|metrica:Home:10|metrica:Home:5,2.117850058690569,0.9085921732714293,3.2746679947214226,1.8189682060548606,-0.6240958006614632,-10.246286399167987,-1.0147288751632364,1.612551313344082,0.9082646464520148,-0.40574251903579395,2.546358516073339,0.42850845738276977,2
OR1|P1|T1306.04|metrica:Away:19,P1|T1306.04,1,1306.04,1306.04,21,metrica:Away:19,metrica:Away,metrica:Home,metrica:Away:24|metrica:Away:18|metrica:Away:15|metrica:Away:23|metrica:Away:20|metrica:Away:21|metrica:Away:16|metrica:Away:17|metrica:Away:22,metrica:Home:4|metrica:Home:7|metrica:Home:3|metrica:Home:8|metrica:Home:9|metrica:Home:6|metrica:Home:2|metrica:Home:1|metrica:Home:5|metrica:Home:10,1.5940741150451097,1.5940741150451097,3.6223883099614147,3.3657052517018284,-0.7829349713503264,-9.693462353723916,-1.4762228934692956,4.952744912122187,-1.7098316878414066,-0.29029992400179516,2.089793563009,0.4957194479638905,1
