diagnostic_id,match_id,team_key,player_key,period,start_frame_provider,end_frame_provider,start_time_period_s,end_time_period_s,start_time_match_s,end_time_match_s,raw_link_delta_x_m,raw_link_delta_y_m,coordinate_difference_m,elapsed_s,raw_link_speed_mps,above_report_threshold,hard_raw_jump
LINK-metrica:Away:20-P1-F11795-11796,metrica:sample-game-2,metrica:Away,metrica:Away:20,1,11795,11796,471.80000000000001,471.83999999999997,471.80000000000001,471.83999999999997,-0.20790000000000219,0.3604000000000056,0.41606558377256453,0.03999999999996362,10.401639594323573,True,False
LINK-metrica:Away:20-P1-F11796-11797,metrica:sample-game-2,metrica:Away,metrica:Away:20,1,11796,11797,471.83999999999997,471.88,471.83999999999997,471.88,-0.21000000000000085,0.363119999999995,0.41947125574942168,0.040000000000020464,10.486781393730176,True,False
LINK-metrica:Away:20-P1-F11797-11798,metrica:sample-game-2,metrica:Away,metrica:Away:20,1,11797,11798,471.88,471.92000000000002,471.88,471.92000000000002,-0.21104999999999663,0.36583999999999861,0.42235175872724567,0.040000000000020464,10.55879396817574,True,False
LINK-metrica:Away:20-P1-F27056-27057,metrica:sample-game-2,metrica:Away,metrica:Away:20,1,27056,27057,1082.24,1082.28,1082.24,1082.28,-0.31604999999999706,0.48076000000000363,0.57534144653414432,0.03999999999996362,14.38353616336669,True,False
LINK-metrica:Away:20-P1-F27057-27058,metrica:sample-game-2,metrica:Away,metrica:Away:20,1,27057,27058,1082.28,1082.3199999999999,1082.28,1082.3199999999999,-0.31920000000000215,0.48619999999999663,0.58161764072283617,0.03999999999996362,14.540441018084129,True,False
LINK-metrica:Away:20-P1-F27058-27059,metrica:sample-game-2,metrica:Away,metrica:Away:20,1,27058,27059,1082.3199999999999,1082.3599999999999,1082.3199999999999,1082.3599999999999,-0.32339999999999947,0.49096000000000117,0.5879024422470116,0.03999999999996362,14.697561056188658,True,False
LINK-metrica:Away:20-P1-F27059-27060,metrica:sample-game-2,metrica:Away,metrica:Away:20,1,27059,27060,1082.3599999999999,1082.4000000000001,1082.3599999999999,1082.4000000000001,-0.32655000000000456,0.49640000000000128,0.59417830867510157,0.040000000000190994,14.854457716806612,True,False
LINK-metrica:Away:20-P1-F27060-27061,metrica:sample-game-2,metrica:Away,metrica:Away:20,1,27060,27061,1082.4000000000001,1082.4400000000001,1082.4000000000001,1082.4400000000001,-0.32969999999999544,0.50251999999999697,0.60102282851818023,0.03999999999996362,15.025570712968172,True,False
LINK-metrica:Away:20-P1-F27061-27062,metrica:sample-game-2,metrica:Away,metrica:Away:20,1,27061,27062,1082.4400000000001,1082.48,1082.4400000000001,1082.48,-0.33389999999999986,0.50728000000000151,0.60730734261986441,0.03999999999996362,15.182683565510418,True,False
LINK-metrica:Away:20-P1-F33426-33427,metrica:sample-game-2,metrica:Away,metrica:Away:20,1,33426,33427,1337.04,1337.0799999999999,1337.04,1337.0799999999999,-0.19845000000000113,1.1124800000000015,1.1300416598072851,0.03999999999996362,28.251041495207822,True,True
LINK-metrica:Away:20-P1-F39339-39340,metrica:sample-game-2,metrica:Away,metrica:Away:20,1,39339,39340,1573.5599999999999,1573.5999999999999,1573.5599999999999,1573.5999999999999,0.12810000000000343,-0.45152000000000214,0.46933987727445747,0.03999999999996362,11.733496931872109,True,False
LINK-metrica:Away:20-P1-F39341-39342,metrica:sample-game-2,metrica:Away,metrica:Away:20,1,39341,39342,1573.6400000000001,1573.6800000000001,1573.6400000000001,1573.6800000000001,-0.37169999999998993,0.30668000000000006,0.48188537267693915,0.03999999999996362,12.047134316934436,True,False
LINK-metrica:Away:20-P1-F39342-39343,metrica:sample-game-2,metrica:Away,metrica:Away:20,1,39342,39343,1573.6800000000001,1573.72,1573.6800000000001,1573.72,-0.37485000000000213,0.30804000000000542,0.48518157848377236,0.03999999999996362,12.12953946210534,True,False
LINK-metrica:Away:20-P1-F39343-39344,metrica:sample-game-2,metrica:Away,metrica:Away:20,1,39343,39344,1573.72,1573.76,1573.72,1573.76,-0.37590000000000146,0.30939999999999657,0.4868564162050234,0.03999999999996362,12.171410405136655,True,False
LINK-metrica:Away:20-P1-F39344-39345,metrica:sample-game-2,metrica:Away,metrica:Away:20,1,39344,39345,1573.76,1573.8,1573.76,1573.8,-0.37904999999999944,0.3114400000000046,0.49058513644422863,0.03999999999996362,12.26462841111687,True,False
LINK-metrica:Away:20-P1-F39345-39346,metrica:sample-game-2,metrica:Away,metrica:Away:20,1,39345,39346,1573.8,1573.8399999999999,1573.8,1573.8399999999999,-0.38009999999999877,0.31279999999999575,0.49225994149432517,0.03999999999996362,12.306498537369322,True,False
LINK-metrica:Away:20-P1-F39346-39347,metrica:sample-game-2,metrica:Away,metrica:Away:20,1,39346,39347,1573.8399999999999,1573.8800000000001,1573.8399999999999,1573.8800000000001,-0.38220000000001164,0.31416000000000111,0.49474573833435859,0.040000000000190994,12.368643458299907,True,False
LINK-metrica:Away:20-P1-F53476-53477,metrica:sample-game-2,metrica:Away,metrica:Away:20,1,53476,53477,2139.04,2139.0799999999999,2139.04,2139.0799999999999,0.51345000000000596,-0.04012000000000171,0.51501506473112635,0.03999999999996362,12.875376618289868,True,False
LINK-metrica:Away:20-P1-F53477-53478,metrica:sample-game-2,metrica:Away,metrica:Away:20,1,53477,53478,2139.0799999999999,2139.1199999999999,2139.0799999999999,2139.1199999999999,0.51239999999999952,-0.04012000000000171,0.51396826205515811,0.03999999999996362,12.849206551390639,True,False
LINK-metrica:Away:20-P1-F53478-53479,metrica:sample-game-2,metrica:Away,metrica:Away:20,1,53478,53479,2139.1199999999999,2139.1599999999999,2139.1199999999999,2139.1599999999999,0.51134999999999309,-0.039439999999991926,0.51286873184080184,0.03999999999996362,12.821718296031706,True,False
LINK-metrica:Away:20-P1-F53479-53480,metrica:sample-game-2,metrica:Away,metrica:Away:20,1,53479,53480,2139.1599999999999,2139.1999999999998,2139.1599999999999,2139.1999999999998,0.5113500000000073,-0.040120000000008815,0.51292147244973885,0.03999999999996362,12.823036811255134,True,False
LINK-metrica:Away:20-P1-F53480-53481,metrica:sample-game-2,metrica:Away,metrica:Away:20,1,53480,53481,2139.1999999999998,2139.2399999999998,2139.1999999999998,2139.2399999999998,0.51134999999999309,-0.040119999999994604,0.51292147244972353,0.03999999999996362,12.823036811254751,True,False
LINK-metrica:Away:20-P1-F53481-53482,metrica:sample-game-2,metrica:Away,metrica:Away:20,1,53481,53482,2139.2399999999998,2139.2800000000002,2139.2399999999998,2139.2800000000002,0.5113500000000073,-0.039440000000006137,0.51286873184081716,0.040000000000418368,12.821718295886324,True,False
LINK-metrica:Away:20-P1-F53498-53499,metrica:sample-game-2,metrica:Away,metrica:Away:20,1,53498,53499,2139.9200000000001,2139.96,2139.9200000000001,2139.96,-0.71400000000001285,-0.078200000000009595,0.71826961511678877,0.03999999999996362,17.95674037793605,True,False
LINK-metrica:Away:20-P1-F53499-53500,metrica:sample-game-2,metrica:Away,metrica:Away:20,1,53499,53500,2139.96,2140,2139.96,2140,-0.71189999999999998,-0.078199999999995384,0.71618213465570291,0.03999999999996362,17.904553366408855,True,False
LINK-metrica:Away:20-P1-F53500-53501,metrica:sample-game-2,metrica:Away,metrica:Away:20,1,53500,53501,2140,2140.04,2140,2140.04,-0.71085000000000775,-0.07820000000000249,0.71513842191565358,0.03999999999996362,17.878460547907601,True,False
LINK-metrica:Away:20-P1-F53501-53502,metrica:sample-game-2,metrica:Away,metrica:Away:20,1,53501,53502,2140.04,2140.0799999999999,2140.04,2140.0799999999999,-0.70979999999998711,-0.078199999999995384,0.7140947276097066,0.03999999999996362,17.8523681902589,True,False
LINK-metrica:Away:20-P1-F53502-53503,metrica:sample-game-2,metrica:Away,metrica:Away:20,1,53502,53503,2140.0799999999999,2140.1199999999999,2140.0799999999999,2140.1199999999999,-0.70874999999999488,-0.07820000000000249,0.71305105181886741,0.03999999999996362,17.826276295487897,True,False
LINK-metrica:Away:20-P1-F53503-53504,metrica:sample-game-2,metrica:Away,metrica:Away:20,1,53503,53504,2140.1199999999999,2140.1599999999999,2140.1199999999999,2140.1599999999999,-0.70770000000001687,-0.077519999999999811,0.71193303083929449,0.03999999999996362,17.798325770998549,True,False
LINK-metrica:Away:20-P2-F67947-67948,metrica:sample-game-2,metrica:Away,metrica:Away:20,2,67947,67948,0.23999999999999999,0.28000000000000003,2717.8800000000001,2717.9200000000001,5.6909999999999989,0.031280000000002417,5.6910859630126822,0.03999999999996362,142.27714907544646,True,True
LINK-metrica:Away:20-P2-F67948-67949,metrica:sample-game-2,metrica:Away,metrica:Away:20,2,67948,67949,0.28000000000000003,0.32000000000000001,2717.9200000000001,2717.96,5.6972999999999985,0.031279999999995312,5.6973858679573368,0.03999999999996362,142.43464669906297,True,True
LINK-metrica:Away:20-P2-F67949-67950,metrica:sample-game-2,metrica:Away,metrica:Away:20,2,67949,67950,0.32000000000000001,0.35999999999999999,2717.96,2718,5.7025500000000022,0.031280000000002417,5.7026357889049892,0.03999999999996362,142.56589472275439,True,True
LINK-metrica:Away:20-P2-F67950-67951,metrica:sample-game-2,metrica:Away,metrica:Away:20,2,67950,67951,0.35999999999999999,0.40000000000000002,2718,2718.04,5.707800000000006,0.031280000000002417,5.7078857099980613,0.03999999999996362,142.69714275008133,True,True
LINK-metrica:Away:20-P2-F67951-67952,metrica:sample-game-2,metrica:Away,metrica:Away:20,2,67951,67952,0.40000000000000002,0.44,2718.04,2718.0799999999999,5.7140999999999948,0.03195999999999799,5.7141893783457984,0.03999999999996362,142.85473445877489,True,True
LINK-metrica:Away:20-P2-F67952-67953,metrica:sample-game-2,metrica:Away,metrica:Away:20,2,67952,67953,0.44,0.47999999999999998,2718.0799999999999,2718.1199999999999,5.7193499999999986,0.031280000000002417,5.7194355369127106,0.03999999999996362,142.9858884229478,True,True
LINK-metrica:Away:20-P2-F113117-113118,metrica:sample-game-2,metrica:Away,metrica:Away:20,2,113117,113118,1807.04,1807.0799999999999,4524.6800000000003,4524.7200000000003,-0.29714999999999492,0.38147999999999627,0.48355466381785017,0.03999999999996362,12.088866595457249,True,False
LINK-metrica:Away:20-P2-F113118-113119,metrica:sample-game-2,metrica:Away,metrica:Away:20,2,113118,113119,1807.0799999999999,1807.1199999999999,4524.7200000000003,4524.7600000000002,-0.58275000000000432,0.76160000000000139,0.95897451608476392,0.03999999999996362,23.974362902140903,True,True
LINK-metrica:Away:20-P2-F140807-140808,metrica:sample-game-2,metrica:Away,metrica:Away:20,2,140807,140808,2914.6399999999999,2914.6799999999998,5632.2799999999997,5632.3199999999997,-0.29505000000000337,0.36856000000000932,0.4721133085393896,0.03999999999996362,11.802832713495475,True,False
LINK-metrica:Away:20-P2-F140808-140809,metrica:sample-game-2,metrica:Away,metrica:Away:20,2,140808,140809,2914.6799999999998,2914.7199999999998,5632.3199999999997,5632.3599999999997,-0.31814999999999571,0.41547999999999519,0.52330015564682697,0.03999999999996362,13.082503891182572,True,False
LINK-metrica:Away:20-P2-F140809-140810,metrica:sample-game-2,metrica:Away,metrica:Away:20,2,140809,140810,2914.7199999999998,2914.7600000000002,5632.3599999999997,5632.3999999999996,-0.34335000000000093,0.46172000000000679,0.57539080710418633,0.03999999999996362,14.384770177617741,True,False
LINK-metrica:Away:20-P2-F140810-140811,metrica:sample-game-2,metrica:Away,metrica:Away:20,2,140810,140811,2914.7600000000002,2914.8000000000002,5632.3999999999996,5632.4399999999996,-0.37694999999999723,0.53379999999999228,0.65347818823583514,0.03999999999996362,16.336954705910738,True,False
LINK-metrica:Away:20-P2-F140811-140812,metrica:sample-game-2,metrica:Away,metrica:Away:20,2,140811,140812,2914.8000000000002,2914.8400000000001,5632.4399999999996,5632.4799999999996,-0.40950000000000131,0.59499999999999886,0.72229858784300538,0.03999999999996362,18.057464696091557,True,False
LINK-metrica:Away:20-P2-F140812-140813,metrica:sample-game-2,metrica:Away,metrica:Away:20,2,140812,140813,2914.8400000000001,2914.8800000000001,5632.4799999999996,5632.5200000000004,-0.42630000000000123,0.63103999999999871,0.76153999999999966,0.040000000000873115,19.03849999958442,True,False
LINK-metrica:Away:20-P2-F140813-140814,metrica:sample-game-2,metrica:Away,metrica:Away:20,2,140813,140814,2914.8800000000001,2914.9200000000001,5632.5200000000004,5632.5600000000004,-0.41475000000000151,0.62492000000000303,0.75002837872976846,0.03999999999996362,18.750709468261267,True,False
LINK-metrica:Away:20-P2-F140814-140815,metrica:sample-game-2,metrica:Away,metrica:Away:20,2,140814,140815,2914.9200000000001,2914.96,5632.5600000000004,5632.6000000000004,-0.35384999999999778,0.5304000000000002,0.63760017448240913,0.03999999999996362,15.940004362074726,True,False
LINK-metrica:Away:20-P2-F140815-140816,metrica:sample-game-2,metrica:Away,metrica:Away:20,2,140815,140816,2914.96,2915,5632.6000000000004,5632.6400000000003,-0.28245000000000431,0.42228000000000776,0.50803385802523926,0.03999999999996362,12.700846450642533,True,False
LINK-metrica:Away:21-P1-F6-7,metrica:sample-game-2,metrica:Away,metrica:Away:21,1,6,7,0.23999999999999999,0.28000000000000003,0.23999999999999999,0.28000000000000003,-0.021000000000000796,-2.8417200000000022,2.8417975927922825,0.040000000000000036,71.044939819806999,True,True
LINK-metrica:Away:21-P1-F7-8,metrica:sample-game-2,metrica:Away,metrica:Away:21,1,7,8,0.28000000000000003,0.32000000000000001,0.28000000000000003,0.32000000000000001,-0.0010499999999993292,-0.59227999999999525,0.59228093072459653,0.03999999999999998,14.807023268114921,True,False
LINK-metrica:Away:22-P1-F6-7,metrica:sample-game-2,metrica:Away,metrica:Away:22,1,6,7,0.23999999999999999,0.28000000000000003,0.23999999999999999,0.28000000000000003,-0.099750000000007333,-2.6145999999999958,2.6165020967887602,0.040000000000000036,65.412552419718949,True,True
LINK-metrica:Away:22-P1-F7-8,metrica:sample-game-2,metrica:Away,metrica:Away:22,1,7,8,0.28000000000000003,0.32000000000000001,0.28000000000000003,0.32000000000000001,-0.012599999999999056,-0.50999999999999091,0.51015562331507303,0.03999999999999998,12.753890582876831,True,False
LINK-metrica:Away:22-P2-F67947-67948,metrica:sample-game-2,metrica:Away,metrica:Away:22,2,67947,67948,0.23999999999999999,0.28000000000000003,2717.8800000000001,2717.9200000000001,-0.043050000000000921,-0.4453999999999958,0.44747565576240717,0.03999999999996362,11.186891394070354,True,False
LINK-metrica:Away:23-P1-F6253-6254,metrica:sample-game-2,metrica:Away,metrica:Away:23,1,6253,6254,250.12,250.16,250.12,250.16,0.17850000000001387,0.53856000000000392,0.56737035840798844,0.039999999999992042,14.184258960202532,True,False
LINK-metrica:Away:23-P1-F6254-6255,metrica:sample-game-2,metrica:Away,metrica:Away:23,1,6254,6255,250.16,250.19999999999999,250.16,250.19999999999999,0.18059999999998411,0.54400000000000404,0.57319487087725995,0.039999999999992042,14.32987177193435,True,False
LINK-metrica:Away:23-P1-F6255-6256,metrica:sample-game-2,metrica:Away,metrica:Away:23,1,6255,6256,250.19999999999999,250.24000000000001,250.19999999999999,250.24000000000001,0.18270000000001119,0.54943999999999704,0.57901951918739392,0.040000000000020464,14.475487979677442,True,False
LINK-metrica:Away:23-P1-F6256-6257,metrica:sample-game-2,metrica:Away,metrica:Away:23,1,6256,6257,250.24000000000001,250.28,250.24000000000001,250.28,0.1837499999999892,0.55488000000000426,0.58451336759735506,0.039999999999992042,14.612834189936784,True,False
LINK-metrica:Away:23-P1-F6257-6258,metrica:sample-game-2,metrica:Away,metrica:Away:23,1,6257,6258,250.28,250.31999999999999,250.28,250.31999999999999,0.18585000000000207,0.56099999999999284,0.59098326752962538,0.039999999999992042,14.774581688243574,True,False
LINK-metrica:Away:23-P1-F6258-6259,metrica:sample-game-2,metrica:Away,metrica:Away:23,1,6258,6259,250.31999999999999,250.36000000000001,250.31999999999999,250.36000000000001,0.18795000000000073,0.56576000000000448,0.59616237729330535,0.040000000000020464,14.90405943232501,True,False
LINK-metrica:Away:23-P1-F6259-6260,metrica:sample-game-2,metrica:Away,metrica:Away:23,1,6259,6260,250.36000000000001,250.40000000000001,250.36000000000001,250.40000000000001,-0.21839999999998838,0.63307999999999964,0.66969309866534721,0.039999999999992042,16.742327466637011,True,False
LINK-metrica:Away:23-P1-F6260-6261,metrica:sample-game-2,metrica:Away,metrica:Away:23,1,6260,6261,250.40000000000001,250.44,250.40000000000001,250.44,-0.25410000000000821,0.63376000000000232,0.68280198271534565,0.039999999999992042,17.070049567887036,True,False
LINK-metrica:Away:23-P1-F6263-6264,metrica:sample-game-2,metrica:Away,metrica:Away:23,1,6263,6264,250.52000000000001,250.56,250.52000000000001,250.56,-0.054600000000007753,-0.5161200000000008,0.51900001387283379,0.039999999999992042,12.975000346823427,True,False
LINK-metrica:Away:23-P1-F6264-6265,metrica:sample-game-2,metrica:Away,metrica:Away:23,1,6264,6265,250.56,250.59999999999999,250.56,250.59999999999999,-0.10394999999998333,-0.52972000000000463,0.53982300886494405,0.039999999999992042,13.495575221626286,True,False
LINK-metrica:Away:23-P1-F6265-6266,metrica:sample-game-2,metrica:Away,metrica:Away:23,1,6265,6266,250.59999999999999,250.63999999999999,250.59999999999999,250.63999999999999,-0.15750000000001307,-0.48619999999999663,0.51107405529923045,0.039999999999992042,12.776851382483303,True,False
LINK-metrica:Away:23-P1-F6266-6267,metrica:sample-game-2,metrica:Away,metrica:Away:23,1,6266,6267,250.63999999999999,250.68000000000001,250.63999999999999,250.68000000000001,-0.19950000000000045,-0.51747999999999905,0.55460418353993624,0.040000000000020464,13.865104588491313,True,False
LINK-metrica:Away:23-P1-F6267-6268,metrica:sample-game-2,metrica:Away,metrica:Away:23,1,6267,6268,250.68000000000001,250.72,250.68000000000001,250.72,-0.176400000000001,-0.49436000000000035,0.52488929270847262,0.039999999999992042,13.122232317714426,True,False
LINK-metrica:Away:23-P1-F6268-6269,metrica:sample-game-2,metrica:Away,metrica:Away:23,1,6268,6269,250.72,250.75999999999999,250.72,250.75999999999999,-0.10814999999999486,-0.39372000000000185,0.40830363811751708,0.039999999999992042,10.207590952939958,True,False
LINK-metrica:Away:23-P1-F6339-6340,metrica:sample-game-2,metrica:Away,metrica:Away:23,1,6339,6340,253.56,253.59999999999999,253.56,253.59999999999999,-0.07349999999999568,0.60860000000000269,0.61302219372548228,0.039999999999992042,15.325554843140106,True,False
LINK-metrica:Away:23-P1-F42897-42898,metrica:sample-game-2,metrica:Away,metrica:Away:23,1,42897,42898,1715.8800000000001,1715.9200000000001,1715.8800000000001,1715.9200000000001,-0.090300000000006264,-0.48211999999999833,0.49050360284099803,0.03999999999996362,12.262590071036104,True,False
LINK-metrica:Away:23-P1-F42898-42899,metrica:sample-game-2,metrica:Away,metrica:Away:23,1,42898,42899,1715.9200000000001,1715.96,1715.9200000000001,1715.96,-0.088199999999993395,-0.47532000000000352,0.48343390696143995,0.03999999999996362,12.08584767404699,True,False
LINK-metrica:Away:23-P1-F42899-42900,metrica:sample-game-2,metrica:Away,metrica:Away:23,1,42899,42900,1715.96,1716,1715.96,1716,-0.087150000000001171,-0.46715999999999269,0.47521951569773874,0.03999999999996362,11.880487892454275,True,False
LINK-metrica:Away:23-P1-F42900-42901,metrica:sample-game-2,metrica:Away,metrica:Away:23,1,42900,42901,1716,1716.04,1716,1716.04,-0.086100000000008947,-0.46104000000000056,0.46901075851200053,0.03999999999996362,11.725268962810677,True,False
LINK-metrica:Away:23-P1-F42901-42902,metrica:sample-game-2,metrica:Away,metrica:Away:23,1,42901,42902,1716.04,1716.0799999999999,1716.04,1716.0799999999999,-0.083999999999996078,-0.45356000000000662,0.46127288409357575,0.03999999999996362,11.531822102349881,True,False
LINK-metrica:Away:23-P1-F42902-42903,metrica:sample-game-2,metrica:Away,metrica:Away:23,1,42902,42903,1716.0799999999999,1716.1199999999999,1716.0799999999999,1716.1199999999999,-0.083999999999996078,-0.44743999999999318,0.45525657996342372,0.03999999999996362,11.381414499095944,True,False
LINK-metrica:Away:23-P1-F49104-49105,metrica:sample-game-2,metrica:Away,metrica:Away:23,1,49104,49105,1964.1600000000001,1964.2,1964.1600000000001,1964.2,0.22154999999999347,0.38963999999999999,0.44822285985879512,0.03999999999996362,11.205571496480069,True,False
LINK-metrica:Away:23-P1-F61906-61907,metrica:sample-game-2,metrica:Away,metrica:Away:23,1,61906,61907,2476.2399999999998,2476.2800000000002,2476.2399999999998,2476.2800000000002,0.13544999999999163,0.3808000000000078,0.40417241679758859,0.040000000000418368,10.104310419834032,True,False
LINK-metrica:Away:23-P1-F61907-61908,metrica:sample-game-2,metrica:Away,metrica:Away:23,1,61907,61908,2476.2800000000002,2476.3200000000002,2476.2800000000002,2476.3200000000002,0.19530000000001735,0.42635999999999541,0.46896155450100901,0.03999999999996362,11.724038862535888,True,False
LINK-metrica:Away:23-P1-F61908-61909,metrica:sample-game-2,metrica:Away,metrica:Away:23,1,61908,61909,2476.3200000000002,2476.3600000000001,2476.3200000000002,2476.3600000000001,0.24779999999998381,0.47464000000000084,0.53543250704453194,0.03999999999996362,13.385812676125473,True,False
LINK-metrica:Away:23-P1-F61909-61910,metrica:sample-game-2,metrica:Away,metrica:Away:23,1,61909,61910,2476.3600000000001,2476.4000000000001,2476.3600000000001,2476.4000000000001,0.25200000000000955,0.45967999999999876,0.5242229510427826,0.03999999999996362,13.105573776081485,True,False
LINK-metrica:Away:23-P1-F61910-61911,metrica:sample-game-2,metrica:Away,metrica:Away:23,1,61910,61911,2476.4000000000001,2476.4400000000001,2476.4000000000001,2476.4400000000001,0.25095000000000312,0.43111999999999995,0.49883900899989919,0.03999999999996362,12.470975225008821,True,False
LINK-metrica:Away:23-P1-F61911-61912,metrica:sample-game-2,metrica:Away,metrica:Away:23,1,61911,61912,2476.4400000000001,2476.48,2476.4400000000001,2476.48,0.22889999999999588,0.36719999999999686,0.43270203373683813,0.03999999999996362,10.817550843430793,True,False
LINK-metrica:Away:23-P1-F61912-61913,metrica:sample-game-2,metrica:Away,metrica:Away:23,1,61912,61913,2476.48,2476.52,2476.48,2476.52,0.27300000000001035,0.37944000000000244,0.46744380795985252,0.03999999999996362,11.686095199006941,True,False
LINK-metrica:Away:23-P1-F61914-61915,metrica:sample-game-2,metrica:Away,metrica:Away:23,1,61914,61915,2476.5599999999999,2476.5999999999999,2476.5599999999999,2476.5999999999999,-0.68354999999999677,-0.28492000000001383,0.74055385280207919,0.03999999999996362,18.513846320068819,True,False
LINK-metrica:Away:23-P1-F61915-61916,metrica:sample-game-2,metrica:Away,metrica:Away:23,1,61915,61916,2476.5999999999999,2476.6399999999999,2476.5999999999999,2476.6399999999999,-0.67830000000000723,-0.28287999999999158,0.73492311461812454,0.03999999999996362,18.373077865469824,True,False
LINK-metrica:Away:23-P1-F61916-61917,metrica:sample-game-2,metrica:Away,metrica:Away:23,1,61916,61917,2476.6399999999999,2476.6799999999998,2476.6399999999999,2476.6799999999998,-0.6740999999999957,-0.28152000000000754,0.73052331954565175,0.03999999999996362,18.263082988657903,True,False
LINK-metrica:Away:23-P1-F61917-61918,metrica:sample-game-2,metrica:Away,metrica:Away:23,1,61917,61918,2476.6799999999998,2476.7199999999998,2476.6799999999998,2476.7199999999998,-0.6699000000000126,-0.2794799999999924,0.72586161243036718,0.03999999999996362,18.146540310775684,True,False
LINK-metrica:Away:23-P1-F61918-61919,metrica:sample-game-2,metrica:Away,metrica:Away:23,1,61918,61919,2476.7199999999998,2476.7600000000002,2476.7199999999998,2476.7600000000002,-0.66674999999999329,-0.27812000000000836,0.72243082499295097,0.040000000000418368,18.060770624634873,True,False
LINK-metrica:Away:23-P1-F61919-61920,metrica:sample-game-2,metrica:Away,metrica:Away:23,1,61919,61920,2476.7600000000002,2476.8000000000002,2476.7600000000002,2476.8000000000002,-0.66254999999999598,-0.27607999999999322,0.71776923095100065,0.03999999999996362,17.944230773791336,True,False
LINK-metrica:Away:23-P1-F61920-61921,metrica:sample-game-2,metrica:Away,metrica:Away:23,1,61920,61921,2476.8000000000002,2476.8400000000001,2476.8000000000002,2476.8400000000001,-0.65730000000000643,-0.27472000000000207,0.71240042700717809,0.03999999999996362,17.810010675195649,True,False
LINK-metrica:Away:23-P1-F64091-64092,metrica:sample-game-2,metrica:Away,metrica:Away:23,1,64091,64092,2563.6399999999999,2563.6799999999998,2563.6399999999999,2563.6799999999998,-0.36539999999999395,-0.37127999999999517,0.52092801652434861,0.03999999999996362,13.023200413120559,True,False
LINK-metrica:Away:23-P1-F64092-64093,metrica:sample-game-2,metrica:Away,metrica:Away:23,1,64092,64093,2563.6799999999998,2563.7199999999998,2563.6799999999998,2563.7199999999998,-0.36119999999999663,-0.36720000000000397,0.51507405292831487,0.03999999999996362,12.876851323219583,True,False
LINK-metrica:Away:23-P1-F64093-64094,metrica:sample-game-2,metrica:Away,metrica:Away:23,1,64093,64094,2563.7199999999998,2563.7600000000002,2563.7199999999998,2563.7600000000002,-0.35805000000000575,-0.36243999999999588,0.50947282174812925,0.040000000000418368,12.736820543570014,True,False
LINK-metrica:Away:23-P1-F64094-64095,metrica:sample-game-2,metrica:Away,metrica:Away:23,1,64094,64095,2563.7600000000002,2563.8000000000002,2563.7600000000002,2563.8000000000002,-0.352800000000002,-0.35904000000000735,0.50336623009495451,0.03999999999996362,12.584155752385309,True,False
LINK-metrica:Away:23-P1-F64095-64096,metrica:sample-game-2,metrica:Away,metrica:Away:23,1,64095,64096,2563.8000000000002,2563.8400000000001,2563.8000000000002,2563.8400000000001,-0.34964999999999691,-0.35427999999999571,0.49776444318572494,0.03999999999996362,12.444111079654441,True,False
LINK-metrica:Away:23-P1-F64096-64097,metrica:sample-game-2,metrica:Away,metrica:Away:23,1,64096,64097,2563.8400000000001,2563.8800000000001,2563.8400000000001,2563.8800000000001,-0.34440000000000737,-0.3501999999999974,0.49117349277012418,0.03999999999996362,12.279337319264272,True,False
LINK-metrica:Away:24-P1-F32222-32223,metrica:sample-game-2,metrica:Away,metrica:Away:24,1,32222,32223,1288.8800000000001,1288.9200000000001,1288.8800000000001,1288.9200000000001,0.27509999999999479,-0.95539999999999736,0.99421786847752447,0.03999999999996362,24.855446711960717,True,True
LINK-metrica:Away:24-P1-F32223-32224,metrica:sample-game-2,metrica:Away,metrica:Away:24,1,32223,32224,1288.9200000000001,1288.96,1288.9200000000001,1288.96,0.089250000000003382,-0.42908000000000257,0.43826385762460818,0.03999999999996362,10.956596440625169,True,False
LINK-metrica:Away:24-P1-F32225-32226,metrica:sample-game-2,metrica:Away,metrica:Away:24,1,32225,32226,1289,1289.04,1289,1289.04,0.17220000000000368,-0.67523999999999873,0.69685141716150623,0.03999999999996362,17.421285429053501,True,False
LINK-metrica:Away:24-P1-F32228-32229,metrica:sample-game-2,metrica:Away,metrica:Away:24,1,32228,32229,1289.1199999999999,1289.1600000000001,1289.1199999999999,1289.1600000000001,-0.074549999999998562,0.48620000000000019,0.49188224454639545,0.040000000000190994,12.297056113601169,True,False
LINK-metrica:Away:24-P1-F32229-32230,metrica:sample-game-2,metrica:Away,metrica:Away:24,1,32229,32230,1289.1600000000001,1289.2,1289.1600000000001,1289.2,-0.076650000000000773,0.49095999999999762,0.4969073798002982,0.03999999999996362,12.422684495018753,True,False
LINK-metrica:Away:24-P1-F32230-32231,metrica:sample-game-2,metrica:Away,metrica:Away:24,1,32230,32231,1289.2,1289.24,1289.2,1289.24,-0.076650000000000773,0.49708000000000396,0.50295501677585841,0.03999999999996362,12.573875419407896,True,False
LINK-metrica:Away:24-P1-F32231-32232,metrica:sample-game-2,metrica:Away,metrica:Away:24,1,32231,32232,1289.24,1289.28,1289.24,1289.28,-0.078749999999995879,0.50319999999999965,0.50932484967847291,0.03999999999996362,12.733121241973404,True,False
