episode_id,duration_s,path_m,displacement_m,delta_x_m,delta_y_m,displacement_path_ratio,path_displacement_ratio,peak_speed_mps,mean_speed_mps,start_speed_mps,end_speed_mps,max_chord_deviation_m,signed_heading_change_deg,absolute_heading_change_deg,heading_changes_ge45_count,team,player,period,block_id,start_frame,end_frame,start_s,end_s,start_x_m,start_y_m,end_x_m,end_y_m,start_boundary_kind,end_boundary_kind,method_b_overlap,diag_short,diag_tiny_path,diag_tiny_displacement,diag_long,diag_low_displacement_path_ratio,diag_direction_change,diag_lower_speed_meaningful_displacement,diag_fragmentation_any,diag_merging_any
B015176,2.3200000000006185,2.039290778727985,2.02843134903123,1.8097500000000046,-0.9161542857142777,0.9946748988373652,1.0053536096757434,0.9026185150298768,0.878612301914772,0.8558563447854041,0.8755023514235923,0.07959540674759473,-11.999405039219095,38.1799829863377,0,Home,12,2,Home_12_2_48,144581,144639,5783.24,5785.56,24.372149999999998,53.47792,26.181900000000002,52.56176571428572,valley,valley,False,False,False,False,False,False,False,False,False,False
B015177,1.6799999999993815,1.4689616359399758,1.4682793250972974,1.3264499999999977,-0.6295828571428714,0.9995355148657495,1.000464700980948,0.8994058760362591,0.8744079825566545,0.8755023514235923,0.8093065846516215,0.012685479018229015,-1.568704736115136,21.36098213595211,0,Home,12,2,Home_12_2_48,144639,144681,5785.56,5787.24,26.181900000000002,52.56176571428572,27.50835,51.93218285714285,valley,valley,False,False,False,False,False,False,False,False,False,False
B015178,1.800000000000182,0.9792081433166806,0.9399652537390555,0.8969999999999985,-0.2809371428571339,0.9599238529157802,1.0417492980953522,0.829119370083717,0.5497719601644144,0.8093065846516215,0.19189378771963767,0.0777496301766884,11.125408258895945,24.541823952483032,0,Home,12,2,Home_12_2_48,144681,144726,5787.24,5789.04,27.50835,51.93218285714285,28.40535,51.651245714285714,valley,valley,False,False,True,False,False,False,False,False,True,False
B015179,1.680000000000291,0.7933615076601865,0.6843902860747403,-0.6827999999999967,-0.04662857142857035,0.8626461952927001,1.1592237993476515,0.811236056922994,0.4657193367260467,0.19189378771963767,0.811236056922994,0.15698599370699481,-31.737596781197862,76.98048195309418,0,Home,12,2,Home_12_2_48,144726,144768,5789.04,5790.72,28.40535,51.651245714285714,27.722550000000002,51.604617142857144,valley,direction,False,False,True,False,False,False,False,False,True,False
B015180,1.0,2.887265082846862,2.6792822540561088,2.435849999999995,-1.1158800000000042,0.9279654542195063,1.0776263226749971,8.827526933136216,2.8074178126207627,0.811236056922994,0.7326499846455256,0.09392598512600589,-187.6099226715229,253.1201046921089,1,Home,12,2,Home_12_2_48,144768,144793,5790.72,5791.72,27.722550000000002,51.604617142857144,30.158399999999997,50.48873714285714,direction,valley,False,True,False,False,False,False,False,False,True,False
B015181,2.3599999999996726,1.909806408232939,1.8701613026579218,0.8064000000000036,-1.6873714285714243,0.9792412961836802,1.0211987626514742,0.8578230188295647,0.8079635031745906,0.7326499846455256,0.7406541820227008,0.17586423288178998,-42.087038911658,64.86767480409794,0,Home,12,2,Home_12_2_48,144793,144852,5791.72,5794.08,30.158399999999997,50.48873714285714,30.9648,48.801365714285716,valley,valley,False,False,False,False,False,False,False,False,False,False
B015182,2.119999999999891,1.7897087513745717,1.788743681966048,0.29054999999999964,-1.7649885714285674,0.9994607673411763,1.0005395235875623,1.0009903361484636,0.8422846845627809,0.7406541820227008,0.9879489582637818,0.020457966958484203,2.5943729657409027,22.55496495843894,0,Home,12,2,Home_12_2_48,144852,144905,5794.08,5796.2,30.9648,48.801365714285716,31.25535,47.03637714285715,valley,valley,False,False,False,False,False,False,False,False,False,False
B015183,2.360000000000582,0.6638442441068901,0.6532215475797309,0.29084999999999894,-0.5848971428571517,0.9839982094874521,1.016262011818988,1.1017212003581263,0.2930675843487798,0.9879489582637818,0.0,0.046724916529169436,26.611908070031934,27.741715575633062,0,Home,12,2,Home_12_2_48,144905,144964,5796.2,5798.56,31.25535,47.03637714285715,31.5462,46.45148,valley,valley,False,False,True,False,False,False,False,False,True,False
B015184,1.3200000000006185,3.457560482622085,3.4465599158936584,0.5369999999999919,-3.4044685714285734,0.9968184022278956,1.0031917526452094,2.900414970532854,2.6275502319647446,2.8976958212894948,2.3582080234031797,0.12209143145135118,14.613963828673361,14.613963828673361,0,Home,13,2,Home_13_2_0,111032,111065,4441.28,4442.6,50.346450000000004,41.341474285714284,50.883449999999996,37.93700571428571,valley,valley,False,True,False,False,False,False,False,True,True,False
B015185,3.519999999999527,4.496015379410833,4.425849185558429,2.128050000000009,-3.880662857142859,0.9843936935416804,1.0158537245420283,2.3613098365403844,1.2894223877381712,2.3582080234031797,0.711038102828985,0.3546075834230464,26.323561740840383,42.953060787930056,0,Home,13,2,Home_13_2_0,111065,111153,4442.6,4446.12,50.883449999999996,37.93700571428571,53.011500000000005,34.05634285714285,valley,valley,False,False,False,False,False,False,False,True,False,False
B015186,1.2399999999997817,0.6514833919716918,0.6448157255656163,0.3409499999999852,-0.5473028571428458,0.9897654084689771,1.0103404215215546,0.7237292531663392,0.5311913406912746,0.711038102828985,0.1894656860053639,0.03446205699499342,-13.654610425029869,13.654610425029869,0,Home,13,2,Home_13_2_0,111153,111184,4446.12,4447.36,53.011500000000005,34.05634285714285,53.35244999999999,33.509040000000006,valley,valley,False,True,True,False,False,False,False,False,True,False
B015187,1.4400000000005093,0.6519180898018297,0.5913160384934399,-0.5288999999999859,0.2644228571428542,0.9070403901097274,1.1024867369787437,0.7080913201015313,0.4456058900282933,0.1894656860053639,0.7051758682077791,0.07718522540090944,-2.8044206327034176,13.007460414770575,0,Home,13,2,Home_13_2_0,111184,111220,4447.36,4448.8,53.35244999999999,33.509040000000006,52.823550000000004,33.77346285714286,valley,valley,False,True,True,False,False,False,False,False,True,False
B015188,2.319999999999709,1.8686545297218944,1.85337599167859,-0.9599999999999937,1.5853714285714275,0.991823775984115,1.0082436257466931,0.9050234070516994,0.8037549001908262,0.7051758682077791,0.8668703980358652,0.09920335691491199,-22.66715345474416,39.27871217361218,0,Home,13,2,Home_13_2_0,111220,111278,4448.8,4451.12,52.823550000000004,33.77346285714286,51.86355000000001,35.35883428571429,valley,valley,False,False,False,False,False,False,False,False,False,False
B015189,2.0799999999999272,2.159094579638142,2.147515906367177,-1.3006500000000116,1.7088400000000021,0.9946372551808705,1.0053916589100156,1.1195261479398755,1.0347968846979334,0.8668703980358652,1.024705323496572,0.09771139506846062,18.01356495750214,23.7237683954827,0,Home,13,2,Home_13_2_0,111278,111330,4451.12,4453.2,51.86355000000001,35.35883428571429,50.5629,37.06767428571429,valley,valley,False,False,False,False,False,False,False,False,False,False
B015190,2.5200000000004366,2.224314932010704,2.202375430665712,-1.0685999999999964,1.9257599999999968,0.9901365130318307,1.0099617445052773,1.0806081621023953,0.8848840409961887,1.024705323496572,0.6320319071323385,0.1304640126289142,-23.809267830418158,32.8894424129757,0,Home,13,2,Home_13_2_0,111330,111393,4453.2,4455.72,50.5629,37.06767428571429,49.4943,38.99343428571429,valley,valley,False,False,False,False,False,False,False,False,False,False
B015191,1.319999999999709,0.9319893961214283,0.9315840275004051,-0.2837999999999994,0.8873028571428563,0.9995650501789933,1.0004351390846737,0.7505091137674383,0.7038754944168615,0.6320319071323385,0.6989794172692899,0.00899117605362159,-4.655630339267746,13.307576691370498,0,Home,13,2,Home_13_2_0,111393,111426,4455.72,4457.04,49.4943,38.99343428571429,49.2105,39.88073714285714,valley,valley,False,True,True,False,False,False,False,False,True,False
B015192,2.5200000000004366,1.6566128695253548,1.6129950025613053,0.12044999999999106,1.6084914285714262,0.9736704526649327,1.0270415388112102,0.8689746075631287,0.6580359555531685,0.6989794172692899,0.02267156809742377,0.16235975056951296,-43.199020382602384,43.199020382602384,0,Home,13,2,Home_13_2_0,111426,111489,4457.04,4459.56,49.2105,39.88073714285714,49.330949999999994,41.48922857142857,valley,valley,False,False,False,False,False,False,False,False,False,False
B015193,1.8799999999991996,0.6689784219992448,0.6622268884404134,-0.4300500000000014,-0.5035885714285726,0.9899076960679024,1.0101951969584497,0.47222336141020893,0.3488985857934026,0.02267156809742377,0.4072741705540007,0.04012705512414946,0.0,0.0,0,Home,13,2,Home_13_2_0,111489,111536,4459.56,4461.44,49.330949999999994,41.48922857142857,48.90089999999999,40.98564,valley,valley,False,False,True,False,False,False,False,False,True,False
B015194,1.4000000000005457,0.8485325787996939,0.8403334708450249,-0.8383499999999984,-0.057702857142857056,0.9903373091858568,1.0097569693926676,0.7913841602100936,0.6005719066816424,0.4072741705540007,0.7764930984167682,0.044921545207570905,-4.046643611368954,10.781563622076026,0,Home,13,2,Home_13_2_0,111536,111571,4461.44,4462.84,48.90089999999999,40.98564,48.062549999999995,40.92793714285714,valley,valley,False,True,True,False,False,False,False,False,True,False
B015195,2.5999999999994543,2.3084404238283422,2.288539521855337,-2.1344999999999956,-0.8254228571428541,0.9913790705761418,1.008695896130678,0.9705920511979961,0.886174298396011,0.7764930984167682,0.8271518504328674,0.10887622242066333,9.538313425959464,45.656789062466714,0,Home,13,2,Home_13_2_0,111571,111636,4462.84,4465.44,48.062549999999995,40.92793714285714,45.92805,40.102514285714285,valley,valley,False,False,False,False,False,False,False,False,False,False
B015196,1.8800000000001091,1.1510700747591962,1.144080595106831,-1.14255,-0.05916000000000565,0.9939278417486203,1.0061092546121828,0.831694204621635,0.6167479941542903,0.8271518504328674,0.22881149223716593,0.029395786201842668,-9.53294139081154,20.76252650895762,0,Home,13,2,Home_13_2_0,111636,111683,4465.44,4467.32,45.92805,40.102514285714285,44.7855,40.04335428571428,valley,valley,False,False,False,False,False,False,False,False,False,False
B015197,2.3200000000006185,1.118438449533111,1.0716153335978513,0.1591500000000039,-1.0597314285714248,0.9581352769526067,1.0436939585196634,0.6181251648239223,0.4777927581451396,0.22881149223716593,0.266748297720652,0.10381478950307155,21.529770420790772,26.69088576171297,0,Home,13,2,Home_13_2_0,111683,111741,4467.32,4469.64,44.7855,40.04335428571428,44.94465,38.983622857142855,valley,valley,False,False,False,False,False,False,False,False,False,False
B015198,2.0399999999999636,0.7915535744875579,0.783387520088631,0.7522500000000036,-0.21866857142856588,0.9896835101727467,1.0104240292186466,0.4415284344397493,0.38568437807516615,0.266748297720652,0.39590854083293264,0.04295304831534858,0.0,0.0,0,Home,13,2,Home_13_2_0,111741,111792,4469.64,4471.68,44.94465,38.983622857142855,45.69690000000001,38.76495428571429,valley,valley,False,False,True,False,False,False,False,False,True,False
B015199,2.319999999999709,0.8166346501938845,0.8074270285295096,0.7727999999999966,0.23391999999999769,0.9887249192007849,1.0114036579641676,0.42212083578099996,0.3527419456895317,0.39590854083293264,0.1432515270426833,0.029031002396198567,0.0,0.0,0,Home,13,2,Home_13_2_0,111792,111850,4471.68,4474.0,45.69690000000001,38.76495428571429,46.4697,38.99887428571429,valley,valley,False,False,True,False,False,False,False,False,True,False
B015200,3.5600000000004,1.7571431371144632,1.507984656193938,-1.4623500000000078,0.36817142857142926,0.8582025131261151,1.1652261380095115,0.6359289615463499,0.4896869994989237,0.1432515270426833,0.3000727484076222,0.35579775720372375,73.23063088208968,90.33547179877085,0,Home,13,2,Home_13_2_0,111850,111939,4474.0,4477.56,46.4697,38.99887428571429,45.007349999999995,39.367045714285716,valley,valley,False,False,False,False,False,False,False,False,False,False
B015201,4.399999999999636,2.4885929695059588,2.346221288539066,1.7869500000000116,-1.520382857142856,0.9427902904526984,1.0606812672199153,0.8483793192840345,0.5631972701446866,0.3000727484076222,0.44250000000070344,0.24118693926818194,22.70012032821271,64.0346297188793,0,Home,13,2,Home_13_2_0,111939,112049,4477.56,4481.96,45.007349999999995,39.367045714285716,46.79430000000001,37.84666285714286,valley,valley,False,False,False,False,False,False,False,False,False,False
B015202,3.119999999999891,0.5656188149744805,0.4319361161097706,0.4316999999999922,-0.014279999999999404,0.7636523126078446,1.3094964599596859,0.4463094712559423,0.18459456170079835,0.44250000000070344,0.015195326886555716,0.03961656680648909,0.0,0.0,0,Home,13,2,Home_13_2_0,112049,112127,4481.96,4485.08,46.79430000000001,37.84666285714286,47.226,37.83238285714286,valley,valley,False,False,True,True,False,False,False,False,True,False
B015203,1.0399999999999636,0.05077721010787673,0.041479853998721394,-0.037050000000000693,-0.018651428571430984,0.8168990362132341,1.2241414858750932,0.07542269491443467,0.047578725169772344,0.015195326886555716,0.030000000000135002,0.012326741279919324,0.0,0.0,0,Home,13,2,Home_13_2_0,112127,112153,4485.08,4486.12,47.226,37.83238285714286,47.18895,37.81373142857143,valley,valley,False,True,True,True,False,False,False,False,True,False
B015204,3.600000000000364,1.7628512604880588,1.7191084944125063,1.492050000000006,-0.8538857142857097,0.9751863545972438,1.0254450293380124,0.836560195359814,0.484629467167001,0.030000000000135002,0.7922208676009603,0.046208254353699484,-16.739635801132206,28.034738263532695,0,Home,13,2,Home_13_2_0,112153,112243,4486.12,4489.72,47.18895,37.81373142857143,48.681000000000004,36.95984571428572,valley,valley,False,False,False,False,False,False,False,False,False,False
B015205,2.639999999999418,2.1642537961452915,2.16277850220498,1.7460000000000022,-1.276360000000004,0.9993183359812334,1.000682129001563,0.8638865784404494,0.8193815786752932,0.7922208676009603,0.7576947188616411,0.03049477007267694,1.3045167561561344,28.21175607557128,0,Home,13,2,Home_13_2_0,112243,112309,4489.72,4492.36,48.681000000000004,36.95984571428572,50.42700000000001,35.683485714285716,valley,valley,False,False,False,False,False,False,False,False,False,False
B015206,3.360000000000582,2.307627130654948,2.292274384475479,1.6598999999999933,-1.5809028571428598,0.9933469554177449,1.006697604040531,0.8352080953089198,0.687627917473235,0.7576947188616411,0.4615084862801693,0.09221038820162869,-22.011386753973987,40.88621918118649,0,Home,13,2,Home_13_2_0,112309,112393,4492.36,4495.72,50.42700000000001,35.683485714285716,52.0869,34.102582857142856,valley,valley,False,False,False,False,False,False,False,False,False,False
B015207,1.639999999999418,1.3224434504836304,1.3033991729665109,-0.029100000000006787,-1.3030742857142812,0.9855991743842394,1.014611239528237,0.9543592418484155,0.7981570178185864,0.4615084862801693,0.8892428568281586,0.08789671505893874,-33.911743942232505,33.911743942232505,0,Home,13,2,Home_13_2_0,112393,112434,4495.72,4497.36,52.0869,34.102582857142856,52.05779999999999,32.799508571428575,valley,valley,False,False,False,False,False,False,False,False,False,False
B015208,1.7200000000002547,0.924910612147436,0.8660851620955277,-0.5452499999999958,-0.6729085714285716,0.9363987727253678,1.067921092089348,0.8959377035396524,0.545727458193324,0.8892428568281586,0.27308476154830474,0.1432774687122501,-28.306850758848498,28.306850758848498,0,Home,13,2,Home_13_2_0,112434,112477,4497.36,4499.08,52.05779999999999,32.799508571428575,51.51255,32.1266,valley,valley,False,False,True,False,False,False,False,False,True,False
B015209,3.399999999999636,4.951207760884724,4.745187220341239,-0.7676999999999978,-4.682674285714288,0.958389841329003,1.043416735942543,2.295600411659025,1.4424799858568234,0.27308476154830474,1.5999602550083543,0.3779273973242768,-31.648422614368954,93.48521938120962,0,Home,13,2,Home_13_2_0,112477,112562,4499.08,4502.48,51.51255,32.1266,50.74485,27.443925714285715,valley,direction,False,False,False,False,False,False,False,True,False,False
B015210,2.600000000000364,6.754698098941796,6.138673735971148,-3.9587999999999965,4.691611428571424,0.9088006075257226,1.10035137709973,3.2333404492070237,2.582839586796157,1.5999602550083543,2.636017781841613,1.1487196957487653,-103.74056327652421,103.74056327652421,0,Home,13,2,Home_13_2_0,112562,112627,4502.48,4505.08,50.74485,27.443925714285715,46.78605,32.13553714285714,direction,valley,False,False,False,False,False,False,False,True,False,False
B015211,2.0,3.1203755989577315,2.968993532594812,0.11805000000000376,2.9666457142857183,0.9514859472643344,1.0509876713104915,2.639922218099428,1.5812825050153423,2.636017781841613,0.645002002252149,0.34176655884134327,-85.74119488451714,85.74119488451714,0,Home,13,2,Home_13_2_0,112627,112677,4505.08,4507.08,46.78605,32.13553714285714,46.90410000000001,35.10218285714286,valley,direction,False,False,False,False,False,False,False,False,False,False
B015212,3.600000000000364,6.197386808253053,6.015216786594861,2.600849999999994,-5.423874285714284,0.9706053491101126,1.0302848638912174,2.7436566134009714,1.7096667275665838,0.645002002252149,2.6756803025857794,0.4449401591394306,-79.96466467682373,87.61136473880518,0,Home,13,2,Home_13_2_0,112677,112767,4507.08,4510.68,46.90410000000001,35.10218285714286,49.50495,29.678308571428573,direction,valley,False,False,False,False,False,False,False,True,False,False
B015213,2.3599999999996726,5.858884112456051,5.818163118407736,1.539900000000003,-5.610680000000002,0.9930497013993259,1.0069989433468238,2.8301708196920585,2.4857963852334515,2.6756803025857794,1.9454158322094177,0.3031721239336277,-20.463973240834232,21.783929631309807,0,Home,13,2,Home_13_2_0,112767,112826,4510.68,4513.04,49.50495,29.678308571428573,51.044850000000004,24.06762857142857,valley,valley,False,False,False,False,False,False,False,True,False,False
B015214,2.0399999999999636,2.6667784129761305,2.5789777262908027,0.27674999999999983,-2.5640857142857136,0.9670761221636927,1.0340447634697514,1.974603060409878,1.3195168491655995,1.9454158322094177,0.5256382429966636,0.23139328964204503,68.93946767448924,75.43635945087587,0,Home,13,2,Home_13_2_0,112826,112877,4513.04,4515.08,51.044850000000004,24.06762857142857,51.321600000000004,21.503542857142858,valley,direction,False,False,False,False,False,False,False,False,False,False
B015215,1.4400000000005093,1.0119682521772344,0.9706231748516937,0.8063999999999965,0.5402114285714319,0.9591438987966397,1.0425964250563644,0.8519036306529033,0.6979687715518965,0.5256382429966636,0.7218548810979442,0.10823519114221967,58.852114815843095,67.22391711380392,0,Home,13,2,Home_13_2_0,112877,112913,4515.08,4516.52,51.321600000000004,21.503542857142858,52.128,22.04375428571429,direction,valley,False,True,False,False,False,False,False,False,True,False
B015216,2.2799999999997453,0.9008206124957392,0.8920734526463132,0.5572499999999962,0.6966114285714227,0.990289787191712,1.0098054255773197,0.7248689571936384,0.40073052057756986,0.7218548810979442,0.016553292107244173,0.050965173816753015,2.3695886492457157,10.41009629116758,0,Home,13,2,Home_13_2_0,112913,112970,4516.52,4518.8,52.128,22.04375428571429,52.685249999999996,22.740365714285712,valley,valley,False,False,True,False,False,False,False,False,True,False
B015217,3.2799999999997453,2.089030914781227,2.0454422158590417,-0.6850499999999968,-1.9273142857142815,0.9791344883343912,1.021310159037604,0.9756652596979102,0.6294256164052753,0.016553292107244173,0.8516562502698031,0.19495305628132695,-32.63118651603032,37.30088202154483,0,Home,13,2,Home_13_2_0,112970,113052,4518.8,4522.08,52.685249999999996,22.740365714285712,52.0002,20.81305142857143,valley,valley,False,False,False,False,False,False,False,False,False,False
B015218,1.5600000000004002,1.3754167951618848,1.3690645281791365,-0.8351999999999933,-1.0847942857142883,0.9953815694231066,1.0046398594456296,0.9790742217189657,0.8809269032327324,0.8516562502698031,0.737525163874372,0.05602338457592124,-13.099768691890969,25.96451813981005,0,Home,13,2,Home_13_2_0,113052,113091,4522.08,4523.64,52.0002,20.81305142857143,51.165000000000006,19.728257142857142,valley,valley,False,False,False,False,False,False,False,False,False,False
B015219,2.4799999999995634,1.9308494434533636,1.9259380059877813,-1.3981500000000082,-1.324542857142859,0.9974563332826208,1.002550153457854,0.8370493190376695,0.7779168452415178,0.737525163874372,0.4891923581432707,0.02529658727625736,-12.303988623509518,36.54267572292765,0,Home,13,2,Home_13_2_0,113091,113153,4523.64,4526.12,51.165000000000006,19.728257142857142,49.76685,18.403714285714283,valley,valley,False,False,False,False,False,False,False,False,False,False
B015220,1.0799999999999272,0.5979760741441472,0.5903239246656425,-0.41339999999999577,-0.4214057142857115,0.9872032514186176,1.0129626280737967,0.6796746670739721,0.5513783647052872,0.4891923581432707,0.530022911759696,0.03878750663175769,27.916325750192208,30.966902673027402,0,Home,13,2,Home_13_2_0,113153,113180,4526.12,4527.2,49.76685,18.403714285714283,49.35345,17.98230857142857,valley,valley,False,True,True,False,False,False,False,False,True,False
B015221,3.2399999999997817,1.703846471975696,1.6661635930710692,-0.9343499999999949,-1.3795257142857125,0.9778836417926013,1.0226165540174659,0.9785244410000774,0.5259290818433566,0.530022911759696,0.22288132023177373,0.057766639551216276,14.107137253234354,68.33135942899294,0,Home,13,2,Home_13_2_0,113180,113261,4527.2,4530.44,49.35345,17.98230857142857,48.41910000000001,16.60278285714286,valley,valley,False,False,False,False,False,False,False,False,False,False
B015222,3.5600000000004,6.89960134612218,5.738416400278719,1.2432000000000016,5.602131428571429,0.8317026031516895,1.2023528557089482,3.3320364446750435,1.925330440561731,0.7897059975085927,0.44261016154454336,1.633013796599112,8.94575069561216,187.46579444878796,0,Home,13,2,Home_13_2_1,113331,113420,4533.24,4536.8,47.6562,19.319188571428572,48.8994,24.92132,direction,direction,False,False,False,False,False,False,True,True,False,True
B015223,1.519999999999527,4.365956718089012,4.312918864652989,1.7983499999999992,-3.9201028571428616,0.9878519516200707,1.0122974382547978,4.024804370962537,2.8100391824050814,0.44261016154454336,4.016317613781874,0.20628850024918843,-47.002402369062146,47.002402369062146,0,Home,13,2,Home_13_2_1,113420,113458,4536.8,4538.32,48.8994,24.92132,50.69775,21.00121714285714,direction,valley,False,False,False,False,False,False,False,True,False,False
B015224,1.7600000000002183,4.631416119402869,4.4050942031134905,-0.17924999999999613,-4.401445714285714,0.951133322842397,1.0513773158652124,4.059734334738191,2.6622604577515325,4.016317613781874,1.0629662728402112,0.5183439173901071,-86.26071589363643,86.26071589363643,0,Home,13,2,Home_13_2_1,113458,113502,4538.32,4540.08,50.69775,21.00121714285714,50.5185,16.599771428571426,valley,direction,False,False,False,False,False,False,False,True,False,False
B015225,1.5600000000004002,3.1710646718490945,2.953568423897596,-1.4274000000000058,2.5857485714285744,0.9314122320234254,1.073638465996493,2.9082992718000313,2.0084895767260695,1.0629662728402112,2.899683174330415,0.4325250684003555,-91.43341806058126,91.43341806058126,0,Home,13,2,Home_13_2_1,113502,113541,4540.08,4541.64,50.5185,16.599771428571426,49.0911,19.18552,direction,valley,False,False,False,False,False,False,False,False,False,False
B015226,1.639999999999418,3.5846964940939983,3.4405803536612836,0.14789999999999992,3.4374000000000002,0.9597968361700483,1.041887160193586,2.933360913698776,2.202787988731247,2.899683174330415,1.1710640901841922,0.3833944446599787,-68.40504802175164,68.40504802175164,0,Home,13,2,Home_13_2_1,113541,113582,4541.64,4543.28,49.0911,19.18552,49.239,22.62292,valley,direction,False,False,False,False,False,False,False,True,False,False
B015227,3.7600000000002183,12.997208682202569,12.43777098520963,6.850800000000007,-10.380977142857143,0.9569570889664184,1.0449789353460675,5.399946395359458,3.432645064686816,1.1710640901841922,5.282927977128793,1.2493535590368765,-86.63763648229599,102.79775391291633,0,Home,13,2,Home_13_2_1,113582,113676,4543.28,4547.04,49.239,22.62292,56.089800000000004,12.241942857142858,direction,valley,False,False,False,False,False,False,False,True,False,False
B015228,2.399999999999636,8.706827636382906,8.611647852507316,5.410049999999998,-6.700137142857144,0.9890683739416334,1.011052447279051,5.312478033692971,3.654977358798491,5.282927977128793,1.0601782682462313,0.3784650651029495,65.0883262271852,65.88376714467981,0,Home,13,2,Home_13_2_1,113676,113736,4547.04,4549.44,56.089800000000004,12.241942857142858,61.49985,5.541805714285714,valley,direction,False,False,False,False,False,False,False,True,False,False
B015229,3.1200000000008004,9.879260034366501,9.8105597336065,4.982999999999997,8.450845714285716,0.99304600744175,1.0070026892068824,3.902894412768958,3.1397680902198366,1.0601782682462313,3.55605090831414,0.22583973556680736,38.35000297032196,65.09170445377458,0,Home,13,2,Home_13_2_1,113736,113814,4549.44,4552.56,61.49985,5.541805714285714,66.48285,13.99265142857143,direction,valley,False,False,False,False,False,False,False,True,False,False
B015230,2.839999999999236,6.294399646672699,6.223871752904621,4.438199999999995,4.363365714285715,0.9887951357195186,1.0113318359645125,3.556612474984644,2.2349450288218997,3.55605090831414,1.1126217435116965,0.20253619084528207,20.116946344765854,63.5235203451542,0,Home,13,2,Home_13_2_1,113814,113885,4552.56,4555.4,66.48285,13.99265142857143,70.92105,18.356017142857144,valley,valley,False,False,False,False,False,False,False,True,False,False
B015231,1.160000000000764,1.4044411511740171,1.3900503793806627,-0.13469999999999516,1.383508571428571,0.9897533821325837,1.010352698007799,1.3234878206778655,1.2074550174281151,1.1126217435116965,1.0909100324874004,0.08275766197758087,28.35548196938429,29.18826742442031,0,Home,13,2,Home_13_2_1,113885,113914,4555.4,4556.56,70.92105,18.356017142857144,70.78635,19.739525714285715,valley,valley,False,True,False,False,False,False,False,False,True,False
B015232,2.1599999999998545,2.4705159474643805,2.4282722048083696,0.2103000000000037,2.419148571428572,0.982900841947866,1.0173966257046312,1.2762402056442315,1.1427965221655196,1.0909100324874004,0.9837514936596685,0.19157000329888288,-40.36871776742282,40.62678474887601,0,Home,13,2,Home_13_2_1,113914,113968,4556.56,4558.72,70.78635,19.739525714285715,70.99665,22.158674285714287,valley,valley,False,False,False,False,False,False,False,False,False,False
B015233,4.920000000000073,13.573013300298157,13.204582506745021,-12.925799999999995,-2.6990171428571443,0.9728556374769748,1.0279017373979782,4.217602554313454,2.7411941644425313,0.5827438834291601,2.9380769220727143,1.0980609791460587,-55.5057947729946,83.88947785178783,0,Home,13,2,Home_13_2_2,114648,114771,4585.92,4590.84,89.20845,33.16321142857143,76.28265,30.464194285714285,valley,valley,False,False,False,False,False,False,False,True,False,False
B015234,3.399999999999636,6.888436747590877,6.861354184153454,-6.690300000000008,-1.5225200000000036,0.9960684021019871,1.003947116372446,2.997376644032183,2.036616228044845,2.9380769220727143,0.45235259325324345,0.1408220152729928,-29.11201912942292,53.47421015389273,0,Home,13,2,Home_13_2_2,114771,114856,4590.84,4594.24,76.28265,30.464194285714285,69.59235,28.94167428571428,valley,direction,False,False,False,False,False,False,False,True,False,False
B015235,3.600000000000364,2.4863040971815544,2.449191721491494,-0.6493499999999983,2.3615428571428616,0.98507327573802,1.0151529075345151,1.0073326189019545,0.6880214837669003,0.45235259325324345,0.16675779821450168,0.07062224507872743,-13.634720714483816,36.41617884549338,0,Home,13,2,Home_13_2_2,114856,114946,4594.24,4597.84,69.59235,28.94167428571428,68.943,31.303217142857143,direction,valley,False,False,False,False,False,False,False,False,False,False
B015236,1.7600000000002183,0.6552164308749676,0.6227645829259627,0.42840000000001055,-0.4520057142857148,0.9504715595949431,1.0521093344720005,0.49540515783388817,0.36771485711302676,0.16675779821450168,0.4179152722086744,0.07990278912307372,0.0,0.0,0,Home,13,2,Home_13_2_2,114946,114990,4597.84,4599.6,68.943,31.303217142857143,69.37140000000001,30.85121142857143,valley,valley,False,False,True,False,False,False,False,False,True,False
B015237,2.0,0.8741537256751957,0.8281837375010653,-0.4533000000000129,-0.6931142857142838,0.9474120090964285,1.055506992099167,0.5560805302499608,0.4367011453743329,0.4179152722086744,0.18834240692142423,0.1143173363229983,-26.67933939294187,26.67933939294187,0,Home,13,2,Home_13_2_2,114990,115040,4599.6,4601.6,69.37140000000001,30.85121142857143,68.9181,30.158097142857144,valley,valley,False,False,True,False,False,False,False,False,True,False
B015238,3.719999999999345,9.955061840534752,9.91050535631772,9.74985000000001,-1.777228571428573,0.9955242383291275,1.0044958841769485,3.8556348852881217,2.649626472556545,0.18834240692142423,3.5008461076446156,0.24511434160923096,10.729880940543872,30.358944402350453,0,Home,13,2,Home_13_2_2,115040,115133,4601.6,4605.32,68.9181,30.158097142857144,78.66795,28.38086857142857,valley,valley,False,False,False,False,False,False,False,True,False,False
B015239,1.8800000000001091,8.938499401498694,8.752926802534825,6.377249999999989,-5.995365714285715,0.9792389538077549,1.0212012053968198,6.047861757836529,4.728402732189884,3.5008461076446156,6.013881786683174,0.7560286342912179,-41.42112146734036,41.42112146734036,0,Home,13,2,Home_13_2_2,115133,115180,4605.32,4607.2,78.66795,28.38086857142857,85.0452,22.385502857142857,valley,valley,True,False,False,False,False,False,False,False,False,False
