team,player,period,block_id,frames,start_s,end_s
Away,17,1,Away_17_1_27,585,1771.0,1794.36
Away,17,1,Away_17_1_28,713,1804.76,1833.24
Away,17,1,Away_17_1_29,158,1833.6,1839.88
Away,17,1,Away_17_1_30,18,1859.6,1860.28
Away,17,1,Away_17_1_31,1128,1886.04,1931.12
Away,17,1,Away_17_1_32,2081,1936.36,2019.56
Away,17,1,Away_17_1_33,581,2019.92,2043.12
Away,17,1,Away_17_1_34,136,2043.48,2048.88
Away,17,1,Away_17_1_35,1800,2058.64,2130.6
Away,17,1,Away_17_1_36,499,2130.96,2150.88
Away,17,1,Away_17_1_37,2129,2171.72,2256.84
Away,17,1,Away_17_1_38,377,2257.2,2272.24
Away,17,1,Away_17_1_39,2564,2300.56,2403.08
Away,17,1,Away_17_1_40,1029,2507.44,2548.56
Away,17,1,Away_17_1_41,2519,2548.92,2649.64
Away,17,1,Away_17_1_42,191,2668.28,2675.88
Away,17,1,Away_17_1_43,2989,2676.24,2795.76
Away,17,1,Away_17_1_44,1363,2796.12,2850.6
Away,17,2,Away_17_2_45,859,2850.92,2885.24
Away,17,2,Away_17_2_46,1266,2885.6,2936.2
Away,17,2,Away_17_2_47,216,2947.0,2955.6
Away,17,2,Away_17_2_48,2163,2965.4,3051.88
Away,17,2,Away_17_2_49,1575,3080.64,3143.6
Away,17,2,Away_17_2_50,703,3143.96,3172.04
Away,17,2,Away_17_2_51,1890,3187.28,3262.84
Away,17,2,Away_17_2_52,478,3295.96,3315.04
Away,17,2,Away_17_2_53,1511,3315.4,3375.8
Away,17,2,Away_17_2_54,513,3376.16,3396.64
Away,17,2,Away_17_2_55,952,3435.48,3473.52
Away,17,2,Away_17_2_56,51,3496.64,3498.64
Away,17,2,Away_17_2_57,470,3551.88,3570.64
Away,17,2,Away_17_2_58,2427,3571.0,3668.04
Away,17,2,Away_17_2_59,359,3668.4,3682.72
Away,17,2,Away_17_2_60,2531,3742.88,3844.08
Away,17,2,Away_17_2_61,867,3854.56,3889.2
Away,17,2,Away_17_2_62,1056,3889.56,3931.76
Away,17,2,Away_17_2_63,2346,3932.12,4025.92
Away,17,2,Away_17_2_64,1860,4026.36,4100.72
Away,17,2,Away_17_2_65,1017,4101.16,4141.8
Away,17,2,Away_17_2_66,3703,4142.24,4290.32
Away,17,2,Away_17_2_67,6015,4290.76,4531.32
Away,17,2,Away_17_2_68,815,4531.76,4564.32
Away,17,2,Away_17_2_69,5598,4583.88,4807.76
Away,17,2,Away_17_2_70,3485,4931.52,5070.88
Away,17,2,Away_17_2_71,2441,5071.32,5168.92
Away,17,2,Away_17_2_72,4000,5169.36,5329.32
Away,17,2,Away_17_2_73,1837,5329.76,5403.2
Away,17,2,Away_17_2_74,3444,5403.64,5541.36
Away,17,2,Away_17_2_75,1019,5541.8,5582.52
Away,17,2,Away_17_2_76,479,5582.96,5602.08
Away,17,2,Away_17_2_77,394,5645.72,5661.44
Away,17,2,Away_17_2_78,1096,5700.88,5744.68
Away,17,2,Away_17_2_79,1376,5745.12,5800.12
Away,18,1,Away_18_1_0,1365,0.24,54.8
Away,18,1,Away_18_1_1,1524,85.92,146.84
Away,18,1,Away_18_1_2,410,147.2,163.56
Away,18,1,Away_18_1_3,357,175.64,189.88
Away,18,1,Away_18_1_4,3688,202.48,349.96
Away,18,1,Away_18_1_5,222,354.92,363.76
Away,18,1,Away_18_1_6,411,368.8,385.2
Away,18,1,Away_18_1_7,1191,415.68,463.28
Away,18,1,Away_18_1_8,439,463.64,481.16
Away,18,1,Away_18_1_9,1242,505.64,555.28
Away,18,1,Away_18_1_10,1335,583.16,636.52
Away,18,1,Away_18_1_11,546,636.88,658.68
Away,18,1,Away_18_1_12,32,691.24,692.48
Away,18,1,Away_18_1_13,1405,728.32,784.48
Away,18,1,Away_18_1_14,1732,806.04,875.28
Away,18,1,Away_18_1_15,488,999.4,1018.88
Away,18,1,Away_18_1_16,221,1019.24,1028.04
Away,18,1,Away_18_1_17,2034,1061.96,1143.28
Away,18,1,Away_18_1_18,1572,1151.72,1214.56
Away,18,1,Away_18_1_19,1962,1214.92,1293.36
Away,18,1,Away_18_1_20,508,1293.72,1314.0
Away,18,1,Away_18_1_21,1423,1366.64,1423.52
Away,18,1,Away_18_1_22,175,1461.6,1468.56
Away,18,1,Away_18_1_23,1254,1475.4,1525.52
Away,18,1,Away_18_1_24,4326,1525.88,1698.88
Away,18,1,Away_18_1_25,234,1699.24,1708.56
Away,18,1,Away_18_1_26,1149,1724.72,1770.64
Away,18,1,Away_18_1_27,585,1771.0,1794.36
Away,18,1,Away_18_1_28,713,1804.76,1833.24
Away,18,1,Away_18_1_29,158,1833.6,1839.88
Away,18,1,Away_18_1_30,18,1859.6,1860.28
Away,18,1,Away_18_1_31,1128,1886.04,1931.12
Away,18,1,Away_18_1_32,2081,1936.36,2019.56
Away,18,1,Away_18_1_33,581,2019.92,2043.12
Away,18,1,Away_18_1_34,136,2043.48,2048.88
Away,18,1,Away_18_1_35,1800,2058.64,2130.6
Away,18,1,Away_18_1_36,499,2130.96,2150.88
Away,18,1,Away_18_1_37,2129,2171.72,2256.84
Away,18,1,Away_18_1_38,377,2257.2,2272.24
Away,18,1,Away_18_1_39,2564,2300.56,2403.08
Away,18,1,Away_18_1_40,1029,2507.44,2548.56
Away,18,1,Away_18_1_41,2519,2548.92,2649.64
Away,18,1,Away_18_1_42,191,2668.28,2675.88
Away,18,1,Away_18_1_43,2989,2676.24,2795.76
Away,18,1,Away_18_1_44,1363,2796.12,2850.6
Away,18,2,Away_18_2_45,859,2850.92,2885.24
Away,18,2,Away_18_2_46,1266,2885.6,2936.2
Away,18,2,Away_18_2_47,216,2947.0,2955.6
Away,18,2,Away_18_2_48,2163,2965.4,3051.88
Away,18,2,Away_18_2_49,1575,3080.64,3143.6
Away,18,2,Away_18_2_50,703,3143.96,3172.04
Away,18,2,Away_18_2_51,1890,3187.28,3262.84
Away,18,2,Away_18_2_52,478,3295.96,3315.04
Away,18,2,Away_18_2_53,1511,3315.4,3375.8
Away,18,2,Away_18_2_54,513,3376.16,3396.64
Away,18,2,Away_18_2_55,952,3435.48,3473.52
Away,18,2,Away_18_2_56,51,3496.64,3498.64
Away,18,2,Away_18_2_57,470,3551.88,3570.64
Away,18,2,Away_18_2_58,2427,3571.0,3668.04
Away,18,2,Away_18_2_59,359,3668.4,3682.72
Away,18,2,Away_18_2_60,2531,3742.88,3844.08
Away,18,2,Away_18_2_61,867,3854.56,3889.2
Away,18,2,Away_18_2_62,1056,3889.56,3931.76
Away,18,2,Away_18_2_63,2346,3932.12,4025.92
Away,18,2,Away_18_2_64,1860,4026.36,4100.72
Away,18,2,Away_18_2_65,1017,4101.16,4141.8
Away,18,2,Away_18_2_66,3703,4142.24,4290.32
Away,18,2,Away_18_2_67,6015,4290.76,4531.32
Away,18,2,Away_18_2_68,815,4531.76,4564.32
Away,18,2,Away_18_2_69,5598,4583.88,4807.76
Away,18,2,Away_18_2_70,3485,4931.52,5070.88
Away,18,2,Away_18_2_71,2441,5071.32,5168.92
Away,18,2,Away_18_2_72,4000,5169.36,5329.32
Away,18,2,Away_18_2_73,1837,5329.76,5403.2
Away,18,2,Away_18_2_74,3444,5403.64,5541.36
Away,18,2,Away_18_2_75,1019,5541.8,5582.52
Away,18,2,Away_18_2_76,479,5582.96,5602.08
Away,18,2,Away_18_2_77,394,5645.72,5661.44
Away,18,2,Away_18_2_78,1096,5700.88,5744.68
Away,18,2,Away_18_2_79,1376,5745.12,5800.12
Away,19,1,Away_19_1_0,1365,0.24,54.8
Away,19,1,Away_19_1_1,1524,85.92,146.84
Away,19,1,Away_19_1_2,410,147.2,163.56
Away,19,1,Away_19_1_3,357,175.64,189.88
Away,19,1,Away_19_1_4,3688,202.48,349.96
Away,19,1,Away_19_1_5,222,354.92,363.76
Away,19,1,Away_19_1_6,411,368.8,385.2
Away,19,1,Away_19_1_7,1191,415.68,463.28
Away,19,1,Away_19_1_8,439,463.64,481.16
Away,19,1,Away_19_1_9,1242,505.64,555.28
Away,19,1,Away_19_1_10,1335,583.16,636.52
Away,19,1,Away_19_1_11,546,636.88,658.68
Away,19,1,Away_19_1_12,32,691.24,692.48
Away,19,1,Away_19_1_13,1405,728.32,784.48
Away,19,1,Away_19_1_14,1732,806.04,875.28
Away,19,1,Away_19_1_15,488,999.4,1018.88
Away,19,1,Away_19_1_16,221,1019.24,1028.04
Away,19,1,Away_19_1_17,2034,1061.96,1143.28
Away,19,1,Away_19_1_18,1572,1151.72,1214.56
Away,19,1,Away_19_1_19,1962,1214.92,1293.36
Away,19,1,Away_19_1_20,508,1293.72,1314.0
Away,19,1,Away_19_1_21,1423,1366.64,1423.52
Away,19,1,Away_19_1_22,175,1461.6,1468.56
Away,19,1,Away_19_1_23,1254,1475.4,1525.52
Away,19,1,Away_19_1_24,4326,1525.88,1698.88
Away,19,1,Away_19_1_25,234,1699.24,1708.56
Away,19,1,Away_19_1_26,1149,1724.72,1770.64
Away,19,1,Away_19_1_27,585,1771.0,1794.36
Away,19,1,Away_19_1_28,713,1804.76,1833.24
Away,19,1,Away_19_1_29,158,1833.6,1839.88
Away,19,1,Away_19_1_30,18,1859.6,1860.28
Away,19,1,Away_19_1_31,1128,1886.04,1931.12
Away,19,1,Away_19_1_32,2081,1936.36,2019.56
Away,19,1,Away_19_1_33,581,2019.92,2043.12
Away,19,1,Away_19_1_34,136,2043.48,2048.88
Away,19,1,Away_19_1_35,1800,2058.64,2130.6
Away,19,1,Away_19_1_36,499,2130.96,2150.88
Away,19,1,Away_19_1_37,2129,2171.72,2256.84
Away,19,1,Away_19_1_38,377,2257.2,2272.24
Away,19,1,Away_19_1_39,2564,2300.56,2403.08
Away,19,1,Away_19_1_40,1029,2507.44,2548.56
Away,19,1,Away_19_1_41,2519,2548.92,2649.64
Away,19,1,Away_19_1_42,191,2668.28,2675.88
Away,19,1,Away_19_1_43,2989,2676.24,2795.76
Away,19,1,Away_19_1_44,1363,2796.12,2850.6
Away,19,2,Away_19_2_45,859,2850.92,2885.24
Away,19,2,Away_19_2_46,1266,2885.6,2936.2
Away,19,2,Away_19_2_47,216,2947.0,2955.6
Away,19,2,Away_19_2_48,2163,2965.4,3051.88
Away,19,2,Away_19_2_49,1575,3080.64,3143.6
Away,19,2,Away_19_2_50,703,3143.96,3172.04
Away,19,2,Away_19_2_51,1890,3187.28,3262.84
Away,19,2,Away_19_2_52,478,3295.96,3315.04
Away,19,2,Away_19_2_53,1511,3315.4,3375.8
Away,19,2,Away_19_2_54,513,3376.16,3396.64
Away,19,2,Away_19_2_55,952,3435.48,3473.52
Away,19,2,Away_19_2_56,51,3496.64,3498.64
Away,19,2,Away_19_2_57,470,3551.88,3570.64
Away,19,2,Away_19_2_58,2427,3571.0,3668.04
Away,19,2,Away_19_2_59,359,3668.4,3682.72
Away,19,2,Away_19_2_60,2531,3742.88,3844.08
Away,19,2,Away_19_2_61,867,3854.56,3889.2
Away,19,2,Away_19_2_62,1056,3889.56,3931.76
Away,19,2,Away_19_2_63,2346,3932.12,4025.92
Away,19,2,Away_19_2_64,1860,4026.36,4100.72
Away,19,2,Away_19_2_65,1017,4101.16,4141.8
Away,19,2,Away_19_2_66,3703,4142.24,4290.32
Away,19,2,Away_19_2_67,6015,4290.76,4531.32
Away,19,2,Away_19_2_68,815,4531.76,4564.32
Away,19,2,Away_19_2_69,4782,4583.88,4775.12
Away,20,1,Away_20_1_0,1365,0.24,54.8
Away,20,1,Away_20_1_1,1524,85.92,146.84
Away,20,1,Away_20_1_2,410,147.2,163.56
Away,20,1,Away_20_1_3,357,175.64,189.88
Away,20,1,Away_20_1_4,3688,202.48,349.96
Away,20,1,Away_20_1_5,222,354.92,363.76
Away,20,1,Away_20_1_6,411,368.8,385.2
Away,20,1,Away_20_1_7,1191,415.68,463.28
Away,20,1,Away_20_1_8,439,463.64,481.16
Away,20,1,Away_20_1_9,1242,505.64,555.28
Away,20,1,Away_20_1_10,1335,583.16,636.52
Away,20,1,Away_20_1_11,546,636.88,658.68
Away,20,1,Away_20_1_12,32,691.24,692.48
Away,20,1,Away_20_1_13,1405,728.32,784.48
Away,20,1,Away_20_1_14,1732,806.04,875.28
Away,20,1,Away_20_1_15,488,999.4,1018.88
Away,20,1,Away_20_1_16,221,1019.24,1028.04
Away,20,1,Away_20_1_17,2034,1061.96,1143.28
Away,20,1,Away_20_1_18,1572,1151.72,1214.56
Away,20,1,Away_20_1_19,1962,1214.92,1293.36
Away,20,1,Away_20_1_20,508,1293.72,1314.0
Away,20,1,Away_20_1_21,1423,1366.64,1423.52
Away,20,1,Away_20_1_22,175,1461.6,1468.56
Away,20,1,Away_20_1_23,1254,1475.4,1525.52
Away,20,1,Away_20_1_24,4326,1525.88,1698.88
Away,20,1,Away_20_1_25,234,1699.24,1708.56
Away,20,1,Away_20_1_26,1149,1724.72,1770.64
Away,20,1,Away_20_1_27,585,1771.0,1794.36
Away,20,1,Away_20_1_28,713,1804.76,1833.24
Away,20,1,Away_20_1_29,158,1833.6,1839.88
Away,20,1,Away_20_1_30,18,1859.6,1860.28
Away,20,1,Away_20_1_31,1128,1886.04,1931.12
Away,20,1,Away_20_1_32,2081,1936.36,2019.56
Away,20,1,Away_20_1_33,581,2019.92,2043.12
Away,20,1,Away_20_1_34,136,2043.48,2048.88
Away,20,1,Away_20_1_35,1800,2058.64,2130.6
Away,20,1,Away_20_1_36,499,2130.96,2150.88
Away,20,1,Away_20_1_37,2129,2171.72,2256.84
Away,20,1,Away_20_1_38,377,2257.2,2272.24
Away,20,1,Away_20_1_39,2564,2300.56,2403.08
Away,20,1,Away_20_1_40,1029,2507.44,2548.56
Away,20,1,Away_20_1_41,2519,2548.92,2649.64
Away,20,1,Away_20_1_42,191,2668.28,2675.88
Away,20,1,Away_20_1_43,2989,2676.24,2795.76
Away,20,1,Away_20_1_44,1363,2796.12,2850.6
Away,20,2,Away_20_2_45,859,2850.92,2885.24
Away,20,2,Away_20_2_46,1266,2885.6,2936.2
Away,20,2,Away_20_2_47,216,2947.0,2955.6
Away,20,2,Away_20_2_48,2163,2965.4,3051.88
Away,20,2,Away_20_2_49,1575,3080.64,3143.6
Away,20,2,Away_20_2_50,703,3143.96,3172.04
Away,20,2,Away_20_2_51,1890,3187.28,3262.84
Away,20,2,Away_20_2_52,478,3295.96,3315.04
Away,20,2,Away_20_2_53,1511,3315.4,3375.8
Away,20,2,Away_20_2_54,513,3376.16,3396.64
Away,20,2,Away_20_2_55,952,3435.48,3473.52
Away,20,2,Away_20_2_56,51,3496.64,3498.64
Away,20,2,Away_20_2_57,470,3551.88,3570.64
Away,20,2,Away_20_2_58,2427,3571.0,3668.04
Away,20,2,Away_20_2_59,359,3668.4,3682.72
Away,20,2,Away_20_2_60,2531,3742.88,3844.08
Away,20,2,Away_20_2_61,867,3854.56,3889.2
Away,20,2,Away_20_2_62,1056,3889.56,3931.76
Away,20,2,Away_20_2_63,2346,3932.12,4025.92
Away,20,2,Away_20_2_64,1860,4026.36,4100.72
Away,20,2,Away_20_2_65,1017,4101.16,4141.8
Away,20,2,Away_20_2_66,3703,4142.24,4290.32
Away,20,2,Away_20_2_67,6015,4290.76,4531.32
Away,20,2,Away_20_2_68,815,4531.76,4564.32
Away,20,2,Away_20_2_69,5598,4583.88,4807.76
Away,20,2,Away_20_2_70,3485,4931.52,5070.88
Away,20,2,Away_20_2_71,2441,5071.32,5168.92
Away,20,2,Away_20_2_72,4000,5169.36,5329.32
Away,20,2,Away_20_2_73,1837,5329.76,5403.2
Away,20,2,Away_20_2_74,3444,5403.64,5541.36
Away,20,2,Away_20_2_75,1019,5541.8,5582.52
Away,20,2,Away_20_2_76,479,5582.96,5602.08
Away,20,2,Away_20_2_77,394,5645.72,5661.44
Away,20,2,Away_20_2_78,1096,5700.88,5744.68
Away,20,2,Away_20_2_79,1376,5745.12,5800.12
Away,21,1,Away_21_1_0,1365,0.24,54.8
Away,21,1,Away_21_1_1,1524,85.92,146.84
Away,21,1,Away_21_1_2,410,147.2,163.56
Away,21,1,Away_21_1_3,357,175.64,189.88
Away,21,1,Away_21_1_4,3688,202.48,349.96
Away,21,1,Away_21_1_5,222,354.92,363.76
Away,21,1,Away_21_1_6,411,368.8,385.2
Away,21,1,Away_21_1_7,1191,415.68,463.28
Away,21,1,Away_21_1_8,439,463.64,481.16
Away,21,1,Away_21_1_9,1242,505.64,555.28
Away,21,1,Away_21_1_10,1335,583.16,636.52
Away,21,1,Away_21_1_11,546,636.88,658.68
Away,21,1,Away_21_1_12,32,691.24,692.48
Away,21,1,Away_21_1_13,1405,728.32,784.48
Away,21,1,Away_21_1_14,1732,806.04,875.28
Away,21,1,Away_21_1_15,488,999.4,1018.88
Away,21,1,Away_21_1_16,221,1019.24,1028.04
Away,21,1,Away_21_1_17,2034,1061.96,1143.28
Away,21,1,Away_21_1_18,1572,1151.72,1214.56
Away,21,1,Away_21_1_19,1962,1214.92,1293.36
Away,21,1,Away_21_1_20,508,1293.72,1314.0
Away,21,1,Away_21_1_21,1423,1366.64,1423.52
Away,21,1,Away_21_1_22,175,1461.6,1468.56
Away,21,1,Away_21_1_23,1254,1475.4,1525.52
Away,21,1,Away_21_1_24,4326,1525.88,1698.88
Away,21,1,Away_21_1_25,234,1699.24,1708.56
Away,21,1,Away_21_1_26,1149,1724.72,1770.64
Away,21,1,Away_21_1_27,585,1771.0,1794.36
Away,21,1,Away_21_1_28,713,1804.76,1833.24
Away,21,1,Away_21_1_29,158,1833.6,1839.88
Away,21,1,Away_21_1_30,18,1859.6,1860.28
Away,21,1,Away_21_1_31,1128,1886.04,1931.12
Away,21,1,Away_21_1_32,2081,1936.36,2019.56
Away,21,1,Away_21_1_33,581,2019.92,2043.12
Away,21,1,Away_21_1_34,136,2043.48,2048.88
Away,21,1,Away_21_1_35,1800,2058.64,2130.6
Away,21,1,Away_21_1_36,499,2130.96,2150.88
Away,21,1,Away_21_1_37,2129,2171.72,2256.84
Away,21,1,Away_21_1_38,377,2257.2,2272.24
Away,21,1,Away_21_1_39,2564,2300.56,2403.08
Away,21,1,Away_21_1_40,1029,2507.44,2548.56
Away,21,1,Away_21_1_41,2519,2548.92,2649.64
Away,21,1,Away_21_1_42,191,2668.28,2675.88
Away,21,1,Away_21_1_43,2989,2676.24,2795.76
Away,21,1,Away_21_1_44,1363,2796.12,2850.6
Away,21,2,Away_21_2_45,859,2850.92,2885.24
Away,21,2,Away_21_2_46,1266,2885.6,2936.2
Away,21,2,Away_21_2_47,216,2947.0,2955.6
Away,21,2,Away_21_2_48,2163,2965.4,3051.88
Away,21,2,Away_21_2_49,1575,3080.64,3143.6
Away,21,2,Away_21_2_50,703,3143.96,3172.04
Away,21,2,Away_21_2_51,1890,3187.28,3262.84
Away,21,2,Away_21_2_52,478,3295.96,3315.04
Away,21,2,Away_21_2_53,1511,3315.4,3375.8
Away,21,2,Away_21_2_54,513,3376.16,3396.64
Away,21,2,Away_21_2_55,952,3435.48,3473.52
Away,21,2,Away_21_2_56,51,3496.64,3498.64
Away,21,2,Away_21_2_57,470,3551.88,3570.64
Away,21,2,Away_21_2_58,2427,3571.0,3668.04
Away,21,2,Away_21_2_59,359,3668.4,3682.72
Away,21,2,Away_21_2_60,2531,3742.88,3844.08
Away,21,2,Away_21_2_61,867,3854.56,3889.2
Away,21,2,Away_21_2_62,1056,3889.56,3931.76
Away,21,2,Away_21_2_63,2346,3932.12,4025.92
Away,21,2,Away_21_2_64,1860,4026.36,4100.72
Away,21,2,Away_21_2_65,1017,4101.16,4141.8
Away,21,2,Away_21_2_66,3703,4142.24,4290.32
Away,21,2,Away_21_2_67,6015,4290.76,4531.32
Away,21,2,Away_21_2_68,815,4531.76,4564.32
Away,21,2,Away_21_2_69,5598,4583.88,4807.76
Away,21,2,Away_21_2_70,3485,4931.52,5070.88
Away,21,2,Away_21_2_71,2441,5071.32,5168.92
Away,21,2,Away_21_2_72,4000,5169.36,5329.32
Away,21,2,Away_21_2_73,1837,5329.76,5403.2
Away,21,2,Away_21_2_74,3444,5403.64,5541.36
Away,21,2,Away_21_2_75,1019,5541.8,5582.52
Away,21,2,Away_21_2_76,479,5582.96,5602.08
Away,21,2,Away_21_2_77,394,5645.72,5661.44
Away,21,2,Away_21_2_78,1096,5700.88,5744.68
Away,21,2,Away_21_2_79,1376,5745.12,5800.12
Away,22,1,Away_22_1_0,1365,0.24,54.8
Away,22,1,Away_22_1_1,1524,85.92,146.84
Away,22,1,Away_22_1_2,410,147.2,163.56
Away,22,1,Away_22_1_3,357,175.64,189.88
Away,22,1,Away_22_1_4,3688,202.48,349.96
Away,22,1,Away_22_1_5,222,354.92,363.76
Away,22,1,Away_22_1_6,411,368.8,385.2
Away,22,1,Away_22_1_7,1191,415.68,463.28
Away,22,1,Away_22_1_8,439,463.64,481.16
Away,22,1,Away_22_1_9,1242,505.64,555.28
Away,22,1,Away_22_1_10,1335,583.16,636.52
Away,22,1,Away_22_1_11,546,636.88,658.68
Away,22,1,Away_22_1_12,32,691.24,692.48
Away,22,1,Away_22_1_13,1405,728.32,784.48
Away,22,1,Away_22_1_14,1732,806.04,875.28
Away,22,1,Away_22_1_15,488,999.4,1018.88
Away,22,1,Away_22_1_16,221,1019.24,1028.04
Away,22,1,Away_22_1_17,2034,1061.96,1143.28
Away,22,1,Away_22_1_18,1572,1151.72,1214.56
Away,22,1,Away_22_1_19,1962,1214.92,1293.36
Away,22,1,Away_22_1_20,508,1293.72,1314.0
Away,22,1,Away_22_1_21,1423,1366.64,1423.52
Away,22,1,Away_22_1_22,175,1461.6,1468.56
Away,22,1,Away_22_1_23,1254,1475.4,1525.52
Away,22,1,Away_22_1_24,4326,1525.88,1698.88
Away,22,1,Away_22_1_25,234,1699.24,1708.56
Away,22,1,Away_22_1_26,1149,1724.72,1770.64
Away,22,1,Away_22_1_27,585,1771.0,1794.36
Away,22,1,Away_22_1_28,713,1804.76,1833.24
Away,22,1,Away_22_1_29,158,1833.6,1839.88
Away,22,1,Away_22_1_30,18,1859.6,1860.28
Away,22,1,Away_22_1_31,1128,1886.04,1931.12
Away,22,1,Away_22_1_32,2081,1936.36,2019.56
Away,22,1,Away_22_1_33,581,2019.92,2043.12
Away,22,1,Away_22_1_34,136,2043.48,2048.88
Away,22,1,Away_22_1_35,1800,2058.64,2130.6
Away,22,1,Away_22_1_36,499,2130.96,2150.88
Away,22,1,Away_22_1_37,2129,2171.72,2256.84
Away,22,1,Away_22_1_38,377,2257.2,2272.24
Away,22,1,Away_22_1_39,2564,2300.56,2403.08
Away,22,1,Away_22_1_40,1029,2507.44,2548.56
Away,22,1,Away_22_1_41,2519,2548.92,2649.64
Away,22,1,Away_22_1_42,191,2668.28,2675.88
Away,22,1,Away_22_1_43,2989,2676.24,2795.76
Away,22,1,Away_22_1_44,1363,2796.12,2850.6
Away,22,2,Away_22_2_45,859,2850.92,2885.24
Away,22,2,Away_22_2_46,1266,2885.6,2936.2
Away,22,2,Away_22_2_47,216,2947.0,2955.6
Away,22,2,Away_22_2_48,2163,2965.4,3051.88
Away,22,2,Away_22_2_49,1575,3080.64,3143.6
Away,22,2,Away_22_2_50,703,3143.96,3172.04
Away,22,2,Away_22_2_51,1890,3187.28,3262.84
Away,22,2,Away_22_2_52,478,3295.96,3315.04
Away,22,2,Away_22_2_53,1511,3315.4,3375.8
Away,22,2,Away_22_2_54,513,3376.16,3396.64
Away,22,2,Away_22_2_55,952,3435.48,3473.52
Away,22,2,Away_22_2_56,51,3496.64,3498.64
Away,22,2,Away_22_2_57,470,3551.88,3570.64
Away,22,2,Away_22_2_58,2427,3571.0,3668.04
Away,22,2,Away_22_2_59,359,3668.4,3682.72
Away,22,2,Away_22_2_60,2531,3742.88,3844.08
Away,22,2,Away_22_2_61,867,3854.56,3889.2
Away,22,2,Away_22_2_62,1056,3889.56,3931.76
Away,22,2,Away_22_2_63,2346,3932.12,4025.92
Away,22,2,Away_22_2_64,1860,4026.36,4100.72
Away,22,2,Away_22_2_65,1017,4101.16,4141.8
Away,22,2,Away_22_2_66,3311,4142.24,4274.64
Away,23,1,Away_23_1_0,1365,0.24,54.8
Away,23,1,Away_23_1_1,1524,85.92,146.84
Away,23,1,Away_23_1_2,410,147.2,163.56
Away,23,1,Away_23_1_3,357,175.64,189.88
Away,23,1,Away_23_1_4,3688,202.48,349.96
Away,23,1,Away_23_1_5,222,354.92,363.76
Away,23,1,Away_23_1_6,411,368.8,385.2
Away,23,1,Away_23_1_7,1191,415.68,463.28
Away,23,1,Away_23_1_8,439,463.64,481.16
Away,23,1,Away_23_1_9,1242,505.64,555.28
Away,23,1,Away_23_1_10,1335,583.16,636.52
Away,23,1,Away_23_1_11,546,636.88,658.68
Away,23,1,Away_23_1_12,32,691.24,692.48
Away,23,1,Away_23_1_13,1405,728.32,784.48
Away,23,1,Away_23_1_14,1732,806.04,875.28
Away,23,1,Away_23_1_15,488,999.4,1018.88
Away,23,1,Away_23_1_16,221,1019.24,1028.04
Away,23,1,Away_23_1_17,2034,1061.96,1143.28
Away,23,1,Away_23_1_18,1572,1151.72,1214.56
Away,23,1,Away_23_1_19,1962,1214.92,1293.36
Away,23,1,Away_23_1_20,508,1293.72,1314.0
Away,23,1,Away_23_1_21,1423,1366.64,1423.52
Away,23,1,Away_23_1_22,175,1461.6,1468.56
Away,23,1,Away_23_1_23,1254,1475.4,1525.52
Away,23,1,Away_23_1_24,4326,1525.88,1698.88
Away,23,1,Away_23_1_25,234,1699.24,1708.56
Away,23,1,Away_23_1_26,1149,1724.72,1770.64
Away,23,1,Away_23_1_27,585,1771.0,1794.36
Away,23,1,Away_23_1_28,713,1804.76,1833.24
Away,23,1,Away_23_1_29,158,1833.6,1839.88
Away,23,1,Away_23_1_30,18,1859.6,1860.28
Away,23,1,Away_23_1_31,1128,1886.04,1931.12
Away,23,1,Away_23_1_32,2081,1936.36,2019.56
Away,23,1,Away_23_1_33,581,2019.92,2043.12
Away,23,1,Away_23_1_34,136,2043.48,2048.88
Away,23,1,Away_23_1_35,1800,2058.64,2130.6
Away,23,1,Away_23_1_36,499,2130.96,2150.88
Away,23,1,Away_23_1_37,2129,2171.72,2256.84
Away,23,1,Away_23_1_38,377,2257.2,2272.24
Away,23,1,Away_23_1_39,2564,2300.56,2403.08
Away,23,1,Away_23_1_40,1029,2507.44,2548.56
Away,23,1,Away_23_1_41,2519,2548.92,2649.64
Away,23,1,Away_23_1_42,191,2668.28,2675.88
Away,23,1,Away_23_1_43,2989,2676.24,2795.76
Away,23,1,Away_23_1_44,1363,2796.12,2850.6
Away,23,2,Away_23_2_45,859,2850.92,2885.24
Away,23,2,Away_23_2_46,1266,2885.6,2936.2
Away,23,2,Away_23_2_47,216,2947.0,2955.6
Away,23,2,Away_23_2_48,2163,2965.4,3051.88
Away,23,2,Away_23_2_49,1575,3080.64,3143.6
Away,23,2,Away_23_2_50,703,3143.96,3172.04
Away,23,2,Away_23_2_51,1890,3187.28,3262.84
Away,23,2,Away_23_2_52,478,3295.96,3315.04
Away,23,2,Away_23_2_53,1511,3315.4,3375.8
Away,23,2,Away_23_2_54,513,3376.16,3396.64
Away,23,2,Away_23_2_55,952,3435.48,3473.52
Away,23,2,Away_23_2_56,51,3496.64,3498.64
Away,23,2,Away_23_2_57,470,3551.88,3570.64
Away,23,2,Away_23_2_58,2427,3571.0,3668.04
Away,23,2,Away_23_2_59,359,3668.4,3682.72
Away,23,2,Away_23_2_60,2531,3742.88,3844.08
Away,23,2,Away_23_2_61,867,3854.56,3889.2
Away,23,2,Away_23_2_62,1056,3889.56,3931.76
Away,23,2,Away_23_2_63,2346,3932.12,4025.92
Away,23,2,Away_23_2_64,1860,4026.36,4100.72
