match_id,variable,rank_group,n,median,q1,q3,mean,sd
J03WN1,unit_depth_span_m,middle,19504,30.9750001218,25.8442855562,36.4857147591,31.3582561619,8.33831926074
J03WN1,unit_depth_span_m,near,14628,30.9750001218,25.8442855562,36.4857147591,31.3582561619,8.33839051838
J03WN1,unit_width_span_m,far,14628,33.308570964,28.6785714967,38.1414286409,32.7868789124,7.32028341903
J03WN1,unit_width_span_m,middle,19504,33.308570964,28.6785714967,38.1414286409,32.7868789124,7.32022086186
J03WN1,unit_width_span_m,near,14628,33.308570964,28.6785714967,38.1414286409,32.7868789124,7.32028341903
J03WOH,attacker_abs_lateral_offset_from_centroid_m,far,33861,9.3162856698,4.49342857174,15.8158568961,10.8483696408,7.92718890019
J03WOH,attacker_abs_lateral_offset_from_centroid_m,middle,45148,9.3162856698,4.49342857174,15.8158568961,10.8483696408,7.92715963578
J03WOH,attacker_abs_lateral_offset_from_centroid_m,near,33861,9.3162856698,4.49342857174,15.8158568961,10.8483696408,7.92718890019
J03WOH,attacker_defender_start_distance_m,far,33861,34.1659202728,27.6496531653,41.3909341135,34.8754596562,9.87011322814
J03WOH,attacker_defender_start_distance_m,middle,45148,21.6275362302,16.0420594333,28.3211429267,22.6368821526,8.85214440969
J03WOH,attacker_defender_start_distance_m,near,33861,9.91966869216,5.74576739491,15.0142360342,11.0856883144,6.94657283311
J03WOH,attacker_goalward_offset_from_centroid_m,far,33861,-6.0371429239,-15.0284287299,4.35814317976,-5.30520378807,13.2398563855
J03WOH,attacker_goalward_offset_from_centroid_m,middle,45148,-6.0371429239,-15.0284287299,4.35814317976,-5.30520378807,13.2398075086
J03WOH,attacker_goalward_offset_from_centroid_m,near,33861,-6.0371429239,-15.0284287299,4.35814317976,-5.30520378807,13.2398563855
J03WOH,ball_abs_lateral_offset_from_centroid_m,far,33861,11.9161429422,5.46299995439,18.1037141868,12.1878286438,7.77611273156
J03WOH,ball_abs_lateral_offset_from_centroid_m,middle,45148,11.9161429422,5.46299995439,18.1037141868,12.1878286438,7.77608402487
J03WOH,ball_abs_lateral_offset_from_centroid_m,near,33861,11.9161429422,5.46299995439,18.1037141868,12.1878286438,7.77611273156
