match_id,variable,distance_rank,n,median,q1,q3
J03WOH,prior_absolute_path_m,6,11287,3.24628272622,2.20213639954,6.04948306274
J03WOH,prior_absolute_path_m,7,11287,3.25266179632,2.18466845914,5.96522525457
J03WOH,prior_absolute_path_m,8,11287,3.20009858288,2.11641549967,5.88516097016
J03WOH,prior_absolute_path_m,9,11287,3.16009014964,2.16575564975,5.92353629216
J03WOH,prior_absolute_path_m,10,11287,3.15463648788,2.08575484778,5.76249298985
J03WOH,prior_attacker_path_m,1,11287,3.13852738865,2.0628080423,5.7142342622
J03WOH,prior_attacker_path_m,2,11287,3.13852738865,2.0628080423,5.7142342622
J03WOH,prior_attacker_path_m,3,11287,3.13852738865,2.0628080423,5.7142342622
J03WOH,prior_attacker_path_m,4,11287,3.13852738865,2.0628080423,5.7142342622
J03WOH,prior_attacker_path_m,5,11287,3.13852738865,2.0628080423,5.7142342622
J03WOH,prior_attacker_path_m,6,11287,3.13852738865,2.0628080423,5.7142342622
J03WOH,prior_attacker_path_m,7,11287,3.13852738865,2.0628080423,5.7142342622
J03WOH,prior_attacker_path_m,8,11287,3.13852738865,2.0628080423,5.7142342622
J03WOH,prior_attacker_path_m,9,11287,3.13852738865,2.0628080423,5.7142342622
J03WOH,prior_attacker_path_m,10,11287,3.13852738865,2.0628080423,5.7142342622
J03WOH,prior_defensive_centroid_path_m,1,11287,2.75058254205,1.37239912729,5.0406622783
J03WOH,prior_defensive_centroid_path_m,2,11287,2.75058254205,1.37239912729,5.0406622783
J03WOH,prior_defensive_centroid_path_m,3,11287,2.75058254205,1.37239912729,5.0406622783
J03WOH,prior_defensive_centroid_path_m,4,11287,2.75058254205,1.37239912729,5.0406622783
J03WOH,prior_defensive_centroid_path_m,5,11287,2.75058254205,1.37239912729,5.0406622783
J03WOH,prior_defensive_centroid_path_m,6,11287,2.75058254205,1.37239912729,5.0406622783
J03WOH,prior_defensive_centroid_path_m,7,11287,2.75058254205,1.37239912729,5.0406622783
J03WOH,prior_defensive_centroid_path_m,8,11287,2.75058254205,1.37239912729,5.0406622783
J03WOH,prior_defensive_centroid_path_m,9,11287,2.75058254205,1.37239912729,5.0406622783
J03WOH,prior_defensive_centroid_path_m,10,11287,2.75058254205,1.37239912729,5.0406622783
J03WOH,prior_focal_relative_path_m,1,11287,2.30931542814,1.4346374042,3.63649587387
J03WOH,prior_focal_relative_path_m,2,11287,2.29519928628,1.42470538937,3.63527584204
J03WOH,prior_focal_relative_path_m,3,11287,2.2522297566,1.38504914223,3.55424827854
J03WOH,prior_focal_relative_path_m,4,11287,2.28074878061,1.40327954898,3.50854530926
J03WOH,prior_focal_relative_path_m,5,11287,2.22504687498,1.40242250664,3.48166624658
J03WOH,prior_focal_relative_path_m,6,11287,2.25575338901,1.41722358305,3.48309029089
J03WOH,prior_focal_relative_path_m,7,11287,2.27108634404,1.44991563608,3.55467927615
J03WOH,prior_focal_relative_path_m,8,11287,2.28676851459,1.43356119183,3.55754549099
J03WOH,prior_focal_relative_path_m,9,11287,2.33142977881,1.48098385279,3.54877354224
J03WOH,prior_focal_relative_path_m,10,11287,2.45237004756,1.56132511579,3.84842386598
J03WOH,prior_other_nine_mean_absolute_path_m,1,11287,3.73889793006,2.33909942809,5.79311107338
J03WOH,prior_other_nine_mean_absolute_path_m,2,11287,3.74242850516,2.33909942809,5.80764589049
J03WOH,prior_other_nine_mean_absolute_path_m,3,11287,3.75417589582,2.32772734357,5.78887472933
J03WOH,prior_other_nine_mean_absolute_path_m,4,11287,3.76382710458,2.33930649748,5.76529558524
J03WOH,prior_other_nine_mean_absolute_path_m,5,11287,3.76833386506,2.32900095482,5.80650386991
J03WOH,prior_other_nine_mean_absolute_path_m,6,11287,3.77800372504,2.33780815914,5.8096476718
J03WOH,prior_other_nine_mean_absolute_path_m,7,11287,3.76870483539,2.32310761672,5.83949315583
J03WOH,prior_other_nine_mean_absolute_path_m,8,11287,3.76382710458,2.32869383412,5.83160438628
J03WOH,prior_other_nine_mean_absolute_path_m,9,11287,3.74824087657,2.32227059244,5.85260091286
J03WOH,prior_other_nine_mean_absolute_path_m,10,11287,3.74365879788,2.34386648356,5.85117054832
J03WOH,prior_terminal_speed_mps,1,11287,1.55223868822,1.01078588781,3.04211613875
J03WOH,prior_terminal_speed_mps,2,11287,1.55592760396,1.00031917545,3.00912919646
J03WOH,prior_terminal_speed_mps,3,11287,1.57020912756,1.03015652484,3.10098171908
J03WOH,prior_terminal_speed_mps,4,11287,1.59119238456,1.03817533205,3.13767910207
J03WOH,prior_terminal_speed_mps,5,11287,1.59119238456,1.02829839275,3.12535550057
J03WOH,prior_terminal_speed_mps,6,11287,1.57669677495,1.05523609245,3.08210232068
J03WOH,prior_terminal_speed_mps,7,11287,1.57305153377,1.02270030246,2.99510666676
J03WOH,prior_terminal_speed_mps,8,11287,1.57020994098,1.01644811407,2.9565304664
J03WOH,prior_terminal_speed_mps,9,11287,1.54935575432,1.01644649848,2.97759410944
J03WOH,prior_terminal_speed_mps,10,11287,1.52069051219,0.964947140627,2.84864886027
J03WOH,unit_depth_span_m,1,11287,34.1114286695,28.2728571211,41.2371428353
J03WOH,unit_depth_span_m,2,11287,34.1114286695,28.2728571211,41.2371428353
J03WOH,unit_depth_span_m,3,11287,34.1114286695,28.2728571211,41.2371428353
J03WOH,unit_depth_span_m,4,11287,34.1114286695,28.2728571211,41.2371428353
J03WOH,unit_depth_span_m,5,11287,34.1114286695,28.2728571211,41.2371428353
J03WOH,unit_depth_span_m,6,11287,34.1114286695,28.2728571211,41.2371428353
J03WOH,unit_depth_span_m,7,11287,34.1114286695,28.2728571211,41.2371428353
J03WOH,unit_depth_span_m,8,11287,34.1114286695,28.2728571211,41.2371428353
J03WOH,unit_depth_span_m,9,11287,34.1114286695,28.2728571211,41.2371428353
J03WOH,unit_depth_span_m,10,11287,34.1114286695,28.2728571211,41.2371428353
J03WOH,unit_width_span_m,1,11287,37.9299997602,32.7199995858,43.1114286695
J03WOH,unit_width_span_m,2,11287,37.9299997602,32.7199995858,43.1114286695
J03WOH,unit_width_span_m,3,11287,37.9299997602,32.7199995858,43.1114286695
J03WOH,unit_width_span_m,4,11287,37.9299997602,32.7199995858,43.1114286695
J03WOH,unit_width_span_m,5,11287,37.9299997602,32.7199995858,43.1114286695
J03WOH,unit_width_span_m,6,11287,37.9299997602,32.7199995858,43.1114286695
J03WOH,unit_width_span_m,7,11287,37.9299997602,32.7199995858,43.1114286695
J03WOH,unit_width_span_m,8,11287,37.9299997602,32.7199995858,43.1114286695
J03WOH,unit_width_span_m,9,11287,37.9299997602,32.7199995858,43.1114286695
J03WOH,unit_width_span_m,10,11287,37.9299997602,32.7199995858,43.1114286695
J03WOY,attacker_abs_lateral_offset_from_centroid_m,1,11579,9.41371433394,4.48178566694,15.8242858423
J03WOY,attacker_abs_lateral_offset_from_centroid_m,2,11579,9.41371433394,4.48178566694,15.8242858423
J03WOY,attacker_abs_lateral_offset_from_centroid_m,3,11579,9.41371433394,4.48178566694,15.8242858423
J03WOY,attacker_abs_lateral_offset_from_centroid_m,4,11579,9.41371433394,4.48178566694,15.8242858423
J03WOY,attacker_abs_lateral_offset_from_centroid_m,5,11579,9.41371433394,4.48178566694,15.8242858423
J03WOY,attacker_abs_lateral_offset_from_centroid_m,6,11579,9.41371433394,4.48178566694,15.8242858423
J03WOY,attacker_abs_lateral_offset_from_centroid_m,7,11579,9.41371433394,4.48178566694,15.8242858423
J03WOY,attacker_abs_lateral_offset_from_centroid_m,8,11579,9.41371433394,4.48178566694,15.8242858423
J03WOY,attacker_abs_lateral_offset_from_centroid_m,9,11579,9.41371433394,4.48178566694,15.8242858423
J03WOY,attacker_abs_lateral_offset_from_centroid_m,10,11579,9.41371433394,4.48178566694,15.8242858423
J03WOY,attacker_defender_start_distance_m,1,11579,5.19046638512,2.97612763501,8.64185765136
J03WOY,attacker_defender_start_distance_m,2,11579,10.3714933837,7.19917391184,14.7378231329
J03WOY,attacker_defender_start_distance_m,3,11579,13.8560786285,10.2624717088,18.8657582166
J03WOY,attacker_defender_start_distance_m,4,11579,17.0498536951,12.9354768081,22.7170335043
J03WOY,attacker_defender_start_distance_m,5,11579,20.1088961355,15.4234572241,26.1464318624
J03WOY,attacker_defender_start_distance_m,6,11579,23.1733706267,17.9770249384,29.4737812253
J03WOY,attacker_defender_start_distance_m,7,11579,26.39558981,20.8008661771,32.7693471168
J03WOY,attacker_defender_start_distance_m,8,11579,29.7986397554,23.7291633489,36.0397084719
J03WOY,attacker_defender_start_distance_m,9,11579,33.3960086227,26.9454143836,39.8283007368
J03WOY,attacker_defender_start_distance_m,10,11579,37.7015951394,31.2580658628,44.5259467048
J03WOY,attacker_goalward_offset_from_centroid_m,1,11579,-5.72899935586,-14.8526422914,4.23328576769
J03WOY,attacker_goalward_offset_from_centroid_m,2,11579,-5.72899935586,-14.8526422914,4.23328576769
J03WOY,attacker_goalward_offset_from_centroid_m,3,11579,-5.72899935586,-14.8526422914,4.23328576769
J03WOY,attacker_goalward_offset_from_centroid_m,4,11579,-5.72899935586,-14.8526422914,4.23328576769
J03WOY,attacker_goalward_offset_from_centroid_m,5,11579,-5.72899935586,-14.8526422914,4.23328576769
J03WOY,attacker_goalward_offset_from_centroid_m,6,11579,-5.72899935586,-14.8526422914,4.23328576769
J03WOY,attacker_goalward_offset_from_centroid_m,7,11579,-5.72899935586,-14.8526422914,4.23328576769
J03WOY,attacker_goalward_offset_from_centroid_m,8,11579,-5.72899935586,-14.8526422914,4.23328576769
J03WOY,attacker_goalward_offset_from_centroid_m,9,11579,-5.72899935586,-14.8526422914,4.23328576769
J03WOY,attacker_goalward_offset_from_centroid_m,10,11579,-5.72899935586,-14.8526422914,4.23328576769
J03WOY,ball_abs_lateral_offset_from_centroid_m,1,11579,11.0575714026,5.07785704104,17.5162855778
J03WOY,ball_abs_lateral_offset_from_centroid_m,2,11579,11.0575714026,5.07785704104,17.5162855778
J03WOY,ball_abs_lateral_offset_from_centroid_m,3,11579,11.0575714026,5.07785704104,17.5162855778
J03WOY,ball_abs_lateral_offset_from_centroid_m,4,11579,11.0575714026,5.07785704104,17.5162855778
J03WOY,ball_abs_lateral_offset_from_centroid_m,5,11579,11.0575714026,5.07785704104,17.5162855778
J03WOY,ball_abs_lateral_offset_from_centroid_m,6,11579,11.0575714026,5.07785704104,17.5162855778
J03WOY,ball_abs_lateral_offset_from_centroid_m,7,11579,11.0575714026,5.07785704104,17.5162855778
J03WOY,ball_abs_lateral_offset_from_centroid_m,8,11579,11.0575714026,5.07785704104,17.5162855778
J03WOY,ball_abs_lateral_offset_from_centroid_m,9,11579,11.0575714026,5.07785704104,17.5162855778
J03WOY,ball_abs_lateral_offset_from_centroid_m,10,11579,11.0575714026,5.07785704104,17.5162855778
J03WOY,ball_defender_distance_m,1,11579,25.5833342725,15.0452031543,36.2602827419
J03WOY,ball_defender_distance_m,2,11579,24.7344887709,14.4169552528,35.6016377331
J03WOY,ball_defender_distance_m,3,11579,23.8443952084,14.3845743929,34.4443124754
J03WOY,ball_defender_distance_m,4,11579,23.9163458539,14.7134873847,33.851076001
J03WOY,ball_defender_distance_m,5,11579,24.0697942745,15.1408077375,34.237057258
J03WOY,ball_defender_distance_m,6,11579,24.6341366797,15.3954521891,34.902638651
J03WOY,ball_defender_distance_m,7,11579,25.3635657132,15.7094652997,35.4065923331
J03WOY,ball_defender_distance_m,8,11579,26.5223669687,15.9527841175,37.1916476849
J03WOY,ball_defender_distance_m,9,11579,27.7983588977,15.6062741738,39.556905715
J03WOY,ball_defender_distance_m,10,11579,31.2981874995,15.6466900748,44.1591119744
J03WOY,ball_goalward_offset_from_centroid_m,1,11579,-2.07457107135,-15.8605699267,12.9227128165
J03WOY,ball_goalward_offset_from_centroid_m,2,11579,-2.07457107135,-15.8605699267,12.9227128165
J03WOY,ball_goalward_offset_from_centroid_m,3,11579,-2.07457107135,-15.8605699267,12.9227128165
J03WOY,ball_goalward_offset_from_centroid_m,4,11579,-2.07457107135,-15.8605699267,12.9227128165
J03WOY,ball_goalward_offset_from_centroid_m,5,11579,-2.07457107135,-15.8605699267,12.9227128165
J03WOY,ball_goalward_offset_from_centroid_m,6,11579,-2.07457107135,-15.8605699267,12.9227128165
J03WOY,ball_goalward_offset_from_centroid_m,7,11579,-2.07457107135,-15.8605699267,12.9227128165
J03WOY,ball_goalward_offset_from_centroid_m,8,11579,-2.07457107135,-15.8605699267,12.9227128165
J03WOY,ball_goalward_offset_from_centroid_m,9,11579,-2.07457107135,-15.8605699267,12.9227128165
J03WOY,ball_goalward_offset_from_centroid_m,10,11579,-2.07457107135,-15.8605699267,12.9227128165
J03WOY,defender_abs_lateral_offset_from_centroid_m,1,11579,8.18957140786,3.89642858676,13.9935714071
J03WOY,defender_abs_lateral_offset_from_centroid_m,2,11579,7.28314303883,3.5758573415,12.5877142401
J03WOY,defender_abs_lateral_offset_from_centroid_m,3,11579,6.57742873345,3.36178572689,11.767857136
J03WOY,defender_abs_lateral_offset_from_centroid_m,4,11579,6.24928574903,3.03721424001,11.6279999776
J03WOY,defender_abs_lateral_offset_from_centroid_m,5,11579,6.11157147544,2.93742865154,11.8072141656
J03WOY,defender_abs_lateral_offset_from_centroid_m,6,11579,6.97742849493,3.59121432304,12.6915714162
J03WOY,defender_abs_lateral_offset_from_centroid_m,7,11579,8.46942855971,4.61271435725,13.5526428061
J03WOY,defender_abs_lateral_offset_from_centroid_m,8,11579,9.89242841261,5.20435713093,14.6532856807
J03WOY,defender_abs_lateral_offset_from_centroid_m,9,11579,12.0634283543,7.05657160708,16.585071489
J03WOY,defender_abs_lateral_offset_from_centroid_m,10,11579,16.8209998608,10.296285668,21.7088571302
J03WOY,defender_centroid_distance_m,1,11579,15.2595747001,10.1181251707,19.9174420944
J03WOY,defender_centroid_distance_m,2,11579,13.4083097331,8.84442268417,18.3344230643
J03WOY,defender_centroid_distance_m,3,11579,11.6551799022,7.3356568725,17.1846200662
J03WOY,defender_centroid_distance_m,4,11579,11.0188680928,6.33299406362,16.8148704523
J03WOY,defender_centroid_distance_m,5,11579,10.8481178789,6.45428389764,16.6335760692
J03WOY,defender_centroid_distance_m,6,11579,12.1493023238,7.84742468441,17.4624101982
J03WOY,defender_centroid_distance_m,7,11579,14.145924009,10.3118950465,18.6366445249
J03WOY,defender_centroid_distance_m,8,11579,16.0595951192,12.716472712,19.9045410746
J03WOY,defender_centroid_distance_m,9,11579,18.2374153649,15.1527457353,21.9084313607
J03WOY,defender_centroid_distance_m,10,11579,22.4744478103,18.8713222214,26.3515730414
J03WOY,defender_fixed_x_m,1,11579,-2.14142857279,-17.8985714231,12.6907142912
J03WOY,defender_fixed_x_m,2,11579,-2.88428572246,-17.7014288221,12.2535713741
J03WOY,defender_fixed_x_m,3,11579,-3.24428571974,-18.3199996948,12.5
J03WOY,defender_fixed_x_m,4,11579,-3.81142851285,-18.2628571647,13.2385714395
J03WOY,defender_fixed_x_m,5,11579,-3.9442856993,-18.0785714558,13.3049999646
J03WOY,defender_fixed_x_m,6,11579,-3.53714278766,-18.2157140459,13.1099996567
J03WOY,defender_fixed_x_m,7,11579,-3.26999998093,-18.2514286041,13.564285687
J03WOY,defender_fixed_x_m,8,11579,-2.80714287077,-17.6485715594,12.8228569031
J03WOY,defender_fixed_x_m,9,11579,-1.60714285714,-17.4514285496,12.0485714504
J03WOY,defender_fixed_x_m,10,11579,-1.76999998093,-16.2199998583,11.1314285823
J03WOY,defender_fixed_y_m,1,11579,-1.20857143402,-11.8078571047,9.68071433476
J03WOY,defender_fixed_y_m,2,11579,-1.05999997684,-11.9549999237,9.16857140405
J03WOY,defender_fixed_y_m,3,11579,-1.03999996185,-11.5900000163,8.56285721915
J03WOY,defender_fixed_y_m,4,11579,-0.611428567341,-11.3471429007,8.57071426937
J03WOY,defender_fixed_y_m,5,11579,-0.76857142789,-11.8557143211,8.96571445465
J03WOY,defender_fixed_y_m,6,11579,-0.802857143538,-11.8899999346,9.04142842974
J03WOY,defender_fixed_y_m,7,11579,-0.991428579603,-12.7164286886,9.80785710471
J03WOY,defender_fixed_y_m,8,11579,-0.739999992507,-12.8028571265,10.332857132
J03WOY,defender_fixed_y_m,9,11579,-0.552857147796,-12.5885714803,11.2457141876
J03WOY,defender_fixed_y_m,10,11579,1.07000000136,-15.988571167,16.3642858778
J03WOY,defender_goalward_offset_from_centroid_m,1,11579,-3.85414286586,-11.9871428634,5.9572857298
J03WOY,defender_goalward_offset_from_centroid_m,2,11579,-3.29199997698,-10.5812857321,4.94292857306
J03WOY,defender_goalward_offset_from_centroid_m,3,11579,-1.19471424903,-8.31171448209,5.25128585127
J03WOY,defender_goalward_offset_from_centroid_m,4,11579,0.38314277104,-6.70271427887,5.93242837153
J03WOY,defender_goalward_offset_from_centroid_m,5,11579,1.13985713891,-5.91328567777,6.79257159318
J03WOY,defender_goalward_offset_from_centroid_m,6,11579,2.08114257029,-6.32285741397,7.81621445556
J03WOY,defender_goalward_offset_from_centroid_m,7,11579,4.15500014169,-6.91457135677,9.91321396785
J03WOY,defender_goalward_offset_from_centroid_m,8,11579,5.54471420901,-7.71271419429,11.6777145113
J03WOY,defender_goalward_offset_from_centroid_m,9,11579,5.99671427182,-8.87557148933,12.498428561
J03WOY,defender_goalward_offset_from_centroid_m,10,11579,5.82999988113,-9.04185719235,11.8929998909
J03WOY,defender_lateral_offset_from_centroid_m,1,11579,-0.850571399501,-8.12714273695,8.29457148803
J03WOY,defender_lateral_offset_from_centroid_m,2,11579,-0.780428593499,-7.32750001635,7.2384285433
J03WOY,defender_lateral_offset_from_centroid_m,3,11579,-0.676714175088,-6.71464286702,6.47457141408
J03WOY,defender_lateral_offset_from_centroid_m,4,11579,-0.41242867027,-6.09671416283,6.38671426087
J03WOY,defender_lateral_offset_from_centroid_m,5,11579,-0.458285352162,-6.25364290561,5.97292848953
J03WOY,defender_lateral_offset_from_centroid_m,6,11579,-0.674856854124,-7.18400002803,6.74971431153
J03WOY,defender_lateral_offset_from_centroid_m,7,11579,-0.806428439277,-8.54700013995,8.38157146999
J03WOY,defender_lateral_offset_from_centroid_m,8,11579,-0.424285731997,-10.0184999781,9.84100011417
J03WOY,defender_lateral_offset_from_centroid_m,9,11579,0.332857142176,-11.8320713467,12.2990000995
J03WOY,defender_lateral_offset_from_centroid_m,10,11579,1.79371421678,-15.7342146422,17.7157144843
J03WOY,defender_own_goal_depth_m,1,11579,50.435714313,35.1257143021,66.1142856734
J03WOY,defender_own_goal_depth_m,2,11579,49.8757143021,35.3978569848,65.6621428217
J03WOY,defender_own_goal_depth_m,3,11579,48.2742856571,33.9300003052,64.3249999455
J03WOY,defender_own_goal_depth_m,4,11579,46.6614285878,32.7507143021,63.1985714776
J03WOY,defender_own_goal_depth_m,5,11579,46.1300000463,32.5849999019,61.8271429198
J03WOY,defender_own_goal_depth_m,6,11579,45.957142898,32.3114287513,61.3500000409
J03WOY,defender_own_goal_depth_m,7,11579,45.0142857007,30.977857181,60.5050000463
J03WOY,defender_own_goal_depth_m,8,11579,44.9528571538,31.1128571374,59.1642856598
J03WOY,defender_own_goal_depth_m,9,11579,45.8657142775,31.1828571047,58.6700000763
J03WOY,defender_own_goal_depth_m,10,11579,45.7357142312,32.6214283534,57.7042856898
J03WOY,local_two_neighbor_mean_distance_m,1,11579,11.16207974,8.45817590822,14.2364915892
J03WOY,local_two_neighbor_mean_distance_m,2,11579,10.0929147803,7.51654607907,12.8114849771
J03WOY,local_two_neighbor_mean_distance_m,3,11579,9.86839235573,7.4347664101,12.6049116181
J03WOY,local_two_neighbor_mean_distance_m,4,11579,9.78418696811,7.36567853157,12.549223043
J03WOY,local_two_neighbor_mean_distance_m,5,11579,9.92884612747,7.40791673147,12.7167446903
J03WOY,local_two_neighbor_mean_distance_m,6,11579,10.1540075037,7.61188166119,13.0895417143
J03WOY,local_two_neighbor_mean_distance_m,7,11579,10.6209841291,8.06727113395,13.6643255799
J03WOY,local_two_neighbor_mean_distance_m,8,11579,11.1890745006,8.579113505,14.3181535466
J03WOY,local_two_neighbor_mean_distance_m,9,11579,12.1058383132,9.3540535468,15.3011340382
J03WOY,local_two_neighbor_mean_distance_m,10,11579,14.4544999587,11.2024676666,18.0576146064
J03WOY,prior_absolute_path_m,1,11579,3.31777194739,2.17599641649,6.03572141426
J03WOY,prior_absolute_path_m,2,11579,3.31888099533,2.19757661178,6.06846081085
J03WOY,prior_absolute_path_m,3,11579,3.35738867158,2.17923438595,6.14886389014
J03WOY,prior_absolute_path_m,4,11579,3.37126104585,2.21014318278,6.11266252546
J03WOY,prior_absolute_path_m,5,11579,3.34687724893,2.19435485144,6.11610655526
J03WOY,prior_absolute_path_m,6,11579,3.31777194739,2.14147731772,6.08121823453
J03WOY,prior_absolute_path_m,7,11579,3.26097393696,2.16012709501,5.94699468061
J03WOY,prior_absolute_path_m,8,11579,3.19477503966,2.10925765607,5.8929567305
J03WOY,prior_absolute_path_m,9,11579,3.09764852759,2.02442318116,5.65331469254
J03WOY,prior_absolute_path_m,10,11579,3.08878135186,1.99838935683,5.73208244113
J03WOY,prior_attacker_path_m,1,11579,3.19900715177,2.07480483283,5.71997947629
J03WOY,prior_attacker_path_m,2,11579,3.19900715177,2.07480483283,5.71997947629
J03WOY,prior_attacker_path_m,3,11579,3.19900715177,2.07480483283,5.71997947629
J03WOY,prior_attacker_path_m,4,11579,3.19900715177,2.07480483283,5.71997947629
J03WOY,prior_attacker_path_m,5,11579,3.19900715177,2.07480483283,5.71997947629
J03WOY,prior_attacker_path_m,6,11579,3.19900715177,2.07480483283,5.71997947629
J03WOY,prior_attacker_path_m,7,11579,3.19900715177,2.07480483283,5.71997947629
J03WOY,prior_attacker_path_m,8,11579,3.19900715177,2.07480483283,5.71997947629
J03WOY,prior_attacker_path_m,9,11579,3.19900715177,2.07480483283,5.71997947629
J03WOY,prior_attacker_path_m,10,11579,3.19900715177,2.07480483283,5.71997947629
J03WOY,prior_defensive_centroid_path_m,1,11579,2.88703966891,1.37974967036,4.8683904017
J03WOY,prior_defensive_centroid_path_m,2,11579,2.88703966891,1.37974967036,4.8683904017
J03WOY,prior_defensive_centroid_path_m,3,11579,2.88703966891,1.37974967036,4.8683904017
J03WOY,prior_defensive_centroid_path_m,4,11579,2.88703966891,1.37974967036,4.8683904017
J03WOY,prior_defensive_centroid_path_m,5,11579,2.88703966891,1.37974967036,4.8683904017
J03WOY,prior_defensive_centroid_path_m,6,11579,2.88703966891,1.37974967036,4.8683904017
J03WOY,prior_defensive_centroid_path_m,7,11579,2.88703966891,1.37974967036,4.8683904017
J03WOY,prior_defensive_centroid_path_m,8,11579,2.88703966891,1.37974967036,4.8683904017
J03WOY,prior_defensive_centroid_path_m,9,11579,2.88703966891,1.37974967036,4.8683904017
J03WOY,prior_defensive_centroid_path_m,10,11579,2.88703966891,1.37974967036,4.8683904017
J03WOY,prior_focal_relative_path_m,1,11579,2.36335126075,1.48109988763,3.76427213415
J03WOY,prior_focal_relative_path_m,2,11579,2.306878198,1.44232487383,3.69111928372
J03WOY,prior_focal_relative_path_m,3,11579,2.28839313753,1.39950661457,3.54225815238
J03WOY,prior_focal_relative_path_m,4,11579,2.29288533562,1.40703017648,3.520915078
J03WOY,prior_focal_relative_path_m,5,11579,2.25471527909,1.40874688871,3.54176242028
J03WOY,prior_focal_relative_path_m,6,11579,2.25965957384,1.41207119046,3.50903719645
J03WOY,prior_focal_relative_path_m,7,11579,2.33686653488,1.43379517879,3.56994161538
J03WOY,prior_focal_relative_path_m,8,11579,2.29687148776,1.45647209921,3.58259214462
J03WOY,prior_focal_relative_path_m,9,11579,2.31588610027,1.45154652259,3.55859473442
J03WOY,prior_focal_relative_path_m,10,11579,2.36580614953,1.48054048938,3.88039542797
J03WOY,prior_other_nine_mean_absolute_path_m,1,11579,3.86406349146,2.34296727875,5.66086694446
J03WOY,prior_other_nine_mean_absolute_path_m,2,11579,3.86087987792,2.35671954059,5.66891479637
J03WOY,prior_other_nine_mean_absolute_path_m,3,11579,3.86390138068,2.35231636209,5.66326099512
J03WOY,prior_other_nine_mean_absolute_path_m,4,11579,3.85701274774,2.36446688953,5.66490197558
J03WOY,prior_other_nine_mean_absolute_path_m,5,11579,3.86047651397,2.37482676381,5.65987328504
J03WOY,prior_other_nine_mean_absolute_path_m,6,11579,3.88880183173,2.35895638464,5.66555613063
J03WOY,prior_other_nine_mean_absolute_path_m,7,11579,3.88668756344,2.3662805317,5.6788487984
J03WOY,prior_other_nine_mean_absolute_path_m,8,11579,3.88415221058,2.36443441704,5.6725100957
J03WOY,prior_other_nine_mean_absolute_path_m,9,11579,3.88636086304,2.39885002916,5.68992039284
J03WOY,prior_other_nine_mean_absolute_path_m,10,11579,3.88394054895,2.37766821209,5.67322621974
J03WOY,prior_terminal_speed_mps,1,11579,1.58637791731,1.0282980083,3.01378479765
J03WOY,prior_terminal_speed_mps,2,11579,1.59439153685,1.0307756299,3.02740468369
J03WOY,prior_terminal_speed_mps,3,11579,1.61506278726,1.03817591789,3.06415403032
J03WOY,prior_terminal_speed_mps,4,11579,1.60516029266,1.01582785101,3.06810390696
J03WOY,prior_terminal_speed_mps,5,11579,1.6051575645,1.04124135138,3.01801517416
J03WOY,prior_terminal_speed_mps,6,11579,1.60872931592,1.00572261678,3.042848975
J03WOY,prior_terminal_speed_mps,7,11579,1.59119238456,1.00572409086,2.95480431073
J03WOY,prior_terminal_speed_mps,8,11579,1.55223868822,1.00063662798,2.9211579067
J03WOY,prior_terminal_speed_mps,9,11579,1.51859081072,0.950964600681,2.8468570371
J03WOY,prior_terminal_speed_mps,10,11579,1.50678762331,0.939496119761,2.83968041933
J03WOY,unit_depth_span_m,1,11579,34.0514287267,27.5371423449,40.1142856053
J03WOY,unit_depth_span_m,2,11579,34.0514287267,27.5371423449,40.1142856053
J03WOY,unit_depth_span_m,3,11579,34.0514287267,27.5371423449,40.1142856053
J03WOY,unit_depth_span_m,4,11579,34.0514287267,27.5371423449,40.1142856053
J03WOY,unit_depth_span_m,5,11579,34.0514287267,27.5371423449,40.1142856053
J03WOY,unit_depth_span_m,6,11579,34.0514287267,27.5371423449,40.1142856053
J03WOY,unit_depth_span_m,7,11579,34.0514287267,27.5371423449,40.1142856053
J03WOY,unit_depth_span_m,8,11579,34.0514287267,27.5371423449,40.1142856053
J03WOY,unit_depth_span_m,9,11579,34.0514287267,27.5371423449,40.1142856053
J03WOY,unit_depth_span_m,10,11579,34.0514287267,27.5371423449,40.1142856053
J03WOY,unit_width_span_m,1,11579,38.3742856979,32.8742858342,43.785713332
J03WOY,unit_width_span_m,2,11579,38.3742856979,32.8742858342,43.785713332
J03WOY,unit_width_span_m,3,11579,38.3742856979,32.8742858342,43.785713332
J03WOY,unit_width_span_m,4,11579,38.3742856979,32.8742858342,43.785713332
J03WOY,unit_width_span_m,5,11579,38.3742856979,32.8742858342,43.785713332
J03WOY,unit_width_span_m,6,11579,38.3742856979,32.8742858342,43.785713332
J03WOY,unit_width_span_m,7,11579,38.3742856979,32.8742858342,43.785713332
J03WOY,unit_width_span_m,8,11579,38.3742856979,32.8742858342,43.785713332
J03WOY,unit_width_span_m,9,11579,38.3742856979,32.8742858342,43.785713332
J03WOY,unit_width_span_m,10,11579,38.3742856979,32.8742858342,43.785713332
J03WPY,attacker_abs_lateral_offset_from_centroid_m,1,12433,9.54942873887,4.43071419512,16.1134286199
J03WPY,attacker_abs_lateral_offset_from_centroid_m,2,12433,9.54942873887,4.43071419512,16.1134286199
J03WPY,attacker_abs_lateral_offset_from_centroid_m,3,12433,9.54942873887,4.43071419512,16.1134286199
J03WPY,attacker_abs_lateral_offset_from_centroid_m,4,12433,9.54942873887,4.43071419512,16.1134286199
