window_id,duration_s,path_m,displacement_m,delta_x_m,delta_y_m,displacement_path_ratio,path_displacement_ratio,peak_speed_mps,mean_speed_mps,start_speed_mps,end_speed_mps,max_chord_deviation_m,signed_heading_change_deg,absolute_heading_change_deg,heading_changes_ge45_count,team,player,period,block_id,start_frame,end_frame,start_s,end_s
C003531,3.9600000000000364,13.117979401017708,13.10059737857782,9.9027,8.576840000000004,0.9986749466584359,1.001326811437493,3.6924791385733178,3.311068401419336,3.157355116493972,3.572244567498592,0.26222729128937217,7.564143559425252,18.500516015811986,0,Home,5,1,Home_5_1_9,12801,12900,512.04,516.04
C003532,3.9600000000000364,13.403590259453884,13.291569677394412,11.46405,6.726171428571426,0.9916424942951042,1.0084279422805864,4.2788899715884225,3.386495502411213,3.559793754777558,3.526963850115672,0.45646834079060095,-3.7863367143516746,52.803252436318026,0,Home,5,1,Home_5_1_9,12901,13000,516.04,520.04
C003533,3.9600000000000364,11.434053570735335,11.423574516763624,9.785850000000003,5.893657142857158,0.9990835224002683,1.0009173183014066,3.4543690704332084,2.8930570833881335,3.4543690704332084,2.659670428268053,0.19237705277707473,3.6454308558030286,20.745200879416878,0,Home,5,1,Home_5_1_9,13001,13100,520.04,524.04
C003534,3.9600000000000364,10.668271883525057,10.64191705650828,7.0303499999999985,7.9890285714285625,0.9975296067343882,1.0024765112222576,2.796127208722872,2.6937825650950105,2.6714594213770146,2.5770905940340088,0.3148291808363223,13.145058706440313,19.638278236991816,0,Home,5,1,Home_5_1_9,13101,13200,524.04,528.04
C003535,3.9600000000000364,7.2623655703389245,7.238213253390592,3.7034999999999982,6.218988571428575,0.9966743182074205,1.003336778857271,2.6145153099827843,1.8415419689639416,2.5950576379234707,1.1132553758640116,0.2556979727387703,9.019045918968091,25.914086942205163,0,Home,5,1,Home_5_1_9,13201,13300,528.04,532.04
C003536,3.9600000000000364,4.168247235634225,3.8568153111530856,3.7903499999999966,0.7129314285714301,0.9252846803762702,1.0807484671564502,1.263913787606862,1.0531257396934661,1.1063930784919211,1.263913787606862,0.6039632019286365,-78.20530864932792,91.51713979497016,0,Home,5,1,Home_5_1_9,13301,13400,532.04,536.04
C003537,3.9600000000000364,4.787919116644969,4.752510117643534,4.450350000000007,-1.6675542857142887,0.9926045118685616,1.007450588873021,1.2750521843073248,1.209666725213288,1.2686946052056718,1.1687204547187493,0.2523367162735199,-15.02945486597513,33.07695125300813,0,Home,5,1,Home_5_1_9,13401,13500,536.04,540.04
C003538,3.9600000000000364,6.825274546735657,2.4090424102403714,-1.9609499999999969,-1.3993428571428623,0.352959048569343,2.8331898673608817,5.037847195843528,1.718081940751073,1.176330406717179,5.037847195843528,2.1631723587370164,230.6606125409416,235.72377835339668,1,Home,5,1,Home_5_1_9,13501,13600,540.04,544.04
C003539,3.9600000000000364,15.000022599671777,8.04947597641396,-7.981500000000011,-1.0438971428571335,0.5366309232487486,1.8634781498353241,5.912097432043807,3.801155265198677,5.114961528078148,4.369867638130334,3.0999336336534973,-152.94802984182044,168.58156812808528,0,Home,5,1,Home_5_1_9,13601,13700,544.04,548.04
C003540,3.9600000000000364,13.796099588614702,12.070779325543201,12.070349999999998,0.10180571428571739,0.8749414461682105,1.1429336264494967,4.3973953980764735,3.4928364055196988,4.381150836606287,3.4348926556944086,2.870678185301786,-93.45588402384298,93.45588402384298,0,Home,5,1,Home_5_1_9,13701,13800,548.04,552.04
C003541,3.9600000000000364,4.5515902138451265,3.2266874039070923,2.2951500000000067,2.2679942857142876,0.7089143029818642,1.4106077360743876,3.634852945966692,1.1412501697294846,0.33526162682079097,3.634852945966692,1.1877083174490652,-106.71087405577067,113.20314207119057,0,Home,5,1,Home_5_1_10,14601,14700,584.04,588.04
C003542,3.9600000000000364,13.349952842126802,6.345757273966592,4.37684999999999,-4.594760000000001,0.4753393026185132,2.1037603970285557,4.304419092723062,3.3744054695685746,3.6917259036909282,3.237509932420391,4.493515550908119,-185.72410816642852,185.72410816642852,0,Home,5,1,Home_5_1_10,14701,14800,588.04,592.04
C003543,3.9600000000000364,10.859164066439526,10.547934072148934,-10.33320000000002,2.117519999999999,0.971339415042779,1.029506251381716,3.2213700699495496,2.7470047173093475,3.2213700699495496,2.6847437287464437,0.964975124968233,11.273508304106791,74.30705248162349,0,Home,5,1,Home_5_1_10,14801,14900,592.04,596.04
C003544,3.9600000000000364,11.023712401390885,10.976045252677222,-10.966349999999991,-0.4612342857142835,0.9956759440941467,1.0043428345653036,2.91659157748576,2.782796706851104,2.686860650340794,2.872676186851563,0.422315655216598,-21.18407352565834,24.52810378729632,0,Home,5,1,Home_5_1_10,14901,15000,596.04,600.04
C003545,3.9600000000000364,14.386162640835709,13.972673620220066,-9.857549999999996,9.902742857142854,0.9712578655657669,1.029592691553124,4.038157252997836,3.6252554168703988,2.87147566614989,3.808359067500815,1.399735591679472,-40.775972970208855,54.71827551468245,0,Home,5,1,Home_5_1_10,15001,15100,600.04,604.04
C003546,3.9600000000000364,10.041077349766958,6.786112795473544,0.7982999999999905,6.738994285714284,0.675835127953779,1.4796508181332517,3.790859794917369,2.5481779353908802,3.790859794917369,0.9095226160090519,3.4835754229974274,-115.02028552399277,126.01685768022396,0,Home,5,1,Home_5_1_10,15101,15200,604.04,608.04
C003547,3.9600000000000364,5.2389719194466675,4.8567090565072055,-3.2693999999999974,3.591468571428564,0.9270347562809926,1.078708207243193,2.0321382575914315,1.317735163742731,0.7992183881073376,2.0321382575914315,0.5335513024782123,78.32369839763764,222.92213764324177,1,Home,5,1,Home_5_1_10,15201,15300,608.04,612.04
C003548,3.9600000000000364,16.28527524809307,14.413358322144514,13.962449999999997,3.576994285714278,0.8850546338682396,1.1298737521201123,6.107104796879717,4.091960423218981,2.0641611195734066,6.107104796879717,2.9337930627592974,-114.34773431806072,114.34773431806072,0,Home,5,1,Home_5_1_10,15301,15400,612.04,616.04
C003549,3.9600000000000364,26.824787887133926,26.647482746937257,20.59710000000001,-16.907034285714282,0.9933902500574213,1.0066537294302986,7.168224825439754,6.767734440873788,6.153746909036409,6.157030650396022,0.6786068284310924,-5.91239322980821,43.95441518164311,0,Home,5,1,Home_5_1_10,15401,15500,616.04,620.04
C003550,3.9600000000000364,14.617847130937646,8.983877440778599,-1.5261000000000138,-8.85330857142857,0.6145828014417289,1.6271200522600597,6.135519103940187,3.715816973773757,6.135519103940187,3.115436175324201,5.111710438251482,-150.97982608387392,150.97982608387392,0,Home,5,1,Home_5_1_10,15501,15600,620.04,624.04
C003551,3.9600000000000364,12.176562596324324,12.101690063411628,-11.353950000000012,4.187925714285711,0.9938510944841447,1.0061869484774748,3.158667221688069,3.075461107316579,3.1320458235525774,3.0386143592939248,0.5622176142628684,-16.428710543323632,28.891285348951353,0,Home,5,1,Home_5_1_10,15601,15700,624.04,628.04
C003552,3.9600000000000364,11.30179988899504,11.24462859498485,-9.8112,5.493817142857139,0.9949413991955511,1.005084320351469,3.0385165352048418,2.855792269932012,3.034229768327913,2.6299266617506865,0.5145728651032097,-16.118557328069212,22.178718062083984,0,Home,5,1,Home_5_1_10,15701,15800,628.04,632.04
C003553,3.9600000000000364,8.223250850247128,8.001920448880009,-4.544399999999996,6.586285714285715,0.973084804854218,1.0276596603004342,2.6166154785353632,2.0819788673471127,2.6166154785353632,1.6087966923133619,0.8517098875518293,-38.81577554963749,39.7859345217128,0,Home,5,1,Home_5_1_10,15801,15900,632.04,636.04
C003554,3.9600000000000364,7.999962967906285,6.413336150281559,6.370350000000009,0.7412971428571495,0.8016707297283938,1.2473949252691314,2.6786065292960415,2.0267768072695076,2.6786065292960415,1.4524927205737945,1.9959510693324385,-131.68663309796997,131.68663309796997,0,Home,5,1,Home_5_1_11,16001,16100,640.04,644.04
C003555,3.9600000000000364,5.518249153479919,4.4717636130089335,-4.277250000000009,-1.304531428571437,0.8103591354132585,1.2340207647440542,2.1643169127896833,1.393875083349563,1.4312794979596317,2.1643169127896833,1.3473796648087617,-108.87517207805006,119.6782209054514,0,Home,5,1,Home_5_1_11,16101,16200,644.04,648.04
C003556,3.9600000000000364,6.150048269867859,2.972599500389561,-2.9701499999999896,-0.12065142857143485,0.4833457185944056,2.068912502024538,2.634570472867225,1.559451134394548,2.1939066927605055,1.5642897949246894,0.7392819204674618,-209.6416851194063,216.80495217954766,1,Home,5,1,Home_5_1_11,16201,16300,648.04,652.04
C003557,3.9600000000000364,9.513494686425247,9.49580901392293,7.306649999999998,-6.064920000000001,0.9981409909727965,1.0018624713783086,3.7559819718322855,2.394058646905223,1.5684975298924722,3.7559819718322855,0.23400417966634782,0.27670986270275844,21.98114447881218,0,Home,5,1,Home_5_1_11,16301,16400,652.04,656.04
C003558,3.9600000000000364,9.562180270323438,9.533284594961081,-7.844399999999993,5.417462857142851,0.9969781289888421,1.0030310303940395,3.247541762815908,2.393685362173337,0.31402945924787395,3.2269403846666695,0.19925065957148133,22.150351935676984,37.73219678302628,0,Home,5,1,Home_5_1_13,18301,18400,732.04,736.04
C003559,3.9600000000000364,11.164529029119324,11.15592941086332,-9.130349999999993,6.410262857142861,0.9992297374807685,1.0007708562809325,3.207725807864112,2.823209515358442,3.207725807864112,2.1024058160996306,0.10702114298149308,-2.0600632325898864,14.727016689892494,0,Home,5,1,Home_5_1_13,18401,18500,736.04,740.04
C003560,3.9600000000000364,5.331760938774832,4.617373618094981,-1.413749999999986,4.395617142857141,0.8660128747550321,1.1547172439934783,2.074258301486239,1.3536828177085511,2.074258301486239,1.4240668283603348,1.239725663925669,-80.19933892281661,80.24978834405951,0,Home,5,1,Home_5_1_13,18501,18600,740.04,744.04
C003561,3.9600000000000364,4.006398790451012,0.8507358725832637,-0.009749999999996817,0.8506800000000041,0.21234428150560963,4.709333319030691,1.9622134396937545,1.015842116689157,1.4242419076418074,1.9622134396937545,1.3750553699444552,150.1783069029769,209.85482895311213,1,Home,5,1,Home_5_1_13,18601,18700,744.04,748.04
C003562,3.9600000000000364,12.898804665767335,5.321131354902879,1.262999999999991,5.169068571428568,0.4125290282924314,2.4240718383849713,4.196082356682889,3.2446166849813793,1.9915518539563042,3.738915375305713,4.363355894022931,-237.1697202015533,237.1697202015533,0,Home,5,1,Home_5_1_13,18701,18800,748.04,752.04
C003563,3.9600000000000364,6.105430605195002,4.528547270948643,4.528500000000008,-0.020691428571424808,0.7417244685567932,1.348209533852571,3.690860164667261,1.5632662529453898,3.690860164667261,1.812619375380798,1.0275315819256365,-20.468627057050895,229.80378478418135,0,Home,5,1,Home_5_1_13,18801,18900,752.04,756.04
C003564,3.9600000000000364,8.177902716542132,5.706458199978338,-4.1956500000000005,-3.867840000000001,0.6977899343844486,1.433096051868596,3.1900319573716724,2.062632686398711,1.815700726319542,3.1722277035757513,2.304590303275014,-123.66532881711383,124.92257064317073,0,Home,5,1,Home_5_1_13,18901,19000,756.04,760.04
C003565,3.9600000000000364,7.9363992668471965,7.819326530058285,-6.734399999999987,-3.973628571428577,0.9852486331833177,1.0149722276386428,3.164394501720621,2.0157437617289764,3.164394501720621,1.577032580578985,0.5607790516413317,22.048664920807106,48.71982152817383,0,Home,5,1,Home_5_1_13,19001,19100,760.04,764.04
C003566,3.9600000000000364,9.22503442316685,9.190997080817738,-7.832100000000011,-4.809640000000002,0.9963103289605474,1.003703335127823,3.1321947024977796,2.3220694388933354,1.5810833101637367,3.1321947024977796,0.36183808128912626,-4.691226938015167,25.543703553301405,0,Home,5,1,Home_5_1_13,19101,19200,764.04,768.04
C003567,3.9600000000000364,11.116108105757322,11.09623496819483,-9.666150000000002,-5.449034285714276,0.9982122216360779,1.0017909802396447,3.2546764488975715,2.810453542898122,3.1426516458818408,1.394304941686309,0.2348086273056545,3.625099930640465,23.082606379621733,0,Home,5,1,Home_5_1_13,19201,19300,768.04,772.04
C003568,3.9600000000000364,4.572166714328719,3.276752810173449,-3.2757000000000005,0.08305714285714316,0.7166739567707426,1.395334643532876,1.8351427070145379,1.1564947068620133,1.3453028279846238,1.8351427070145379,1.2475251691316596,23.99810021683643,201.34714602017897,0,Home,5,1,Home_5_1_13,19301,19400,772.04,776.04
C003569,3.9600000000000364,10.31467430456875,9.823462777275763,-9.7332,-1.3286228571428609,0.9523774078765229,1.0500039078306775,2.960950886852497,2.597331712434088,1.8663136291915656,2.785618846581942,1.2399427707077744,-63.855937744373115,65.97479501711382,0,Home,5,1,Home_5_1_13,19401,19500,776.04,780.04
C003570,3.9600000000000364,6.435142537324654,3.928782496705096,-3.8214000000000006,-0.9122685714285694,0.610519887309046,1.6379482811078334,2.7868095669625528,1.6366537300007642,2.7868095669625528,1.2556390538989974,1.3700246357890544,176.3000396763501,184.3489553508253,0,Home,5,1,Home_5_1_13,19501,19600,780.04,784.04
C003571,3.9600000000000364,7.314093641275834,7.144300196588864,-5.846700000000013,-4.10574285714285,0.9767854428703551,1.0237662808133454,2.841630770119136,1.8400513976968447,1.1527987377897242,2.841630770119136,0.6367556144408147,-43.00845587036406,46.444725934901584,0,Home,5,1,Home_5_1_14,20201,20300,808.04,812.04
C003572,3.9600000000000364,13.513742360348967,13.301520594037363,-13.111800000000002,-2.2385600000000068,0.9842958552373849,1.0159546996759705,4.135594203170508,3.4070186554763966,2.8583065389181335,1.7341874898652685,0.9914569171177782,-42.85675045718802,43.97051005252919,0,Home,5,1,Home_5_1_14,20301,20400,812.04,816.04
C003573,3.9600000000000364,9.819378322121636,8.573002194849835,7.931249999999999,3.254480000000015,0.8730697518330771,1.1453838572467125,4.141158019951088,2.4714961455461792,1.6651565015787295,4.141158019951088,1.0216215182193054,-154.1068792638068,165.32633847722323,0,Home,5,1,Home_5_1_14,20401,20500,816.04,820.04
C003574,3.9600000000000364,19.4441382699918,18.203832090477206,11.06295,14.456508571428571,0.9362118206375459,1.0681343451944618,5.318279348110735,4.902786882246503,4.175231474859049,5.318279348110735,2.786857243094834,50.41484997656704,80.6556420828317,0,Home,5,1,Home_5_1_14,20501,20600,820.04,824.04
C003575,3.9600000000000364,12.861861677657341,6.734495436208892,6.470700000000001,1.8664057142857189,0.5236019174352925,1.909847857124361,5.346599511061703,3.268813034227465,5.334761481317709,2.840822982090764,4.47035096783589,-128.82867144907038,151.3481030021156,0,Home,5,1,Home_5_1_14,20601,20700,824.04,828.04
C003576,3.9600000000000364,9.214854953397062,4.356294688033372,4.214100000000002,1.1039314285714283,0.47274696238462455,2.115296510750301,3.9064827360797976,2.3314062041913193,2.769246584207881,3.3347591023081247,2.1606023776184298,-30.487099329443193,288.82401464506546,0,Home,5,1,Home_5_1_14,20701,20800,828.04,832.04
C003577,3.9600000000000364,10.713205806035141,10.196671750331188,-7.388249999999999,-7.0275085714285765,0.9517852951715936,1.0506571230644133,3.414130803609383,2.71193009072464,3.362863921588529,2.17464416629683,1.4404510205661754,-46.967962913293746,58.359005694695526,0,Home,5,1,Home_5_1_14,20801,20900,832.04,836.04
C003578,3.9600000000000364,9.850261159118611,9.838087552085518,-7.863149999999997,-5.912600000000005,0.9987641335761109,1.0012373956796625,2.798092149074985,2.4843260251668555,2.1760735387221946,2.7844523242798584,0.15518394074369957,-3.2314744419911543,21.11654606292401,0,Home,5,1,Home_5_1_14,20901,21000,836.04,840.04
C003579,3.9600000000000364,8.551405895584399,8.476774456593212,-8.149800000000006,-2.331622857142861,0.9912726117901007,1.0088042261090406,2.785341115109789,2.16570135591917,2.7849882023095622,1.046261274414246,0.5112195047998962,-29.20713701878188,38.22661551228964,0,Home,5,1,Home_5_1_14,21001,21100,840.04,844.04
C003580,3.9600000000000364,3.172772668305677,1.7712714955911972,-0.6447000000000074,-1.6497771428571397,0.5582724262867188,1.7912401775802873,1.3624789948739244,0.8033286760092021,1.0135508932791157,1.2546505738662153,0.5955031809778831,-302.36746004892524,302.36746004892524,1,Home,5,1,Home_5_1_14,21101,21200,844.04,848.04
C003581,3.9600000000000364,4.228986187678156,4.01643298432851,-1.9588499999999982,-3.506371428571427,0.9497389695977362,1.0529208888033224,1.2592344694227404,1.0697875773399268,1.2541030420399193,0.6237002362470131,0.4943535130454174,82.0901705639218,105.76563217238308,0,Home,5,1,Home_5_1_14,21201,21300,848.04,852.04
C003582,3.9600000000000364,4.048455844737359,0.7789189452067816,-0.39825000000000443,0.6694114285714292,0.19239902201707562,5.197531616929159,2.693695072599177,1.0183646429430748,0.6250681758741954,2.693695072599177,1.5862435746404835,270.15034089348705,270.15034089348705,0,Home,5,1,Home_5_1_14,21301,21400,852.04,856.04
C003583,3.9600000000000364,8.564371336459072,2.9387946372651457,-0.20445000000000846,-2.931674285714287,0.3431418981980044,2.914246279021766,3.441733477719477,2.1687202733735913,2.762743925884903,2.9681400847189137,2.200527950958382,-201.96412696134868,228.9818690861029,1,Home,5,1,Home_5_1_14,21401,21500,856.04,860.04
C003584,3.9600000000000364,10.740593837092666,10.225951090243433,4.206149999999994,9.320857142857136,0.9520843302842424,1.0503271277466066,3.049517974626111,2.7146958313031395,2.954737203000078,3.049517974626111,1.436257481336454,48.61832406787669,51.01191236098143,0,Home,5,1,Home_5_1_14,21501,21600,860.04,864.04
C003585,3.9600000000000364,6.656892739983536,4.065434947135145,-0.007199999999990325,4.065428571428569,0.6107105981619286,1.637436787587649,3.1895830578504527,1.6946886631692473,3.0465478173391447,0.6461693876619682,1.018166661300049,95.15668123296605,253.61713187959444,1,Home,5,1,Home_5_1_14,21601,21700,864.04,868.04
C003586,3.9600000000000364,3.1829206795305645,2.557887237278177,1.9078499999999963,1.7037885714285679,0.8036289605732271,1.244355354349975,0.9912536132428715,0.801919380633569,0.6189210750933144,0.8834333598391947,0.5743809059131101,-81.46249678961632,239.2938885967645,0,Home,5,1,Home_5_1_14,21701,21800,868.04,872.04
C003587,3.9600000000000364,6.2776744709344845,3.124022468554384,2.4450000000000003,1.9446057142857072,0.4976400867898693,2.0094844176455067,3.173710813314353,1.583341365307288,1.3922747573680476,3.173710813314353,0.5312275063380957,159.73727618369395,195.49298117696884,1,Home,5,1,Home_5_1_15,25001,25100,1000.04,1004.04
C003588,3.9600000000000364,9.473123783907429,9.44584839067407,7.587899999999998,5.625639999999997,0.9971207603895462,1.0028875535690671,3.3183538956160636,2.4001703889312096,3.1889442954381417,1.4588950813620172,0.2937398046014356,9.927968737808452,20.71797553620685,0,Home,5,1,Home_5_1_15,25101,25200,1004.04,1008.04
C003589,3.9600000000000364,4.783278655466458,4.700589286826786,4.028250000000014,2.422548571428578,0.9827128263695922,1.0175912770918756,1.4651571901475873,1.2103825174534577,1.4562853586855913,0.9220533768980116,0.38468848507610004,-14.376960168065583,55.50107085768138,0,Home,5,1,Home_5_1_15,25201,25300,1008.04,1012.04
C003590,3.9600000000000364,3.5026086147703204,3.4862140390506027,2.1114000000000033,2.7741085714285774,0.9953193241030178,1.0047026876537342,0.9968170063401063,0.8848424637237656,0.9190310031194787,0.819774453333418,0.0776011841739776,12.696535282756285,45.51896112771521,0,Home,5,1,Home_5_1_15,25301,25400,1012.04,1016.04
C003591,3.9600000000000364,8.791251656603077,7.947587892241271,-0.35444999999999993,-7.939680000000003,0.9040337147295592,1.1061534362124414,3.6515926082402097,2.2024898015794325,0.46768874286685264,1.6453480530168045,1.3829384147234605,-73.31986945625475,83.54897074130788,0,Home,5,1,Home_5_1_16,25501,25600,1020.04,1024.04
C003592,3.9600000000000364,21.606677672979604,21.254801044365507,20.809349999999995,-4.328685714285712,0.983714450044574,1.0165551598379876,8.48086027664762,5.4168027062633755,1.5133288018484337,8.421289806282845,0.3909511584470849,99.43721739688382,118.65284333395297,0,Home,5,1,Home_5_1_16,25601,25700,1024.04,1028.04
C003593,3.9600000000000364,3.052296427818229,1.923380562307231,-1.57680000000002,1.1014057142857112,0.6301421266878908,1.586943576135959,1.3800047364799222,0.7688289835024663,0.5754876547912242,1.3050168898951564,0.3955806919466901,-172.15267776559483,203.91805700172722,1,Home,5,1,Home_5_1_17,26601,26700,1064.04,1068.04
C003594,3.9600000000000364,6.415197039486968,6.412308524150231,-5.6144999999999925,3.097594285714287,0.9995497386410802,1.000450464185536,1.8276762596833842,1.6170278583415154,1.3228598469786337,1.488414263708815,0.04672609150489555,9.036590998207265,24.94143859321921,0,Home,5,1,Home_5_1_17,26701,26800,1068.04,1072.04
C003595,3.9600000000000364,4.288431983587489,4.175052955562005,-3.5520000000000067,2.194165714285724,0.9735616587929099,1.0271563089695523,1.4861295955427383,1.0869692918522895,1.4861295955427383,0.7928571500974441,0.42929179190021377,-22.693055488272577,54.7478162974558,0,Home,5,1,Home_5_1_17,26801,26900,1072.04,1076.04
C003596,3.9600000000000364,3.430158479799234,3.3769690463566757,-3.0886500000000154,1.3653428571428563,0.984493593005746,1.015750642873065,1.0504159258829349,0.8656219675657363,0.8082347615934624,1.0450024661882504,0.22248827614361824,41.33344915091363,55.9443561452497,0,Home,5,1,Home_5_1_17,26901,27000,1076.04,1080.04
C003597,3.9600000000000364,3.0284333204895764,2.598851806129471,-2.556749999999994,-0.4658971428571377,0.8581505785669208,1.1652966565261338,1.106155755816111,0.7675784924167124,1.0470162294326704,0.6076900727266857,0.3967541933588191,122.48119975330984,150.87511236347555,1,Home,5,1,Home_5_1_17,27001,27100,1080.04,1084.04
C003598,3.9600000000000364,1.6373106820255008,1.425656638491721,1.0813500000000076,-0.9290742857142789,0.8707306769220216,1.1484607428038913,0.7471855022322439,0.41569332693444105,0.6365656428074089,0.22394202796223028,0.26318177153178346,5.206105583234259,23.15920396376558,0,Home,5,1,Home_5_1_17,27101,27200,1084.04,1088.04
C003599,3.9600000000000364,6.466331212630745,5.923492290664291,-4.494900000000008,-3.8579314285714332,0.9160514820357297,1.0916417031253665,3.936267767832921,1.6188733474128145,0.22905442551288097,3.936267767832921,0.9323340823532162,73.85193987547419,74.72411188264192,0,Home,5,1,Home_5_1_17,27201,27300,1088.04,1092.04
C003600,3.9600000000000364,16.889514880779657,15.449791018732261,-13.920750000000005,-6.7013999999999925,0.9147563519609548,1.0931872709670822,4.814869734080536,4.262026986235184,3.9648266040305944,4.471556701157881,2.8858610621943894,-81.76445259627,81.76445259627,0,Home,5,1,Home_5_1_17,27301,27400,1092.04,1096.04
C003601,3.9600000000000364,21.247834117747338,21.174173797865702,-13.860449999999997,16.007297142857148,0.9965332786639128,1.0034787813014485,6.239928253063947,5.356771139269332,4.4812609832540975,3.675111369272479,0.5058994428092162,-25.648858916927193,33.038687583527974,0,Home,5,1,Home_5_1_17,27401,27500,1096.04,1100.04
C003602,3.9600000000000364,5.71539320913926,3.2265355189033498,-2.962049999999998,1.2793714285714373,0.5645343025120169,1.771371545626696,3.5739055667467063,1.4645873579522544,3.5739055667467063,2.573807173941805,1.8725915755332274,-293.5843246168502,298.1157608232945,1,Home,5,1,Home_5_1_17,27501,27600,1100.04,1104.04
C003603,3.9600000000000364,6.019209469652534,4.203866229741282,-3.8313000000000024,-1.7302114285714225,0.6984083625825295,1.4318270707731282,2.8152259870981786,1.5308206317618425,2.6018264348734563,0.6176503875788355,1.393223068189203,111.86852191646247,160.2675284147991,1,Home,5,1,Home_5_1_17,27601,27700,1104.04,1108.04
C003604,3.9600000000000364,7.2226953087516765,4.706409938797107,1.4486999999999988,4.477897142857145,0.6516140772398901,1.5346507003590295,3.0091228688883946,1.8113839792754094,0.5710152087493425,3.0091228688883946,1.5011804118558079,-258.4690224270334,258.4690224270334,0,Home,5,1,Home_5_1_17,27701,27800,1108.04,1112.04
C003605,3.9600000000000364,24.06195082560995,22.983061256502914,22.79175,-2.9592628571428534,0.9551620075642936,1.0469428139735637,7.913802436579607,6.0459122489006845,3.0424542498224225,7.913802436579607,3.010945444757806,-65.8099065811328,65.8099065811328,0,Home,5,1,Home_5_1_17,27801,27900,1112.04,1116.04
C003606,3.9600000000000364,29.053778527381247,28.23337882607906,22.23509999999999,-17.398965714285715,0.9717627192439354,1.0290577938388439,7.990660544546015,7.342650611508553,7.92059796633125,7.04424961106538,2.7708713712607755,30.10003481386021,62.09261447421082,0,Home,5,1,Home_5_1_17,27901,28000,1116.04,1120.04
C003607,3.9600000000000364,26.08849194804914,25.23044487869093,23.9949,-7.798725714285716,0.967110131506763,1.0340084003069996,7.103791604096471,6.592549035004782,7.042604799256655,4.432966300856244,3.075228748155941,-21.330489190336255,56.13921336879918,0,Home,5,1,Home_5_1_17,28001,28100,1120.04,1124.04
C003608,3.9600000000000364,7.472857575359224,2.898409931613452,1.1248499999999808,2.6712342857142914,0.3878583128856332,2.5782610989051236,4.286821090567437,1.9110826047454432,4.286821090567437,2.4817157381766077,3.137609354389456,163.33729914896855,171.01539438860615,0,Home,5,1,Home_5_1_17,28101,28200,1124.04,1128.04
C003609,3.9600000000000364,12.801623256372377,12.798078422316896,-10.340549999999993,7.5408114285714305,0.999723094955656,1.0002769817419854,3.662639672237136,3.225504252942012,2.5098438848940328,3.64109411189213,0.12061010401550036,6.864633263579543,11.762791240570133,0,Home,5,1,Home_5_1_17,28201,28300,1128.04,1132.04
C003610,3.9600000000000364,14.815755057891385,14.608657918491415,-13.162499999999994,6.337308571428572,0.9860218302347228,1.0141763288972514,3.9242610145388177,3.740277972723031,3.633920825021676,3.913476825314489,1.0934496082477678,26.056137745418,29.5868591862548,0,Home,5,1,Home_5_1_17,28301,28400,1132.04,1136.04
C003611,3.9600000000000364,15.734674410169589,15.726706223895135,-15.646799999999999,1.5833314285714195,0.9994935906478432,1.0005066659325235,4.089410710663538,3.9727968294811102,3.9128226938748836,3.839038683252156,0.22478123908381423,2.234988595534658,12.8814546871631,0,Home,5,1,Home_5_1_17,28401,28500,1136.04,1140.04
C003612,3.9600000000000364,6.785510719693239,0.727572955735973,0.3819000000000017,0.6192857142857235,0.10722449433678963,9.326227241128537,3.0666906555027484,1.7270445864783084,3.0666906555027484,2.2080878839675964,3.166061898746879,-199.9011408103363,199.9011408103363,1,Home,5,1,Home_5_1_18,28801,28900,1152.04,1156.04
C003613,3.9600000000000364,5.040174066260086,0.3325225556259314,0.3105000000000011,-0.11899999999999977,0.06597441898919774,15.157390020573489,2.196190858509241,1.282005425150093,2.196190858509241,1.9557053910387534,1.285726095596979,270.8361890438563,306.7831463352666,1,Home,5,1,Home_5_1_18,28901,29000,1156.04,1160.04
C003614,3.9600000000000364,7.0892704732001155,4.777611623583904,0.9807000000000023,-4.675874285714279,0.6739214763557014,1.48385239984872,2.1213598981809842,1.7921342361074775,1.981661780746755,2.1213598981809842,2.261290798783511,142.4861982026482,142.6492817020817,0,Home,5,1,Home_5_1_18,29001,29100,1160.04,1164.04
C003615,3.9600000000000364,12.071821836521492,11.908349490097446,11.433149999999998,-3.330445714285723,0.9864583532926667,1.013727540206977,3.5223944576725095,3.0395288314676994,2.1573372337348684,2.332412701793789,0.8897248370346497,-22.926049275814865,33.37347421356957,0,Home,5,1,Home_5_1_18,29101,29200,1164.04,1168.04
C003616,3.9600000000000364,6.15274659869517,5.985384460548852,5.9835000000000065,0.15018285714285895,0.9727987923016672,1.0279618024956363,2.2887432263431395,1.5610740819372042,2.2887432263431395,1.0525543298797846,0.5969984463909234,42.22683932300641,58.17791730583718,0,Home,5,1,Home_5_1_18,29201,29300,1168.04,1172.04
C003617,3.9600000000000364,8.69113737255493,7.903317166623579,-6.940950000000001,-3.7796342857142875,0.9093536125180638,1.09968222068303,4.026619856581443,2.182949622680549,1.016527954182543,4.026619856581443,0.31337411451945507,200.0209442112053,200.52050769881922,1,Home,5,1,Home_5_1_18,29301,29400,1172.04,1176.04
C003618,3.9600000000000364,14.752253055667438,14.592397146046675,-13.8582,-4.570377142857154,0.9891639664112628,1.0109547395140674,4.166914892269604,3.728454157035715,4.039089311889141,3.705196915644199,0.9283275143012072,-15.677807917819939,36.19465530817997,0,Home,5,1,Home_5_1_18,29401,29500,1176.04,1180.04
