run_id,duration_s,path_m,displacement_m,delta_x_m,delta_y_m,displacement_path_ratio,path_displacement_ratio,peak_speed_mps,mean_speed_mps,start_speed_mps,end_speed_mps,max_chord_deviation_m,signed_heading_change_deg,absolute_heading_change_deg,heading_changes_ge45_count,team,player,period,block_id,start_frame,end_frame,start_s,end_s,threshold_support_duration_s
B00362,4.600000000000136,30.701245873980483,30.47321506392695,30.471749999999993,0.2988114285714296,0.992572587738311,1.0074829915246937,7.2698895649854665,6.664484132302931,5.549012497646725,5.512569338817565,1.4998488774150136,-22.914633322061505,30.713854246139533,0,Away,15,1,Away_15_1_17,27876,27991,1115.04,1119.64,4.64
B00363,1.7200000000000273,10.3862265124624,10.321253804619145,9.939449999999994,-2.7812971428571416,0.9937443394128469,1.0062950402221653,6.387900393223434,6.027419040070192,5.550774951532449,5.516699579116722,0.47769965143678983,21.215615155197117,22.436547480975676,0,Away,15,1,Away_15_1_27,44309,44352,1772.36,1774.08,1.76
B00364,2.6799999999998363,15.689418679353796,15.679718220789715,15.661049999999989,0.7649028571428573,0.9993817196951442,1.0006186628118878,6.034774929443659,5.849094651520549,5.502969319529825,5.513732415343968,0.20818529608252495,-3.7955452668397096,11.70628619497903,0,Away,15,1,Away_15_1_37,54725,54792,2189.0,2191.68,2.72
B00365,2.6799999999998363,17.97872392568273,17.912392677946375,15.6036,-8.796674285714285,0.9963105697595368,1.0037030925420711,7.286666521812184,6.691387696247401,5.546265202732337,5.66996749813513,0.4645308704364342,-6.547576886331669,31.299156768142257,0,Away,15,1,Away_15_1_39,60010,60077,2400.4,2403.08,2.72
B00366,1.6399999999998727,9.532064962684705,9.473340783679353,9.285000000000004,1.8796171428571498,0.9938393014278395,1.0061988880529371,5.986184427501894,5.80569705215792,5.5376521234970975,5.505722074004356,0.4313047150359065,-22.13309270867211,22.61662329870252,0,Away,15,1,Away_15_1_41,64495,64536,2579.8,2581.44,1.68
B00367,1.5599999999999454,9.178349869712205,9.171610816391356,9.171599999999998,0.014085714285712925,0.9992657663505411,1.0007347731446263,6.112074738039731,5.874867641041895,5.535958898863154,5.502684884566161,0.13459269813257427,4.12718128243977,11.452825417474855,0,Away,15,2,Away_15_2_46,72972,73011,2918.88,2920.44,1.6
B00368,1.9200000000000728,13.167936843554653,13.151889430870257,6.924900000000001,11.18114285714286,0.9987813267275617,1.001220160249122,7.58606107637163,6.832420452955058,5.590181105943585,5.574544824587164,0.17302475571751855,-2.1032755639663203,18.999893742147332,0,Away,15,2,Away_15_2_48,74877,74925,2995.08,2997.0,1.96
B00369,1.800000000000182,12.613766291766694,12.60617559659154,-12.513150000000003,-1.5286399999999993,0.9993982213559712,1.000602140999623,7.608347974301879,6.975888547249181,5.546715879326594,7.0788953444223495,0.19108827430081032,-7.984777976287005,9.181205017406052,0,Away,15,2,Away_15_2_51,81526,81571,3261.04,3262.84,1.84
B00370,2.0799999999999272,15.341363911314875,15.210409169427027,-13.84065,6.308165714285714,0.9914639439723306,1.0086095476084278,8.023383157827533,7.341946412412049,5.589062074946693,7.390854415072327,0.8257647399474147,-27.558205130852617,27.774172128116113,0,Away,15,2,Away_15_2_59,92016,92068,3680.64,3682.72,2.12
B00371,0.9600000000000364,5.38984349522433,5.373910873325966,-5.139450000000002,-1.5700228571428596,0.9970439546319886,1.0029648094793397,5.675687381218687,5.610090091639896,5.506164910394853,5.5244749316532005,0.17659865951295248,-15.102340349178231,15.102340349178231,0,Away,15,2,Away_15_2_60,93802,93826,3752.08,3753.04,1.0
B00372,3.7200000000002547,28.797541565567645,28.5409438398664,-15.3627,24.05354285714285,0.9910895961338572,1.0089905129676484,8.64851245585725,7.717898739997009,5.5439424205664585,5.529212079903133,1.4212099713564632,-10.612691829024408,70.14116017637858,0,Away,15,2,Away_15_2_60,95506,95599,3820.24,3823.96,3.76
B00373,1.0799999999999272,6.692419819354869,6.618463460230033,6.335400000000007,1.9148800000000037,0.9889492349372718,1.0111742490638855,7.324248744740975,6.173050519063992,5.534919049912689,5.750949288215361,0.3574527201174517,35.26309602223869,42.39356262328768,0,Away,15,2,Away_15_2_62,97275,97302,3891.0,3892.08,1.12
B00374,4.359999999999673,30.595665930452174,29.911364010164757,-29.5017,-4.933497142857139,0.9776340243143287,1.0228776568014375,7.993363063355454,7.003882030890611,5.535375136620566,5.5143630602739675,2.3939909050030916,50.690943261389904,51.168272050779805,0,Away,15,2,Away_15_2_67,107626,107735,4305.04,4309.4,4.4
B00375,3.119999999999891,18.359676955889213,18.241905989998717,-17.7942,-4.016662857142855,0.993585346508359,1.0064560669238767,6.235019355101365,5.879729429283846,5.506701016178856,5.503344846666457,0.7755790326977123,-27.192798458271653,37.89894624118504,0,Away,15,2,Away_15_2_67,108938,109016,4357.52,4360.64,3.16
B00376,3.119999999999891,22.402428275119174,22.39488675606987,-21.542849999999994,-6.118542857142849,0.9996633615357814,1.0003367518278368,8.090744846019065,7.1598823359211625,5.569997659775461,5.542579656281868,0.22388019717100943,-0.8383603029480903,9.999478140094514,0,Away,15,2,Away_15_2_69,118843,118921,4753.72,4756.84,3.16
B00377,3.880000000000109,23.89179180419291,23.840781121969673,-23.692200000000007,-2.6575371428571444,0.9978649285645339,1.0021396397191127,6.533793858766337,6.151095705467633,5.512584031017848,5.513640913790563,0.5331915944769895,-6.62905558734952,25.722521982988383,0,Away,15,2,Away_15_2_71,128066,128163,5122.64,5126.52,3.92
B00378,2.9600000000000364,20.20100526824546,20.149536069754028,-19.062000000000005,6.530234285714286,0.9974521466725056,1.0025543614658547,7.396114438479717,6.807186260008993,5.513837794544314,5.559055361323455,0.40268076594474783,-22.308444629472042,28.29271381371419,0,Away,15,2,Away_15_2_72,130644,130718,5225.76,5228.72,3.0
B00379,6.799999999999272,43.026007756348406,39.993718578009066,-37.8369,12.956331428571431,0.929524272958094,1.0758191357581506,7.055910469685234,6.322567448675162,5.508839814640936,5.524082263912753,5.790562125921222,-71.40405043530453,90.92545323748368,0,Away,15,2,Away_15_2_78,143342,143512,5733.68,5740.48,6.84
B00380,4.719999999999999,28.95314465492682,28.070858393713877,27.031350000000003,-7.568302857142854,0.9695271007094972,1.0314306833385087,7.1541809112018475,6.129099548891263,5.534229944889584,7.153063555272758,2.9857608880622837,7.209930656727894,72.55543614219697,0,Away,16,1,Away_16_1_0,1252,1370,50.08,54.8,4.76
B00381,2.640000000000015,16.15814658025221,16.12859328948442,16.126949999999994,0.23022857142857234,0.9981709974828481,1.001832353897042,6.720628807077416,6.111263489185172,5.500989269103191,5.576302884383413,0.41052898032091634,-7.2603862748793855,17.08659446355476,0,Away,16,1,Away_16_1_4,5826,5892,233.04,235.68,2.68
B00382,2.0399999999999636,11.987631283718649,11.986563924661633,-11.907599999999988,-1.3735999999999997,0.9999109616377285,1.0000890462908074,6.059815998015329,5.869074220118675,5.501077353199873,5.51789884416111,0.0484312631750663,1.3209084143352061,8.974568175494177,0,Away,16,1,Away_16_1_5,8993,9044,359.72,361.76,2.08
B00383,5.28000000000003,33.276092834355,30.972919316463067,30.891000000000005,-2.251188571428571,0.930785939041675,1.074360879397885,6.492038720319809,6.296510153960525,5.533529617878786,5.571513048807151,5.2828611141844215,54.047425313458135,82.02856947074848,0,Away,16,1,Away_16_1_6,9424,9556,376.96,382.24,5.32
B00384,3.0,21.765062241980058,21.54694180839369,16.22054999999999,-14.183245714285718,0.9899784144349626,1.0101230344206618,8.334103286078934,7.232841188993955,5.569374314039137,5.578640810331505,1.248519443697581,26.243079536181238,27.649437201998815,0,Away,16,1,Away_16_1_9,13786,13861,551.44,554.44,3.04
B00385,1.2799999999999727,7.835207935468251,7.831531432273882,7.807199999999995,-0.6168571428571425,0.999530771458186,1.0004694488205996,6.469428929575003,6.102913546544727,5.515948649264779,6.465516966507973,0.10860075338641147,-2.507837873031833,7.74492301343667,0,Away,16,1,Away_16_1_11,16435,16467,657.4,658.68,1.32
B00386,1.4800000000000182,10.091524868570517,10.083283423330025,9.832650000000001,-2.234188571428575,0.9991833300370533,1.0008173374578981,7.655205237261693,6.785603602473943,5.564815179747643,7.655205237261693,0.15044951105381935,-6.148624887567485,11.769568594363935,0,Away,16,1,Away_16_1_16,25664,25701,1026.56,1028.04,1.52
B00387,4.0,23.772066645099937,23.472622284560916,20.34960000000001,-11.698622857142858,0.9874035200637155,1.0127571754407678,6.252607742612531,5.938718115843258,5.508863572670801,5.509702407335991,1.62252650025358,29.929229860050597,29.929229860050597,0,Away,16,1,Away_16_1_17,27957,28057,1118.28,1122.28,4.04
B00388,1.0399999999999636,6.050780774245347,6.04228974631458,5.742149999999995,-1.8806857142857147,0.9985967054091749,1.0014052665938349,5.955067301262682,5.8072382137222105,5.525912414360724,5.571965533195098,0.1394594479352194,10.197457561571714,10.197457561571714,0,Away,16,1,Away_16_1_19,30416,30442,1216.64,1217.68,1.08
B00389,2.7600000000002183,18.818302406895974,18.535927975867047,13.954799999999992,12.200171428571437,0.9849946916080246,1.015233897725356,7.5231684537176635,6.799794031394379,5.5280220252397685,6.51597983293913,1.3200664766053964,36.424269296003274,44.89498083069493,0,Away,16,1,Away_16_1_29,45928,45997,1837.12,1839.88,2.8
B00390,1.3200000000001637,7.720412739796269,7.6270980106471935,6.012450000000001,-4.692874285714286,0.9879132460537935,1.0122346309197563,6.069609604104591,5.838814756880605,5.509383239056777,5.536496545655652,0.5180859836371219,29.6621887781791,29.6621887781791,0,Away,16,1,Away_16_1_37,54678,54711,2187.12,2188.44,1.36
B00391,1.1200000000003456,6.4234270763567745,6.382625191503577,5.63339999999998,3.0004514285714237,0.9936479570222911,1.0063926493611925,5.8556784684452445,5.727562460682802,5.513634450929214,5.509506415109481,0.3011616271694125,19.54651660523368,22.01428701435549,0,Away,16,1,Away_16_1_37,55166,55194,2206.64,2207.76,1.16
B00392,3.200000000000273,20.11829535003428,19.231556988450006,15.425400000000003,11.485200000000006,0.9559237824996558,1.0461085060412336,6.778468646299093,6.278065895340168,5.565953771734462,5.52014922447877,2.5281156809419265,-61.66197253163288,61.66197253163288,0,Away,16,1,Away_16_1_41,64465,64545,2578.6,2581.8,3.24
B00393,2.2799999999997453,13.93431473458685,13.86850538971572,13.710750000000019,2.085851428571427,0.9952771739317914,1.0047452369971988,6.54326300246762,6.1012360603832825,5.513823137523519,5.520482931523935,0.5959635290610468,-16.12234468150568,18.750086196771267,0,Away,16,1,Away_16_1_43,67334,67391,2693.36,2695.64,2.32
B00394,3.2799999999997453,23.195254494965845,23.114067731566344,-19.749299999999998,-12.009382857142853,0.9964998545966753,1.0035124394521275,7.923006173020246,7.054029009575101,5.603045420550509,5.707730500772332,0.7628332310706725,-12.509300776247871,24.19909093470628,0,Away,16,2,Away_16_2_46,72621,72703,2904.84,2908.12,3.32
B00395,0.9600000000000364,5.679835958767065,5.674476722795773,-2.5793999999999997,5.05434285714286,0.9990564452899349,1.0009444458463919,6.139878925160486,5.901235713002553,5.53499385589079,5.540679764194832,0.0996533264241248,6.377088685182337,11.178247761181803,0,Away,16,2,Away_16_2_51,80258,80282,3210.32,3211.28,1.0
B00396,2.7200000000002547,18.879085273660433,18.551444368677405,-18.543149999999997,-0.5546857142857142,0.9826452976808076,1.0176612073147373,7.530376347758317,6.92025224447669,5.520273027419027,6.103304432956259,1.4562934499460178,-40.07951704106526,40.07951704106526,0,Away,16,2,Away_16_2_51,81503,81571,3260.12,3262.84,2.76
B00397,1.5199999999999818,8.909567993805192,8.905439200013937,-8.860949999999999,-0.8890514285714346,0.9995365887780276,1.0004636260714967,6.087062129524388,5.852543156390687,5.509983254104619,5.5047819360371,0.0988274166516427,2.520507623411964,9.452969778477431,0,Away,16,2,Away_16_2_59,92027,92065,3681.08,3682.6,1.56
B00398,2.519999999999982,16.73400713557838,16.687961853024714,-14.813699999999995,-7.683902857142858,0.9972484006860635,1.0027591915033842,7.354365416189475,6.62400395317732,5.586074613885305,5.548063902169461,0.450118116495278,1.8746144102615405,28.434624274913944,0,Away,16,2,Away_16_2_60,93766,93829,3750.64,3753.16,2.56
B00399,5.279999999999745,35.54407364274785,35.38298129731862,-35.07899999999999,-4.628080000000004,0.9954678142114953,1.0045528200146727,8.18359237839246,6.722577431893323,5.500957373082033,5.575741674039157,0.9560796053987485,2.5746152634993087,35.90668363746709,0,Away,16,2,Away_16_2_65,102815,102947,4112.6,4117.88,5.32
B00400,4.559999999999491,34.06069548646719,33.07234986974457,-29.851950000000002,-14.235217142857142,0.9709828116365005,1.0298843481220783,8.558006079843043,7.452718591002867,5.545250803574814,5.514238874829225,3.4808067147665116,-52.39934650609498,53.83895205531968,0,Away,16,2,Away_16_2_67,107596,107710,4303.84,4308.4,4.6
B00401,1.6799999999993815,9.45092931174035,9.443037099384124,-8.403750000000002,4.306731428571428,0.9991649273742402,1.0008357705548716,5.800506512129368,5.622654519740904,5.500911555263332,5.508088648755943,0.09954712004421089,0.14661300922705126,16.944618933041294,0,Away,16,2,Away_16_2_67,108940,108982,4357.6,4359.28,1.72
B00402,1.3999999999996362,8.531529774284015,8.51401328248246,-7.759650000000001,3.5037485714285737,0.997946852174817,1.0020573719138535,6.404828042193946,6.078267379241541,5.529381295546153,5.554544558292483,0.23806391643077982,-11.366188978713895,11.366188978713895,0,Away,16,2,Away_16_2_69,115865,115900,4634.6,4636.0,1.44
B00403,1.0799999999999272,6.117195127697585,6.1144353640458,1.1256000000000057,-6.009937142857144,0.9995488514598319,1.0004513521670395,5.749306321960307,5.658606370316354,5.511100176406741,5.5062802733818375,0.08030280614323305,5.521195212745552,5.553348774802909,0,Away,16,2,Away_16_2_69,116191,116218,4647.64,4648.72,1.12
B00404,3.4799999999995634,25.458362855187406,25.324500704171836,-23.3511,-9.800839999999997,0.9947419183324157,1.0052858752312348,8.250741482533664,7.295830982546115,5.5740550843139856,5.516022377463467,1.161110550836708,-20.18219936656695,20.285117570161564,0,Away,16,2,Away_16_2_69,118822,118909,4752.88,4756.36,3.52
B00405,6.359999999999673,44.16898884276091,41.61707661897755,-41.13855000000001,-6.292914285714284,0.9422238930379859,1.0613188727105276,7.893505617275477,6.935836905272943,5.509183774598498,5.513281599923478,6.6959120043474005,37.75695827037844,78.9882089460318,0,Away,16,2,Away_16_2_70,123852,124011,4954.08,4960.44,6.4
B00406,3.7999999999992724,24.329649507589203,24.30264275120246,-23.233349999999998,-7.129508571428566,0.9988899652509042,1.0011112682955192,6.941892707859731,6.393144850243999,5.5006679335892334,5.625702206627991,0.5094027333521373,-6.485496794901229,13.69090208929203,0,Away,16,2,Away_16_2_71,128090,128185,5123.6,5127.4,3.84
B00407,2.3200000000006185,15.142743605594971,15.133483761620539,-15.133199999999997,-0.09267428571428837,0.9993884962847148,1.0006118778808826,7.125814098234101,6.510318319004407,5.540190681469877,5.550387338943139,0.11450850444404782,5.2240891127412405,15.688227268490648,0,Away,16,2,Away_16_2_72,130661,130719,5226.44,5228.76,2.36
B00408,1.2800000000000011,7.656251915860079,7.6401101591994145,5.748000000000005,-5.033068571428572,0.9978916894535267,1.0021127649110173,6.225372692002427,5.9684093191858985,5.551209636632899,5.546103036279971,0.21575048761580604,-12.885771583698023,12.885771583698023,0,Away,17,1,Away_17_1_0,609,641,24.36,25.64,1.32
B00409,6.039999999999999,39.660846837323184,39.577033480428156,36.203700000000005,-15.98854857142858,0.9978867481766387,1.0021177271140465,7.055597348209188,6.559359682682445,5.501500834651984,5.842118772766097,0.940013995356265,-3.868803945524272,27.52707555991809,0,Away,17,1,Away_17_1_0,1219,1370,48.76,54.8,6.08
B00410,3.5999999999999943,22.72782227901774,22.71171273490812,22.490099999999998,-3.1650114285714253,0.9992911971982246,1.0007093055595433,6.768247309617952,6.304448604429467,5.509266027637237,5.537439077037329,0.2020641945348307,1.300035250843319,16.83175597023254,0,Away,17,1,Away_17_1_4,5810,5900,232.4,236.0,3.64
B00411,6.239999999999952,43.526101031272745,43.317520723154814,43.3062,-0.9902742857142854,0.9952079257462535,1.0048151488043597,7.668796529801707,6.966056819039437,5.518394807366473,5.54541615737485,1.755482666273194,12.099029767602971,28.273809148150047,0,Away,17,1,Away_17_1_6,9415,9571,376.6,382.84,6.28
B00412,1.759999999999991,9.82518997086953,9.825074062972238,9.6954,1.5910057142857141,0.9999882029866459,1.0000117971525253,5.629829933638373,5.580790074411312,5.505804076769434,5.513195854653728,0.014701741301586517,0.1374269680074145,3.0292149015325376,0,Away,17,1,Away_17_1_9,12908,12952,516.32,518.08,1.8
B00413,2.480000000000018,14.502968701518354,14.502283996864653,13.138950000000008,-6.138748571428579,0.999952788655358,1.0000472135736584,6.047364074525311,5.842612667433191,5.510380510334638,5.527602778289039,0.06230682734789105,0.5775853055643847,3.857563162121472,0,Away,17,1,Away_17_1_9,13789,13851,551.56,554.04,2.52
B00414,1.4400000000000546,8.560034656727241,8.545455046361642,8.026799999999994,-2.9317714285714302,0.9982967813857925,1.0017061245172434,6.2302017878597145,5.934357855217544,5.570374224875559,5.5283693347275085,0.21258673941726747,-11.345517775265089,11.345517775265089,0,Away,17,1,Away_17_1_11,16422,16458,656.88,658.32,1.48
B00415,5.7999999999999545,39.11899922486606,28.979064306495477,5.6958000000000055,28.413800000000002,0.7407925785605192,1.3499055321844113,7.970527621984791,6.736172287953267,5.506173419519243,5.549507803607467,10.335406728406754,-137.5438070634709,137.5438070634709,0,Away,17,1,Away_17_1_14,20531,20676,821.24,827.04,5.84
B00416,1.2799999999999727,8.043818383482403,8.041572111759155,7.550850000000011,-2.766142857142853,0.9997207455941745,1.0002793324106318,6.735089998722874,6.2615645268192095,5.536169797969013,6.735089998722874,0.052316321220212784,-1.5945731233097868,8.44485316995822,0,Away,17,1,Away_17_1_16,25669,25701,1026.76,1028.04,1.32
B00417,2.7200000000000273,16.179000699621657,16.123764663086718,-13.326899999999995,-9.075765714285716,0.9965859426326478,1.0034257530849104,6.170143136637671,5.942035790725735,5.525452069538042,5.521750571030671,0.5416406270176942,-15.525345698667934,18.611960982885034,0,Away,17,1,Away_17_1_17,27293,27361,1091.72,1094.44,2.76
B00418,3.0399999999999636,17.65430390081809,17.57817861620951,14.654849999999996,-9.707097142857144,0.9956880041809492,1.0043306696484686,6.104744548270728,5.8035209104311605,5.51351258274202,5.535481363883376,0.6129737492536564,8.068623104929022,27.58282485378906,0,Away,17,1,Away_17_1_17,27948,28024,1117.92,1120.96,3.08
B00419,1.3599999999999,7.888211898440272,7.8823228013378115,-3.6084000000000103,7.00788571428572,0.9992534306661279,1.0007471271160655,5.972269130972673,5.792523639855584,5.533029933924787,5.504792717121372,0.13179782137254398,-7.447986945601166,7.447986945601166,0,Away,17,1,Away_17_1_22,36641,36675,1465.64,1467.0,1.4
B00420,1.1599999999998545,6.96839021235065,6.947312333024172,6.428849999999997,-2.6334457142857133,0.9969752154107099,1.0030339616697934,6.277154645229383,5.991203121971231,5.526338350350514,5.545603774687022,0.2363540456061772,-14.673310605033905,14.673310605033905,0,Away,17,1,Away_17_1_36,53584,53613,2143.36,2144.52,1.2
B00421,2.319999999999709,14.275037764134083,14.22190457564984,12.3018,-7.136405714285715,0.9962778950667479,1.0037360107573225,6.418940732521875,6.143127110185525,5.56855539755317,5.531038942824924,0.5250946277969304,17.05308343513216,17.05308343513216,0,Away,17,1,Away_17_1_37,54695,54753,2187.8,2190.12,2.36
B00422,2.0399999999999636,11.60375280815463,11.603098482237762,-9.068250000000006,-7.238697142857141,0.9999436108362798,1.0000563923436372,5.76792925917421,5.6849073864376924,5.521363890889532,5.508692227975668,0.05654301368638273,0.743522210159438,4.873483406099388,0,Away,17,1,Away_17_1_39,59103,59154,2364.12,2366.16,2.08
B00423,2.2400000000002365,13.35160487523511,13.094281029028497,-10.630499999999998,7.645434285714295,0.9807271224237692,1.019651620859225,6.2401761982145025,5.952673790326546,5.512284167768172,5.516807504886632,1.12033887917883,39.78236143239856,39.78236143239856,0,Away,17,1,Away_17_1_39,59480,59536,2379.2,2381.44,2.28
B00424,2.5599999999999454,14.807834901266844,14.797718914765202,-14.790299999999995,-0.46852000000000005,0.9993168490485549,1.0006836179657088,6.050944588519249,5.780131812394706,5.512695273977065,5.505064818248276,0.20752325893525886,-6.73022608778727,17.25950910616044,0,Away,17,1,Away_17_1_41,63778,63842,2551.12,2553.68,2.6
B00425,2.1600000000003092,12.751452813886052,12.629200852270419,11.995200000000004,-3.9511885714285713,0.990412703289581,1.0096801027274545,6.1002151601453525,5.896736190550006,5.534170133141394,5.5035845657863085,0.7275760336290884,25.494208793914552,30.148636626674683,0,Away,17,1,Away_17_1_41,65217,65271,2608.68,2610.84,2.2
B00426,2.200000000000273,12.184673198081173,12.180664043800604,11.671650000000007,3.4844171428571444,0.9996709674346292,1.0003291408634334,5.588841059565507,5.53792851290779,5.507166770844446,5.503327516617484,0.11514356581518774,4.514448598664779,11.39320264887102,0,Away,17,1,Away_17_1_43,67365,67420,2694.6,2696.8,2.24
B00427,1.3200000000001637,7.357171181793535,7.326853355631632,-4.8374999999999915,-5.502851428571427,0.9958791462896869,1.004137905413188,5.607495179500239,5.571709488591537,5.508843067297109,5.51377741285162,0.2952051287252198,-17.17168239115717,17.17168239115717,0,Away,17,1,Away_17_1_43,67839,67872,2713.56,2714.88,1.36
B00428,4.679999999999836,30.40060693310934,30.204618375324458,20.964600000000004,-21.74406857142857,0.9935531366786158,1.0064886950515155,7.156584730525567,6.487430762055501,5.501656594794258,5.521166544448247,1.1694570602582226,-14.000338865498323,33.701991708325394,0,Away,17,2,Away_17_2_48,75159,75276,3006.36,3011.04,4.72
B00429,3.9600000000000364,23.999293335173917,23.980673673392634,-23.871599999999994,2.2846057142857106,0.9992241579149336,1.0007764444833733,6.404470038540524,6.0549142275370915,5.509089374366203,5.513581556174545,0.323906930034776,0.9651977968727916,13.371476540312875,0,Away,17,2,Away_17_2_48,75438,75537,3017.52,3021.48,4.0
B00430,2.6399999999998727,15.157135577073975,15.062427829815482,-15.050099999999997,-0.6092800000000054,0.9937516065105505,1.006287681396954,5.884436113059898,5.737804710348721,5.504526166497563,5.5091281581166776,0.7273285994838127,-22.083327630877527,22.088423982903656,0,Away,17,2,Away_17_2_51,80221,80287,3208.84,3211.48,2.68
B00431,1.1600000000003092,6.594664200036628,6.594269437625993,-6.141900000000003,-2.4003028571428615,0.9999401391187389,1.0000598644648007,5.751602724286499,5.681851823992804,5.588949718910961,5.5362113398387205,0.029780566704875826,1.0181842900422189,3.59797537961499,0,Away,17,2,Away_17_2_51,81540,81569,3261.6,3262.76,1.2
B00432,1.7200000000002547,10.12210517517575,10.040272902316328,10.015499999999989,-0.7048685714285767,0.9919154887799314,1.0081504032465636,6.057548101272931,5.876337102297273,5.506203121721505,5.5687244592786715,0.5807632040784507,-21.068002360965515,21.068002360965515,0,Away,17,2,Away_17_2_53,83906,83949,3356.24,3357.96,1.76
B00433,2.119999999999891,12.242057582660365,12.167394546043699,9.263100000000001,7.88926285714286,0.993901103951478,1.0061363208313931,5.900480536580294,5.770116864106661,5.534871095235384,5.5236301285703275,0.5938790060669323,18.922047847854152,19.9428355885991,0,Away,17,2,Away_17_2_55,86136,86189,3445.44,3447.56,2.16
B00434,3.6799999999998363,25.543366462905357,25.251561437571148,-23.229749999999996,-9.90050857142856,0.9885760936892177,1.0115559200588697,7.420507735055679,6.925671358493171,5.503274767202042,6.873506910601309,1.691157089677333,-28.66180663004744,28.816170623298298,0,Away,17,2,Away_17_2_59,91976,92068,3679.04,3682.72,3.72
B00435,1.9200000000000728,10.960031006738978,10.906667384678054,10.158000000000001,3.971199999999996,0.9951310701559044,1.0048927523118465,5.82044938840384,5.704500177609645,5.519733534408268,5.512874284582296,0.45702871214116125,-20.07056980059078,20.07056980059078,0,Away,17,2,Away_17_2_60,93924,93972,3756.96,3758.88,1.96
B00436,2.199999999999818,14.044412815224447,14.041429688929867,-13.723049999999997,2.97315428571428,0.9997875933772505,1.000212451748908,6.794740545671489,6.368888502051831,5.547435734266866,5.52518595691337,0.0946278259820241,2.8045439326130097,7.72206342816662,0,Away,17,2,Away_17_2_60,95522,95577,3820.88,3823.08,2.24
B00437,1.599999999999909,9.11278440080879,9.111319006544694,8.230950000000007,-3.9073771428571433,0.9998391935768868,1.0001608322859779,5.7742930949368185,5.691338298669085,5.525260225200002,5.530298028772483,0.07303938883450815,3.2229327693519387,3.482176138559898,0,Away,17,2,Away_17_2_60,95920,95960,3836.8,3838.4,1.64
B00438,1.2400000000002365,6.915352829821313,6.915180208025034,-5.684099999999997,-3.938365714285709,0.9999750378902527,1.00002496273287,5.60669296830785,5.574635799272166,5.504524831209548,5.529805462132817,0.01975279617216137,-1.545651945244475,2.1436899294908986,0,Away,17,2,Away_17_2_63,98642,98673,3945.68,3946.92,1.28
B00439,1.9200000000000728,10.937072669591176,10.838456089360129,-10.676699999999997,-1.8655314285714226,0.9909832746649627,1.009098766412668,5.782583086683538,5.692705520205126,5.515753750280116,5.533828137778689,0.6662635183888329,20.384539428821835,22.790607737214145,0,Away,17,2,Away_17_2_65,102741,102789,4109.64,4111.56,1.96
B00440,1.5999999999994543,8.986675553749642,8.984399571604369,-8.973899999999993,0.4342285714285694,0.9997467381423019,1.0002533260155153,5.67198347636709,5.615412022862442,5.565004093542745,5.518172496310116,0.07254024158591398,4.421148766042081,8.21018006547795,0,Away,17,2,Away_17_2_65,102888,102928,4115.52,4117.12,1.64
B00441,3.8400000000001455,25.930406486328515,25.89049411915518,-24.89640000000001,-7.105417142857156,0.9984607889893905,1.0015415838334196,7.440246786908257,6.740215176483505,5.540709960706832,5.531264709543809,0.5993491070953014,7.798736459728023,14.99646380236664,0,Away,17,2,Away_17_2_67,107636,107732,4305.44,4309.28,3.88
B00442,5.8799999999992,40.47774102972656,40.40046316529855,-39.913199999999996,-6.255708571428563,0.9980908553080752,1.0019127964972043,7.70605280952396,6.87475586815043,5.520342742987729,5.510354307292086,0.9348843712305903,-3.6012233614802236,20.120118323958504,0,Away,17,2,Away_17_2_67,108864,109011,4354.56,4360.44,5.92
B00443,2.480000000000473,16.110556881718388,16.031598922186053,12.304500000000004,-10.276742857142864,0.9950989925356377,1.0049251456399066,7.013015132600853,6.4805381566147595,5.509981823838849,5.602912700975192,0.7069843640415764,-16.351774792634668,18.614034769080835,0,Away,17,2,Away_17_2_68,113986,114048,4559.44,4561.92,2.52
B00444,7.119999999999891,41.719021514059975,37.640963294657084,-36.0669,10.771297142857144,0.9022494279251367,1.1083409632075423,6.124058179990071,5.857508277109409,5.518443751070596,5.505038990858567,7.95356626482764,80.65069261753092,81.29477472197638,0,Away,17,2,Away_17_2_71,127950,128128,5118.0,5125.12,7.16
B00445,0.9600000000000364,5.343163553271998,5.342466786266354,-4.6203,-2.682308571428564,0.9998695965416936,1.000130420465586,5.625877176508526,5.563646958399817,5.51208512819923,5.513225151994652,0.035955330582934084,-2.331028829293554,3.761005837872755,0,Away,17,2,Away_17_2_72,132537,132561,5301.48,5302.44,1.0
B00446,3.519999999999527,22.593540347235944,22.384426600143097,22.17915,3.0245428571428548,0.9907445338853931,1.0093419300314581,6.880555259194729,6.408344869015622,5.504184661423069,6.829663728487509,1.1878643098029695,1.1763791122050906,43.12174635479553,0,Away,17,2,Away_17_2_76,139964,140052,5598.56,5602.08,3.56
B00447,5.959999999999127,38.528487208659115,38.456499751497155,-37.91685000000001,-6.419880000000006,0.9981315784143796,1.0018719191197103,7.3303717591707525,6.458145409739044,5.509631244253276,5.5472456487022495,0.9740299396102265,13.096786358520712,15.659111929490836,0,Away,17,2,Away_17_2_78,143463,143612,5738.52,5744.48,6.0
