replicate,primary_beta_D,remote_beta_D,trimmed_beta_D
936,0.028958553596466208,-0.009934693354575223,0.038074097657342085
937,0.012326334719268306,0.004161091820171682,-0.0662494554568659
938,0.17698132944484565,-0.022980010827469748,0.16556147528522042
939,0.08464221190420851,0.012809213148517578,0.10933691694939908
940,0.1638844000002862,-0.029073039003061574,0.1602238526697727
941,0.10412685517031291,-0.02024003629165819,0.11424272993871744
942,0.07210955558405646,-0.0083481387809438,0.061861771009181284
943,0.060543807097803125,-0.013252236143183226,0.07693350357085144
944,0.24585051095241278,0.07758040271799445,0.2181899059670345
945,-0.03990986532876683,-0.16964817379121033,-0.05129736985181684
946,0.0657996322562739,0.019608934971447157,0.0705520598579965
947,0.09020247897795947,-0.07288883110462963,0.10572716457331922
948,0.19678962333863034,0.0017076966874214393,0.2003568996398921
949,0.07552337321610587,-0.05685635076908913,0.06329533615135569
950,0.06710514013758385,-0.04005639807910226,0.06699203351832743
951,0.11165398242290088,-0.03492761112942903,0.09537621011290569
952,0.09422401963803329,0.0002674423807672181,0.1121099876639524
953,0.13875835380402882,0.16455565029396194,0.15652965352479506
954,0.18953119424133452,0.013106797316237448,0.18887687220472124
955,0.049728121832176064,-0.020026837573725805,0.04663948443116456
956,0.09797334281768179,-0.09697296434703111,0.09492338435842845
957,0.2093479313956784,0.15524565518710712,0.20592699974405845
958,0.16957713540025543,-0.02325177587616658,0.15472867999254397
959,0.10353354391395013,-0.017407415979687098,0.09707662191899395
960,0.11939419193893029,-0.07541714676548128,0.12655825615887528
961,0.16119297293441015,0.008707001047782558,0.15504466044362838
962,0.02251153021416591,-0.020811969313174885,0.023082619877850177
963,0.171879513076829,0.06613402555820506,0.16342383158151605
964,0.11547482400604737,-0.0892420878682948,0.09487824398336103
965,0.14860084649155386,0.0003364702183475302,0.1383407036573648
966,0.09832198338797313,-0.03771209425320606,0.0992321026170693
967,0.12093690838800022,0.017970955584211218,0.1146512900455229
968,0.1423167005893346,0.016296233149958678,0.14054980335608674
969,0.1585656507199242,0.001607805035802427,0.1535209581762768
970,0.06614464973311837,-0.053261195836598337,0.07359356282731976
971,0.07850168613562249,-0.05712005725859435,0.0778915844202219
972,0.08803985205612906,-0.060475725914787615,0.06480309382461455
973,0.03279535763416953,-0.04522639832798444,0.026719149155846993
974,0.006983971076827549,-0.057475812970306316,0.02010856423460774
975,0.08961704084956472,-0.06138614480470774,0.08027950959348691
976,0.15062042341477605,0.03934762275701938,0.16355148878812986
977,0.1474921493805412,-0.08462110229732998,0.14372808407326426
978,0.07733970582370475,-0.05687411581241257,0.09449314226965681
979,0.00024214536365556926,0.0036074563771270507,-0.004374867524222054
980,0.04848862562608988,-0.07440820179559915,0.06419048762060094
981,0.16021865005935515,0.061265813339042824,0.12064552429646992
982,0.13655025370757634,0.06204210665003842,0.148149812761761
983,-0.03753915475371451,-0.12023616143977171,-0.035763756166750926
984,-0.007167792071465928,-0.09686630294341174,0.011031651105564156
985,0.1348163192906652,-0.050942891478930385,0.13634465435725493
986,0.07752988329677002,0.005976423776277789,0.07174731095752816
987,0.19284386767350675,0.02270332236085412,0.17030716716402947
988,0.1752868376716646,-0.012131172885150247,0.19484327615138855
989,0.030052081950653398,-0.0733028025768581,0.04731983941341029
990,0.08954995350426592,-0.04794743338050844,0.07640334501034785
991,0.09453341203760154,-0.040328777441087725,0.0726486591847683
992,0.09282050579584665,-0.026319821665761654,0.0963325325539012
993,0.04780159616996082,-0.07165140965414413,0.03259462444988616
994,0.1352388101778639,-0.0698645399019562,0.14551912314926274
995,0.09940218987046583,-0.013308497776762424,0.11506200690471562
996,0.0686269524587082,0.05458788338273172,0.0903858702504822
997,0.05933156459280411,-0.0506055286527441,0.05969505939307281
998,0.15497232864349963,0.06505115988362403,0.14435471824321308
999,0.10386145050915492,0.003248333278946466,0.10350389470456105
1000,0.11441256677351945,0.012806372652039261,0.08482231713153443
1001,0.12742558813926758,-0.030525814965841978,0.14106342480627818
1002,0.13229917554152296,0.024681046124074752,0.14020283102268824
1003,0.11767663369127936,0.08487325569025891,0.13035044885582953
1004,0.14757355272486677,0.043187214046299875,0.149371304395645
1005,0.1334837776248782,0.014124738857846967,0.1368343128747571
1006,0.09771219424043603,-0.038170817714467904,0.1121597701162223
1007,0.12978983280256692,0.0030323454464115667,0.13251242532529545
1008,0.03598806886909593,0.012549810935325086,0.024003257378434627
1009,0.003954261394834528,-0.09135216361288685,0.008640146692146428
1010,0.1018608042732424,-0.026855295983922157,0.10163905021749396
1011,0.017001649323495484,0.012245945130534397,0.036465124560344106
1012,0.10706002943436398,0.092797632040461,0.09527585402492071
1013,0.07307400028013258,0.060542290197050215,0.059323060204933324
1014,0.15795961767281216,0.015715683323400047,0.15700730957409523
1015,0.04461209428914974,-0.004639688775013836,0.032138510955496566
1016,0.11379082084858597,0.04213816291092678,0.1494929450941497
1017,0.11506210397287304,-0.0004925977686897723,0.1168482982202917
1018,0.06366307901223428,-0.045514981611043094,0.060895881599373196
1019,-0.02577660027796989,-0.1110787717061076,-0.025232231849662893
1020,0.09187072141677084,-0.09687694637924221,0.08604882840057315
1021,0.04934384496302685,-0.14020646487266789,0.0389782716122795
1022,0.12133324567494701,0.0003430143290457719,0.10388377817818296
1023,0.11345536128506133,-0.0469157381478996,0.10674721070301185
1024,0.05649919382458226,-0.08774786530132668,0.02333574665811441
1025,0.17320714920358596,0.06327962175100774,0.17791554538834725
1026,0.05761379005864007,-0.0376597399954171,0.05533245268755911
1027,-0.1147246230362719,-0.05979141367844809,-0.11816517373500146
1028,0.11952801421479436,-0.07133575010493005,0.07984663760496538
1029,0.06644122858687154,-0.042021226867615634,0.06595462760133955
1030,0.09029976630369044,0.0011766237628633143,0.10604990002257933
1031,0.06352236835869632,-0.03636531427484449,0.07160436923962869
1032,0.1585663397171052,-0.039353798973334984,0.1482645806182236
1033,0.007410776018959309,-0.06004307561917214,0.030309352837026675
1034,0.19761813021183144,-0.014627062162279976,0.20074352197495843
1035,0.1016523055867345,-0.047533876798380614,0.09807541335930399
1036,0.12443365705610343,0.025743269898182576,0.12599004907189268
1037,0.04970884383337877,-0.008891486648811835,0.049163870077243314
1038,0.08519032290659635,0.00023653728716959305,0.09347566521580997
1039,0.10914522967606229,-0.037643231288147484,0.0984639006296514
1040,0.11061465135349267,0.03153103513924945,0.0867663794561273
1041,0.1251811045111354,-0.0049084435492179205,0.1307627770016946
1042,0.06352262152504007,-0.12624659738042282,0.06510895172409549
1043,0.1297060093250523,0.0147097556121956,0.12237700607862628
1044,0.17055434329600966,0.04467280076212331,0.14932120952036237
1045,0.16856282607702355,-0.025017386995754953,0.15931079792233155
1046,0.038720149637741466,-0.03766398690045881,0.0164557819800649
1047,-0.08740845785207489,-0.10115710486990762,-0.08269725985975168
1048,0.1469023835105333,-0.02499011637673135,0.16413396342456263
1049,0.10457485408197914,-0.04150830223949374,0.11821096812259242
1050,0.05430691936687818,0.006952094698471457,0.06567507529327107
1051,0.0962001980565473,-0.08619491944171212,0.08877297043331307
1052,0.1257312695364988,-0.07919727069313609,0.1259365850344999
1053,0.17751823604996775,-0.002880551645997177,0.1825096492274259
1054,-0.042155570474160554,-0.049421283185846585,-0.043907554689898966
1055,0.12998119730310292,0.0018788453744693668,0.11669807673779593
1056,0.12070050035156586,0.06352306398290945,0.1203202203433642
1057,0.029647174575272005,-0.054192846375471344,0.02231300128677293
1058,0.07912409878873443,0.037499390348997644,0.07190091907833854
1059,0.07174170543954221,-0.029645902530908815,0.07983064842574128
1060,0.07302442185056478,-0.0053279290774528735,0.05475698119664308
1061,0.04425323631701976,-0.04220771900640423,0.03271735918121776
1062,0.10878855736813331,-0.03743984328893543,0.12333842170188296
1063,0.1648010181352882,-0.011795167069390577,0.16459042904636226
1064,0.12663966679282299,-0.09165738655576516,0.13847315034232568
1065,0.08676323902415986,-0.062349311558068235,0.08799022434353748
1066,0.10251675820141953,-0.0030909063968502194,0.11524761462729063
1067,0.07283000701561858,0.002035607066671765,0.053507172201560774
1068,0.12014025967090688,-0.1028374450537409,0.1297537175544687
1069,-0.03243765801370383,-0.06175460692723611,-0.028338023902167074
1070,0.0930070185810377,-0.03458215993263648,0.10260198165752589
1071,0.14845849944312123,-0.042801865826147735,0.1595868353846802
1072,0.10743893289422882,-0.049209817463158806,0.11606450780874981
1073,0.031647760170109535,-0.03270814562684582,0.0372376561265111
1074,0.21927095538631874,0.03549611439602044,0.21413166107145065
1075,0.10267959152221118,-0.09118360206991258,0.08416477191355025
1076,0.14291807749179275,0.032118945040244,0.1319461725860748
1077,0.0678140123106847,-0.012416195705909247,0.08310478454243649
1078,0.1548987558101048,0.02882077889478862,0.16062585892335027
1079,0.1618380024609197,0.022622573751170293,0.1430490499670155
1080,0.07275146429141444,-0.07716640668851615,0.05875410461767721
1081,0.13952234793838347,0.10943033064775483,0.14074900501538679
1082,0.1432878423293244,0.05349887394677704,0.1530030146335939
1083,0.1280208319026429,0.0706913721386789,0.15154797352643531
1084,-0.001275786476779422,-0.05865499840012084,-0.017979057325384202
1085,0.07563486037797686,-0.06791147414488329,0.07525265190460043
1086,-0.06116080624867748,-0.11673461307201251,-0.0737443872241659
1087,0.15708248496923868,-0.016836014751001445,0.15715762815102602
1088,0.11640915470491192,0.025167170695344788,0.10937380174598701
1089,0.02679429496948911,0.017277211823178224,0.053423169862355215
1090,0.10735117863635989,-0.008158718212800366,0.09460887060442394
1091,0.10726341980783227,0.1308380098100744,0.11497772245408215
1092,-0.01392227781215781,-0.06594910181545229,-0.02246917023060029
1093,-0.017278358772556356,-0.047450218920653514,-0.00467591399750843
1094,0.06342827831057192,-0.09753145677439264,0.062159948940012644
1095,0.09585571166542795,-0.07744687936328899,0.10506161814319405
1096,0.057416377275976954,0.08929646036354907,0.07184615355194443
1097,0.10016770389801588,-0.02566950637717386,0.08953902623533114
1098,0.035042958083504154,-0.0624959888909824,0.04199669594875597
1099,0.28871207260466125,0.16163521940290695,0.27896212043755964
1100,0.06362676360057597,-0.0946814536260296,0.05783601852374528
1101,0.12130406389068256,0.02473808188518271,0.07878953879499431
1102,0.14940581277773723,-0.007455455499920589,0.1593461200572336
1103,0.13325811984912908,-0.0780790343312304,0.12047778310700981
1104,0.09360301283168108,-0.05429302918481339,0.08137300805762963
1105,0.13019593540542768,-0.025194665383280846,0.11990540133464686
1106,0.15522415898437936,0.022388633092239353,0.1640933805147881
1107,0.13213162186334254,0.0019168634695353839,0.12247330614090372
1108,0.16258660612644724,0.0411954320752098,0.14467805754805577
1109,0.03517690134338185,0.005850872230709332,0.04996466239964397
1110,0.09562728544792165,-0.05075312352298404,0.09141558566036832
1111,0.2077356677548935,0.07903569563281009,0.22449375081285883
1112,0.09572145403039403,-0.004354840616144794,0.07408389826562699
1113,0.08583502641072538,-0.07843424812237179,0.0820256499648449
1114,0.1274368817380813,-0.07030632111182684,0.12229099095481717
1115,0.125045338557573,-0.029377330476656666,0.13448810148832183
1116,0.07161046197722311,0.08650120362912878,0.06526172499724997
1117,0.07309098877817431,-0.03790666596550637,0.047000741245224534
1118,0.11688701108941267,0.024870269474721027,0.12894558285160335
1119,0.044630204837372144,0.0042817372529638745,0.05846606074596128
1120,0.008754666913923785,-0.05546135981225141,0.008477468566097619
1121,-0.03350241726621438,-0.07608257802167555,-0.016396148588520214
1122,0.07075483997817071,-0.10260153359209888,0.05368206851383645
1123,0.06637379987367145,0.07987609175098717,0.07135350831921584
1124,0.13413077847182356,-0.11756231944675549,0.12109704483799658
1125,0.04000997607724187,-0.011901672488771638,0.05368826291913518
1126,0.05959779023721059,-0.029813790205695637,0.06598991006535938
1127,0.16141660886135992,-0.037282303690234574,0.1589442282204227
1128,0.06363019969036932,-0.005122173991927688,0.059798713480652944
1129,0.12297557589916168,-0.08043154727921638,0.12291182565027671
1130,0.04707136084514722,-0.06619665832468681,0.05301154891078551
1131,0.13877344618881549,0.02925209581705016,0.14665322578631323
1132,-0.01704872319001222,-0.058138294381067705,-0.02395925852335588
1133,0.16485849810619296,-0.019141480101093924,0.15027751496450725
1134,-0.020015881444131536,-0.05526638755642768,-0.034442817337270344
1135,0.13682642497150507,-0.030770754147715695,0.08857206364070397
1136,0.09462851786890092,-0.025215724021451464,0.11400259032037474
1137,0.11242256829801958,0.05833511245682079,0.12051673160005368
1138,0.054674403251041316,-0.004501021878298107,0.06150200680603482
1139,-0.015429678797168639,-0.1303890495879765,-0.004206931471317185
1140,0.03823647262388376,-0.06671001926726833,0.0355049456132665
1141,0.11325709863655078,-0.06004667790898483,0.11176639398299631
1142,0.05636313822268508,-0.10766182007869654,0.05105229262059067
1143,0.14177993804301534,0.03869350104548622,0.13923736016401342
1144,0.014611817037165083,-0.0190221983422625,0.015436976408632234
1145,0.06372745756960556,-0.10553768024154948,0.0642735719945322
1146,0.10430389659656951,0.069662948366091,0.07819970853174851
1147,0.0639096675591152,-0.0023786935741812345,0.06186231929594437
1148,0.11595642078805807,0.028919157237592124,0.08897029596702406
1149,0.119783812479241,-0.10846335071833418,0.08798368218162533
1150,0.04367775400231129,-0.042369763620139084,0.03899562525883815
1151,0.162034583975771,0.0668869876184913,0.14950344609972022
1152,0.10076051455833515,-0.004946176425132184,0.11468733655485898
1153,0.10262022129196677,-0.017522280002606496,0.09785511763706896
1154,0.04879502703217831,-0.0354151667691233,0.024640281885897414
1155,0.08488761467577847,0.014685402059351314,0.06495351962770417
1156,0.07912377846494913,-0.035926937132312466,0.09491471461943032
1157,0.08516811551031613,0.033820927727143686,0.08122956282761662
1158,0.14820271305557375,0.004341141788296899,0.16781988399934689
1159,0.13497103298014065,0.032967027027471923,0.12580264635129998
1160,0.027587566808841002,-0.02769413247117053,0.0021660534818557123
1161,0.1500175852731062,0.10808199474938006,0.1343944174054064
1162,-0.015336994772842834,-0.06212011233785938,-0.06020977721777888
1163,0.10243941726994966,-0.05047438087490083,0.11407285399769014
1164,0.1968160757327553,0.10982437327688445,0.21048733792960914
1165,0.13691976749054485,0.006417693126920002,0.15707118151574806
1166,0.22427714004886778,0.03754801898008932,0.21493652604014718
1167,0.045268846772888956,-0.02840277606637322,0.02408198209201323
1168,0.05405681200564927,-0.039180422704866776,0.06007607053207066
1169,-0.048270445303329995,-0.1001867514082776,-0.06733531809671099
1170,0.10625244083215347,0.04540213949220019,0.09126023460747529
1171,0.04797857049457956,-0.07390174278020316,0.050073609110579856
1172,-0.006289124466092092,-0.142300569737009,-0.010528664074881176
1173,0.012597860797446347,-0.016110738136636844,0.010995668857738098
1174,0.10021248518605287,-0.15522968478207008,0.0760454586044131
1175,0.05093244924982402,-0.09204660498810098,0.05001399332811779
1176,0.11831919698167533,-0.017124807469579572,0.11182690985998002
1177,0.10796630133648082,0.023061027320826894,0.10509689915618385
1178,0.16140050296197875,-0.0088995469570633,0.16526074247874958
1179,0.16793278996964683,-0.04335985836726824,0.15599029110564616
1180,0.09737004350239956,-0.04231189238813961,0.10161943431424499
1181,0.11508369968415526,-0.027296214566145338,0.115137446194307
1182,0.14244170014399102,0.003655639215518618,0.09340963552951498
1183,0.10201978669720939,0.021150232277526722,0.11908490574099631
1184,0.06784209168935973,-0.06473232584937522,0.0639793886596462
1185,0.03211946072817363,-0.041497033473095656,0.037786090013891355
1186,-0.17196957801018053,-0.13634880030863836,-0.16755256098023327
1187,0.11788790775349307,-0.06353083494098621,0.12681329290016566
1188,0.14711678060238512,0.05053666072791642,0.14437887608873715
1189,0.1456034581388185,0.002256147923715397,0.1505415263723785
1190,0.1592117235510581,0.044005399887722514,0.17518112559009566
1191,0.07125014541332313,-0.08771668893163341,0.08219833336773638
1192,0.18018907896545722,0.1046229613566673,0.18535526818345138
1193,0.06565363898228511,-0.06631154120959785,0.05514426415651687
1194,0.11937134268469561,-0.06172628444615408,0.12773548870096155
1195,0.11281141752797452,-0.04876992899667991,0.10341382873049142
1196,0.13509726387428034,0.026228435710775995,0.13651652402444764
1197,0.06139807205931342,-0.03545869058383918,0.076905712527259
1198,0.01874677286740315,-0.09340362079269414,0.02207790084164406
1199,0.07478989264448174,-0.05684692021839093,0.07169392078158113
1200,0.14288425845392455,0.007227108657146368,0.1304348225341294
1201,0.07241617659349324,-0.07282191547793604,0.08017366920432616
1202,0.033816623592280985,-0.052772975970796894,0.025160458552972838
1203,0.08642908015609789,-0.005138076067595928,0.08842320445394307
1204,0.1544684828651105,-0.006159333190829425,0.158495982658966
1205,0.06459665068833245,-0.011964919131555965,0.0384428557466001
1206,0.0915128883327728,-0.03352918722738123,0.06089779189054609
1207,0.15746503205677045,-0.01913062754834093,0.14234072942687653
1208,0.005915792989662426,-0.022154591909744833,0.01828957198169909
1209,0.04466046436948535,-0.1456802000891013,0.06264935437310425
1210,0.12059501164911862,0.01717578382720758,0.12564268644204732
1211,0.060819917822025844,0.011757183963283546,0.05976164733424842
1212,0.18680665281610825,-0.041047923568800875,0.184422497207631
1213,0.136765220572967,-0.02979596598385822,0.11755842100538916
1214,0.0875195950015688,-0.05694806943532243,0.06919642266232941
1215,0.1020912638408733,0.06458863949800911,0.09520544654449188
1216,-0.03697845957939518,-0.05481943382036848,-0.042104626793170154
1217,0.13997611937230067,-0.002486618458896772,0.14679868831085005
1218,0.059695197864942824,-0.02091101024458674,0.052084328532299586
1219,0.06099676270038912,-0.03207902951024431,0.06743989801119442
1220,0.10175457118865194,0.04813412053987397,0.0836978678798571
1221,0.03814014823688557,-0.051893065639967394,0.03934613160231909
1222,0.07782029872696322,-0.02762615323430404,0.09178138521414556
1223,0.09729386686717671,0.05418891784757859,0.10492289988285393
1224,0.1519943313542792,-0.008581315396157956,0.14941913602192328
1225,0.1550128530735603,0.05109462749079916,0.15028752177551757
1226,0.15526834687923424,-0.030918721146037043,0.14017404001823633
1227,0.12302064504224709,-0.027260975088654327,0.12560100505239608
1228,0.08663606993917694,-0.08856626381337455,0.12532112669736825
1229,0.151627919272895,0.01158026607067013,0.16921920601197857
1230,0.06305159532284943,-0.06345703017908458,0.036710391069416946
1231,0.09574764618768375,-0.04590890422217738,0.08834333804623255
1232,-0.03884029492689775,-0.07010211956446105,-0.021235662627249394
1233,0.11003595328754652,0.028216340811366633,0.11862064537658858
1234,0.12574784670120787,-0.0643300035617336,0.1429722872025877
1235,0.12326485603562408,0.017990488958772016,0.11429357241337362
1236,0.14827782573213524,0.08336806278177933,0.10781054393141375
1237,0.16550224519357284,-0.03950732301538538,0.1702535249680701
1238,0.0764544367503463,-0.09940628913572892,0.08525091736428102
1239,0.22453901606009113,0.00581101379768507,0.2167329846119945
1240,0.0645224378639445,-0.03238707302916982,0.05117322173059831
1241,0.05598384270645518,-0.11334420907181897,0.06282342024415422
1242,0.05629931070759259,-0.030702216117971373,0.05436374174851134
1243,0.08034022596555938,-0.04144952996724983,0.06916295984352211
1244,0.1432063572945139,0.06489245337083438,0.12200289123346243
1245,0.1379215179825496,0.00413498522626939,0.10959194671371093
1246,0.11745410428813376,-0.057668812269195444,0.1181269160022922
1247,0.08702374003348025,0.047144724738851174,0.0732614136894613
1248,0.08780591448822729,-0.02788241065014683,0.07368429751541322
1249,0.15897971421538157,0.04760429573906765,0.15997304509244473
1250,0.15692062518423538,-0.01591967877041941,0.14047074160480916
1251,0.05787530024434045,-0.03675605331510936,0.0583872893997367
1252,0.15352286993745384,0.01475800041852558,0.15176367749994604
1253,0.047010373053992374,-0.03777204509432805,0.052284606404438896
1254,0.12256365919412854,0.0524046464141698,0.13796659318117332
1255,0.1008229185884954,-0.06334348086588246,0.0947818397660848
1256,0.07941559854022721,0.008209216770914353,0.0877993713699935
1257,0.017929945259954137,0.012058598481921607,0.02721462474823266
1258,0.0660563714754585,-0.026240021780367585,0.05126765355145723
1259,0.10889023324411015,0.0049289987894850324,0.1153433978379326
1260,0.061191826739371985,-0.09546751558512193,0.06688675188815459
1261,0.107566577860648,-0.017955684912755558,0.13488462252652417
1262,0.007431738019714796,-0.02370952534986495,0.0008831962612672728
1263,0.01824935993435383,-0.06827383434148582,0.019350002946982588
1264,0.07928784384138672,0.01738026961270715,0.08140207854930138
1265,0.14836314019366714,0.011024361081589152,0.11757150330005464
1266,0.10913153552412005,-0.023998562595775656,0.1042685611587701
1267,-0.03430214246131172,-0.16866148946114728,-0.030881556943811412
1268,0.12658708154682058,0.059086932085228853,0.11465723293179185
1269,-0.0077652089169224624,-0.06618022886412729,-0.0009139681035582992
1270,0.07325806737317554,0.03931621024147157,0.07104103260521807
1271,0.06148064390387976,-0.04853226439341736,0.037119595356353424
1272,0.1504622310467862,-0.05799505673082056,0.16095012341910434
1273,0.12756768110244843,0.018805619398393845,0.13971458181871235
1274,0.14549614162692495,-0.04079452179471651,0.13464850147233962
1275,0.05460691096899651,-0.0655231963094904,0.04822673556140821
1276,0.14917814953618086,-0.08238604646004168,0.14622024101049014
1277,-0.002310811077397832,-0.07019677513546285,-0.023071822656567532
1278,0.06268396513969873,-0.05876481920883194,0.040699279235708694
1279,0.218924499982117,0.06732507322480105,0.2180419500428362
1280,0.10127146554206418,-0.0297307358207834,0.09614803951362437
1281,0.11441369113888503,0.024533338974857453,0.1078131591812377
1282,0.0820599644634593,-0.10551431053504014,0.04684065759224656
1283,0.048612301289101545,-0.059542300502395853,0.03740369956903767
1284,0.10732887072492998,-0.07039041731581294,0.10693693949204808
1285,0.1185368107185303,-0.020058504905653432,0.09794282312775228
1286,0.06718135877228697,-0.04303342210819277,0.06157106338112747
1287,0.054129015569867954,-0.06164128999118741,0.05273861641922917
1288,0.09012122350091804,-0.06800560091923494,0.06824337862170542
1289,0.08599375987042558,0.0033887161886812104,0.1091400032472976
1290,0.15144298748613916,0.08414328901454839,0.1440124295980138
1291,0.10110085719997018,-0.02323362576254857,0.09162889905787563
1292,0.0699888526811207,-0.015293568817835973,0.08953809007963176
1293,0.15271916147502082,-0.02869390830016655,0.14282014361720938
1294,0.06828435143200443,0.02548830025678207,0.07940425102073682
1295,0.16057414238707754,-0.06154320563985502,0.14190298678330063
1296,0.053305842544478135,-0.028890156370020934,0.043421546127678956
1297,0.13023737220911188,0.033473668358681666,0.1330543433474668
1298,0.18602678538476256,0.023148833481563286,0.18993298226865168
1299,0.19894104519710773,0.020666080665198025,0.18757279203723984
1300,0.13410930218758982,-0.03407430809342713,0.12568781972377113
1301,-0.0005278130431525013,-0.08731531919255925,0.007856358147560414
1302,0.08415517499929609,-0.06214373325455577,0.07300035073395852
1303,0.10658677143200075,-0.07656591388070537,0.09981797039868193
1304,-0.015266982086383997,-0.091887765955948,-0.011130918588156633
1305,0.1292518649191209,0.0011946058708512013,0.14856700486773944
1306,0.05437477894325065,-0.062156742867125636,0.026947586965161485
1307,0.07250393474695983,-0.05502867085104776,0.08049309630463948
1308,-0.022525481370856932,-0.028517779192467257,-0.01862808606258621
1309,0.03210283604141494,-0.05319552796960911,0.03317693372394061
1310,0.07587246553009608,0.02157539294063082,0.07429138230400284
1311,0.17409442306566428,0.0011110381067911946,0.15649845294616488
1312,0.08523412172674591,0.023092725303939392,0.09044657830211131
1313,0.0789212456376202,-0.021027304029555393,0.07468818943517484
1314,0.0653445142785848,-0.012173742989940473,0.08196324283468781
1315,0.1012187970036649,-0.0566511711296119,0.10739735452136442
1316,0.09969568361142583,-0.03125064896095823,0.0846968262851187
1317,0.1624927111505475,-0.03388356673863162,0.14496199250007288
1318,0.04072175697786141,-0.11708265668145174,0.014306470675661914
1319,0.0847121140971741,-0.06382539845634382,0.08463966053570268
1320,0.1800558203354469,-0.009198987240676698,0.16321416787274123
1321,0.09225815991979372,0.014701381049972541,0.09541783011426865
1322,0.1662271479759085,-0.016596708116777454,0.16983442423395148
1323,0.050905257797112496,-0.0668942715123711,0.0516645595560947
1324,0.13405084210977355,-0.003318762397438159,0.152998263509171
1325,0.07682936225302976,0.03265054325292559,0.08222314871814707
1326,0.15473576704487293,0.001012971317916406,0.16784960237981378
1327,0.03817308792986649,-0.01724975110683833,0.024935860972195103
1328,0.21866010808810538,0.06825642743404405,0.21502426995982293
1329,0.12578893055207246,-0.0069562446918904515,0.12743089168612404
1330,0.07982428917330818,-0.020824211137394202,0.08005781560395572
1331,0.02985433854439813,-0.02709292370183351,0.011906777813643191
1332,0.07831319576703863,-0.03432103260756577,0.09556519091577324
1333,0.17201335035438703,-0.02964871733867024,0.1601003306371225
1334,0.1411790861260847,0.08590399476991642,0.13630140675413174
1335,-0.007453835820076432,-0.05817267728271639,-0.00966241635310713
1336,0.12302739747080042,-3.2297540099134815e-05,0.12566410118120455
1337,-0.05370887937943503,-0.13326402897530717,-0.06344057656046499
1338,0.12144059677579178,0.007324256434558826,0.12248606062405845
1339,0.08972241482336538,0.007707388076510225,0.10312764430687807
1340,0.15555560397845422,0.01646354892411298,0.16417941847326628
1341,0.20757436358298628,0.055769805152891004,0.16962500146752088
1342,0.055683076939334726,0.015352292504331793,0.028401269278443032
1343,0.014329344972233808,-0.04850867194535792,0.01709630876945794
1344,0.04750187182106111,-0.10309927709228096,0.055278688953726764
1345,0.10628736796104699,-0.01272682181252833,0.10291048154281161
1346,0.05153406775766229,-0.009139687428978336,0.04785750600990334
1347,-0.002185678895805831,-0.04411632729999616,-0.0006767481650283284
1348,0.09248493288256397,-0.020192852100413425,0.09296266209141738
1349,0.11729144136004865,-0.07646936708413324,0.12571175225572967
1350,0.02833664490813486,-0.03817759952914257,0.035974788892523854
1351,0.011605808508461386,-0.1537808483444011,0.0029430359544469786
1352,0.026432824102009228,-0.02343908081091235,0.024885468716364625
1353,0.11008082237276078,-0.10516276065001685,0.11403811258768666
1354,0.21423923566973535,0.028568050153742332,0.16618867770979986
1355,0.04629755597693421,-0.06455132833469966,0.04435863078678641
1356,0.1605363782591038,0.018075946654770216,0.14235204878003288
1357,0.05891906199786571,-0.05312850425376945,0.017102332485971376
1358,0.21880195048794798,0.016979749938611757,0.2054121908478965
1359,0.14665302040442854,0.043881282404897456,0.14859511724875413
1360,0.02364056452037213,0.0320481096877379,0.02488594745208738
1361,0.03564486690201086,-0.08441696448126744,0.02888130857920474
1362,0.13426165616147512,0.029103472047610483,0.14223179551316092
1363,0.011118534203969372,-0.07046918664871529,-0.010232790794917877
1364,0.08936113976318169,0.012630817690214093,0.08633731636453634
1365,0.06961673901491354,-0.0502545570845356,0.08172232540320264
1366,0.20986483849414714,0.012418464299943116,0.20941271480340826
1367,0.049667181875537585,-0.05708178162838477,0.03236291401868986
1368,0.1697785064657539,0.002407612661143118,0.16081231611428182
1369,0.058602360031692495,-0.0550832020126433,0.04522759161653492
1370,0.10598014405254289,0.04424069414231675,0.1229411298167726
1371,0.09170620446321531,-0.05578044952971585,0.09298653193891494
1372,0.031626930909483146,-0.06473327007165118,0.03144017592530677
1373,0.06884017716727103,-0.04889171230789181,0.07933154005694375
1374,0.07337676019137657,-0.10603641810187747,0.09095708229895677
1375,0.052034176062454134,-0.02718384322473261,0.06527739084166422
1376,0.11122647975864373,-0.006828110917296559,0.12103520468297756
1377,0.054452912403334025,0.0339241398529914,0.06522252273678204
1378,0.07337055761763463,-0.024863211314623303,0.076531036536872
1379,0.12075562256739274,-0.030695541965240943,0.11874310924468222
1380,0.04979339207972589,-0.007569083800640483,0.05411581217178013
1381,0.12685499535310452,0.048121060098713635,0.10005575566407125
1382,0.015984332968109395,0.003927664761500341,0.036296341794278236
1383,0.04317615140335306,-0.08977412802001575,0.03614688613849816
1384,0.05643140135489676,0.0037364404292782255,0.0625865920910573
1385,0.11826370312175968,-0.0299914833184452,0.1231360955834737
1386,0.09675102811760322,-0.03023343038094485,0.08460902005492299
1387,0.06427548409788708,-0.061557348504300724,0.03155180949177037
1388,0.04918651846994729,-0.0042389950430145075,0.058183165977060435
1389,0.12273720594899622,-0.0014026733321551468,0.11363307160302936
1390,0.16912742243713288,-0.0007653043590548205,0.1455832309819278
